approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.40543433741642687,-0.02749674768989987,-0.027886265801535616,0,25.454263191769677,0.4,False
1,0.7754143861093787,-0.02596324859723119,-0.026960440836728595,1871,25.454263191769677,0.4,False
1,1.1755481048235055,0.392914739557394,0.39131847339610887,10024,25.454263191769677,0.4,False
1,1.1942694960048073,0.4435277977714072,0.44139174774676065,50006,25.454263191769677,0.02,True
1,1.2184813239653067,0.49367118740821,0.49075158082981146,53908,25.454263191769677,0.02,True
1,1.2341620272781064,0.5494842581643896,0.5456778344919485,55838,25.454263191769677,0.02,True
1,1.262951582717303,0.6215810708999774,0.6169241342228446,59007,25.454263191769677,0.02,True
1,1.2737981101366032,0.6764893259267422,0.670678359922394,63340,25.454263191769677,0.02,True
1,1.2960059718054815,0.7011299028496567,0.6940850663340626,62683,25.454263191769677,0.02,True
1,1.3138911535966322,0.7543116133333237,0.7459751987717056,67993,25.454263191769677,0.02,True
1,1.3390465427519551,0.8304346861240106,0.8205797127725731,70677,25.454263191769677,0.02,True
1,1.3544656812512734,0.8757899570779096,0.8643247018660134,73946,25.454263191769677,0.02,True
1,1.3792940529474613,0.983488141466297,0.9701649444273528,76485,25.454263191769677,0.02,True
1,1.3959830286058867,1.0532680226680724,1.038181079846288,80584,25.454263191769677,0.02,True
1,1.4266097342986974,1.1420618509468197,1.1247543184186184,82468,25.454263191769677,0.02,True
1,1.436446562112181,1.1865515603589534,1.1663728000993359,86456,25.454263191769677,0.02,True
1,1.4698166148232303,1.3280229135440897,1.305374752979705,88873,25.454263191769677,0.02,True
