sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_2mm_r1,80,45,cycle,0,0.04961017891764641,0.06676940619945526,0.28886231780052185,0.9653857946395874,0.02760181948542595,0.17634694278240204,0.9729374647140503,0.023516671732068062,0.07032553851604462,111,69,none,colour,622,177,180,1.8194899559020996,0.00048688819515518844,0.0004167842271272093,0.00022172353055793792,30,30,30,0.2159116659133764,0.18860959198515295,64,64,1,3.1
hard_2mm_r1,48,27,cycle,0,0.06257304549217224,0.07789460569620132,0.28886231780052185,0.9528899192810059,0.028386268764734268,0.17634694278240204,0.968819797039032,0.02713463269174099,0.08153658360242844,111,69,none,colour,622,177,180,1.8194899559020996,0.0006807575700804591,0.0006982852355577052,0.00022612226894125342,30,30,30,0.23296068565638503,0.189394142668126,64,64,1,3.3
hard_2mm_r1,32,18,cycle,0,0.06014418601989746,0.08162709325551987,0.28886231780052185,0.9482669830322266,0.03283078223466873,0.17634694278240204,0.9530729651451111,0.04380093887448311,0.07508111745119095,111,69,none,colour,622,177,180,1.8194899559020996,0.0005771354772150517,0.0004895385354757309,0.00027195003349334,30,30,27,0.2715312323002953,0.21235558138055316,64,64,1,4.0
hard_2mm_r1,16,9,cycle,0,0.058479033410549164,0.08296597003936768,0.28886231780052185,0.9465559720993042,0.04596361517906189,0.17634694278240204,0.9147140979766846,0.057534027844667435,0.06804611533880234,111,69,none,colour,622,177,180,1.8194899559020996,0.000981976743787527,0.0008257135632447898,0.00020820136705879122,30,30,26,0.31907383651978716,0.23808801510913224,64,64,1,4.4
hard_2mm_r1,8,5,cycle,0,0.08345083892345428,0.19121283292770386,0.28886231780052185,0.7161209583282471,0.08384031802415848,0.17634694278240204,0.160838782787323,0.0787917748093605,0.13409309089183807,111,69,none,colour,622,177,180,1.8194899559020996,0.001139331143349409,0.0018880420830100775,0.0002866985450964421,30,30,30,0.3257642420925128,0.35474663535080386,64,64,1,3.7
hard_2mm_r2,1920,1080,cycle,0,0.0630769357085228,0.08338093757629395,0.2640175223350525,0.9469246864318848,0.04112836718559265,0.1811455637216568,0.909537672996521,0.05928130820393562,0.0755956694483757,92,78,none,colour,697,127,170,1.791719913482666,0.0009339798707515001,0.0007180926622822881,0.00022753038501832634,30,30,29,0.12896452258358385,0.33521723606455045,64,4,16,514.0
hard_2mm_r2,1280,720,cycle,0,0.06621316075325012,0.08809519559144974,0.2640175223350525,0.9407534003257751,0.03798913210630417,0.1811455637216568,0.9259188771247864,0.05551612377166748,0.061136577278375626,92,78,none,colour,697,127,170,1.791719913482666,0.0009014491806738079,0.0007140074740163982,0.00022942025680094957,30,30,28,0.14152357910079627,0.314532501491036,64,11,6,223.5
hard_2mm_r2,854,480,cycle,0,0.073341503739357,0.09330026060342789,0.2640175223350525,0.9335454106330872,0.04121578857302666,0.1811455637216568,0.9253867864608765,0.054999977350234985,0.06517142802476883,92,78,none,colour,697,127,170,1.791719913482666,0.0008912550401873887,0.0008020743844099343,0.0002571657532826066,30,30,19,0.19200810400964197,0.3435825071935579,64,24,3,103.5
hard_2mm_r2,640,360,cycle,0,0.06678670644760132,0.08678403496742249,0.2640175223350525,0.942503809928894,0.03761068731546402,0.1811455637216568,0.9360116720199585,0.04933776706457138,0.06534555554389954,92,78,none,colour,697,127,170,1.791719913482666,0.0007966547273099422,0.0006123303319327533,0.0002240064786747098,30,30,29,0.1380816648475067,0.3026482889971395,64,44,1,56.0
hard_2mm_r2,426,240,cycle,0,0.0723896473646164,0.09196755290031433,0.2640175223350525,0.9354303479194641,0.03747071698307991,0.1811455637216568,0.926093339920044,0.05391770228743553,0.06648334115743637,92,78,none,colour,697,127,170,1.791719913482666,0.0015533757396042347,0.0006724098930135369,0.00020325109653640538,30,30,29,0.1378739827674636,0.3186169721948819,64,64,1,25.7
hard_2mm_r2,320,180,cycle,0,0.060195326805114746,0.07911568135023117,0.2640175223350525,0.9522157907485962,0.036336977034807205,0.1811455637216568,0.9378287196159363,0.05006159842014313,0.0671311467885971,92,78,none,colour,697,127,170,1.791719913482666,0.0008946000598371029,0.0006206174730323255,0.00022496096789836884,30,30,28,0.1317939429919381,0.32428896145557795,64,64,1,13.1
hard_2mm_r2,160,90,cycle,0,0.06650113314390182,0.08543620258569717,0.2640175223350525,0.9442759156227112,0.03502947464585304,0.1811455637216568,0.9423819184303284,0.04917721822857857,0.0655592828989029,92,78,none,colour,697,127,170,1.791719913482666,0.0010723447194322944,0.0007787154172547162,0.0002097541291732341,30,30,29,0.14776819508250166,0.29680277606633704,64,64,1,4.6
hard_2mm_r2,80,45,cycle,0,0.10701649636030197,0.13195888698101044,0.2640175223350525,0.8670658469200134,0.03879625350236893,0.1811455637216568,0.8863081336021423,0.04823276773095131,0.08443252742290497,92,78,none,colour,697,127,170,1.791719913482666,0.0008340517524629831,0.0006671948358416557,0.00022270464978646487,30,30,24,0.26698002890500655,0.29474437142920307,64,64,1,3.8
hard_2mm_r2,48,27,cycle,0,0.05964044854044914,0.08023088425397873,0.2640175223350525,0.9508591890335083,0.03118985891342163,0.1811455637216568,0.9428718686103821,0.042108893394470215,0.06508994102478027,92,78,none,colour,697,127,170,1.791719913482666,0.0006873108213767409,0.000598508573602885,0.00023430697910953313,30,30,30,0.2592657792516897,0.2820201783668338,64,64,1,3.3
