sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_1mm_r1,1920,1080,cycle,0,0.07458220422267914,0.10262326151132584,0.39566218852996826,0.9538680911064148,0.03141052648425102,0.1923907846212387,0.9652677178382874,0.03441429138183594,0.05302153155207634,122,69,none,colour,609,179,191,2.008579969406128,0.0004944134270772338,0.0006313411286100745,0.00012483504542615265,30,30,30,0.12174345105152412,0.198040593269817,64,4,16,234.8
hard_1mm_r1,1280,720,cycle,0,0.06022951006889343,0.09788624197244644,0.39566218852996826,0.9580286145210266,0.0341445617377758,0.1923907846212387,0.9544973373413086,0.044486500322818756,0.05712205544114113,122,69,none,colour,609,179,191,2.008579969406128,0.0006663657841272652,0.0006925385678187013,0.00012764823623001575,30,30,30,0.11840507608329134,0.20202008239383804,64,11,6,103.5
hard_1mm_r1,854,480,cycle,0,0.07632052153348923,0.11112762987613678,0.39566218852996826,0.9459053874015808,0.03460971638560295,0.1923907846212387,0.9617570638656616,0.03871774673461914,0.07092854380607605,122,69,none,colour,609,179,191,2.008579969406128,0.0005871157627552748,0.0006871276418678463,0.0001371537655359134,30,30,30,0.13455876360581623,0.20298878174254348,64,24,3,48.4
hard_1mm_r1,640,360,cycle,0,0.06894621253013611,0.10422604531049728,0.39566218852996826,0.9524158835411072,0.037096600979566574,0.1923907846212387,0.9485034346580505,0.05036797747015953,0.06177227571606636,122,69,none,colour,609,179,191,2.008579969406128,0.0005676834261976182,0.0006426055333577096,0.00013145568664185703,30,30,26,0.1282856319533976,0.20405781568761644,64,44,1,27.1
hard_1mm_r1,426,240,cycle,0,0.07019344717264175,0.09922848641872406,0.39566218852996826,0.9568697214126587,0.032531265169382095,0.1923907846212387,0.9631953239440918,0.04185674712061882,0.06025555357336998,122,69,none,colour,609,179,191,2.008579969406128,0.0008854702464304864,0.0007214205106720328,0.00013111712178215384,30,30,25,0.14941495745052846,0.2195623227337885,64,64,1,13.8
hard_1mm_r1,320,180,cycle,0,0.07020477205514908,0.11519832164049149,0.39566218852996826,0.9418697953224182,0.04290444776415825,0.1923907846212387,0.9347279667854309,0.04843876510858536,0.0620812326669693,122,69,none,colour,609,179,191,2.008579969406128,0.00085550791118294,0.0006414205417968333,0.00014306780940387398,30,30,16,0.2071199636349733,0.24172226676727807,64,64,1,8.3
hard_1mm_r1,160,90,cycle,0,0.07105384021997452,0.10558614134788513,0.39566218852996826,0.9511658549308777,0.03247367963194847,0.1923907846212387,0.9628555178642273,0.03692738711833954,0.057959746569395065,122,69,none,colour,609,179,191,2.008579969406128,0.0006189335836097598,0.0006078782607801259,0.0001446082751499489,30,30,19,0.29434620335771533,0.22914438940293297,64,64,1,3.5
hard_1mm_r1,80,45,cycle,0,0.0742805078625679,0.12144803255796432,0.39566218852996826,0.935391366481781,0.02412235550582409,0.1923907846212387,0.9733186364173889,0.0323936827480793,0.061062440276145935,122,69,none,colour,609,179,191,2.008579969406128,0.000503519200719893,0.0004972568713128567,0.0001325707125943154,30,30,28,0.21239077281482113,0.2173704435039499,64,64,1,2.8
hard_1mm_r1,48,27,cycle,0,0.05421856790781021,0.0934513732790947,0.39566218852996826,0.9617456197738647,0.034673869609832764,0.1923907846212387,0.952232301235199,0.04419642686843872,0.046634554862976074,122,69,none,colour,609,179,191,2.008579969406128,0.0006907708011567593,0.000599970982875675,0.00015153181448113173,30,30,30,0.22325483488136127,0.21597797777399672,64,64,1,2.7
hard_1mm_r1,32,18,cycle,0,0.07984808832406998,0.12005198746919632,0.39566218852996826,0.9368681907653809,0.04919389635324478,0.1923907846212387,0.8148550391197205,0.06967657804489136,0.053942035883665085,122,69,none,colour,609,179,191,2.008579969406128,0.0013951458968222141,0.0012146863155066967,0.00014576155808754265,30,30,27,0.273695502570893,0.22594281415033607,64,64,1,3.1
hard_1mm_r1,16,9,cycle,0,0.07887716591358185,0.13435359299182892,0.39566218852996826,0.9209306240081787,0.04621312394738197,0.1923907846212387,0.9202417135238647,0.05723069608211517,0.06718922406435013,122,69,none,colour,609,179,191,2.008579969406128,0.0009202056680805981,0.0010410306276753545,0.00015394955698866397,30,30,26,0.3133804246122614,0.23222545005755718,64,64,1,3.4
hard_1mm_r1,8,5,cycle,0,0.08781673014163971,0.12771329283714294,0.39566218852996826,0.9285533428192139,0.0528031550347805,0.1923907846212387,0.8844165802001953,0.07199147343635559,0.09166684001684189,122,69,none,colour,609,179,191,2.008579969406128,0.000868690200150013,0.0010417182929813862,0.00013532831508200616,30,30,30,0.31557483078027987,0.24635113550964013,64,64,1,3.6
hard_1mm_r2,1920,1080,cycle,0,0.09102073311805725,0.13980725407600403,0.44984352588653564,0.9164379835128784,0.04715688154101372,0.1854095458984375,0.8937587141990662,0.07805100828409195,0.05251554399728775,72,66,none,colour,662,154,138,2.0088400840759277,0.0012450680369511247,0.0007379130693152547,0.00015002703003119677,30,30,27,0.17439165265718615,0.25186490819051666,64,4,16,248.6
hard_1mm_r2,1280,720,cycle,0,0.09555646777153015,0.15040642023086548,0.44984352588653564,0.9032875895500183,0.05668984353542328,0.1854095458984375,0.8539825677871704,0.09086832404136658,0.06302104145288467,72,66,none,colour,662,154,138,2.0088400840759277,0.001554005895741284,0.0007548157591372728,0.00014392094453796744,30,30,22,0.19994613573270262,0.28422225140906,64,11,6,110.3
hard_1mm_r2,854,480,cycle,0,0.08905098587274551,0.137624129652977,0.44984352588653564,0.9190273284912109,0.052279625087976456,0.1854095458984375,0.8711232542991638,0.08402097225189209,0.055698852986097336,72,66,none,colour,662,154,138,2.0088400840759277,0.001155910431407392,0.0007446306990459561,0.00015144630742724985,30,30,28,0.15942526223796372,0.24741001562638718,64,24,3,51.2
hard_1mm_r2,640,360,cycle,0,0.10138802975416183,0.14312241971492767,0.44984352588653564,0.912428081035614,0.051159437745809555,0.1854095458984375,0.8874901533126831,0.08100444078445435,0.0684756264090538,72,66,none,colour,662,154,138,2.0088400840759277,0.0010076392209157348,0.000741363619454205,0.0001582810509717092,30,30,30,0.18553285206192568,0.2548169284671932,64,44,1,28.8
hard_1mm_r2,426,240,cycle,0,0.10456833988428116,0.1519438475370407,0.44984352588653564,0.901300311088562,0.053168293088674545,0.1854095458984375,0.888778805732727,0.0721650943160057,0.0679716169834137,72,66,none,colour,662,154,138,2.0088400840759277,0.0011747421231120825,0.0009253261378034949,0.000167179896379821,30,30,24,0.19113037449355572,0.2680843309922652,64,64,1,14.4
hard_1mm_r2,320,180,cycle,0,0.11978726089000702,0.1689300239086151,0.44984352588653564,0.8779990673065186,0.05779939889907837,0.1854095458984375,0.8840770125389099,0.07478258013725281,0.09086954593658447,72,66,none,colour,662,154,138,2.0088400840759277,0.0011498320382088423,0.0007165356655605137,0.00014384200039785355,30,30,30,0.20517417131233792,0.2961715537232238,64,64,1,8.8
hard_1mm_r2,160,90,cycle,0,0.09756207466125488,0.13603566586971283,0.44984352588653564,0.9208856821060181,0.05251789838075638,0.1854095458984375,0.8844593167304993,0.08002081513404846,0.07096166163682938,72,66,none,colour,662,154,138,2.0088400840759277,0.0013610348105430603,0.0006654873723164201,0.0001664309820625931,30,30,27,0.14541729915538223,0.2943626069403314,64,64,1,3.7
