sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_1mm_r1,1920,1080,cycle,0,0.07212615758180618,0.11089759320020676,0.39566218852996826,0.9461291432380676,0.04065263643860817,0.1923907846212387,0.9374752044677734,0.0473199263215065,0.050289686769247055,122,69,none,raw,609,179,191,2.008579969406128,0.0007165519637055695,0.0009641706710681319,0.00014276655565481633,30,30,29,0.1432732996975847,0.22278317925650315,64,4,16,302.3
hard_1mm_r1,1280,720,cycle,0,0.06290150433778763,0.10218717902898788,0.39566218852996826,0.9542593359947205,0.037634409964084625,0.1923907846212387,0.9560338854789734,0.03721572086215019,0.053418323397636414,122,69,none,raw,609,179,191,2.008579969406128,0.0006746454746462405,0.0005488588358275592,0.00013799428415950388,30,30,28,0.17428195408020897,0.2195837610926708,64,11,6,103.1
hard_1mm_r1,854,480,cycle,0,0.06542768329381943,0.10264575481414795,0.39566218852996826,0.9538478851318359,0.03397063910961151,0.1923907846212387,0.9583216905593872,0.04416311904788017,0.05643516033887863,122,69,none,raw,609,179,191,2.008579969406128,0.0007233074284158647,0.0007297985139302909,0.00013856064470019192,30,30,29,0.15405898297753046,0.21489125123903072,64,24,3,47.8
hard_1mm_r1,640,360,cycle,0,0.06834971159696579,0.11217810213565826,0.39566218852996826,0.9448778629302979,0.032521288841962814,0.1923907846212387,0.961405873298645,0.04072534665465355,0.05614607408642769,122,69,none,raw,609,179,191,2.008579969406128,0.0006862612790428102,0.0007403974304907024,0.00011909314343938604,30,30,27,0.15958431553958086,0.2149669171711586,64,44,1,26.8
hard_1mm_r1,426,240,cycle,0,0.06353317201137543,0.10769788920879364,0.39566218852996826,0.9491929411888123,0.0347081795334816,0.1923907846212387,0.9559295773506165,0.04492897912859917,0.05287253111600876,122,69,none,raw,609,179,191,2.008579969406128,0.0013054583687335253,0.0006460642907768488,0.0001292675588047132,30,30,28,0.14595566437945187,0.2348063911139632,64,64,1,13.6
hard_1mm_r1,320,180,cycle,0,0.07039511948823929,0.11005567014217377,0.39566218852996826,0.946943998336792,0.03411652147769928,0.1923907846212387,0.9649918079376221,0.03672183305025101,0.057218655943870544,122,69,none,raw,609,179,191,2.008579969406128,0.0005543504958041012,0.0005793285090476274,0.00013567149289883673,30,30,29,0.18527349071158172,0.21051073340730295,64,64,1,8.4
hard_1mm_r1,160,90,cycle,0,0.06501663476228714,0.09938694536685944,0.39566218852996826,0.9567318558692932,0.02960444986820221,0.1923907846212387,0.966134250164032,0.03810909390449524,0.05095697566866875,122,69,none,raw,609,179,191,2.008579969406128,0.000921337166801095,0.0006465517799369991,0.00015812614583410323,30,30,28,0.1510344914027623,0.2414500273805757,64,64,1,3.5
hard_1mm_r1,80,45,cycle,0,0.05523299798369408,0.10136972367763519,0.39566218852996826,0.9549882411956787,0.02891097590327263,0.1923907846212387,0.9632261991500854,0.0393095538020134,0.05162685364484787,122,69,none,raw,609,179,191,2.008579969406128,0.0005026928847655654,0.0005549885099753737,0.0001721331791486591,30,30,28,0.19028240510787087,0.22350010791970365,64,64,1,2.8
hard_1mm_r1,48,27,cycle,0,0.06302027404308319,0.10594863444566727,0.39566218852996826,0.9508299827575684,0.047441303730010986,0.1923907846212387,0.9219996929168701,0.05700821802020073,0.055578917264938354,122,69,none,raw,609,179,191,2.008579969406128,0.0006595708546228707,0.0008359081111848354,0.00012877922563347965,30,30,24,0.24535529914943652,0.21018882836709477,64,64,1,2.7
hard_1mm_r1,32,18,cycle,0,0.07794905453920364,0.11337129026651382,0.39566218852996826,0.9436990022659302,0.03955266252160072,0.1923907846212387,0.9291792511940002,0.049413856118917465,0.07539387792348862,122,69,none,raw,609,179,191,2.008579969406128,0.0007032331777736545,0.000696588889695704,0.00013415740977507085,30,30,26,0.2694192535575779,0.224725973672707,64,64,1,3.1
hard_1mm_r1,16,9,cycle,0,0.09340108186006546,0.13976186513900757,0.39566218852996826,0.9144367575645447,0.051648445427417755,0.1923907846212387,0.8940032124519348,0.06993501633405685,0.09571559727191925,122,69,none,raw,609,179,191,2.008579969406128,0.0011107379104942083,0.0008521898998878896,0.00015884512686170638,30,30,29,0.288021430593406,0.2532015645970179,64,64,1,3.6
hard_1mm_r1,8,5,cycle,0,0.10542898625135422,0.1460229456424713,0.39566218852996826,0.9065989255905151,0.0607500858604908,0.1923907846212387,0.8457933664321899,0.08054011315107346,0.09666190296411514,122,69,none,raw,609,179,191,2.008579969406128,0.0009242906235158443,0.001348778954707086,0.00013624451821669936,30,30,28,0.27714032296868185,0.27777777836975437,64,64,1,3.6
hard_1mm_r2,1920,1080,cycle,0,0.10326425731182098,0.16942204535007477,0.44984352588653564,0.8772873282432556,0.07171620428562164,0.1854095458984375,0.7706605195999146,0.11151594668626785,0.06206619367003441,72,66,none,raw,662,154,138,2.0088400840759277,0.0015928181819617748,0.0016900261398404837,0.000145318714203313,30,30,20,0.3507220937766337,0.3132258208541127,64,4,16,247.3
hard_1mm_r2,1280,720,cycle,0,0.10313670337200165,0.16475577652454376,0.44984352588653564,0.883953869342804,0.05760395526885986,0.1854095458984375,0.8707753419876099,0.08183973282575607,0.06260684877634048,72,66,none,raw,662,154,138,2.0088400840759277,0.0013351558009162545,0.0007759613217785954,0.00016283376317005605,30,30,26,0.20253516089880214,0.29058872105239275,64,11,6,110.2
hard_1mm_r2,854,480,cycle,0,0.10434949398040771,0.15125665068626404,0.44984352588653564,0.9021911025047302,0.05659610033035278,0.1854095458984375,0.8741335272789001,0.08110548555850983,0.06853651255369186,72,66,none,raw,662,154,138,2.0088400840759277,0.0011133672669529915,0.0007125434349291027,0.00014303438365459442,30,30,30,0.20884671095995025,0.2831202575138637,64,24,3,51.1
hard_1mm_r2,640,360,cycle,0,0.11379368603229523,0.1662299633026123,0.44984352588653564,0.8818678855895996,0.05172910541296005,0.1854095458984375,0.8848001956939697,0.0777280181646347,0.08617396652698517,72,66,none,raw,662,154,138,2.0088400840759277,0.0011019674129784107,0.0011877077631652355,0.00019704436999745667,30,30,20,0.2568116144831447,0.2943447038724825,64,44,1,28.5
hard_1mm_r2,426,240,cycle,0,0.104312464594841,0.15165391564369202,0.44984352588653564,0.9016766548156738,0.04937709867954254,0.1854095458984375,0.9001863598823547,0.0728350579738617,0.06991387903690338,72,66,none,raw,662,154,138,2.0088400840759277,0.0016343711176887155,0.0006819593254476786,0.00017836190818343312,30,30,27,0.18607000822026923,0.2873281937140923,64,64,1,14.3
hard_1mm_r2,320,180,cycle,0,0.10344980657100677,0.14206524193286896,0.44984352588653564,0.9137170314788818,0.06188757345080376,0.1854095458984375,0.8657028675079346,0.08091481029987335,0.07622820138931274,72,66,none,raw,662,154,138,2.0088400840759277,0.001201294711790979,0.0007370336097665131,0.00014830769214313477,30,30,27,0.19118410655018786,0.2950772310232187,64,64,1,8.7
hard_1mm_r2,160,90,cycle,0,0.10441112518310547,0.15504339337348938,0.44984352588653564,0.8972324728965759,0.04380425065755844,0.1854095458984375,0.9063280820846558,0.06610790640115738,0.06288092583417892,72,66,none,raw,662,154,138,2.0088400840759277,0.0010302913142368197,0.0006669398280791938,0.0001901275390991941,30,30,29,0.15817915636967317,0.2908352938565341,64,64,1,3.7
hard_1mm_r2,80,45,cycle,0,0.13943281769752502,0.18335506319999695,0.44984352588653564,0.8562740087509155,0.041918396949768066,0.1854095458984375,0.9109443426132202,0.06744738668203354,0.10290535539388657,72,66,none,raw,662,154,138,2.0088400840759277,0.0009588347747921944,0.0006363436114042997,0.00016578278155066073,30,30,29,0.23411159212855773,0.2790170892492517,64,64,1,2.9
