step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.1087284407167246,0.1,0.08830201241270288,6.433299541473389,nan,23890,87.20334386324161,16.9543514251709,21888,83.46955605962458,-17.120603561401367,822,16.175621361885174
2,0.17707370041728154,0.2,0.14014853308985947,6.910597324371338,nan,39258,111.78644601114776,19.648300170898438,28289,94.89293108684785,-19.229040145874023,5058,40.12494740579249
3,0.342622219538562,0.30000000000000004,0.5082508917215478,7.944468021392822,3.306146132971909,64386,143.15970219244502,22.90616226196289,40352,113.33331605176089,-19.05845832824707,18183,76.07778033354987
4,0.36002936413625264,0.4,0.6139548306999728,9.030191421508789,4.040284518828792,89016,168.32906115266107,24.686500549316406,53938,131.0305256075137,-18.639724731445312,27670,93.8489986665041
5,0.5390356489925452,0.5,1.5245732361489188,10.528237342834473,2.191231158379758,121831,196.92641200117723,26.0471248626709,74959,154.46744238981483,-18.006135940551758,38398,110.5552486754256
6,0.6069678849720361,0.6,2.11875214032014,12.05551815032959,1.9799085347692553,156038,222.86416944037086,26.967561721801758,96171,174.9633677778904,-17.757261276245117,48386,124.10375559542464
7,0.6650033297392461,0.7,2.6489675769719043,13.040904998779297,2.2414063729128886,180653,239.79915735623496,27.32016372680664,85695,165.15921317480277,-16.44814682006836,55219,132.57734951786725
8,0.828270652339608,0.7999999999999999,4.007733840120688,14.039974212646484,0.9882267580909474,212243,259.9212287853885,27.013248443603516,104153,182.07945951067722,-16.718053817749023,63005,141.6160809336628
9,0.8966984880478748,0.8999999999999999,5.148064261219721,15.014619827270508,0.7880491903748811,239732,276.2409557516997,27.276634216308594,120304,195.68840677836477,-17.078510284423828,70600,149.9088988838742
10,0.9613013123565999,0.9999999999999999,6.390953969178511,15.74240779876709,0.7124161098942045,254281,284.4998350943291,27.70252227783203,69429,148.66047587659068,-18.868438720703125,75045,154.5560267626681
11,1.1207383017064672,1.0999999999999999,9.84857194359586,16.41106414794922,0.2747747296298593,281420,299.29712355758176,27.337934494018555,141593,212.29802569600471,-18.07134437561035,79514,159.0914588845609
12,1.1769579023845793,1.2,12.711365671062447,16.807416915893555,0.1693546761590873,298187,308.0841930893015,27.1699275970459,150767,219.06763022014815,-18.29689598083496,81335,160.9028731650203
