axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,0.6668794740414,-1.5001723115184542,0.007369009580207045,25.189037027688247,8,ball4_x-1.50.png,-0.00589799691224151,-0.0003991400565984904,-0.6668794740414,0.7470207769577131,-1.1042143652888026,0.03894597983822301,-1.4266178387049677,-1.1046644320648757,0.0
x,-0.75,0.6655808588243446,-0.7440879701489502,-0.008586648364310426,25.169650683927873,9,ball4_x-0.75.png,0.021592705052937332,-0.02212582636278171,-0.6655808588243446,1.2937722687485054,0.015100939835963056,-0.059295490250699245,-0.8179642847406856,-1.082416071884085,0.0
x,0.0,0.650290461972429,0.010628476603865929,0.008671483049321246,25.175971489452373,10,ball4_x+0.00.png,0.02848625604640844,-0.008190649612961388,-0.650290461972429,0.9217434666102226,0.7479469747255357,0.027531026857507968,0.0150626466341331,-1.091055138011109,0.0
x,0.75,0.6777634667177551,0.7566170271331637,-0.0028846979181594325,25.145900433765494,10,ball4_x+0.75.png,0.02656533938552741,-0.0153778683933524,-0.6777634667177551,1.0975116575149073,1.2595797370732964,-0.29414944856540615,0.842777396735661,-1.0313800047798527,0.0
x,1.5,0.6469027093101289,1.50955530938608,0.005215791841458237,25.17070324854553,10,ball4_x+1.50.png,0.02861824763669496,-0.007613602614854465,-0.6469027093101289,1.0324205994831666,1.8692941439112682,-0.26175664426437706,1.743263721285629,-1.2909710173901396,0.0
y,-1.5,0.6599248829999851,-0.0007000126638600037,-1.4851898000598205,25.177429995804122,10,ball4_y-1.50.png,-0.009112365996320194,-0.009563636093151296,-0.6599248829999851,1.9109270833386343,-0.15291505473217226,-0.13350603611907985,0.126089646450846,-2.5201485985021903,0.0
y,-0.75,0.6288807238003784,0.0007788420424973384,-0.7394264225468673,25.16649094072904,10,ball4_y-0.75.png,-0.00616074136374607,-0.0013621035980188267,-0.6288807238003784,1.1916155779414905,-0.09571244614252072,-0.3350795711686061,0.1016538505853011,-1.8386952248434505,0.0
y,0.0,0.6422799583512756,0.003942514993926804,0.008984682561889817,25.164587113950173,10,ball4_y+0.00.png,0.0004365268776520992,0.0037536435468901175,-0.6422799583512756,0.6408084936358222,0.1643769183372945,-0.2799653437396632,0.2383156854173847,-1.149148444713799,0.0
y,0.75,0.6167550465562414,0.004078911109381408,0.7641160992703193,25.190116035850526,10,ball4_y+0.75.png,0.0013715182483476696,0.012584064035264042,-0.6167550465562414,-0.0016390677836125578,0.2822810143216281,-0.3026079186852826,0.40006395390561056,-0.5260536983488491,0.0
y,1.5,0.6534630658676803,0.0018855140906719615,1.504051897084719,25.20011497816819,8,ball4_y+1.50.png,-0.0011105097480598402,0.018938998879892567,-0.6534630658676803,-0.4871880676341672,0.21570423073518086,-0.11646198427923693,0.3741303775735891,-0.005463074294402684,0.0
