probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
cyl4,1,0.1,0.08017108343647195,0.09934546450273843,cyl4_d0.10_r1.png,1788601225.3903708,0.0014823542890695762,0.0026242978012193776,-0.09934546450273843,-2.0264398555031037e-05,-0.00010322843101230883,0.00018799152469703984,37.84511184692383,363.0855712890625,39.97120285034179,0,0.0,0.0,None,0.0,0,0,6
cyl4,1,0.2,0.1777273367869192,0.19516021427469638,cyl4_d0.20_r1.png,1788601231.3785546,0.0025529682721813886,-0.001004213387117936,-0.19516021427469638,0.0002728428677628153,-0.00014826638001635417,4.789240377238713e-05,37.8463020324707,363.0790405273437,39.87065505981445,24386,88.10394363748946,133.99916076660156,"[888.1764537029443, 638.7303780857869]",8.154202461242676,24366,0,6
cyl4,1,0.3,0.2838845656772975,0.28734946553852014,cyl4_d0.30_r1.png,1788601237.5708418,0.009754639820632249,4.326270174956903e-05,-0.28734946553852014,6.955412573494412e-05,-0.00027294292751874337,2.805917865176255e-05,37.84765243530273,363.0819702148437,39.77493286132812,75524,155.04849513666557,189.44032287597656,"[901.8753508818389, 612.3464461628092]",9.503682136535645,75488,0,6
cyl4,1,0.4,0.386443172867903,0.43206419984900324,cyl4_d0.40_r1.png,1788601244.175341,0.008258522665428102,0.0053726845042954,-0.43206419984900324,4.254837535906386e-05,-0.0002661481667273202,0.000388785237282141,37.84692001342773,363.0830993652343,39.67877960205078,106043,183.72407370997334,205.02157592773438,"[903.6438237318823, 600.5418745225993]",11.526440620422363,105949,0,6
cyl4,1,0.5,0.4796902393010605,0.553293704517202,cyl4_d0.50_r1.png,1788601250.9876208,0.008902062710362557,0.009199921026277735,-0.553293704517202,0.00013941301642320935,-0.00030875297787719136,0.0005776498738563785,37.84628295898437,363.0895080566406,39.57569122314453,124706,199.23642404549375,226.31846618652344,"[902.9802094526326, 597.9384793033214]",13.529803276062012,124671,0,6
cyl4,1,0.6,0.5821407672338701,0.6671249201654404,cyl4_d0.60_r1.png,1788601258.0077012,0.01297738223144691,0.007544636426770346,-0.6671249201654404,0.00024456425931018987,-0.0004143142659336796,0.0006718961589800898,37.84547042846679,363.091094970703,39.47914505004883,137893,209.50585943009196,231.92459106445312,"[904.3435127236336, 598.5832130710044]",15.755152702331543,137860,0,6
cyl4,2,0.1,0.07698632150380647,0.09860469012428723,cyl4_d0.10_r2.png,1788601264.4039512,0.017170237816151967,0.012558875721923535,-0.09860469012428723,0.0001618648456108207,-0.00014163358023451257,0.0006813050333184467,37.84441757202148,363.0968627929687,39.96876144409179,0,0.0,0.0,None,0.0,0,0,6
cyl4,2,0.2,0.17748785230274322,0.20363101339430614,cyl4_d0.20_r2.png,1788601270.1841733,0.01885244938720554,0.012828909931756805,-0.20363101339430614,0.0001384635420421221,-0.0002825091271035973,0.0007595904189713565,37.84360122680664,363.1013793945312,39.88180541992187,12024,61.86564532496124,108.40960693359375,"[881.2178975382568, 643.5064038589487]",8.077009201049805,11965,0,6
cyl4,2,0.3,0.2819223689086279,0.31863937253864094,cyl4_d0.30_r2.png,1788601276.3765924,0.015182257879044769,0.014966947572441037,-0.31863937253864094,7.499784367729357e-05,-0.00027811002935314023,0.0008403236880704324,37.84202194213867,363.105499267578,39.7770652770996,74243,153.72794436908072,189.83502197265625,"[900.6564793987312, 615.3033821370365]",9.380997657775879,74237,0,6
cyl4,2,0.4,0.3807004297168781,0.42181545873864934,cyl4_d0.40_r2.png,1788601282.7768793,0.015206574966400054,0.015438825485424168,-0.42181545873864934,0.00022942577129126952,-0.0002461572462703343,0.0006321573631045574,37.84059524536133,363.1104736328125,39.6780433654785,103184,181.2304811448346,203.30453491210938,"[903.3819681345946, 603.38749224686]",11.367976188659668,103152,0,6
cyl4,2,0.5,0.48179805897710537,0.5163935883788355,cyl4_d0.50_r2.png,1788601289.381122,0.015124172138389014,0.013392220425223478,-0.5163935883788355,0.00033079154102462206,-0.0003256325835821028,0.0006396208961896299,37.83827590942383,363.1157836914062,39.57240676879883,122913,197.79894600454338,218.681396484375,"[904.3620528341185, 602.3860616859079]",13.46072769165039,122902,0,6
cyl4,2,0.6,0.5814683411946397,0.6360457527625044,cyl4_d0.60_r2.png,1788601296.813347,0.015396525391951243,0.01700543993439645,-0.6360457527625044,0.00031306593845042974,-0.0003943574235448444,0.0007579078713280563,37.83658218383789,363.11767578125,39.47096633911133,135725,207.85237381924458,230.36956787109375,"[905.036618161724, 601.1371965371155]",15.739884376525879,135706,0,6
cyl4,3,0.1,0.08292807323825002,0.058009334776247104,cyl4_d0.10_r3.png,1788601303.2136884,0.00036308340216564263,0.007500199789234862,-0.058009334776247104,0.0005092671925988196,-0.00020146079361959556,0.0007473105180510142,37.83370971679687,363.1334533691406,39.97497177124023,0,0.0,0.0,None,0.0,0,0,6
cyl4,3,0.2,0.176299978083982,0.18708262865874872,cyl4_d0.20_r3.png,1788601309.1977975,0.007837849737667213,0.017489609294543306,-0.18708262865874872,0.0004958852974571327,-0.00019691162014612296,0.0008862944613004409,37.83246612548828,363.132843017578,39.87043380737304,20084,79.95583627300293,119.82880401611328,"[888.9187910774746, 645.4065923122884]",8.168914794921875,20017,0,6
cyl4,3,0.3,0.28131608355696613,0.2915095280287659,cyl4_d0.30_r3.png,1788601315.3899882,0.004446975535967468,0.015987140877836127,-0.2915095280287659,0.0006213572891166947,-0.00028881540486883073,0.0008771340887306245,37.83425140380859,363.123077392578,39.77063369750976,73590,153.05039864131408,179.02386474609375,"[898.5846990080174, 615.4531458078543]",9.420653343200684,73573,0,6
cyl4,3,0.4,0.37860043372701924,0.3841935178268955,cyl4_d0.40_r3.png,1788601321.9943624,0.010050864569986117,0.019605596293259354,-0.3841935178268955,0.00044854439401000035,-0.0003829942997509439,0.0008133447743350786,37.83171463012695,363.1295776367187,39.6806640625,101724,179.94375471841172,205.33636474609375,"[900.9403385631709, 603.8135641539853]",11.27186107635498,101691,0,6
cyl4,3,0.5,0.47916773947622815,0.5014872637104986,cyl4_d0.50_r3.png,1788601328.6026,0.01292510242039171,0.024261031633646013,-0.5014872637104986,0.0003052520961993405,-0.0003256810816726907,0.0009385903617996405,37.83335494995117,363.1309204101562,39.5711097717285,121751,196.86174578308174,218.31761169433594,"[902.8538081822736, 604.7541703969578]",13.510266304016113,121738,0,6
cyl4,3,0.6,0.5808766417367579,0.5998001131988275,cyl4_d0.60_r3.png,1788601335.415081,0.01124753531498257,0.026654358324239347,-0.5998001131988275,0.0002576535013700615,-0.0003643780115773987,0.0007810844248647975,37.8275680541992,363.140411376953,39.4807891845703,135746,207.86845313780745,229.22984313964844,"[903.4273790756265, 602.1485347634552]",15.616263389587402,135679,0,6
