sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_soft_1mm_r2,15,2026-09-04T01:41:29.513890,0015.png,N1.50,0.06834,0.10079,-1.54835,-0.002372,0.001432,-2.9e-05,0.01958,0.09664,-1.54999,1.55313,37.9116,362.9968,36.5305,1.2233,1.1458,0.925,1.532,0.0784,0.062
9DTact_soft_1mm_r2,16,2026-09-04T01:41:30.330111,0016.png,N1.60,0.07437,0.11153,-1.58069,-0.002685,0.001534,-5.1e-05,0.01966,0.10843,-1.58253,1.58636,37.9093,363.0095,36.5072,1.2463,1.1688,0.97,1.699,0.0845,0.062
9DTact_soft_1mm_r2,17,2026-09-04T01:41:31.568080,0017.png,N1.70,0.07208,0.10684,-1.73454,-0.002482,0.001492,-2e-06,0.02108,0.10077,-1.73627,1.73932,37.9118,362.9987,36.4271,1.3266,1.2491,0.86,1.431,0.0741,0.062
9DTact_soft_1mm_r2,18,2026-09-04T01:41:33.627479,0018.png,N1.80,0.07892,0.12295,-1.9051,-0.002895,0.001631,-3.4e-05,0.02014,0.1154,-1.9071,1.9107,37.911,363.0076,36.3307,1.4229,1.3453,0.856,1.519,0.0765,0.062
9DTact_soft_1mm_r2,19,2026-09-04T01:41:34.431533,0019.png,N1.90,0.08004,0.13528,-1.93361,-0.003009,0.001847,9.1e-05,0.01515,0.12618,-1.93582,1.93999,37.9085,363.0167,36.3318,1.4216,1.344,0.955,1.556,0.081,0.062
9DTact_soft_1mm_r2,20,2026-09-04T01:41:35.670332,0020.png,N2.00,0.08098,0.13831,-2.03329,-0.003207,0.001796,1.4e-05,0.01514,0.12768,-2.03554,2.03959,37.9094,363.0195,36.2692,1.4841,1.4066,0.883,1.577,0.0786,0.062
9DTact_soft_1mm_r2,21,2026-09-04T01:41:36.493082,0021.png,N2.10,0.08172,0.14006,-2.13303,-0.00307,0.001863,6.7e-05,0.01559,0.12796,-2.13529,2.13918,37.9084,363.0222,36.2254,1.528,1.4504,0.873,1.439,0.0758,0.062
9DTact_soft_1mm_r2,22,2026-09-04T01:41:38.577017,0022.png,N2.20,0.08999,0.16006,-2.23024,-0.003551,0.002036,-0.00015,0.01344,0.14786,-2.23285,2.23778,37.907,363.0326,36.1553,1.5979,1.5203,0.913,1.592,0.0821,0.062
9DTact_soft_1mm_r2,23,2026-09-04T01:41:40.651475,0023.png,N2.30,0.09834,0.18372,-2.39764,-0.004152,0.002293,-9.9e-05,0.01002,0.16984,-2.40066,2.40668,37.9019,363.0606,36.0864,1.6662,1.5887,0.957,1.732,0.0866,0.062
9DTact_soft_1mm_r2,24,2026-09-04T01:41:41.453661,0024.png,N2.40,0.10146,0.19259,-2.4124,-0.004266,0.002359,-8.9e-05,0.00839,0.17885,-2.41557,2.4222,37.9027,363.0638,36.087,1.6656,1.5881,0.978,1.768,0.0899,0.062
9DTact_soft_1mm_r2,25,2026-09-04T01:41:42.710043,0025.png,N2.50,0.10274,0.19081,-2.55507,-0.004343,0.002342,-0.000199,0.01137,0.17567,-2.5582,2.56425,37.9017,363.062,36.0083,1.7443,1.6668,0.917,1.7,0.0845,0.062
9DTact_soft_1mm_r2,26,2026-09-04T01:41:44.134500,0026.png,N2.60,0.10803,0.20608,-2.62147,-0.004738,0.00246,9e-06,0.00879,0.19047,-2.62486,2.63178,37.9007,363.0748,35.9924,1.7599,1.6824,0.938,1.807,0.0884,0.062
9DTact_soft_1mm_r2,27,2026-09-04T01:41:44.989209,0027.png,N2.70,0.10966,0.21413,-2.73892,-0.004779,0.002477,-5e-06,0.00699,0.19637,-2.74244,2.74947,37.8998,363.0723,35.9231,1.8293,1.7518,0.904,1.745,0.0875,0.062
9DTact_soft_1mm_r2,28,2026-09-04T01:41:47.052852,0028.png,N2.80,0.11867,0.22809,-2.92231,-0.00504,0.002668,3.2e-05,0.0091,0.21003,-2.92606,2.9336,37.8987,363.0883,35.8632,1.8889,1.8114,0.913,1.725,0.0876,0.062
9DTact_soft_1mm_r2,29,2026-09-04T01:41:48.687333,0029.png,N2.90,0.12665,0.25454,-2.94503,-0.005758,0.002929,0.000166,0.00295,0.23656,-2.94925,2.95872,37.8957,363.1097,35.8511,1.9007,1.8231,0.995,1.955,0.0961,0.062
9DTact_soft_1mm_r2,30,2026-09-04T01:41:49.532602,0030.png,N3.00,0.122,0.2487,-3.04051,-0.005548,0.002856,-4.7e-05,0.0025,0.22764,-3.0446,3.0531,37.8962,363.1038,35.8005,1.9514,1.8738,0.939,1.825,0.0907,0.062
9DTact_soft_1mm_r2,31,2026-09-04T01:41:50.334000,0031.png,N3.10,0.12945,0.25939,-3.08369,-0.005834,0.002975,0.000261,0.00391,0.23993,-3.08797,3.09728,37.8963,363.1108,35.7982,1.9536,1.876,0.965,1.892,0.0936,0.062
9DTact_soft_1mm_r2,32,2026-09-04T01:41:51.576388,0032.png,N3.20,0.13179,0.27369,-3.18084,-0.006073,0.003202,-3.5e-05,-0.00052,0.25193,-3.18536,3.19531,37.8947,363.1226,35.7471,2.0045,1.9269,1.007,1.909,0.0951,0.062
9DTact_soft_1mm_r2,33,2026-09-04T01:41:52.390459,0033.png,N3.30,0.13257,0.2794,-3.32502,-0.006111,0.003213,0.000112,-0.00171,0.25496,-3.32962,3.33937,37.8948,363.1159,35.68,2.0716,1.9941,0.966,1.838,0.0926,0.062
9DTact_soft_1mm_r2,34,2026-09-04T01:41:54.253859,0034.png,N3.40,0.13377,0.2699,-3.48188,-0.006171,0.003058,-0.000125,0.00516,0.24481,-3.4863,3.49489,37.8962,363.114,35.6091,2.1426,2.065,0.878,1.772,0.0862,0.062
9DTact_soft_1mm_r2,35,2026-09-04T01:41:56.327927,0035.png,N3.50,0.14282,0.2977,-3.62012,-0.006726,0.003364,2.4e-05,7e-05,0.27121,-3.62501,3.63514,37.8961,363.1296,35.5565,2.1949,2.1174,0.929,1.858,0.0908,0.062
9DTact_soft_1mm_r2,36,2026-09-04T01:41:57.153595,0036.png,N3.60,0.15126,0.32158,-3.64147,-0.007232,0.003599,9e-05,-0.0044,0.29576,-3.6468,3.65877,37.8916,363.1488,35.5547,2.1964,2.1189,0.988,1.986,0.0971,0.062
9DTact_soft_1mm_r2,37,2026-09-04T01:41:58.414033,0037.png,N3.70,0.14864,0.31289,-3.77785,-0.006978,0.003492,0.000152,-0.00138,0.28474,-3.783,3.7937,37.8936,363.1407,35.5058,2.2454,2.1679,0.924,1.847,0.0913,0.062
9DTact_soft_1mm_r2,38,2026-09-04T01:41:59.227990,0038.png,N3.80,0.14832,0.31336,-3.7875,-0.007034,0.003457,-0.00011,-0.00182,0.28483,-3.79265,3.80334,37.8944,363.1408,35.4872,2.264,2.1865,0.913,1.857,0.0912,0.062
9DTact_soft_1mm_r2,39,2026-09-04T01:42:01.272707,0039.png,N3.90,0.15485,0.3342,-3.9799,-0.007414,0.003698,-5.7e-05,-0.00525,0.30306,-3.9854,3.99691,37.8915,363.1566,35.4147,2.3362,2.2587,0.929,1.863,0.0922,0.062
9DTact_soft_1mm_r2,40,2026-09-04T01:42:02.113540,0040.png,N4.00,0.15403,0.32199,-4.02685,-0.007216,0.003399,-0.000106,0.00046,0.29132,-4.03212,4.04263,37.8937,363.1443,35.3921,2.359,2.2815,0.844,1.792,0.0883,0.062
9DTact_soft_1mm_r2,41,2026-09-04T01:42:03.334018,0041.png,N4.10,0.15596,0.3294,-4.12362,-0.007259,0.003619,-0.000118,-0.00089,0.29715,-4.12901,4.13969,37.8932,363.1473,35.3547,2.3963,2.3188,0.878,1.76,0.088,0.062
9DTact_soft_1mm_r2,42,2026-09-04T01:42:04.175004,0042.png,N4.20,0.15773,0.33308,-4.16628,-0.00745,0.00359,-2.5e-05,-0.0009,0.30054,-4.17174,4.18255,37.8939,363.151,35.3347,2.4163,2.3387,0.862,1.788,0.0881,0.062
9DTact_soft_1mm_r2,43,2026-09-04T01:42:05.829694,0043.png,N4.30,0.15322,0.32276,-4.31054,-0.007167,0.003546,-0.000421,0.00135,0.28705,-4.31579,4.32532,37.8964,363.1369,35.2669,2.4843,2.4068,0.823,1.663,0.0826,0.062
9DTact_soft_1mm_r2,44,2026-09-04T01:42:07.892226,0044.png,N4.40,0.16248,0.35626,-4.40367,-0.008034,0.003678,-0.000137,-0.00673,0.31919,-4.4095,4.42104,37.8941,363.157,35.2392,2.5118,2.4342,0.835,1.824,0.0886,0.062
9DTact_soft_1mm_r2,45,2026-09-04T01:42:08.727674,0045.png,N4.50,0.16039,0.34876,-4.5421,-0.00774,0.003724,-4.6e-05,-0.00382,0.30943,-4.54778,4.5583,37.8932,363.1518,35.1949,2.556,2.4785,0.82,1.704,0.0842,0.062
9DTact_soft_1mm_r2,46,2026-09-04T01:42:10.371671,0046.png,N4.60,0.17118,0.38372,-4.62219,-0.00843,0.004065,-1.3e-05,-0.01139,0.34382,-4.62848,4.64125,37.8892,363.1707,35.1701,2.5806,2.503,0.879,1.824,0.0905,0.062
9DTact_soft_1mm_r2,47,2026-09-04T01:42:11.591072,0047.png,N4.70,0.17218,0.38035,-4.8272,-0.008257,0.004019,0.000222,-0.00742,0.33812,-4.8334,4.84522,37.8909,363.1659,35.1001,2.6506,2.5731,0.833,1.711,0.0862,0.062
9DTact_soft_1mm_r2,48,2026-09-04T01:42:13.263974,0048.png,N4.80,0.18371,0.41052,-4.82887,-0.009035,0.004235,0.000103,-0.0125,0.36998,-4.83562,4.84976,37.8879,363.1853,35.1014,2.649,2.5715,0.877,1.871,0.0927,0.062
9DTact_soft_1mm_r2,49,2026-09-04T01:42:14.081795,0049.png,N4.90,0.17961,0.39894,-4.88069,-0.00876,0.004169,6.6e-05,-0.0099,0.35707,-4.88722,4.90026,37.8887,363.1736,35.0605,2.6901,2.6125,0.854,1.795,0.0893,0.062
9DTact_soft_1mm_r2,50,2026-09-04T01:43:05.680385,0050.png,N0.10,0.01529,0.04553,-0.09733,-0.000586,0.000843,-0.000207,-0.00883,0.04551,-0.09814,0.10854,37.8948,363.1557,37.6978,0.0535,-0.0241,8.663,6.023,0.4425,0.062
9DTact_soft_1mm_r2,51,2026-09-04T01:43:06.510534,0051.png,N0.20,0.01582,0.04684,-0.13827,-0.00086,0.000774,-0.000109,-0.00874,0.04626,-0.1391,0.14685,37.8973,363.1538,37.6125,0.1388,0.0613,5.596,6.22,0.3367,0.062
9DTact_soft_1mm_r2,52,2026-09-04T01:43:09.820571,0052.png,N0.30,0.0246,0.06277,-0.30901,-0.001245,0.000919,-0.000216,-0.00791,0.0617,-0.3101,0.31627,37.8913,363.1718,37.3906,0.3603,0.2828,2.974,4.028,0.2132,0.062
9DTact_soft_1mm_r2,53,2026-09-04T01:43:11.446738,0053.png,N0.40,0.02915,0.06663,-0.41747,-0.001407,0.000948,-0.00018,-0.00514,0.06559,-0.41862,0.42376,37.8909,363.1739,37.2905,0.4604,0.3829,2.271,3.37,0.1716,0.062
9DTact_soft_1mm_r2,54,2026-09-04T01:43:12.689803,0054.png,N0.50,0.03525,0.07687,-0.50743,-0.001546,0.001085,-0.000315,-0.00435,0.07606,-0.50876,0.51443,37.8926,363.1751,37.1891,0.5618,0.4842,2.138,3.046,0.1644,0.062
9DTact_soft_1mm_r2,55,2026-09-04T01:43:14.349211,0055.png,N0.60,0.04216,0.09062,-0.60401,-0.001848,0.001166,-0.000248,-0.00457,0.08987,-0.60557,0.61222,37.887,363.2031,37.117,0.6335,0.5559,1.93,3.06,0.1632,0.062
9DTact_soft_1mm_r2,56,2026-09-04T01:43:16.002028,0056.png,N0.70,0.04698,0.09381,-0.73612,-0.001887,0.001176,-2.1e-05,-0.00107,0.09293,-0.73772,0.74355,37.887,363.203,37.0385,0.7119,0.6343,1.598,2.564,0.1411,0.062
9DTact_soft_1mm_r2,57,2026-09-04T01:43:17.248667,0057.png,N0.80,0.0463,0.10398,-0.86808,-0.002052,0.001314,-3.2e-05,-0.00583,0.09929,-0.86984,0.87551,37.8871,363.2024,36.9439,0.8064,0.7289,1.514,2.364,0.13,0.062
9DTact_soft_1mm_r2,58,2026-09-04T01:43:18.905506,0058.png,N0.90,0.05106,0.11774,-0.90097,-0.0025,0.001438,-0.000236,-0.00835,0.11305,-0.90298,0.91006,37.8831,363.2243,36.9061,0.844,0.7664,1.596,2.774,0.141,0.062
9DTact_soft_1mm_r2,59,2026-09-04T01:43:19.910094,0059.png,N1.00,0.05498,0.12052,-0.97527,-0.002495,0.001484,-0.000192,-0.00583,0.11623,-0.97732,0.98423,37.8835,363.2219,36.8478,0.9023,0.8247,1.522,2.559,0.1346,0.062
9DTact_soft_1mm_r2,60,2026-09-04T01:43:22.002932,0060.png,N1.10,0.05783,0.13621,-1.12213,-0.002817,0.001639,0.000154,-0.01019,0.12889,-1.12444,1.13185,37.8817,363.2322,36.774,0.9759,0.8984,1.461,2.511,0.1307,0.062
9DTact_soft_1mm_r2,61,2026-09-04T01:43:23.847398,0061.png,N1.20,0.06039,0.14321,-1.23221,-0.003033,0.001705,-0.000386,-0.01069,0.13447,-1.23463,1.24198,37.8802,363.2401,36.6776,1.0721,0.9946,1.383,2.462,0.1251,0.062
9DTact_soft_1mm_r2,62,2026-09-04T01:43:25.908515,0062.png,N1.30,0.06581,0.15758,-1.34508,-0.003483,0.001922,-0.000198,-0.01241,0.14781,-1.34774,1.35588,37.8775,363.2552,36.619,1.1304,1.0529,1.429,2.589,0.1259,0.062
9DTact_soft_1mm_r2,63,2026-09-04T01:43:27.547857,0063.png,N1.40,0.07502,0.17627,-1.42782,-0.003933,0.00209,-0.000177,-0.01319,0.16728,-1.4308,1.44061,37.8727,363.2788,36.5815,1.1675,1.0899,1.464,2.755,0.133,0.062
9DTact_soft_1mm_r2,64,2026-09-04T01:43:28.388332,0064.png,N1.50,0.07178,0.17207,-1.52544,-0.003739,0.002028,-0.000125,-0.01322,0.16046,-1.52834,1.5368,37.8748,363.2696,36.5286,1.2205,1.143,1.33,2.451,0.1213,0.062
9DTact_soft_1mm_r2,65,2026-09-04T01:43:30.459638,0065.png,N1.60,0.07901,0.19008,-1.6615,-0.004393,0.002211,-0.000126,-0.01501,0.17748,-1.6647,1.67421,37.8705,363.2904,36.4539,1.2949,1.2173,1.331,2.644,0.123,0.062
9DTact_soft_1mm_r2,66,2026-09-04T01:43:32.519328,0066.png,N1.70,0.08266,0.20042,-1.78733,-0.004577,0.002413,-0.000101,-0.01614,0.18624,-1.7907,1.80043,37.8709,363.2914,36.3822,1.3665,1.289,1.35,2.561,0.1204,0.062
9DTact_soft_1mm_r2,67,2026-09-04T01:43:34.580264,0067.png,N1.80,0.09458,0.23,-1.88379,-0.005371,0.002616,-0.000111,-0.01993,0.21627,-1.88768,1.90014,37.8661,363.3223,36.3313,1.417,1.3394,1.389,2.851,0.1309,0.062
9DTact_soft_1mm_r2,68,2026-09-04T01:43:36.242518,0068.png,N1.90,0.1043,0.25418,-1.93808,-0.005977,0.002867,-0.000109,-0.02321,0.24121,-1.9424,1.95746,37.8601,363.3507,36.3123,1.4354,1.3578,1.479,3.084,0.1404,0.062
9DTact_soft_1mm_r2,69,2026-09-04T01:43:37.047520,0069.png,N2.00,0.1053,0.25855,-2.07707,-0.006019,0.002852,-0.000113,-0.02357,0.24327,-2.08145,2.09575,37.8623,363.346,36.2391,1.5087,1.4312,1.373,2.898,0.1332,0.062
9DTact_soft_1mm_r2,70,2026-09-04T01:43:38.720356,0070.png,N2.10,0.11254,0.27433,-2.10587,-0.006476,0.002978,7e-05,-0.02498,0.26009,-2.11053,2.12664,37.8569,363.368,36.2384,1.509,1.4315,1.414,3.075,0.1394,0.062
9DTact_soft_1mm_r2,71,2026-09-04T01:43:39.529441,0071.png,N2.20,0.10777,0.26118,-2.20941,-0.005973,0.002869,-5.6e-05,-0.02183,0.24466,-2.21382,2.2274,37.8628,363.3433,36.1786,1.5692,1.4917,1.298,2.703,0.1268,0.062
9DTact_soft_1mm_r2,72,2026-09-04T01:43:41.588290,0072.png,N2.30,0.12259,0.29255,-2.28873,-0.006992,0.003198,-0.000199,-0.02411,0.27796,-2.2937,2.31061,37.8546,363.3806,36.1297,1.6174,1.5399,1.397,3.055,0.1373,0.062
9DTact_soft_1mm_r2,73,2026-09-04T01:43:43.664250,0073.png,N2.40,0.13087,0.31112,-2.42507,-0.007439,0.003531,-4.1e-05,-0.02527,0.296,-2.43036,2.44845,37.8547,363.3924,36.0701,1.6769,1.5994,1.456,3.068,0.1379,0.062
9DTact_soft_1mm_r2,74,2026-09-04T01:43:45.729867,0074.png,N2.50,0.13978,0.33669,-2.58056,-0.007939,0.003651,0.000101,-0.02925,0.32011,-2.58628,2.60618,37.8513,363.411,36.0083,1.7383,1.6608,1.415,3.076,0.1399,0.062
9DTact_soft_1mm_r2,75,2026-09-04T01:43:47.585100,0075.png,N2.60,0.1481,0.36299,-2.68325,-0.008616,0.004004,0.000242,-0.03447,0.3454,-2.68943,2.71174,37.8478,363.4375,35.9824,1.7638,1.6863,1.492,3.211,0.1446,0.062
9DTact_soft_1mm_r2,76,2026-09-04T01:43:48.407295,0076.png,N2.70,0.15134,0.36629,-2.73743,-0.008807,0.003996,-3.6e-05,-0.03293,0.349,-2.74366,2.76597,37.8491,363.4336,35.9169,1.8293,1.7518,1.46,3.217,0.1433,0.062
9DTact_soft_1mm_r2,77,2026-09-04T01:43:50.466476,0077.png,N2.80,0.15769,0.36522,-2.8729,-0.008863,0.00406,0.000105,-0.02597,0.34908,-2.87911,2.90031,37.8523,363.438,35.8794,1.8668,1.7892,1.413,3.085,0.1372,0.062
9DTact_soft_1mm_r2,78,2026-09-04T01:43:52.541708,0078.png,N2.90,0.16482,0.39047,-2.99118,-0.009511,0.004371,-7.2e-05,-0.03158,0.37261,-2.99782,3.02106,37.8479,363.4621,35.8304,1.9154,1.8379,1.461,3.18,0.1403,0.062
9DTact_soft_1mm_r2,79,2026-09-04T01:43:53.346546,0079.png,N3.00,0.17035,0.39781,-3.02533,-0.009755,0.004475,0.000101,-0.03022,0.38119,-3.03211,3.05613,37.8469,363.4677,35.8225,1.9232,1.8456,1.479,3.225,0.1416,0.062
9DTact_soft_1mm_r2,80,2026-09-04T01:43:55.008586,0080.png,N3.10,0.17817,0.41832,-3.20553,-0.010175,0.004617,9.4e-05,-0.03245,0.39997,-3.21266,3.23762,37.8448,363.4763,35.7356,2.0099,1.9324,1.44,3.174,0.1404,0.062
9DTact_soft_1mm_r2,81,2026-09-04T01:43:56.665697,0081.png,N3.20,0.18499,0.43774,-3.23761,-0.010656,0.004782,0.000157,-0.03602,0.41969,-3.24508,3.2723,37.8421,363.494,35.733,2.0122,1.9346,1.477,3.291,0.1452,0.062
9DTact_soft_1mm_r2,82,2026-09-04T01:43:57.504456,0082.png,N3.30,0.18254,0.43532,-3.32668,-0.010659,0.004703,0.000231,-0.03631,0.41494,-3.33409,3.36001,37.8431,363.4858,35.6894,2.0559,1.9784,1.414,3.204,0.1405,0.062
9DTact_soft_1mm_r2,83,2026-09-04T01:43:59.565617,0083.png,N3.40,0.19617,0.46305,-3.45499,-0.01135,0.005071,0.000142,-0.03747,0.44371,-3.46288,3.4914,37.8416,363.509,35.6425,2.1025,2.0249,1.468,3.285,0.144,0.062
9DTact_soft_1mm_r2,84,2026-09-04T01:44:00.803716,0084.png,N3.50,0.19176,0.45814,-3.52995,-0.011231,0.005066,0.000184,-0.03832,0.43605,-3.53774,3.56472,37.8426,363.5065,35.6155,2.1295,2.0519,1.435,3.182,0.1393,0.062
9DTact_soft_1mm_r2,85,2026-09-04T01:44:02.038281,0085.png,N3.60,0.19944,0.4673,-3.74466,-0.011504,0.005241,0.000331,-0.03475,0.44438,-3.75259,3.77897,37.8441,363.5099,35.5426,2.2023,2.1248,1.4,3.072,0.1344,0.062
9DTact_soft_1mm_r2,86,2026-09-04T01:44:02.845693,0086.png,N3.70,0.20438,0.47654,-3.74603,-0.011876,0.005332,0.000303,-0.03508,0.45483,-3.75413,3.78175,37.842,363.5215,35.5368,2.2079,2.1304,1.423,3.17,0.1371,0.062
9DTact_soft_1mm_r2,87,2026-09-04T01:44:04.709336,0087.png,N3.80,0.2062,0.47981,-3.89297,-0.011853,0.005472,0.000273,-0.03412,0.45622,-3.90111,3.92785,37.8443,363.5195,35.4778,2.267,2.1895,1.406,3.045,0.133,0.062
9DTact_soft_1mm_r2,88,2026-09-04T01:44:05.547623,0088.png,N3.90,0.2033,0.47444,-3.94193,-0.01186,0.005231,8.5e-05,-0.03361,0.44933,-3.94996,3.97558,37.8447,363.5144,35.4517,2.2932,2.2156,1.327,3.009,0.1298,0.062
9DTact_soft_1mm_r2,89,2026-09-04T01:44:06.363770,0089.png,N4.00,0.2079,0.48769,-3.94891,-0.01224,0.005427,-0.000133,-0.0362,0.463,-3.95718,3.98434,37.8433,363.5246,35.4354,2.3093,2.2318,1.374,3.099,0.1331,0.062
9DTact_soft_1mm_r2,90,2026-09-04T01:44:08.441445,0090.png,N4.10,0.21468,0.50877,-4.12972,-0.012658,0.005674,-6.4e-05,-0.03961,0.48175,-4.13834,4.16648,37.8421,363.5311,35.3701,2.3745,2.297,1.374,3.065,0.1325,0.062
9DTact_soft_1mm_r2,91,2026-09-04T01:44:09.262390,0091.png,N4.20,0.21454,0.51275,-4.30398,-0.012764,0.005709,0.000119,-0.04051,0.48233,-4.31265,4.33972,37.8433,363.525,35.3061,2.4386,2.3611,1.326,2.966,0.1281,0.062
9DTact_soft_1mm_r2,92,2026-09-04T01:44:11.117645,0092.png,N4.30,0.22267,0.52882,-4.31165,-0.013154,0.005849,4.1e-05,-0.04144,0.50019,-4.32061,4.34966,37.8409,363.5382,35.3004,2.444,2.3665,1.357,3.051,0.1319,0.062
9DTact_soft_1mm_r2,93,2026-09-04T01:44:11.927059,0093.png,N4.40,0.21601,0.5222,-4.40825,-0.013071,0.005797,0.000101,-0.04323,0.48958,-4.41706,4.44432,37.8415,363.5317,35.2622,2.4823,2.4048,1.315,2.965,0.1272,0.062
9DTact_soft_1mm_r2,94,2026-09-04T01:44:13.804699,0094.png,N4.50,0.23004,0.56301,-4.51966,-0.014062,0.006188,0.000292,-0.0507,0.53015,-4.5292,4.5604,37.837,363.5593,35.236,2.5081,2.4306,1.369,3.111,0.1334,0.062
9DTact_soft_1mm_r2,95,2026-09-04T01:44:14.640610,0095.png,N4.60,0.23028,0.56262,-4.61743,-0.014075,0.00614,0.00021,-0.04962,0.52837,-4.62694,4.65727,37.8378,363.5547,35.1843,2.5598,2.4823,1.33,3.048,0.1305,0.062
9DTact_soft_1mm_r2,96,2026-09-04T01:44:16.487135,0096.png,N4.70,0.23806,0.57895,-4.72455,-0.014528,0.006349,0.000171,-0.05029,0.54468,-4.73434,4.76584,37.836,363.5693,35.1561,2.5878,2.5102,1.344,3.075,0.1313,0.062
9DTact_soft_1mm_r2,97,2026-09-04T01:44:17.308259,0097.png,N4.80,0.23553,0.58282,-4.8275,-0.014646,0.006403,0.000321,-0.05371,0.54512,-4.83735,4.86826,37.8364,363.5671,35.1176,2.6263,2.5488,1.326,3.034,0.1291,0.062
9DTact_soft_1mm_r2,98,2026-09-04T01:44:19.178985,0098.png,N4.90,0.2447,0.61098,-4.90956,-0.015342,0.006757,0.000457,-0.05926,0.57277,-4.91989,4.95348,37.8329,363.5867,35.0991,2.6445,2.567,1.376,3.125,0.1329,0.062
