step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.09771379993902585,0.1,0.0005204583983498878,2.266679525375366,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.1834596259874175,0.2,-0.01293809369149983,2.269711971282959,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.319539993186293,0.30000000000000004,-0.004964722952158241,2.2932229042053223,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.3549751791138185,0.4,0.024025569201646134,2.275193929672241,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.5285612112050941,0.5,0.11430277099902356,2.260538101196289,-0.24742412293956328,0,0.0,0.0,0,0.0,0.0,0,0.0
6,0.5318575951250075,0.6,0.09857117368235038,2.326605796813965,0.10534886814322296,0,0.0,0.0,0,0.0,0.0,0,0.0
7,0.7206489470172315,0.7,0.21912374924164624,2.5206222534179688,1.9253496029790522,1506,21.894626934314015,7.78492546081543,1506,21.894626934314015,-7.78492546081543,0,0.0
8,0.7277971702637878,0.7999999999999999,0.24793392960585833,2.772463321685791,2.5811957662145946,19570,78.92606966406464,8.635818481445312,19560,78.90590202104622,-8.63669204711914,0,0.0
9,0.9098673422096049,0.8999999999999999,0.4380169067474185,3.186927556991577,2.7320851319611554,38554,110.77959808525154,10.184080123901367,38544,110.76523034358765,-10.184748649597168,0,0.0
10,0.9193352639917975,0.9999999999999999,0.4673042794191076,3.650249719619751,3.3474745688654313,56827,134.49385079685345,11.399740219116211,56767,134.42283031165223,-11.403665542602539,0,0.0
11,1.077508733238993,1.0999999999999999,0.6684104508907694,4.3195343017578125,4.33461158370423,79513,159.09045848237332,12.976980209350586,79491,159.06844804245657,-12.978445053100586,0,0.0
12,1.0974573365943812,1.2,0.6952778217588331,4.942285060882568,4.787318604617625,96822,175.55454935742048,14.285945892333984,96800,175.53460337663037,-14.287508010864258,0,0.0
13,1.2877885598636993,1.3,0.9987035242447518,5.940492630004883,4.235160069764254,119108,194.71326077999655,16.42567253112793,119076,194.68710282712888,-16.427982330322266,0,0.0
14,1.2749808269330458,1.4000000000000001,1.019196050166252,6.671493053436279,4.44751196584676,131650,204.7083205834488,17.888484954833984,131616,204.68188483587352,-17.891094207763672,0,0.0
15,1.4832234719371584,1.5000000000000002,1.3802647513125605,7.887450695037842,4.330668196084791,150560,218.917190882378,20.020675659179688,150540,218.90265020348167,-20.022388458251953,0,0.0
16,1.4735307604824044,1.6000000000000003,1.37936363668816,8.726251602172852,4.530494296537063,162186,227.21225143157284,21.30311393737793,162093,227.14709855331452,-21.310924530029297,0,0.0
17,1.6781698171086035,1.7000000000000004,1.8484421976139118,10.063638687133789,3.746197351769968,179273,238.88149410497815,23.276409149169922,179265,238.87616404056985,-23.277088165283203,0,0.0
18,1.6577401992605232,1.8000000000000005,1.8237152520896274,11.028910636901855,3.890655668614023,192347,247.43878369769277,24.475971221923828,192334,247.43042183465073,-24.47711753845215,0,0.0
19,1.873144708286798,1.9000000000000006,2.334818971547486,12.764670372009277,4.367978756300206,209875,258.467188174482,26.871109008789062,209863,258.4597988937329,-26.872230529785156,0,0.0
20,1.8627323641113591,2.0000000000000004,2.316714259545532,13.811687469482422,4.439340146353241,221123,265.302915480811,28.10393714904785,221101,265.2897173754051,-28.105985641479492,0,0.0
21,2.0768680337141916,2.1000000000000005,2.894960056941778,15.603805541992188,4.021326081357518,238310,275.42045852924423,30.229721069335938,238288,275.4077452777302,-30.231826782226562,0,0.0
