approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3798793825768243,-0.013188813557985657,-0.003297023349600655,0,27.58143812571067,0.4,False
1,0.7564131083421088,0.00581204433385028,0.014582757714861097,0,27.58143812571067,0.4,False
1,1.1472456669500346,0.11774922169507851,0.12539849781570922,0,27.58143812571067,0.4,False
1,1.164756585908087,0.12295012102970959,0.12980216042898127,18425,27.58143812571067,0.02,True
1,1.1871936829562095,0.14006340849767848,0.1460840107209549,20803,27.58143812571067,0.02,True
1,1.2111728298524156,0.1536803325206384,0.15887949938042922,27388,27.58143812571067,0.02,True
1,1.2460105491970204,0.1695263698069911,0.17388089120767583,31406,27.58143812571067,0.02,True
1,1.2294845280551847,0.14200606166868204,0.1455016468077043,28275,27.58143812571067,0.02,True
1,1.2566256908191704,0.1385937595220051,0.1412722621566426,31073,27.58143812571067,0.02,True
1,1.2899264243180042,0.15524689421618273,0.15710619324294464,33569,27.58143812571067,0.02,True
1,1.3084293405693685,0.16767756609024026,0.16867849391340428,37591,27.58143812571067,0.02,True
1,1.327063031225446,0.1739654654921003,0.17412351462878206,38562,27.58143812571067,0.02,True
1,1.3410840468743679,0.19762081195764594,0.19693311847064265,39529,27.58143812571067,0.02,True
1,1.3588770416493645,0.20502389197982776,0.2034703729163141,39959,27.58143812571067,0.02,True
1,1.3671674424028524,0.20495004867232133,0.20258302865316344,41006,27.58143812571067,0.02,True
1,1.3838151567642178,0.21026552723856015,0.20706630971689677,42372,27.58143812571067,0.02,True
1,1.4165444717875921,0.21826039906225594,0.21418459097739748,43816,27.58143812571067,0.02,True
1,1.4493148082461396,0.24723521434991907,0.2422808927144852,45261,27.58143812571067,0.02,True
1,1.4558366249426804,0.2444162864878988,0.2386195877618024,45164,27.58143812571067,0.02,True
1,1.464605637932575,0.2359213208935316,0.2292449540921749,45261,27.58143812571067,0.02,True
1,1.4806388307825564,0.2299116760763756,0.222412973642637,47252,27.58143812571067,0.02,True
1,1.4867181415547606,0.23250506877913185,0.2240800750810704,46867,27.58143812571067,0.02,True
1,1.5200525666269762,0.24496341737691527,0.23572200142590086,46421,27.58143812571067,0.02,True
1,1.5736233157567767,0.27266447566251495,0.2625600573912668,48929,27.58143812571067,0.02,True
1,1.5647746524102253,0.27263923064022094,0.2616753468484608,48602,27.58143812571067,0.02,True
1,1.572933280305886,0.29728575205557145,0.28546025112911383,48552,27.58143812571067,0.02,True
1,1.58932313399783,0.2866163727472284,0.27386409686023566,49183,27.58143812571067,0.02,True
1,1.6047521732912635,0.28965865315835376,0.2760767202926952,49809,27.58143812571067,0.02,True
