t,Fx,Fy,Fz,Tx,Ty,Tz
1788789004.600920,-0.00036,-0.00435,0.02047,0.00014,2e-05,-0.00027
1788789004.621242,0.00115,0.00152,0.03281,0.0002,0.00013,-0.00038
1788789004.640624,0.0,0.0051,0.01949,7e-05,0.00012,-0.00019
1788789004.661047,-0.00045,-0.00342,0.04321,-0.00013,0.00036,-0.00014
1788789004.680277,-0.00224,-0.00095,0.01855,-2e-05,0.00013,-0.00024
1788789004.700609,-0.00182,-1e-05,-0.01283,0.00014,0.00021,-0.00022
1788789004.720984,0.00034,0.00434,-0.01089,-2e-05,0.00017,-0.00028
1788789004.740390,0.00031,0.00271,-0.02322,-2e-05,-8e-05,-0.00027
1788789004.760841,0.00256,0.00135,-0.0099,-6e-05,9e-05,-0.00034
1788789004.781145,0.00461,-0.00408,-0.01726,-5e-05,-0.00018,-0.00019
1788789004.800398,0.00355,0.00175,-0.00764,4e-05,0.0,-0.00043
1788789004.820755,0.00286,0.00261,-0.00422,-0.00012,-0.0,-0.00037
1788789004.841166,0.00174,0.00803,-0.01569,0.00011,8e-05,-0.00022
1788789004.860507,0.00111,0.00162,-0.00617,3e-05,7e-05,-0.00023
1788789004.881420,-0.00022,0.00519,-0.02731,0.0,0.00024,-0.00022
1788789004.900927,-0.00042,-0.00193,-0.02465,7e-05,7e-05,-0.00018
1788789004.921103,-0.00277,0.00549,-0.00721,-6e-05,-4e-05,-0.00033
1788789004.941091,-0.00212,0.00026,-0.02403,6e-05,0.00012,-0.0003
1788789004.960824,0.00401,0.00233,0.01072,-0.00015,-7e-05,-0.00041
1788789004.980386,-0.00171,-0.00196,-0.00884,-6e-05,0.00016,-0.00038
1788789005.001030,0.00145,0.00491,-0.02133,-9e-05,-2e-05,-0.00017
1788789005.020626,0.00218,-0.00246,-0.02791,0.0,3e-05,-0.0002
1788789005.041272,-0.00051,0.00356,-0.00678,-4e-05,-4e-05,-0.00024
1788789005.060911,-0.00061,-0.00585,-0.01892,0.00011,-0.00014,-0.00026
1788789005.083152,-0.00302,0.00117,-0.01351,2e-05,-1e-05,-0.00023
1788789005.100910,0.00043,-0.00191,-0.01614,0.0002,9e-05,-0.00033
1788789005.120403,0.01321,0.00508,-0.0145,-0.00019,0.0001,-0.00023
1788789005.141121,0.01945,0.00383,-0.0635,-0.00014,0.00061,-0.00018
1788789005.160804,0.0283,-0.00011,-0.06116,-8e-05,0.00031,-8e-05
1788789005.180441,0.01681,-0.01027,-0.06153,0.00047,0.00032,-0.00017
1788789005.200363,0.00989,-0.01626,-0.03847,0.00044,0.00033,-0.0004
1788789005.220652,0.00293,-0.01382,-0.04039,0.00025,0.00017,-0.00023
1788789005.240793,0.01917,-0.01057,-0.04595,0.00024,0.00026,-8e-05
1788789005.261061,0.01419,-0.01084,-0.04853,0.00047,0.00035,-0.00039
1788789005.281206,0.00543,-0.01562,-0.06338,0.00052,0.00032,-0.0002
1788789005.300278,0.00363,-0.01125,-0.02599,0.00033,0.00027,-0.00044
1788789005.320843,0.01359,-0.01581,-0.03918,0.00032,0.00017,-0.00026
1788789005.340642,0.0194,-0.00883,-0.02703,0.0002,0.00022,-0.00032
1788789005.360473,0.00843,-0.01449,-0.03,0.00034,0.00019,-0.00038
1788789005.380869,0.00295,-0.0149,-0.05713,0.00046,0.00031,-0.00023
1788789005.401138,0.00949,-0.011,-0.04451,0.00039,0.00026,-0.00023
1788789005.420503,0.00896,-0.00375,-0.06418,0.00038,0.00033,-5e-05
1788789005.440838,0.00524,-0.01456,-0.08475,0.00052,0.00024,-0.00013
1788789005.461252,0.00149,-0.01049,-0.08308,0.00048,0.00022,-0.00039
1788789005.480539,0.00831,-0.00441,-0.08111,0.00024,0.00017,-0.00038
1788789005.500849,0.0066,0.00193,-0.06691,0.00019,0.00022,-0.00033
1788789005.521210,0.00549,-0.00793,-0.05139,0.00016,8e-05,-0.00048
1788789005.540451,0.00475,-0.00769,-0.05315,0.00021,0.0,-0.00048
1788789005.560870,0.00508,-0.00899,-0.05464,0.00011,-5e-05,-0.00047
1788789005.581295,0.0076,0.00106,-0.06746,9e-05,0.00014,-0.00022
1788789005.600605,0.0053,-0.00337,-0.05874,6e-05,-9e-05,-0.00036
1788789005.620969,-0.00402,0.0004,-0.05256,6e-05,-0.00013,-0.0005
1788789005.640278,-0.0005,-0.00301,-0.07451,-6e-05,-0.00027,-0.00024
1788789005.660577,-0.00101,0.00476,-0.09238,0.00019,1e-05,-0.00031
1788789005.680918,-0.00201,0.00354,-0.0608,-7e-05,-0.00012,-0.00032
1788789005.701224,-0.00501,0.00121,-0.05162,-7e-05,-9e-05,-0.00031
1788789005.723872,-0.01137,0.00379,-0.04353,-0.00015,-9e-05,-0.00049
1788789005.740269,-0.00115,0.00242,-0.06656,-0.00011,-0.00021,-0.00037
1788789005.760622,-0.00283,-0.0035,-0.05055,-2e-05,-0.00025,-0.00054
1788789005.780962,-0.01419,-0.0102,-0.11734,0.00022,-0.00034,-0.00034
1788789005.800239,-0.00136,0.01113,-0.08931,-0.00027,-0.00011,-0.0003
1788789005.820585,-0.00366,-0.00348,-0.09512,-0.0002,-0.00027,-0.00032
1788789005.841142,-0.00885,0.00455,-0.09296,-8e-05,-9e-05,-0.00038
1788789005.861115,-0.00158,0.00199,-0.1328,0.00032,2e-05,-0.00029
1788789005.880431,-0.00546,0.00681,-0.12808,2e-05,-3e-05,-7e-05
1788789005.901066,-0.0012,-3e-05,-0.12283,-2e-05,-0.00022,-0.00024
1788789005.920333,-0.00182,0.00255,-0.11014,7e-05,-0.00013,-0.00025
1788789005.940660,-0.00402,0.00555,-0.1295,9e-05,-9e-05,-9e-05
1788789005.960998,0.00016,-0.0011,-0.12203,9e-05,-0.00023,-0.00024
1788789005.980282,-0.00136,0.00334,-0.1191,5e-05,-0.00018,-0.00025
1788789006.001206,-0.00774,0.0096,-0.12461,6e-05,3e-05,-0.00015
1788789006.020747,-0.00473,0.00444,-0.10598,-0.00019,-7e-05,-0.00027
1788789006.041269,-0.00335,0.00355,-0.14131,0.00019,-2e-05,-0.00013
1788789006.060577,-0.00148,0.00734,-0.1039,-0.00026,-0.00023,-0.00013
1788789006.080924,-0.00646,0.00048,-0.16185,1e-05,-0.00032,-4e-05
1788789006.101246,-0.00949,-0.0011,-0.21669,0.0001,-0.00033,-0.00012
1788789006.120544,0.00365,0.01657,-0.16082,-0.00027,-0.00015,-0.00014
1788789006.140878,-0.00168,0.0055,-0.18839,-0.00011,-0.00021,-1e-05
1788789006.161237,-0.00294,0.00851,-0.1655,-0.00016,-0.00018,-0.00018
1788789006.180565,-0.00483,0.00508,-0.17243,-0.00021,-9e-05,-5e-05
1788789006.200797,-0.00173,0.01041,-0.156,-0.00029,-0.0002,-0.00011
1788789006.221318,-0.00645,0.00281,-0.16548,-0.0002,-0.00015,-6e-05
1788789006.241193,-0.00353,0.01368,-0.16589,-7e-05,-7e-05,-0.00012
1788789006.260564,-0.00459,0.0103,-0.16165,-0.00021,-0.00027,-0.00011
1788789006.281003,-0.00103,0.0087,-0.16098,-0.00023,-0.0001,-4e-05
1788789006.300372,-0.00227,0.00761,-0.12521,-0.00031,-0.00026,-0.00039
1788789006.320710,-0.00399,0.01263,-0.13531,-0.00024,-0.00017,-0.00029
1788789006.341114,-0.00764,0.01013,-0.15841,-5e-05,-0.00014,-0.00026
1788789006.363539,-0.00333,0.00929,-0.15571,-5e-05,-0.00014,-0.00024
1788789006.380947,-0.00491,0.00689,-0.16467,-0.00013,-4e-05,-0.00015
1788789006.400213,-0.00551,0.0073,-0.16509,3e-05,-0.00024,-0.0003
1788789006.420589,-0.0091,-0.00086,-0.23093,0.00031,-0.00018,-0.0003
1788789006.441000,-0.0001,0.01603,-0.21502,-0.00018,-0.00014,-0.00016
1788789006.460302,-0.00557,0.01197,-0.2233,-0.00023,-3e-05,-4e-05
1788789006.480618,-0.00631,0.00763,-0.20937,-0.00016,-0.00022,-0.00021
1788789006.500952,-0.00216,0.00894,-0.18611,-0.00024,-0.00018,-0.00027
1788789006.520306,0.00021,0.00969,-0.18912,-0.00029,-0.00017,-0.00022
1788789006.541098,-0.00154,0.01474,-0.18621,-0.00027,-1e-05,-0.00026
1788789006.560391,-0.00258,0.00617,-0.20779,-6e-05,-0.00027,-0.00021
1788789006.580799,0.00117,0.00603,-0.19462,-0.00011,-0.00015,-0.00018
1788789006.601176,0.00259,0.00577,-0.19303,-0.00022,-0.00032,-0.00026
1788789006.620497,0.00192,0.0168,-0.15754,-0.0003,-0.00027,-0.00048
1788789006.640801,-0.00229,0.01333,-0.19124,-0.00013,-0.00011,-0.00029
1788789006.661170,-0.00016,0.01256,-0.19145,-0.00032,-0.00017,-0.00012
1788789006.683232,-0.00133,0.01347,-0.20628,6e-05,-4e-05,-0.00024
1788789006.700545,0.00263,0.00805,-0.18783,-3e-05,-0.00015,-0.0004
1788789006.720862,-0.00143,0.00194,-0.21354,0.0001,-0.00029,-0.00032
1788789006.740237,-0.01109,-0.00128,-0.26704,0.00012,-0.00027,-0.00032
1788789006.760695,0.00105,0.02379,-0.2437,-0.00018,9e-05,-0.00026
1788789006.781139,-2e-05,0.01334,-0.23227,-0.00016,-0.00019,-0.00034
1788789006.800449,0.0024,0.01648,-0.21925,-0.00052,-0.00036,-0.00026
1788789006.820846,-0.00124,0.01292,-0.23241,-0.00015,-0.00019,-0.00031
1788789006.841179,0.00222,0.01846,-0.23602,-0.00038,-0.00015,-8e-05
1788789006.860487,0.00135,0.01182,-0.23408,-0.00031,-0.00025,-0.00019
1788789006.880857,0.00045,0.01025,-0.22509,-0.00031,-0.00018,-0.00038
1788789006.901225,-0.00191,0.01462,-0.2131,-0.00025,-0.00012,-0.00028
1788789006.920476,-0.00086,0.01405,-0.2281,-0.00018,-8e-05,-0.00024
1788789006.940790,-0.00265,0.01613,-0.22962,-0.00026,-0.00014,-0.00022
1788789006.961166,-0.00148,0.01311,-0.22988,-0.00019,-4e-05,-0.00021
1788789006.980485,-0.00318,0.01128,-0.24442,-0.00013,-6e-05,-0.00016
1788789007.000804,-0.00088,0.01368,-0.24016,-0.00014,-9e-05,-0.00017
1788789007.021237,0.00052,0.01418,-0.24053,-0.00019,-5e-05,-7e-05
1788789007.040574,-0.00569,-0.00361,-0.27151,0.00019,-0.00036,-0.00021
1788789007.061139,-0.01106,-0.00904,-0.33858,0.00042,-0.00046,-1e-05
1788789007.080522,0.00586,0.01267,-0.28925,-0.0002,-0.00015,-2e-05
1788789007.100987,-0.00746,0.00713,-0.30859,0.00013,-0.00025,-0.00013
1788789007.120374,0.00056,0.01072,-0.29251,-0.00026,-0.00032,-2e-05
1788789007.140774,-0.00188,0.00479,-0.3155,0.00013,-8e-05,1e-05
1788789007.161006,-0.0014,0.01786,-0.31543,-4e-05,-7e-05,3e-05
1788789007.181196,-0.00509,0.01151,-0.2641,-0.00012,-0.00016,-0.00029
1788789007.200775,-0.00095,0.01147,-0.29787,-9e-05,-0.00022,-0.00013
1788789007.221069,-0.0016,0.01399,-0.30478,-6e-05,-0.00017,-7e-05
1788789007.240498,-0.00647,0.01673,-0.26805,-0.00013,-0.00013,-0.00026
1788789007.260867,-0.00422,0.01139,-0.29583,8e-05,-7e-05,-0.00019
1788789007.281142,-0.00303,0.01165,-0.28753,-0.0002,-0.00025,-0.00012
1788789007.301196,-0.00252,0.00585,-0.31436,1e-05,-0.00021,-1e-05
1788789007.320232,-0.00416,0.00615,-0.29009,3e-05,-0.00014,-0.00024
1788789007.340508,1e-05,0.00063,-0.34167,1e-05,-0.00039,4e-05
1788789007.360875,-0.0076,-0.00061,-0.40304,0.00026,-0.00033,-1e-05
1788789007.381036,0.00694,0.02858,-0.33458,-0.00027,-0.00017,-0.00019
1788789007.401408,-0.00169,0.01111,-0.35289,-0.0002,-0.00037,1e-05
1788789007.420393,0.0016,0.01635,-0.32121,-0.0003,-0.00024,-0.00029
1788789007.440948,-0.0024,0.00479,-0.34875,-4e-05,-0.00018,-0.00015
1788789007.461057,-0.00079,0.02355,-0.33005,-0.0002,-0.00011,-0.00027
1788789007.481144,0.00063,0.01595,-0.32774,-0.00018,-8e-05,-0.0003
1788789007.501209,-0.00029,0.01705,-0.31692,-0.0003,-0.00034,-0.00026
1788789007.521301,-0.00062,0.0073,-0.33342,-0.00021,-0.00025,-0.00021
1788789007.540236,0.00479,0.01332,-0.32928,-0.00019,-0.00035,-0.00033
1788789007.560251,-0.00172,0.0165,-0.32881,-0.00012,-6e-05,-0.00024
1788789007.580284,0.00136,0.0125,-0.31845,-0.00035,-0.0003,-0.00016
1788789007.600828,-0.00093,0.00845,-0.32412,-0.00018,-0.00021,-0.00034
1788789007.621165,-0.00095,0.01067,-0.29775,-0.00033,-0.00027,-0.00043
1788789007.640767,-0.00096,0.00946,-0.32854,-0.0002,-0.00029,-0.00024
1788789007.661007,0.00092,0.00483,-0.38238,0.00021,-0.00032,2e-05
1788789007.681235,-0.01082,0.00161,-0.45127,9e-05,-0.00045,-0.0
1788789007.700245,0.00499,0.03283,-0.37636,-0.00051,-0.00013,-0.00022
1788789007.720470,0.00123,0.01392,-0.39957,-0.00032,-0.00015,-0.00014
1788789007.741388,0.0027,0.01749,-0.37559,-0.00033,-0.00022,-0.00019
1788789007.761220,-0.00314,0.01236,-0.41545,-7e-05,-0.00012,-0.0001
1788789007.781314,0.0013,0.02041,-0.38599,-0.00031,-0.00024,-0.00018
1788789007.800757,0.00366,0.01731,-0.42084,-0.00011,-0.00016,-1e-05
1788789007.821088,-0.0008,0.02293,-0.37778,-0.0002,-0.00014,-0.00018
1788789007.840325,-0.00156,0.01539,-0.38371,-0.00027,-0.0003,-0.00028
1788789007.860318,0.00381,0.01643,-0.38233,-0.00042,-0.00026,-0.00013
1788789007.880667,0.00018,0.01845,-0.39848,-0.00011,-5e-05,-0.00018
1788789007.900907,0.00259,0.02356,-0.40779,-0.00028,-0.0001,-2e-05
1788789007.921160,-0.00309,0.01384,-0.42405,-1e-05,-0.00025,-1e-05
1788789007.942821,-0.00064,0.01385,-0.4137,-0.0001,-6e-05,-0.0001
1788789007.960740,-0.00188,0.01246,-0.39467,-0.00013,-0.00014,-0.00018
1788789007.980993,-0.00265,0.00554,-0.43492,0.00015,-0.00038,-0.00014
1788789008.001094,-0.01371,-0.00554,-0.50394,0.00046,-0.0005,-0.00017
1788789008.021372,0.00422,0.02461,-0.45265,-0.00024,-0.00024,-0.00017
1788789008.040420,-0.00187,0.0061,-0.4805,-6e-05,-0.00022,-4e-05
1788789008.060810,-0.00155,0.01606,-0.47773,-2e-05,-9e-05,-5e-05
1788789008.080913,-0.00224,0.01208,-0.48976,-4e-05,-0.0001,0.0
1788789008.101206,-0.00078,0.01885,-0.47581,-0.00013,-0.00013,3e-05
1788789008.121196,0.00161,0.01087,-0.46407,-0.00015,-0.00031,-0.00016
1788789008.141042,0.00252,0.01931,-0.45594,-5e-05,-0.00027,-0.00021
1788789008.160864,-0.00115,0.00966,-0.45662,-0.00025,-0.00029,-0.00013
1788789008.181097,0.00243,0.01474,-0.44662,-0.00026,-0.00033,-0.00024
1788789008.200232,0.00196,0.01558,-0.46548,1e-05,-0.00015,-5e-05
1788789008.221184,0.00078,0.01572,-0.46348,-0.0,-0.00018,-0.0002
1788789008.240978,-0.00187,0.01489,-0.44037,-0.00031,-0.00038,-0.00021
1788789008.261268,-0.00247,0.01799,-0.44731,-0.00016,-0.0001,-0.00029
1788789008.280217,0.00489,0.02837,-0.44856,-0.00029,-0.00013,-0.00017
1788789008.301021,0.00554,0.0273,-0.45419,-0.00038,-0.00013,-0.00016
1788789008.320270,0.00596,0.0327,-0.43366,-0.00057,-0.00019,-0.00018
1788789008.340601,0.00565,0.02659,-0.48109,-0.00046,-0.00016,0.00017
1788789008.360899,0.00826,0.02591,-0.45349,-0.00047,-0.00014,-6e-05
1788789008.381204,0.00436,0.02517,-0.47787,-0.00054,-0.00024,0.00012
1788789008.400466,0.00789,0.02258,-0.46207,-0.00063,-0.00034,0.00013
1788789008.420777,0.0033,0.02429,-0.46176,-0.00038,-0.0,-0.0
1788789008.440784,0.00774,0.02253,-0.46294,-0.00031,-0.0002,-4e-05
1788789008.461145,0.00019,0.02392,-0.44599,-0.00044,-2e-05,-0.0001
1788789008.480504,-0.00043,0.02834,-0.44772,-0.00024,-5e-05,-0.00016
1788789008.501253,0.00349,0.0255,-0.43149,-0.00068,-0.0003,-7e-05
1788789008.520675,0.00189,0.02665,-0.4447,-0.00058,-0.00025,-0.00011
1788789008.541029,0.00063,0.02553,-0.44101,-0.00038,-8e-05,-0.00016
1788789008.560295,0.0016,0.02248,-0.44262,-0.00035,-0.00011,-0.00019
1788789008.580634,0.00189,0.02228,-0.44013,-0.00038,-0.00015,-0.00026
1788789008.600990,0.00109,0.02632,-0.44169,-0.0003,-1e-05,-0.00018
1788789008.620328,0.00661,0.0211,-0.43287,-0.00056,-0.00023,-7e-05
1788789008.640699,0.00558,0.01953,-0.43847,-0.00047,-0.00019,-7e-05
1788789008.661123,-0.00032,0.02534,-0.43373,-0.00033,-0.0001,-0.00017
1788789008.680496,0.0048,0.01886,-0.43481,-0.00039,-0.00016,-0.00027
1788789008.700832,0.00517,0.02121,-0.44794,-0.00045,-0.00023,-2e-05
1788789008.721142,0.00584,0.02141,-0.44603,-0.00033,-0.00024,-0.00021
1788789008.740426,-0.00417,0.02035,-0.43364,-0.00029,-0.00019,-0.00029
1788789008.760834,0.00104,0.02616,-0.43536,-3e-05,1e-05,-0.0003
1788789008.781236,-0.00357,0.01344,-0.43923,1e-05,-0.00023,-0.00032
1788789008.800654,-0.00105,0.01238,-0.44019,-0.00017,-0.00032,-0.00011
1788789008.821057,0.00082,0.01576,-0.43546,-7e-05,-0.00042,-0.00026
1788789008.840355,0.00034,0.01144,-0.43855,-0.0001,-0.00016,-0.0002
1788789008.860732,0.00034,0.01027,-0.44091,-0.00016,-0.00027,-0.0002
1788789008.881078,-0.00527,0.01383,-0.43779,-0.0,-0.00013,-0.00018
1788789008.900358,-0.00159,0.00495,-0.42888,-4e-05,-0.00046,-0.00032
1788789008.920668,-0.01202,-0.00741,-0.48441,0.00049,-0.00059,-0.00024
1788789008.941042,-0.01472,-0.0206,-0.55344,0.00097,-0.00066,-0.00013
1788789008.960349,-0.0083,0.00292,-0.48797,0.00025,-0.00042,-0.00019
1788789008.980665,-0.00838,-0.0112,-0.52381,0.00064,-0.00039,-9e-05
1788789009.000979,-0.0109,0.00066,-0.49453,0.00054,-0.00029,-0.00021
1788789009.020321,-0.00576,-0.0057,-0.4948,0.00042,-0.00039,-0.00032
1788789009.040689,-0.00308,-0.00289,-0.48293,0.00034,-0.00048,-0.00022
1788789009.061101,-0.00564,-0.00637,-0.48589,0.00039,-0.00037,-0.0003
1788789009.080353,-0.00965,-0.00018,-0.49287,0.00043,-0.00046,-0.00018
1788789009.100667,-0.00789,-0.00379,-0.50161,0.00052,-0.00026,-0.0002
1788789009.121026,-0.00691,0.00397,-0.49168,0.00025,-0.00038,-0.00016
1788789009.140252,-0.00388,0.00259,-0.49356,0.00019,-0.00058,-0.0001
1788789009.160594,-0.00562,0.00335,-0.49836,0.00041,-0.00039,-0.00025
1788789009.180218,-0.009,-0.0017,-0.50128,0.00038,-0.00027,-7e-05
1788789009.202592,-0.00326,0.00105,-0.50716,0.00029,-0.00041,-9e-05
1788789009.221076,-0.00599,-0.00126,-0.50258,0.00036,-0.00031,-0.00017
1788789009.240434,0.00283,0.01196,-0.52402,-0.00017,-0.00033,-0.00015
1788789009.260795,-0.0043,0.01668,-0.5949,-6e-05,-0.00012,-8e-05
1788789009.281188,0.00805,0.03849,-0.53453,-0.00054,-3e-05,-0.00017
1788789009.300495,0.00019,0.01623,-0.57993,-7e-05,-0.0003,-9e-05
1788789009.320825,0.00181,0.02253,-0.54121,-0.00025,-0.00028,-0.00015
1788789009.341144,-0.00012,0.01262,-0.56641,-6e-05,-0.00038,-0.0002
1788789009.360417,0.00498,0.02824,-0.5628,-0.00022,-0.00024,1e-05
1788789009.380726,0.00192,0.0184,-0.57524,-0.0001,-0.00025,-0.00012
1788789009.401130,0.00119,0.02179,-0.54116,-0.0003,-0.00026,-0.00016
1788789009.420818,-0.00434,0.01371,-0.57869,-3e-05,-0.00023,9e-05
1788789009.440940,0.00237,0.02043,-0.56712,-0.00018,-0.00027,-5e-05
1788789009.461315,8e-05,0.02101,-0.57062,-6e-05,-0.00021,-0.00014
1788789009.480540,0.00066,0.0184,-0.57032,-0.00023,-0.00018,-7e-05
1788789009.502462,0.0009,0.01398,-0.54973,-0.00024,-0.00045,-0.00018
1788789009.520911,0.00136,0.01921,-0.54143,-0.00022,-0.00018,-0.00015
1788789009.540317,-0.00469,0.00059,-0.62209,0.00043,-0.00039,8e-05
