sensor,axis,width_px,median,min,max
medium_3mm_r2,Tz,854,0.0001615781220607,0.0001573740591993,0.0001633003266761
medium_3mm_r2,Tz,1280,0.0001508832647232,0.0001503031526226,0.0001590285246493
medium_3mm_r2,Tz,1920,0.0001653294020798,0.00015104895283,0.0001721026201266
hard_1mm_r1,Tx,8,0.000886425434146,0.0008298970060423,0.0010687970789149
hard_1mm_r1,Tx,16,0.0008504630532115,0.0007115362095646,0.0010471602436155
hard_1mm_r1,Tx,32,0.0008580517605878,0.0006881739245727,0.0013847165973857
hard_1mm_r1,Tx,48,0.0006559155881404,0.0006111207185313,0.0007045839447528
hard_1mm_r1,Tx,80,0.0005387952551245,0.000422147772042,0.0005949538317508
hard_1mm_r1,Tx,160,0.0007202312117442,0.0005402019596658,0.0007677977555431
hard_1mm_r1,Tx,320,0.0006089665112085,0.0005417906213551,0.0008201218442991
hard_1mm_r1,Tx,426,0.0007495456375181,0.0007190548931248,0.0009118866873905
hard_1mm_r1,Tx,640,0.0007825146312825,0.0007198938401415,0.0009430828504264
hard_1mm_r1,Tx,854,0.0006799565744586,0.0006715414929203,0.0009609392727725
hard_1mm_r1,Tx,1280,0.0007242272840812,0.0006550443940795,0.0009714756160974
hard_1mm_r1,Tx,1920,0.0006600210326723,0.0005060899420641,0.0008337413310073
hard_1mm_r1,Ty,8,0.0007480776403099,0.0005803277017548,0.0008524445584043
hard_1mm_r1,Ty,16,0.0006499758455902,0.0005409694858826,0.0008279422763735
hard_1mm_r1,Ty,32,0.0005358377820812,0.0004291724180802,0.0008280984475277
hard_1mm_r1,Ty,48,0.0004489347047638,0.0004349444061517,0.0006666891276836
hard_1mm_r1,Ty,80,0.0005552933434955,0.0004178204108029,0.0007420930196531
hard_1mm_r1,Ty,160,0.0003953023115172,0.0003890031366609,0.0004893385339528
hard_1mm_r1,Ty,320,0.0004763224278576,0.0004061150248162,0.0007527468260377
hard_1mm_r1,Ty,426,0.0004288902564439,0.000400894525228,0.0008080298430286
hard_1mm_r1,Ty,640,0.0004834016435779,0.0004565615672618,0.0005857617943547
hard_1mm_r1,Ty,854,0.0005174937541596,0.0004366776265669,0.0008170764776878
hard_1mm_r1,Ty,1280,0.0004989724839106,0.0004027212271466,0.0005589933134615
hard_1mm_r1,Ty,1920,0.0004886765382252,0.0004505391407292,0.0005184147739782
hard_1mm_r1,Tz,8,0.0001425071677658,0.0001346735516563,0.0001537115895189
hard_1mm_r1,Tz,16,0.0001459761842852,0.0001392180420225,0.0001492525479989
hard_1mm_r1,Tz,32,0.0001434346340829,0.0001368787052342,0.0001441125932615
hard_1mm_r1,Tz,48,0.0001424060174031,0.0001421296183252,0.000144323479617
hard_1mm_r1,Tz,80,0.000143375917105,0.0001424841757398,0.0001571115863043
hard_1mm_r1,Tz,160,0.0001705179311102,0.0001582132244948,0.000175418172148
hard_1mm_r1,Tz,320,0.000158228285727,0.0001418122119503,0.0001613164058653
hard_1mm_r1,Tz,426,0.0001492533338023,0.0001346752542303,0.000163501521456
hard_1mm_r1,Tz,640,0.0001451926800655,0.0001410049735568,0.0001483934756834
hard_1mm_r1,Tz,854,0.0001477553887525,0.0001385366776958,0.0001491978910053
hard_1mm_r1,Tz,1280,0.0001441834319848,0.0001410950790159,0.0001480269565945
hard_1mm_r1,Tz,1920,0.0001522517995908,0.0001454990124329,0.0001525419211247
hard_1mm_r2,Tx,8,0.0018921067239716,0.0017735697329044,0.0019519417546689
hard_1mm_r2,Tx,16,0.0013281113933771,0.0012389651965349,0.0026029299478977
hard_1mm_r2,Tx,32,0.0009987852536141,0.0009644954116083,0.0010775874834507
hard_1mm_r2,Tx,48,0.0008409853908233,0.0007693410152569,0.0009919023141264
hard_1mm_r2,Tx,80,0.0007095177425071,0.000683840829879,0.0007337747956626
hard_1mm_r2,Tx,160,0.0009401678107678,0.000772354833316,0.0010000235633924
hard_1mm_r2,Tx,320,0.0008318604668602,0.0007739447173662,0.0013330322690308
hard_1mm_r2,Tx,426,0.0009793435456231,0.0007916147005744,0.0014516784576699
hard_1mm_r2,Tx,640,0.0009001162834465,0.0006781875272281,0.0009256594348698
hard_1mm_r2,Tx,854,0.0009853010997176,0.0006000983994454,0.0009956157300621
hard_1mm_r2,Tx,1280,0.0008225813508033,0.0005644360207952,0.0012499617878347
hard_1mm_r2,Tx,1920,0.0005521224229596,0.000545349845197,0.0006007957272231
hard_1mm_r2,Ty,8,0.0016554705798625,0.0015320178354158,0.0022166555281728
hard_1mm_r2,Ty,16,0.0010714754462242,0.0010256529785692,0.0017751591512933
hard_1mm_r2,Ty,32,0.0010078640189021,0.0006160406046546,0.0012682332890108
hard_1mm_r2,Ty,48,0.0008503047283738,0.0005966176977381,0.0018114336999133
hard_1mm_r2,Ty,80,0.0008478193194605,0.0006122621707618,0.0009753162739798
hard_1mm_r2,Ty,160,0.0010369411902502,0.0008215592824853,0.0011999285779893
hard_1mm_r2,Ty,320,0.0006570378318428,0.0006160534685477,0.0006690075970254
hard_1mm_r2,Ty,426,0.0007184476708061,0.0006636586622335,0.0007337345741689
hard_1mm_r2,Ty,640,0.0007330072112381,0.0005810856819152,0.0009657735354267
hard_1mm_r2,Ty,854,0.0006677994388155,0.0006505956989713,0.0006905904738232
hard_1mm_r2,Ty,1280,0.0009811411146074,0.0006807507597841,0.0011221126187592
hard_1mm_r2,Ty,1920,0.0009099480230361,0.0008273387211374,0.0009484634501859
hard_1mm_r2,Tz,8,0.0001249060733243,0.0001197837409563,0.0001367168442811
hard_1mm_r2,Tz,16,0.000138278293889,0.0001186473236884,0.0001467968977522
hard_1mm_r2,Tz,32,0.0001188421301776,0.0001171945623354,0.0001355835556751
hard_1mm_r2,Tz,48,0.0001444169029127,0.0001165777212008,0.0001484152453485
hard_1mm_r2,Tz,80,0.0001433503784937,0.000137535345857,0.0001507185515947
hard_1mm_r2,Tz,160,0.0001630039914743,0.0001339347509201,0.0001830846158554
hard_1mm_r2,Tz,320,0.000146479011164,0.0001346879289485,0.0001579948584549
hard_1mm_r2,Tz,426,0.0001336382410954,0.0001331452222075,0.0001429827243555
hard_1mm_r2,Tz,640,0.0001302935706917,0.0001257634576177,0.0001314173860009
hard_1mm_r2,Tz,854,0.0001316401612712,0.000130512897158,0.0001327739591943
hard_1mm_r2,Tz,1280,0.0001269936474272,0.0001182470368803,0.0001447372633265
hard_1mm_r2,Tz,1920,0.0001215526353917,0.0001191085757454,0.0001238514669239
hard_2mm_r1,Tx,8,0.0011996510438621,0.0011003118706867,0.0018776906654238
hard_2mm_r1,Tx,16,0.0007667159079574,0.0006213229498825,0.0010401525069028
hard_2mm_r1,Tx,32,0.0007456678431481,0.0006868382915854,0.0008742004283703
hard_2mm_r1,Tx,48,0.000594905228354,0.0005219968734309,0.0006299968808889
hard_2mm_r1,Tx,80,0.0007206437294371,0.0005985398893244,0.0010224037105217
hard_2mm_r1,Tx,160,0.0008310026023536,0.000570515403524,0.0008726394735276
hard_2mm_r1,Tx,320,0.000905281107407,0.0005868541193194,0.0009081530151888
hard_2mm_r1,Tx,426,0.0008703381754457,0.0005889401072636,0.0012816094094887
hard_2mm_r1,Tx,640,0.0007465274538844,0.000596206751652,0.0007621783879585
hard_2mm_r1,Tx,854,0.0005930277984589,0.0005870038876309,0.0009766502771526
hard_2mm_r1,Tx,1280,0.000841321714688,0.0005256943404674,0.0011738738976418
hard_2mm_r1,Tx,1920,0.0006571084377355,0.0005566409090533,0.0008438549702987
hard_2mm_r1,Ty,8,0.002009741961956,0.0016075880266726,0.0021994481794536
hard_2mm_r1,Ty,16,0.0011349108535796,0.0011253040283918,0.0016807549400255
hard_2mm_r1,Ty,32,0.0010388913797214,0.0009477874264121,0.0016692915232852
hard_2mm_r1,Ty,48,0.0007982569513842,0.000744096469134,0.0009706188575364
hard_2mm_r1,Ty,80,0.0006530079990625,0.0005592144443653,0.0011738813482224
hard_2mm_r1,Ty,160,0.0006707632564939,0.0006091408431529,0.0008640685700811
hard_2mm_r1,Ty,320,0.0008519106195308,0.0007964922697283,0.0011924066348001
hard_2mm_r1,Ty,426,0.0007646616431884,0.0007293405360542,0.0008015057537704
hard_2mm_r1,Ty,640,0.0009243979584425,0.0009180926717817,0.0010507818078622
hard_2mm_r1,Ty,854,0.0006948530790396,0.0006577788735739,0.0007534146425314
hard_2mm_r1,Ty,1280,0.0007533251191489,0.0006774475332349,0.0009199077030643
hard_2mm_r1,Ty,1920,0.0005140924477018,0.0005086696473881,0.0006534198182635
hard_2mm_r1,Tz,8,0.0001685279712546,0.0001619131799088,0.0001847437670221
hard_2mm_r1,Tz,16,0.0001840706681832,0.0001797417062334,0.0002065630978904
hard_2mm_r1,Tz,32,0.0001825795770855,0.0001822824124246,0.0001865482336143
hard_2mm_r1,Tz,48,0.0001761299936333,0.0001758891157805,0.0001850724365795
hard_2mm_r1,Tz,80,0.0001696929975878,0.0001532307214802,0.0001751781237544
hard_2mm_r1,Tz,160,0.0001501579681644,0.0001402157358825,0.0001566641003591
hard_2mm_r1,Tz,320,0.0001536506024422,0.0001475280150771,0.0001554963528178
hard_2mm_r1,Tz,426,0.0001462890504626,0.0001433215511497,0.000157582850079
hard_2mm_r1,Tz,640,0.0001466799731133,0.0001417905004927,0.0001563912665005
hard_2mm_r1,Tz,854,0.0001509479188825,0.0001442138745915,0.0001644849398871
hard_2mm_r1,Tz,1280,0.000161178788403,0.00014383578673,0.0002153790119336
hard_2mm_r1,Tz,1920,0.0001531797315692,0.000142797420267,0.0001561372046126
hard_2mm_r2,Tx,8,0.0023356406018137,0.0014268766390159,0.002786403754726
hard_2mm_r2,Tx,16,0.0015022550942376,0.0012177361641079,0.0016261063283309
hard_2mm_r2,Tx,32,0.0009851322975009,0.0009364302386529,0.0013872761046513
hard_2mm_r2,Tx,48,0.0007966564153321,0.0007279093260876,0.0016404043417423
hard_2mm_r2,Tx,80,0.0007422534399665,0.0007259227568283,0.0008228389779105
hard_2mm_r2,Tx,160,0.0009198545594699,0.0008182228193618,0.0009760524262674
hard_2mm_r2,Tx,320,0.0008977199322544,0.0008642007014714,0.0009695444605313
hard_2mm_r2,Tx,426,0.0008211582317017,0.0007159161614254,0.0009250183939002
hard_2mm_r2,Tx,640,0.0008037120569497,0.0006895568803884,0.0008131481008604
hard_2mm_r2,Tx,854,0.000846745504532,0.000742734002415,0.0008773369481787
hard_2mm_r2,Tx,1280,0.0007423533825203,0.0006316825747489,0.0009765939321368
hard_2mm_r2,Tx,1920,0.0008258129237219,0.0006262538954615,0.0009104607161134
hard_2mm_r2,Ty,8,0.001869422616437,0.0011243612971156,0.0020177343394607
hard_2mm_r2,Ty,16,0.0011036293581128,0.0008590873912908,0.0014783721417188
hard_2mm_r2,Ty,32,0.000887912872713,0.0008836730266921,0.0010334599064663
hard_2mm_r2,Ty,48,0.0006909936200827,0.0006368705071508,0.0007673740037716
hard_2mm_r2,Ty,80,0.0006778757087886,0.0006201842916198,0.0009075187845155
hard_2mm_r2,Ty,160,0.0005934733198955,0.0005918169626966,0.0006322630215436
hard_2mm_r2,Ty,320,0.0006151288398541,0.0006047648494131,0.0008632003446109
hard_2mm_r2,Ty,426,0.0006759419920854,0.0005977126420475,0.0007220988045446
hard_2mm_r2,Ty,640,0.0006348781171254,0.000609184440691,0.0006971461116336
hard_2mm_r2,Ty,854,0.0006019882275722,0.0005951400380581,0.0006394749507308
hard_2mm_r2,Ty,1280,0.0005299092154018,0.0005052193300798,0.0006224881508387
hard_2mm_r2,Ty,1920,0.0007131050224415,0.0006361799314618,0.0009124241187237
hard_2mm_r2,Tz,8,0.00020290921384,0.0001970919402083,0.0002035578945651
hard_2mm_r2,Tz,16,0.0002492979110684,0.0002399436780251,0.0002584379108157
hard_2mm_r2,Tz,32,0.0002292891731485,0.0002280729386257,0.0002395705523667
hard_2mm_r2,Tz,48,0.0002500395348761,0.0002497291425243,0.0002568903437349
hard_2mm_r2,Tz,80,0.0002222687471657,0.000218016677536,0.0002843684342224
hard_2mm_r2,Tz,160,0.0002580753643997,0.0002267617237521,0.0002913987846113
hard_2mm_r2,Tz,320,0.0002356129261897,0.0002169406361645,0.0002379009529249
hard_2mm_r2,Tz,426,0.0002265986695419,0.000217458262341,0.0002528279728721
hard_2mm_r2,Tz,640,0.0002238360466435,0.0002122088626492,0.0002550523495301
hard_2mm_r2,Tz,854,0.0002242099435534,0.0002157506969524,0.0003037057467736
hard_2mm_r2,Tz,1280,0.0002163388271583,0.0001991688186535,0.0002233167615486
hard_2mm_r2,Tz,1920,0.0002428616862744,0.0002226042124675,0.0002754472370725
hard_3mm_r1,Tx,8,0.0016586495330557,0.0013166209682822,0.0026046563871204
hard_3mm_r1,Tx,16,0.0012427114415913,0.0012386052403599,0.0014565379824489
hard_3mm_r1,Tx,32,0.0011392828309908,0.0011203970061615,0.0020103892311453
hard_3mm_r1,Tx,48,0.000919813523069,0.0009081703028641,0.0009876128751784
hard_3mm_r1,Tx,80,0.0009004781604744,0.000794289575424,0.0010627281153574
hard_3mm_r1,Tx,160,0.0008505888981744,0.000730826635845,0.0010051989229395
hard_3mm_r1,Tx,320,0.000870530726388,0.0007400079630315,0.0009562947088852
hard_3mm_r1,Tx,426,0.0008821440860629,0.0008817927446216,0.0009561326005496
hard_3mm_r1,Tx,640,0.0010858181631192,0.0009061351302079,0.0011396678164601
hard_3mm_r1,Tx,854,0.0009008230408653,0.0008557752007618,0.0015348934102803
hard_3mm_r1,Tx,1280,0.0008861843380145,0.0008773175068199,0.0011452519102022
hard_3mm_r1,Tx,1920,0.0008349270792677,0.0006908340146765,0.0010045228991657
hard_3mm_r1,Ty,8,0.0014956068480387,0.0014258916489779,0.0016215406358242
hard_3mm_r1,Ty,16,0.0011494657956063,0.0010630981996655,0.0012654663296416
hard_3mm_r1,Ty,32,0.001012067310512,0.0009468698408454,0.0011223591864109
hard_3mm_r1,Ty,48,0.0007646029698662,0.0007567414431832,0.0008362953085452
hard_3mm_r1,Ty,80,0.0007646646117791,0.0007109267753548,0.0007666912279091
hard_3mm_r1,Ty,160,0.0008671546238474,0.0007168598240241,0.0009703290415927
hard_3mm_r1,Ty,320,0.0008869392913766,0.0008604592294432,0.0009413473890163
hard_3mm_r1,Ty,426,0.0009281403035856,0.0008804561803117,0.0009895606199279
hard_3mm_r1,Ty,640,0.0009912978857755,0.0008782755467109,0.0010235095396637
hard_3mm_r1,Ty,854,0.0009010013309307,0.0008354536257684,0.0009703934192657
hard_3mm_r1,Ty,1280,0.0008330751443281,0.0008318944601342,0.0009302636608481
hard_3mm_r1,Ty,1920,0.0006856297259218,0.0006302359397523,0.0008829210419207
hard_3mm_r1,Tz,8,0.0001382202026434,0.0001299614086747,0.000150738924276
hard_3mm_r1,Tz,16,0.0001316114212386,0.0001281890145037,0.0001334628468612
hard_3mm_r1,Tz,32,0.0001316861744271,0.0001309235958615,0.0001365649659419
hard_3mm_r1,Tz,48,0.0001321403542533,0.0001293705572606,0.0001344576739938
hard_3mm_r1,Tz,80,0.0001301302982028,0.0001283059245906,0.0001344402844551
hard_3mm_r1,Tz,160,0.0001560282398713,0.0001531010639155,0.0001662245340412
hard_3mm_r1,Tz,320,0.0001372307597193,0.0001333370310021,0.0001486308901803
hard_3mm_r1,Tz,426,0.00013862727792,0.0001367987279081,0.0001438711333321
hard_3mm_r1,Tz,640,0.0001312572858296,0.0001310235675191,0.0001318761642323
hard_3mm_r1,Tz,854,0.0001312170934397,0.0001301945303566,0.0001319080911343
hard_3mm_r1,Tz,1280,0.0001309055805904,0.0001297572307521,0.0001344235788565
hard_3mm_r1,Tz,1920,0.0001354582345811,0.0001328317157458,0.0001435949961887
hard_3mm_r2,Tx,8,0.0011204108595848,0.0009505443158559,0.001136219012551
hard_3mm_r2,Tx,16,0.0009793662466108,0.0008186061168089,0.0010474701412022
hard_3mm_r2,Tx,32,0.0007400601753033,0.0006155566079542,0.0008057134109549
hard_3mm_r2,Tx,48,0.0007200040272437,0.0006844977615401,0.0009722553077153
hard_3mm_r2,Tx,80,0.0006954976706765,0.0005549128400161,0.0012587220408022
hard_3mm_r2,Tx,160,0.0005632370593957,0.0005424807313829,0.0009702474926598
hard_3mm_r2,Tx,320,0.0007154881604947,0.0006492233951576,0.0009597838507033
hard_3mm_r2,Tx,426,0.0009733207407407,0.0008517457754351,0.0011885368730872
hard_3mm_r2,Tx,640,0.0006071293028071,0.0005974714877083,0.000615595257841
hard_3mm_r2,Tx,854,0.000681860896293,0.0006462291348725,0.0007820654427632
hard_3mm_r2,Tx,1280,0.000639550446067,0.0006208374979905,0.0006762451957911
hard_3mm_r2,Tx,1920,0.0005831414018757,0.0005595354596152,0.0006652748561464
hard_3mm_r2,Ty,8,0.001275212271139,0.001240826677531,0.0013636407675221
hard_3mm_r2,Ty,16,0.0007770920637995,0.0006786171579733,0.0009792365599423
hard_3mm_r2,Ty,32,0.0007170161115936,0.0006012064404785,0.0009156746091321
hard_3mm_r2,Ty,48,0.0006492644897662,0.0005578194977715,0.0009998648893088
hard_3mm_r2,Ty,80,0.0008967106696218,0.0006960016326047,0.0012619872577488
hard_3mm_r2,Ty,160,0.0007960667135193,0.0006216328474693,0.0013300256105139
hard_3mm_r2,Ty,320,0.0010030789999291,0.0006909807561896,0.001152899232693
hard_3mm_r2,Ty,426,0.0006279529770836,0.0006003108574077,0.0007301627192646
hard_3mm_r2,Ty,640,0.0005684844218194,0.000565423106309,0.0006936592981219
hard_3mm_r2,Ty,854,0.0008396710036322,0.000632538460195,0.0009120649774558
hard_3mm_r2,Ty,1280,0.0006490573869086,0.0006229779100976,0.0006537379231303
hard_3mm_r2,Ty,1920,0.0005850669695064,0.0005657634465023,0.0007486720569431
hard_3mm_r2,Tz,8,0.0002142237790394,0.0002129196072928,0.0002179987059207
hard_3mm_r2,Tz,16,0.0002115404204232,0.0002030612522503,0.0002272492856718
hard_3mm_r2,Tz,32,0.0002035350626101,0.0002001560351345,0.0002083652943838
hard_3mm_r2,Tz,48,0.0001933014427777,0.0001894588494906,0.0001939419889822
hard_3mm_r2,Tz,80,0.0001711600343696,0.0001676125248195,0.0001817480369936
hard_3mm_r2,Tz,160,0.000196524473722,0.0001750634110067,0.0002106045430991
hard_3mm_r2,Tz,320,0.0001679898123256,0.0001676532410783,0.0001820403995225
hard_3mm_r2,Tz,426,0.0001777793222572,0.0001656427048146,0.0001841715711634
hard_3mm_r2,Tz,640,0.0001775831333361,0.000171474966919,0.0001894407905638
hard_3mm_r2,Tz,854,0.0001776241697371,0.0001690447243163,0.0001824377250159
hard_3mm_r2,Tz,1280,0.0001842048222897,0.000172093117726,0.0001847923849709
hard_3mm_r2,Tz,1920,0.0001790379901649,0.0001699013955658,0.0001958846114575
