principle,probe,measure,group_by,x,at_x,between,within_iqr,ratio,g_hard,g_medium,g_soft,spread_pct,monotone,g_1,g_2,g_3
DIGIT_Marker,ball4,diameter_px,hardness,force_N,9.983351931366926,57.38729812831173,75.09458578997419,0.7642002086383897,588.7459069399522,531.3586088116405,586.6903164710586,9.781531502598549,False,,,
DIGIT_Marker,ball4,diameter_px,thickness_mm,force_N,9.983351931366926,112.34277099004157,45.62363014731346,2.462381240319976,,,,19.469291559467607,False,495.30529479825077,607.6480657882923,577.0254692981424
DIGIT_Marker,ball4,level,hardness,force_N,9.983351931366926,4.596860685177738,3.453515008393129,1.331067238452973,21.48080043278881,18.242547648662622,22.83940833384036,21.399857512576574,False,,,
DIGIT_Marker,ball4,level,thickness_mm,force_N,9.983351931366926,5.612151833849019,1.9598864980665969,2.8635085957198725,,,,26.713685267194165,False,17.283870770269797,22.896022604118816,21.008527193891297
