sensor,axis,width_px,median,min,max,suspect_hardware
soft_2mm_r2,Fy,854,0.0310592614114284,0.027755981311202,0.0438465178012847,False
soft_2mm_r2,Fy,1280,0.0283443052321672,0.0273744314908981,0.0435196980834007,False
soft_2mm_r2,Fy,1920,0.0251630656421184,0.0241568386554718,0.0254665650427341,False
soft_2mm_r2,Fz,8,0.1440743803977966,0.0930474773049354,0.1509420573711395,False
soft_2mm_r2,Fz,16,0.1005168333649635,0.0939325019717216,0.1060884147882461,False
soft_2mm_r2,Fz,32,0.0793237537145614,0.0719149410724639,0.0853295177221298,False
soft_2mm_r2,Fz,48,0.085060216486454,0.0743467509746551,0.0852538645267486,False
soft_2mm_r2,Fz,80,0.0755725055932998,0.0747221633791923,0.0954006686806678,False
soft_2mm_r2,Fz,160,0.0712184980511665,0.0636573508381843,0.0953952446579933,False
soft_2mm_r2,Fz,320,0.082686960697174,0.0794841796159744,0.1033927649259567,False
soft_2mm_r2,Fz,426,0.073592871427536,0.0680061280727386,0.0748181045055389,False
soft_2mm_r2,Fz,640,0.1078060641884803,0.0931362211704254,0.1125350669026374,False
soft_2mm_r2,Fz,854,0.0974920988082885,0.0920609980821609,0.1141577437520027,False
soft_2mm_r2,Fz,1280,0.1026505231857299,0.099508948624134,0.1071525737643241,False
soft_2mm_r2,Fz,1920,0.0891838297247886,0.0695926025509834,0.0973256602883338,False
soft_3mm_r1,Fx,8,0.1323895454406738,0.1019893139600753,0.1723229140043258,False
soft_3mm_r1,Fx,16,0.0936143770813942,0.0550558045506477,0.1000895723700523,False
soft_3mm_r1,Fx,32,0.0720267966389656,0.0463278479874134,0.0804551020264625,False
soft_3mm_r1,Fx,48,0.0733884871006012,0.059885635972023,0.1146995052695274,False
soft_3mm_r1,Fx,80,0.0397878028452396,0.0298992823809385,0.0915092751383781,False
soft_3mm_r1,Fx,160,0.0335409939289093,0.0323278307914733,0.0349452495574951,False
soft_3mm_r1,Fx,320,0.0357891470193862,0.0306588634848594,0.0449341759085655,False
soft_3mm_r1,Fx,426,0.0373127199709415,0.0347843170166015,0.0558755919337272,False
soft_3mm_r1,Fx,640,0.0348180904984474,0.0313335694372653,0.0354638583958148,False
soft_3mm_r1,Fx,854,0.0368729420006275,0.0340223461389541,0.0472902581095695,False
soft_3mm_r1,Fx,1280,0.038953710347414,0.0278099495917558,0.0441038608551025,False
soft_3mm_r1,Fx,1920,0.0306995622813701,0.030164897441864,0.0359247736632823,False
soft_3mm_r1,Fy,8,0.1126203313469886,0.094560794532299,0.1563744395971298,False
