t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788878682.238434,2026-09-08T23:44:42.238421,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788878931.719136,2026-09-08T23:48:51.719123,between normal and shear blocks,0.00294,0.03401,0.10843,0.00142,0.00063,0.00092
1788879086.898945,2026-09-08T23:51:26.898934,end of collect,-0.01402,0.00722,0.16315,0.00234,0.00112,0.00045
