index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788880650.057343,1788880649.997344,normal_load,1,,2.0,-0.00339,0.00687,-0.05209,3e-05,7e-05,0.00043,-0.00362,0.00644,-0.05063,-0.0,9e-05,0.00043,-0.006,0.00342,-0.05219,3,37.9075,362.8476,37.2295,179.2081,-0.1859,-97.4562,0.0077,24.918,-0.0469
2,000002.png,False,1788880650.841441,1788880650.781441,normal_load,1,,2.0,-0.00317,0.00484,-0.07401,0.00018,0.0001,0.00041,-0.00344,0.00435,-0.07233,0.00014,0.00012,0.0004,-0.00465,0.00143,-0.07408,3,37.9402,362.7702,37.1631,179.2093,-0.1896,-97.4588,0.0084,24.8501,0.021
3,000003.png,False,1788880651.033472,1788880650.973472,normal_load,1,,2.0,-0.00407,0.00139,-0.06503,0.00022,8e-05,0.0003,-0.00434,0.00088,-0.06329,0.00018,0.0001,0.00029,-0.00377,-0.00187,-0.06503,3,37.9426,362.7594,37.1267,179.211,-0.1952,-97.459,0.0004,24.8135,0.0577
4,000004.png,False,1788880651.229491,1788880651.169492,normal_load,1,,2.0,0.00152,0.01042,-0.21653,1e-05,0.0001,0.00019,0.00124,0.0099,-0.21474,-2e-05,0.00012,0.00019,-0.00238,0.00632,-0.21669,3,37.942,362.7652,37.051,179.2108,-0.1944,-97.459,0.0052,24.738,0.1332
5,000005.png,False,1788880651.425517,1788880651.365517,normal_load,1,,2.0,-0.00208,0.00403,-0.26394,0.00012,2e-05,0.00038,-0.00237,0.00349,-0.26208,8e-05,4e-05,0.00038,-0.00198,-0.00178,-0.26396,3,37.9437,362.7612,37.0341,179.2117,-0.1973,-97.4592,0.0099,24.721,0.1502
6,000006.png,False,1788880651.813569,1788880651.753569,normal_load,1,,2.0,0.00227,0.02433,-0.47018,-0.00022,0.0001,0.00025,0.00196,0.02376,-0.46822,-0.00027,0.00012,0.00024,-0.00693,0.01468,-0.47054,3,37.9437,362.7697,36.9496,179.2105,-0.1929,-97.4594,0.0087,24.6367,0.2345
7,000007.png,False,1788880652.009595,1788880651.949595,normal_load,1,,2.0,0.01446,0.04831,-0.79644,-0.00075,0.00015,0.00044,0.01415,0.04772,-0.79441,-0.00079,0.00017,0.00044,-0.00609,0.03631,-0.79718,3,37.9431,362.7863,36.8857,179.209,-0.1886,-97.4599,0.0037,24.573,0.2982
8,000008.png,False,1788880652.205611,1788880652.145612,normal_load,1,,2.0,0.01859,0.03634,-0.86063,-0.00027,0.0002,0.00049,0.01827,0.03573,-0.85855,-0.00031,0.00022,0.00049,0.00392,0.02698,-0.86117,3,37.9469,362.7816,36.8681,179.2095,-0.1902,-97.4601,0.0012,24.5553,0.3159
9,000009.png,False,1788880652.401647,1788880652.341647,normal_load,1,,2.0,0.02454,0.05726,-1.07496,-0.00068,0.00038,0.00045,0.0242,0.05664,-1.07282,-0.00072,0.0004,0.00044,0.0001,0.04463,-1.07584,3,37.9447,362.789,36.828,179.2086,-0.1873,-97.4599,0.0062,24.5154,0.3558
10,000010.png,False,1788880652.597660,1788880652.537660,normal_load,1,,2.0,0.03249,0.07003,-1.3604,-0.00094,0.00043,0.00057,0.03214,0.06939,-1.3582,-0.00099,0.00045,0.00057,0.00258,0.0551,-1.36147,3,37.946,362.7946,36.7853,179.2081,-0.1859,-97.4607,0.009,24.4727,0.3984
11,000011.png,False,1788880652.789687,1788880652.729687,normal_load,1,,2.0,0.02817,0.06984,-1.30564,-0.00106,0.00039,0.00041,0.02782,0.06919,-1.30338,-0.00111,0.00042,0.00041,-0.00144,0.05365,-1.30671,3,37.9473,362.7943,36.7832,179.208,-0.1854,-97.461,0.0018,24.4706,0.4005
12,000012.png,False,1788880653.181733,1788880653.121733,normal_load,1,,2.0,0.03803,0.07743,-1.63012,-0.00103,0.00046,0.0004,0.03766,0.07674,-1.62775,-0.00108,0.00049,0.00039,0.00555,0.05995,-1.63129,3,37.948,362.7987,36.7272,179.2079,-0.1852,-97.461,0.0088,24.4148,0.4564
13,000013.png,False,1788880653.377760,1788880653.317760,normal_load,1,,2.0,0.04651,0.09219,-1.92618,-0.00134,0.00039,0.00028,0.04612,0.09148,-1.92375,-0.00139,0.00042,0.00027,0.00758,0.07223,-1.92758,3,37.9488,362.8013,36.6913,179.2076,-0.1842,-97.4614,0.0037,24.3789,0.4923
14,000014.png,False,1788880653.765814,1788880653.705814,normal_load,1,,2.0,0.04766,0.09121,-1.92614,-0.00123,0.00057,0.00054,0.04726,0.09047,-1.9236,-0.00128,0.0006,0.00054,0.00907,0.07196,-1.92752,3,37.95,362.8008,36.6859,179.2073,-0.1841,-97.4614,0.0097,24.3734,0.4977
15,000015.png,False,1788880654.742084,1788880654.682084,normal_unload,1,,0.0,0.0457,0.0917,-1.98684,-0.00122,0.00067,0.00018,0.04525,0.09088,-1.98401,-0.00128,0.0007,0.00018,0.00754,0.07043,-1.98822,3,37.9512,362.8059,36.6614,179.2075,-0.1831,-97.4618,0.0021,24.349,0.5222
