sensor,width_px,height_px,split,seed,fx_mae,fy_mae,fz_mae,fz_rmse,res_mae,res_rmse,mag_mae,res_mae_shear,res_mae_normal,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds,sh,res,res_kind,density_px_per_mm2
hard_1mm_r1,640,360,cycle,1,0.019496988505125,0.0239496640861034,0.086469754576683,0.1093867644667625,0.0985925421118736,0.1169683933258056,0.0849181041121482,0.1064432859420776,0.0917511880397796,0.4310285151004791,0.9591893553733826,0.0238902755081653,0.1646454185247421,0.9689055681228638,0.0318480134010314,0.0838526338338851,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0005995097453705,0.0005065910518169,0.0001486128458054,30,30,30,0.1408392215261654,0.2442352131231507,64,32,2,29.9,0.0217233262956142,0.0985925421118736,실측,1820.4444444444443
hard_1mm_r1,640,360,cycle,2,0.0442306213080883,0.0265589319169521,0.1104264259338378,0.1348192542791366,0.1299709230661392,0.1473733484745025,0.1071374341845512,0.1307830959558487,0.1292631775140762,0.4310285151004791,0.9380062818527222,0.0350466892123222,0.1646454185247421,0.950343668460846,0.0430228002369403,0.1141791194677352,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0006361825508065,0.000654813775327,0.0001349543599644,30,30,30,0.1660429724219705,0.2580219774103876,64,32,2,29.8,0.035394776612520204,0.1299709230661392,실측,1820.4444444444443
hard_1mm_r1,426,240,cycle,0,0.0218964871019125,0.0260061025619506,0.0871480554342269,0.108848787844181,0.1009036302566528,0.1182486563920974,0.0850215777754783,0.1212576329708099,0.0831665620207786,0.4310285151004791,0.9595897793769836,0.0290684960782527,0.1646454185247421,0.957762897014618,0.0318781845271587,0.072766974568367,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0005891735781915,0.0004800435854122,0.000170068044099,30,30,29,0.201553404412302,0.2491352335730595,64,64,1,15.4,0.02395129483193155,0.1009036302566528,실측,806.56
hard_1mm_r1,426,240,cycle,1,0.0282346196472644,0.0249579604715108,0.0843355283141136,0.1030271649360656,0.0999053195118904,0.1137690991163253,0.0823154747486114,0.1067393571138382,0.093949943780899,0.4310285151004791,0.9637967944145204,0.0264667384326457,0.1646454185247421,0.9663058519363404,0.0355407558381557,0.0845060124993324,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0007417789893224,0.0005224312772043,0.0001515282492619,30,30,30,0.1223680866007902,0.2471415489467222,64,64,1,13.9,0.0265962900593876,0.0999053195118904,실측,806.56
hard_1mm_r1,426,240,cycle,2,0.021301906555891,0.0378261059522628,0.0946277156472206,0.1236128583550453,0.1121497824788093,0.1337978392839431,0.0929474830627441,0.1226545870304107,0.1029955968260765,0.4310285151004791,0.9478840231895448,0.039008229970932,0.1646454185247421,0.9420392513275146,0.0281837619841098,0.0821029767394065,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0008843601681292,0.0004103660176042,0.0001420647313352,30,30,28,0.1410615823706802,0.2670440789478928,64,64,1,13.9,0.029564006254076902,0.1121497824788093,실측,806.56
hard_1mm_r1,320,180,cycle,0,0.0293325278908014,0.0520597882568836,0.0789076909422874,0.1001295074820518,0.1079312264919281,0.120472714304924,0.0778810903429985,0.1066616028547287,0.1090375930070877,0.4310285151004791,0.9658045768737792,0.0524238124489784,0.1646454185247421,0.8996706008911133,0.0352062433958053,0.0757941007614135,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0006601729546673,0.0005078387330286,0.0001584962446941,30,30,30,0.1805099837634028,0.2888917771737967,64,64,1,9.4,0.0406961580738425,0.1079312264919281,실측,455.1111111111111
hard_1mm_r1,320,180,cycle,1,0.0213109645992517,0.0299300737679004,0.0814378187060356,0.1069136932492256,0.0973838791251182,0.1171407848596572,0.079372189939022,0.1171267181634903,0.0801794156432151,0.4310285151004791,0.9610138535499572,0.0252070575952529,0.1646454185247421,0.9659563302993774,0.0352164059877395,0.0699450597167015,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0006509609520435,0.000444151344709,0.0001425374211976,30,30,30,0.1297936063234498,0.2463437389971605,64,64,1,8.2,0.02562051918357605,0.0973838791251182,실측,455.1111111111111
hard_1mm_r1,320,180,cycle,2,0.0158450342714786,0.0302305687218904,0.0823885351419448,0.1089538931846618,0.0966678634285926,0.1164940074086189,0.0811932981014251,0.109286218881607,0.0856718644499778,0.4310285151004791,0.9595117568969728,0.0290337372571229,0.1646454185247421,0.965061366558075,0.0222802273929119,0.069583348929882,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0007386496290564,0.0003818620753008,0.0001510543661424,30,30,28,0.1472308528666593,0.2504032067398526,64,64,1,8.2,0.023037801496684503,0.0966678634285926,실측,455.1111111111111
hard_1mm_r1,160,90,cycle,0,0.0188805516809225,0.0221836660057306,0.0826938822865486,0.1034940853714943,0.0929089188575744,0.1104752421379089,0.0796496570110321,0.1141804978251457,0.0743722543120384,0.4310285151004791,0.9634678959846495,0.0244388245046138,0.1646454185247421,0.9711937308311462,0.0297944825142622,0.0668165758252143,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0005132354563102,0.0004272106743883,0.0001882421493064,30,30,24,0.2094413043690376,0.2550135050246964,64,64,1,3.9,0.02053210884332655,0.0929089188575744,실측,113.77777777777777
hard_1mm_r1,160,90,cycle,1,0.0233065523207187,0.0321417711675167,0.0777393728494644,0.0993281155824661,0.0949898660182952,0.1111075356602668,0.0767331421375274,0.1093388348817825,0.0824857652187347,0.4310285151004791,0.9663497805595398,0.0282764714211225,0.1646454185247421,0.96354341506958,0.0378774292767047,0.0716221258044242,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0006074653356336,0.0005006227875128,0.0001731909724185,30,30,26,0.18756644579829,0.2349920699845499,64,64,1,3.0,0.027724161744117702,0.0949898660182952,실측,113.77777777777777
hard_1mm_r1,160,90,cycle,2,0.0178536083549261,0.0237844139337539,0.0789662599563598,0.1024418026208877,0.0916143506765365,0.1100624352693557,0.0765532329678535,0.1049980074167251,0.0799514278769493,0.4310285151004791,0.9642069935798644,0.0244307518005371,0.1646454185247421,0.9717987179756165,0.0308672674000263,0.0707238167524337,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0005591883091256,0.0004268084303475,0.0001570107851875,30,30,30,0.1648076556977771,0.2196162476468442,64,64,1,3.0,0.02081901114434,0.0916143506765365,실측,113.77777777777777
hard_1mm_r1,80,45,cycle,0,0.0469117388129234,0.0219769570976495,0.0804525464773178,0.1057435870170593,0.1053017526865005,0.1224760711193084,0.0789578706026077,0.1332040280103683,0.0809869170188903,0.4310285151004791,0.9618625044822692,0.0310810022056102,0.1646454185247421,0.9468887448310852,0.0444090701639652,0.0618560574948787,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0004563325492199,0.0008787197293713,0.0001374410785501,30,30,26,0.2400051519173343,0.2516112372056762,64,64,1,3.2,0.03444434795528645,0.1053017526865005,실측,28.444444444444443
hard_1mm_r1,80,45,cycle,1,0.0240615606307983,0.0197393391281366,0.1057636588811874,0.1295230984687805,0.1153530105948448,0.1366857588291168,0.103623017668724,0.1371219158172607,0.0963829681277275,0.4310285151004791,0.9427812695503236,0.02337396889925,0.1646454185247421,0.9667597413063048,0.0374309420585632,0.09224234521389,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0005549906636588,0.0005594156100414,0.0001385408395435,30,30,29,0.2114164598945046,0.2355580952630114,64,64,1,2.1,0.021900449879467453,0.1153530105948448,실측,28.444444444444443
hard_1mm_r1,80,45,cycle,2,0.0217654723674058,0.0181843545287847,0.1098744869232177,0.1353284567594528,0.1178555637598037,0.1409533768892288,0.1087430417537689,0.1370427906513214,0.1011352837085723,0.4310285151004791,0.9375371336936952,0.0219381190836429,0.1646454185247421,0.9718061089515686,0.033242180943489,0.0968842059373855,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0003858508134726,0.00045794819016,0.0001384039933327,30,30,30,0.2356303779446348,0.2130370317999996,64,64,1,2.1,0.019974913448095252,0.1178555637598037,실측,28.444444444444443
hard_1mm_r1,48,27,cycle,0,0.0169591661542654,0.0244579277932643,0.1193685457110405,0.1528120934963226,0.1267584264278412,0.1579264402389526,0.1193078607320785,0.1829785406589508,0.0777666196227073,0.4310285151004791,0.9203548431396484,0.0256441738456487,0.1646454185247421,0.9693526029586792,0.0352736450731754,0.0727768391370773,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0005568102351389,0.0004405523068271,0.0001391059631714,30,30,29,0.2402971228774713,0.2507618131922252,64,64,1,3.0,0.020708546973764848,0.1267584264278412,실측,10.240000000000002
hard_1mm_r1,48,27,cycle,1,0.0190862193703651,0.0245462674647569,0.10910414904356,0.1416803747415542,0.1188903152942657,0.1491931974887848,0.1046725586056709,0.1730896979570388,0.0716594159603118,0.4310285151004791,0.9315358400344848,0.0232280995696783,0.1646454185247421,0.9631251692771912,0.0394128449261188,0.0687123164534568,61,70,none,inpaint,735,134,131,2.8247201442718506,0.000745280936826,0.0003868615604005,0.0001416260347468,30,30,29,0.2386628079576557,0.2145983069690305,64,64,1,2.0,0.021816243417561,0.1188903152942657,실측,10.240000000000002
hard_1mm_r1,48,27,cycle,2,0.0161011256277561,0.0231510549783706,0.1418596059083938,0.1854260563850402,0.1473369151353836,0.1903922855854034,0.1386978179216385,0.228869616985321,0.076286993920803,0.4310285151004791,0.8827304244041443,0.022885724902153,0.1646454185247421,0.9685031771659852,0.0397690795361995,0.0743768662214279,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0006613684236072,0.0003753196506295,0.000146148042404,30,30,30,0.2275185695310839,0.238550150572364,64,64,1,2.1,0.01962609030306335,0.1473369151353836,실측,10.240000000000002
hard_1mm_r1,32,18,cycle,0,0.0283457059413194,0.0248982273042202,0.105417214334011,0.1378751695156097,0.1209636703133583,0.1506483107805252,0.1023320630192756,0.1785858273506164,0.0707500576972961,0.4310285151004791,0.9351640343666076,0.0358311906456947,0.1646454185247421,0.9165381193161012,0.0638980492949485,0.0671808347105979,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0010308135533705,0.0006401257123798,0.0001441742788301,30,30,25,0.281346203031994,0.2904710200295519,64,64,1,3.4,0.026621966622769798,0.1209636703133583,실측,4.551111111111111
hard_1mm_r1,32,18,cycle,1,0.0258729252964258,0.0251399688422679,0.1429170817136764,0.185783714056015,0.1521637737751007,0.1929654479026794,0.1384005099534988,0.2116463482379913,0.1003289818763732,0.4310285151004791,0.8822776079177856,0.0298003759235143,0.1646454185247421,0.9485946297645568,0.046532355248928,0.0939276292920112,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0006090830429457,0.0004203811404295,0.0001438687613699,30,30,28,0.2778824462371618,0.2721946506357904,64,64,1,2.3,0.02550644706934685,0.1521637737751007,실측,4.551111111111111
hard_1mm_r1,32,18,cycle,2,0.0220709573477506,0.0197846200317144,0.1114846095442771,0.1502367109060287,0.1198096647858619,0.1555299609899521,0.1084124073386192,0.1681128591299057,0.0777168646454811,0.4310285151004791,0.9230167865753174,0.0232694968581199,0.1646454185247421,0.9707445502281188,0.0343360602855682,0.0723413899540901,61,70,none,inpaint,735,134,131,2.8247201442718506,0.001066101831384,0.0005533819203265,0.0001414738653693,30,30,29,0.2735485998140711,0.2632961566768475,64,64,1,2.2,0.020927788689732503,0.1198096647858619,실측,4.551111111111111
hard_1mm_r1,16,9,cycle,0,0.0330140963196754,0.0354866571724414,0.1042365729808807,0.1330252438783645,0.1267551332712173,0.1494024246931076,0.1037951782345771,0.1519970744848251,0.1047585681080818,0.4310285151004791,0.9396451711654664,0.0445200689136981,0.1646454185247421,0.9013469815254213,0.0646816939115524,0.0957949012517929,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0006984563078731,0.0007915453752502,0.0001412299025105,30,30,30,0.2725917271205357,0.2729378458279282,64,64,1,3.7,0.034250376746058395,0.1267551332712173,실측,1.1377777777777778
hard_1mm_r1,16,9,cycle,1,0.0288440957665443,0.0411026366055011,0.1081112772226333,0.1557209342718124,0.1294834315776825,0.1785746067762375,0.101999282836914,0.1755957901477813,0.0892997980117797,0.4310285151004791,0.9172938466072084,0.0421816520392894,0.1646454185247421,0.8883423805236816,0.0690319016575813,0.0833708718419075,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0008847087738104,0.0007199086248874,0.000141075841384,30,30,30,0.3191324532437486,0.238501864582745,64,64,1,2.2,0.0349733661860227,0.1294834315776825,실측,1.1377777777777778
hard_1mm_r1,16,9,cycle,2,0.0251186806708574,0.0265684444457292,0.1159705221652984,0.1544117182493209,0.1292897462844848,0.163774088025093,0.1142304614186286,0.1787689626216888,0.0861721187829971,0.4310285151004791,0.9186787009239196,0.0251905862241983,0.1646454185247421,0.9600791931152344,0.0416047796607017,0.0826267004013061,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0008672747062519,0.0005926196463406,0.0001384913048241,30,30,30,0.2879601459113919,0.2564987264462371,64,64,1,2.3,0.0258435625582933,0.1292897462844848,실측,1.1377777777777778
hard_1mm_r1,8,5,cycle,0,0.0328432060778141,0.0359779968857765,0.1391927599906921,0.1843900978565216,0.1563233584165573,0.1992926448583603,0.1352196484804153,0.2228400707244873,0.0983587801456451,0.4310285151004791,0.8840371370315552,0.0427975468337535,0.1646454185247421,0.8869626522064209,0.0707856342196464,0.092313639819622,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0011624034959822,0.0007951550069265,0.0001402789785061,30,30,30,0.3093776936433753,0.3000567439776748,64,64,1,4.0,0.0344106014817953,0.1563233584165573,실측,0.28444444444444444
hard_1mm_r1,8,5,cycle,1,0.0469225160777568,0.0399395264685153,0.1309264451265335,0.1610137522220611,0.1594561487436294,0.1884184330701828,0.1322327107191085,0.1807581931352615,0.1408929377794265,0.4310285151004791,0.9115760922431946,0.0557761080563068,0.1646454185247421,0.7859079837799072,0.0619351118803024,0.1141582503914833,61,70,none,inpaint,735,134,131,2.8247201442718506,0.001052021048963,0.0012347149895504,0.0001371972757624,30,30,28,0.3413987347868835,0.3171363464042322,64,64,1,2.2,0.04343102127313605,0.1594561487436294,실측,0.28444444444444444
hard_1mm_r1,8,5,cycle,2,0.0359178446233272,0.0374443717300891,0.1934770494699478,0.2419674098491668,0.2106134295463562,0.2551352381706238,0.1917607486248016,0.2761794030666351,0.1534773409366607,0.4310285151004791,0.800309419631958,0.0463945381343364,0.1646454185247421,0.8626717329025269,0.0816837921738624,0.1500842422246933,61,70,none,inpaint,735,134,131,2.8247201442718506,0.0010201160330325,0.0008406243869103,0.0001433594006812,30,30,30,0.2829094452111899,0.2908296086894932,64,64,1,2.3,0.03668110817670815,0.2106134295463562,실측,0.28444444444444444
hard_2mm_r1,1920,1080,cycle,0,0.0270789116621017,0.0290545225143432,0.0801983028650283,0.1040951386094093,0.0988002717494964,0.1151791214942932,0.0769101381301879,0.1072009727358818,0.0935498178005218,0.4006738662719726,0.9428600668907166,0.0314398556947708,0.1413746774196624,0.9444460868835448,0.0328220352530479,0.0777044892311096,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0005099229165352,0.0007518456550315,0.0001374042039969,30,30,18,0.2121725687057296,0.2819390417484755,64,4,16,258.1,0.028066717088222448,0.0988002717494964,실측,13271.04
hard_2mm_r1,1920,1080,cycle,1,0.0417791008949279,0.0384038276970386,0.1024461835622787,0.1263230741024017,0.1253821849822998,0.1424220502376556,0.098021000623703,0.1523134112358093,0.1085501760244369,0.4006738662719726,0.915851891040802,0.0449155382812023,0.1413746774196624,0.9137566685676576,0.0414791740477085,0.0863807126879692,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0006555955042131,0.0006743366247974,0.000137009716127,30,30,21,0.1836527333611008,0.2681991548350688,64,4,16,257.2,0.04009146429598325,0.1253821849822998,실측,13271.04
hard_2mm_r1,1920,1080,cycle,2,0.02452596090734,0.0297279823571443,0.0789080038666725,0.1010013446211814,0.0955134034156799,0.1155214756727218,0.0781278610229492,0.1272098273038864,0.0757031291723251,0.4006738662719726,0.9462060928344728,0.0236191004514694,0.1413746774196624,0.9639544486999512,0.0394740849733352,0.0689877942204475,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0006826308672316,0.0005683634080924,0.0001570367312524,30,30,27,0.162643227403219,0.271805596150709,64,4,16,256.8,0.02712697163224215,0.0955134034156799,실측,13271.04
hard_2mm_r1,1280,720,cycle,0,0.0318672470748424,0.0291074402630329,0.0745586082339286,0.0954999253153801,0.0959330946207046,0.111132837831974,0.0704376548528671,0.1245318204164505,0.0780588835477829,0.4006738662719726,0.9519066214561462,0.0249308850616216,0.1413746774196624,0.9561315178871156,0.035105001181364,0.0647435560822486,50,80,none,inpaint,692,178,130,1.9554100036621092,0.00055636750767,0.0006656009354628,0.0001547156862216,30,30,24,0.1590845338526488,0.2965227894568711,64,8,8,112.2,0.03048734366893765,0.0959330946207046,실측,5898.24
hard_2mm_r1,1280,720,cycle,1,0.0225357301533222,0.0267305113375186,0.1071111857891082,0.1295840442180633,0.117859162390232,0.1373196244239807,0.1028058156371116,0.1402138471603393,0.1038875132799148,0.4006738662719726,0.9114513397216796,0.0273049715906381,0.1413746774196624,0.9552631378173828,0.0350538380444049,0.0975093618035316,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0006860369467176,0.0006700265803374,0.0001415760780218,30,30,18,0.2004505926473981,0.269636921333463,64,8,8,111.3,0.0246331207454204,0.117859162390232,실측,5898.24
hard_2mm_r1,1280,720,cycle,2,0.0282360538840293,0.0255382359027862,0.1093140542507171,0.1336528807878494,0.1227441430091857,0.1433759033679962,0.1099570617079734,0.1446980535984039,0.1090229377150535,0.4006738662719726,0.9058033227920532,0.033507440239191,0.1413746774196624,0.9308350086212158,0.0484588891267776,0.1020659655332565,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0006044266046956,0.0010373129043728,0.0001398618187522,30,30,26,0.151532976182899,0.2489865140968494,64,8,8,111.5,0.026887144893407752,0.1227441430091857,실측,5898.24
hard_2mm_r1,854,480,cycle,0,0.0416985861957073,0.0226665306836366,0.1020794361829757,0.1298219263553619,0.12355387955904,0.146753579378128,0.1042626500129699,0.1637428998947143,0.0984357446432113,0.4006738662719726,0.911125898361206,0.0425355285406112,0.1413746774196624,0.866950511932373,0.0758985206484794,0.0882846489548683,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0014996968675404,0.0008843323448672,0.0001527502172393,30,30,6,0.3016581249374874,0.2873851013987252,64,16,4,52.3,0.03218255843967195,0.12355387955904,실측,2625.5376
hard_2mm_r1,854,480,cycle,1,0.0314769744873046,0.0377981103956699,0.0805603638291359,0.1058818325400352,0.1040929779410362,0.1221157163381576,0.0819441303610801,0.1348835229873657,0.0848488882184028,0.4006738662719726,0.9408817291259766,0.0430075339972972,0.1413746774196624,0.9091262817382812,0.0456259809434413,0.0657368153333664,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0009410677012056,0.0008781318319961,0.0001514166651759,30,30,20,0.1900751466695973,0.2858858446726638,64,16,4,51.3,0.03463754244148725,0.1040929779410362,실측,2625.5376
hard_2mm_r1,854,480,cycle,2,0.0329807177186012,0.0405556820333004,0.0911189541220665,0.1141065284609794,0.1160258054733276,0.1327883601188659,0.0917562395334243,0.1421418040990829,0.0997032970190048,0.4006738662719726,0.9313405752182008,0.0512604713439941,0.1413746774196624,0.8680093288421631,0.0642449185252189,0.0826813355088234,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0007571089663542,0.0010454640723764,0.0001461320352973,30,30,28,0.156239704761891,0.298995688390196,64,16,4,51.3,0.0367681998759508,0.1160258054733276,실측,2625.5376
hard_2mm_r1,640,360,cycle,0,0.0340365096926689,0.0448233969509601,0.1047588065266609,0.1342093497514724,0.1310838907957077,0.1515932977199554,0.1044680699706077,0.147003948688507,0.1211338490247726,0.4006738662719726,0.9050172567367554,0.0456870160996913,0.1413746774196624,0.8905812501907349,0.0441253334283828,0.1022207364439964,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0011200095759704,0.0009780747350305,0.0001416542945662,30,30,11,0.2383908353789004,0.3158088748374681,64,32,2,29.3,0.039429953321814495,0.1310838907957077,실측,1474.56
hard_2mm_r1,640,360,cycle,1,0.0295365210622549,0.0249904934316873,0.1045243069529533,0.1245940774679184,0.1195008009672164,0.1344718635082245,0.0968597382307052,0.1350962221622467,0.1097536534070968,0.4006738662719726,0.918139636516571,0.0285174045711755,0.1413746774196624,0.9457963705062866,0.038542341440916,0.0990473702549934,50,80,none,inpaint,692,178,130,1.9554100036621092,0.0005787864211015,0.0007903656223788,0.0001431259152013,30,30,22,0.1949365328502103,0.2418403545122468,64,32,2,28.8,0.0272635072469711,0.1195008009672164,실측,1474.56
hard_2mm_r1,640,360,cycle,2,0.0366649217903614,0.0587621554732322,0.0996606200933456,0.1268084943294525,0.1341965943574905,0.1493530124425888,0.1006539613008499,0.1267174184322357,0.1388710886240005,0.4006738662719726,0.9152039289474488,0.0445164442062377,0.1413746774196624,0.8995833396911621,0.0410810708999633,0.1038900837302208,50,80,none,inpaint,692,178,130,1.9554100036621092,0.001291740569286,0.0009837405523285,0.0001392053236486,30,30,19,0.217666089879295,0.3042194816503631,64,32,2,28.7,0.047713538631796795,0.1341965943574905,실측,1474.56
