principle,probe,measure,group_by,x,at_x,between,within_iqr,ratio,g_hard,g_medium,g_soft,spread_pct,monotone,g_1,g_2,g_3
DIGIT_Marker,ball4,diameter_px,hardness,depth_mm,0.7835187796125167,26.784264145096188,63.50103678541336,0.4217925486099894,360.2768086820284,345.08956904988867,371.87383319498485,7.434356999852114,False,,,
DIGIT_Marker,ball4,diameter_px,thickness_mm,depth_mm,0.7835187796125167,121.16560893704695,46.666564898336105,2.596411567918236,,,,32.582450853302205,True,466.64085088161784,371.87383319498485,345.4752419445709
DIGIT_Marker,ball4,level,hardness,depth_mm,0.7835187796125167,0.33663795045327305,2.227588081838835,0.15112217254070792,10.388003008152213,10.714180565565487,10.724640958605486,3.1419850392964284,True,,,
DIGIT_Marker,ball4,level,thickness_mm,depth_mm,0.7835187796125167,4.623570876437263,0.5606710398154338,8.246494910739973,,,,43.15375168584565,True,13.95706759681027,10.714180565565487,9.333496720373008
