unit,probe,source,depth_mm,force_N,diameter_px,level,suspect_hardware
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.182179043863023,0.061328844356197,167.65071711754985,6.532907009124756,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.3240732370258925,0.202564284989836,209.3774361405173,6.91925573348999,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.3407338635732699,0.2228469232063986,233.3017730277322,7.162541389465332,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.5222373216737033,0.5350612024104862,269.1911629484005,7.726380348205566,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.5161095077463287,0.5567374412273807,282.8250363006109,8.014683723449707,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.7144612617397144,1.024281523488645,317.26924201326625,8.797100067138672,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.7161543115269922,1.0404147300063695,335.4760644788694,9.259034156799316,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.9098146858007894,1.6825088112166924,364.2218485022718,9.95720386505127,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,0.9152256088434284,1.6440253278963552,390.1320996504151,10.446526527404783,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.0921914479748054,2.350548952765192,424.3650880642712,11.371862411499023,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.1089194381477334,2.347372768380197,437.6031315789607,11.85166358947754,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.2973726778274006,3.165969130952533,466.11621155465457,13.0468168258667,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.3380656895607783,3.277182687164165,488.4331003290291,13.998611450195312,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.4654686405858437,3.905794928533536,509.0165823977466,15.022111892700195,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.5228544415589873,4.039520188502948,518.9648747065593,15.657255172729492,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.7014774957615977,5.001121422411967,540.1990785788113,16.847806930541992,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.742321125801741,5.096526074454627,549.2587709342325,17.648021697998047,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.826703951610007,5.502306544992211,561.7107308052173,18.514671325683597,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.9711435743861152,6.4015130730018885,574.6109570659675,19.552963256835938,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,1.9621118798617587,5.812774003105264,580.6056336826931,19.91654586791992,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.0813178058811665,6.89369288772339,592.1948446281253,20.807178497314453,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.091915346137924,6.422312454430548,593.8255508754926,21.14709854125977,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.111266689017772,6.457861540107311,596.1879718573308,21.38675308227539,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.167823948645644,7.026114811988816,601.4673768098419,21.811559677124023,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.1700375040578628,6.849012440343179,602.6622321433981,21.95887756347656,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.184022342548353,6.821749000118717,603.3094246677949,22.118989944458008,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.2244566837513453,7.252982423115927,633.0649613574925,22.42131233215332,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.235483238809639,7.287174214651642,607.9367256293289,22.45499610900879,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.3053805692824056,8.053216786675609,636.0656450216961,22.766334533691406,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.2837198132208627,7.636363429148164,635.6281138337237,22.78742408752441,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.312547356315584,8.010996119521204,614.9500824800708,22.99841690063477,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.3202983873303538,7.81555878821676,651.9024484411174,23.14476776123047,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.3657272149442363,8.460562603233338,620.1108296935236,23.313093185424805,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.373111906082979,8.226773109039481,656.3220117108416,23.43610191345215,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.3961635265324723,8.55292450300988,658.4979516393244,23.54397773742676,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.4260490882433885,8.886455267950037,651.2351185819678,23.699731826782227,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.4451067865882976,9.121708380468444,661.9538071810726,23.766159057617188,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.488163425720721,9.72795125400665,665.9722139650437,23.94789123535156,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.485497538810275,9.445956711159146,652.2490339754477,23.946741104125977,False
soft_3mm_r1,ball4,20260910_passA_calibgrid,2.541015831540747,10.371241712737037,670.6133109590442,24.136445999145508,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.1077135914686735,0.0411357204904589,19.11595536035256,6.237812519073486,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.1692925275602128,0.0644507111073636,109.09156715640107,6.317468166351318,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.3284580104025281,0.270809723247936,195.61682258300428,6.730562210083008,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.3330942599036426,0.324691878582729,224.34039476717408,6.985472202301025,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.5179369041754924,0.8865101129205982,267.3496742522755,7.821572780609131,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.4914840662427266,0.8041710519342586,287.6658786352188,8.271411895751953,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.7082686589284215,1.716431149813232,324.4536520354772,9.839113235473633,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.7013497212322584,1.6998493988914618,343.6539840193407,10.559484481811523,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,0.8988296088169108,2.806916754351076,376.71137484491624,12.43752670288086,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.01914330777133,3.835813692797745,476.990846040996,14.660526275634766,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.2788830172442474,5.844182967764061,563.9559606902213,17.236682891845703,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.3528965136565745,6.280390618767564,587.863887708339,18.0449161529541,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.4166093065568646,6.568027443419993,607.0281407674809,18.572296142578125,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.4305571864332336,6.400300886749875,609.8980732506318,18.802059173583984,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.4728207895575132,6.9866962461022215,614.3306981540921,19.033849716186523,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.4872694498755763,7.026000607560635,618.4042880340738,19.239200592041016,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.5039299456654938,7.017719565504228,621.6519284446298,19.39005470275879,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.536213808819337,7.449951892670725,626.6061319582707,19.58390235900879,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.5904558974496084,8.37596143687902,627.138279910537,19.87403106689453,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.584271278353402,8.0439401262061,631.3692342086598,19.92593765258789,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.6037119787833518,8.257566191896903,633.481149261826,20.038619995117188,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.6547421300174785,9.220557447659692,61.3178308129286,20.233333587646484,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.656583341840868,9.205327512365312,61.07857125108631,20.226268768310547,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.6694429431407052,9.466940905850516,60.57620298373562,20.287412643432617,False
medium_1mm_r1,ball4,20260910_passA_calibgrid,1.7082595178913706,10.561983188717504,73.56997556523433,20.406761169433597,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.0990076228916798,0.015225632943887,138.6208180943363,6.700144290924072,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.1932844065787691,0.1045071420176526,189.13735286526332,6.930339813232422,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.3085953824256329,0.2605914974913276,228.086155998855,7.326131343841553,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.3692057021409063,0.4465086179562547,263.637769501162,7.708529949188232,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.538407300031281,1.0005950112252464,293.0463915044042,8.249133110046387,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.5700673794477353,1.1553921556307358,312.8704675081751,8.867548942565918,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.668012607821705,1.693899314042494,334.20411814159723,9.550307273864746,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.8124926898410649,2.505083283503603,366.8169595971093,10.598133087158203,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,0.8647518311612394,2.863618873187593,387.83756050171655,11.322616577148438,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.1200502293293226,4.850786592171562,460.8693389814245,13.957427978515623,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.1665105438084566,5.150610500142269,483.729976631471,14.825160026550291,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.3130754914267335,6.466619092909516,518.2332393918134,16.65807342529297,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.309786665836409,5.854883570591317,523.0229150881061,17.04315185546875,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.4411993078624263,7.537546351325892,548.7044641205321,18.6712646484375,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.4280137368813222,6.809002783947884,553.295981276367,18.97680282592773,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.4875515914847313,7.598080249021874,560.8963889245601,19.49489021301269,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.4794967918091757,7.181363527451353,563.4534000257904,19.737001419067383,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.521535530168684,7.83726390783834,572.3474613803683,20.16661834716797,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.5231908579946491,7.58144552788288,574.3438876230738,20.35067367553711,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.5754187493260758,8.413347717169438,582.0216495934015,20.766489028930664,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.5794959022903186,8.176678583811391,584.0961870534861,20.789525985717773,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.6154432814759474,8.778706145770837,590.9357357080289,21.201631546020508,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.616808517551906,8.523150931974033,591.2082317945238,21.30303955078125,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.6797744690066558,9.696140478630076,594.5680279640704,21.638978958129883,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.6609804295719606,8.996137996680677,596.6085434922828,21.70965576171875,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.7178569415530731,10.115420207519929,603.178564099752,22.09750366210937,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.712426375817916,9.62892958197662,605.8870788344124,22.139991760253903,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.7639825487219625,10.802666023162024,608.5584332325718,22.415363311767575,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.7592008534666237,10.30712934028069,609.0864902692998,22.520002365112305,False
hard_2mm_r1,ball4,20260910_passA_calibgrid,1.809191211799984,11.438739472315085,614.8869297114853,22.781639099121094,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.111998611986305,0.0282358639193802,137.35670196202892,6.749484062194824,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.1820025413788215,0.0835025067043744,175.2587537819183,6.92357063293457,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.3279868362607629,0.292863415417861,224.779814159825,7.275635242462158,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.33546424032453,0.3303261981056835,236.34089537685088,7.4934000968933105,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.5323120997404907,0.8268879290155468,274.06144198604807,8.120887756347656,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.5156146104965664,0.7847882910747614,301.5475892232453,8.621834754943848,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.7207920818776046,1.6474960441762905,342.5220936086851,9.849721908569336,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.7352334119585144,1.7684656996918506,361.43906403218494,10.407367706298828,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.909807555884278,2.739609092589092,399.16562555931375,11.554458618164062,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,0.9178859932027308,2.7194721278865246,415.2787938430562,12.155311584472656,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.1101825661617897,3.7931093381824126,433.8056606257536,13.463895797729492,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.1186955313151472,3.8060758399813066,439.1627944609593,14.208345413208008,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.3044074950806852,5.121705220237573,462.00478759260943,16.014951705932617,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.3191636682838208,5.182235781797087,470.0833568911538,16.906124114990234,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.4950662834644284,6.71219837412751,511.00379500655407,18.646900177001957,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.4515488521842528,5.89610624393724,524.6805394202066,18.78424644470215,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.5838240791572815,7.495339346949916,552.297514217919,20.00370979309082,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.5635375478972549,6.793687393592895,549.7256706619329,20.297334671020508,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.6184900423798505,7.505133285902102,567.7855519545288,20.828372955322266,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.6128872445980846,7.129318805514808,569.4872756403838,20.941713333129883,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.6749952399837973,8.0281337712143,566.6025401709369,21.48078727722168,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.6574005154373026,7.479953545418749,578.1167825753345,21.410085678100582,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.7098010855143002,8.28863472676104,584.869520326699,21.836505889892575,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.6991150004703537,7.80728237608501,584.974005237393,21.85093116760254,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.7510165091962584,8.704740217716363,591.5010519836591,22.21852684020996,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.7489714676157284,8.381719595871678,590.956204204795,22.25971221923828,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.7932488237529114,9.14067978216884,598.630405863159,22.582706451416016,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.792168294674191,8.804101682894935,596.9605709071126,22.594757080078125,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.8724853439144056,10.215648126794992,610.1339294711803,22.982393264770508,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.93914702085884,11.35380864820615,614.8548331957148,23.42005920410156,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,1.9909762995799165,12.25352802735473,616.9273143501788,23.62813377380371,False
soft_2mm_r1,ball4,20260910_passA_calibgrid,2.1654917587027995,16.050125864016913,627.7389425068595,23.921714782714844,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.1158583438339881,0.0535385837265181,135.00998971346004,6.928541660308838,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.1721768566041639,0.0723739870818974,182.30570982890785,7.0858964920043945,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.3302150174283689,0.3382847661736974,230.54860232609113,7.497340202331543,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.3321139943942945,0.353386067549107,252.72670718009743,7.7713623046875,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.5405361670537836,0.9659619598271518,296.2871021338176,8.475251197814941,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.5180414988442337,0.9062629920170168,311.0419695261418,8.770064353942871,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.7311948944737523,1.833861548810475,360.08911224409366,9.839478492736816,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.7419957842588794,1.9426534335806425,379.50630769699654,10.422682762145996,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,0.8862558391971156,2.6849964461758504,403.4898358411353,11.435410499572754,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.073499325984951,3.980594771145604,467.58349887928944,13.6863431930542,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.3245901738606278,5.679121053160682,509.1253804283125,16.30312728881836,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.4113594435471877,6.077735870266244,528.3490108110409,17.656959533691406,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.5024292327349684,6.621140283946863,540.9951519465194,18.72396850585937,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.5276601948654474,6.659205833471779,549.7140898587779,19.289701461791992,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.5152520646213397,6.226042374151303,553.5099506349443,19.62153434753418,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.5573444233093348,6.737309722272068,558.4040573510338,19.9674129486084,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.5486849625626675,6.382644238160481,557.0022918311574,20.07291603088379,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.5867236314756674,6.820039332056808,558.2923193011995,20.710983276367188,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.5931187319877935,6.743409309943661,559.7898032226376,21.08846664428711,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.645955739648457,7.404288299654482,563.9525741402341,21.73075485229492,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.6408530610921872,7.154510977542904,564.8470455250441,21.72796440124512,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.707636715488146,8.035942145256048,574.401523071024,22.250391006469727,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.6956063115873263,7.682510512339951,574.3793562754649,22.3953800201416,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.714497163926186,7.76622836847375,582.9703015765507,22.682573318481445,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.7780945927667382,8.65287265240158,592.6418831425428,23.379186630249023,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.7728244891574256,8.311991960238066,593.3633108212888,23.465730667114254,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.78866813577244,8.427611628898529,599.2745163846032,23.721942901611328,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.8581649273230096,9.546517947478105,604.0845081264425,24.144031524658203,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.850225090606454,9.115201549965128,603.9253544827466,24.234474182128903,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.891519457523568,9.822030233717674,607.3542139328887,24.496505737304688,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.8845515780503028,9.477126492497373,607.0742839419185,24.55217742919922,False
medium_2mm_r1,ball4,20260910_passA_calibgrid,1.9620712001592224,10.873477961292185,612.9488164772872,24.822025299072266,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.1113347641602011,0.0264898705275101,156.7391368346303,6.501285076141357,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.1840837028408763,0.0807674521583066,182.3022177502984,6.667937278747559,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.3293309681405532,0.2613314277230444,219.24555305042472,7.006619930267334,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.3460437931042364,0.3144139873671377,240.31297516062833,7.273312091827393,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.5694324753450672,0.7381187805329716,276.3492498510084,7.91977071762085,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.5516426417127818,0.7249135553375112,298.1398985326372,8.241598129272461,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.7322806775221515,1.2182629838792909,338.43475436970976,8.975144386291504,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.7277206002741643,1.24744855950658,354.7868862177165,9.32529067993164,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,0.9068567794758984,1.796586183148321,387.1771313480938,10.19610595703125,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,1.200278407144005,3.1086523358719638,458.65802517805463,12.814751625061035,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,1.6085281788606842,4.911484485128438,519.9710288520145,16.19014549255371,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,1.6899593653661211,5.14843219695226,531.8892623496781,17.115327835083008,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,1.845469950426459,5.928909164006055,548.9944433525571,18.228744506835938,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,1.8958074573157864,6.104753212207922,560.4944534157097,18.95694923400879,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,1.9597268372883008,6.423823855621163,565.9999842157066,19.522720336914062,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,1.93913079172016,5.964584209974044,564.3870153574755,19.571409225463867,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.05611618821586,7.10343875966357,583.7265862754203,20.504743576049805,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.074934800800328,6.91780843012823,580.6352377627364,20.68791007995605,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.08271706618012,6.795828871999049,582.4415203096381,20.828872680664062,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.1372020846806947,7.28382655632312,586.812498259171,21.25025177001953,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.137241273987364,7.132512651816805,584.3827664559304,21.248863220214844,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.1866491522557148,7.603316529989229,589.8898213890424,21.661312103271484,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.174718227696143,7.318680772783603,594.2788614783512,21.686616897583008,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.2350001098708248,7.912383010006858,595.6003828388235,22.053503036499023,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.222987717034496,7.603342358043679,593.9799082183034,22.04829978942871,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.274309579046609,8.126919229631119,598.0228616397928,22.299922943115234,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.273305063314492,7.966722908695917,596.4815493057264,22.465654373168945,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.30901620851666,8.324602913029395,608.8815957785272,22.696237564086918,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.318483207663107,8.225563231286717,608.7467041196485,22.763050079345703,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.396653616661414,9.23497435667556,607.397188010754,22.99289321899414,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.378908499098305,8.815638638508622,612.5768783294811,23.149497985839844,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.3960030531757823,8.880568990752295,613.5965719402462,23.25752639770508,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.446853398340849,9.466212947136077,618.389875487385,23.493825912475582,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.449568951939508,9.33473289667968,618.9249733760674,23.56570816040039,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.469414974971816,9.466825717126506,618.7737522354109,23.66196823120117,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.5299984554623407,10.28050677831089,136.85522899419752,23.81842041015625,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.5167405139473296,9.939592185242224,138.05017024834095,23.875030517578125,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.527892224641228,10.070640084405744,627.3676547816737,23.925294876098636,False
hard_3mm_r1,ball4,20260910_passA_calibgrid,2.612299888147664,11.320170850885845,153.6129827930464,24.10885238647461,False
medium_3mm_r1,ball4,20260910_passA_calibgrid,0.1120112621740467,0.013775179015127,203.54346353085737,6.302301406860352,False
medium_3mm_r1,ball4,20260910_passA_calibgrid,0.179977407815528,0.055037400341061,200.61680390505305,6.360476016998291,False
medium_3mm_r1,ball4,20260910_passA_calibgrid,0.3463569395750134,0.2204740983208125,232.11996427398887,6.87824296951294,False
medium_3mm_r1,ball4,20260910_passA_calibgrid,0.3493228243205344,0.2275091460118403,243.74295968681315,6.91328239440918,False
medium_3mm_r1,ball4,20260910_passA_calibgrid,0.5452360570622155,0.5904650575661776,252.01534669634583,7.569823265075684,False
medium_3mm_r1,ball4,20260910_passA_calibgrid,0.5343284888814281,0.5762099795505747,244.52525894129624,7.628589630126953,False
