sensor,axis,width_px,median,min,max,suspect_hardware
hard_2mm_r1,Tz,32,0.0001825795770855,0.0001822824124246,0.0001865482336143,False
hard_2mm_r1,Tz,48,0.0001761299936333,0.0001758891157805,0.0001850724365795,False
hard_2mm_r1,Tz,80,0.0001696929975878,0.0001532307214802,0.0001751781237544,False
hard_2mm_r1,Tz,160,0.0001501579681644,0.0001402157358825,0.0001566641003591,False
hard_2mm_r1,Tz,320,0.0001536506024422,0.0001475280150771,0.0001554963528178,False
hard_2mm_r1,Tz,426,0.0001462890504626,0.0001433215511497,0.000157582850079,False
hard_2mm_r1,Tz,640,0.0001466799731133,0.0001417905004927,0.0001563912665005,False
hard_2mm_r1,Tz,854,0.0001509479188825,0.0001442138745915,0.0001644849398871,False
hard_2mm_r1,Tz,1280,0.000161178788403,0.00014383578673,0.0002153790119336,False
hard_2mm_r1,Tz,1920,0.0001531797315692,0.000142797420267,0.0001561372046126,False
hard_3mm_r1,Tx,8,0.0016586495330557,0.0013166209682822,0.0026046563871204,False
hard_3mm_r1,Tx,16,0.0012427114415913,0.0012386052403599,0.0014565379824489,False
hard_3mm_r1,Tx,32,0.0011392828309908,0.0011203970061615,0.0020103892311453,False
hard_3mm_r1,Tx,48,0.000919813523069,0.0009081703028641,0.0009876128751784,False
hard_3mm_r1,Tx,80,0.0009004781604744,0.000794289575424,0.0010627281153574,False
hard_3mm_r1,Tx,160,0.0008505888981744,0.000730826635845,0.0010051989229395,False
hard_3mm_r1,Tx,320,0.000870530726388,0.0007400079630315,0.0009562947088852,False
hard_3mm_r1,Tx,426,0.0008821440860629,0.0008817927446216,0.0009561326005496,False
hard_3mm_r1,Tx,640,0.0010858181631192,0.0009061351302079,0.0011396678164601,False
hard_3mm_r1,Tx,854,0.0009008230408653,0.0008557752007618,0.0015348934102803,False
hard_3mm_r1,Tx,1280,0.0008861843380145,0.0008773175068199,0.0011452519102022,False
hard_3mm_r1,Tx,1920,0.0008349270792677,0.0006908340146765,0.0010045228991657,False
hard_3mm_r1,Ty,8,0.0014956068480387,0.0014258916489779,0.0016215406358242,False
hard_3mm_r1,Ty,16,0.0011494657956063,0.0010630981996655,0.0012654663296416,False
hard_3mm_r1,Ty,32,0.001012067310512,0.0009468698408454,0.0011223591864109,False
hard_3mm_r1,Ty,48,0.0007646029698662,0.0007567414431832,0.0008362953085452,False
hard_3mm_r1,Ty,80,0.0007646646117791,0.0007109267753548,0.0007666912279091,False
hard_3mm_r1,Ty,160,0.0008671546238474,0.0007168598240241,0.0009703290415927,False
hard_3mm_r1,Ty,320,0.0008869392913766,0.0008604592294432,0.0009413473890163,False
hard_3mm_r1,Ty,426,0.0009281403035856,0.0008804561803117,0.0009895606199279,False
hard_3mm_r1,Ty,640,0.0009912978857755,0.0008782755467109,0.0010235095396637,False
hard_3mm_r1,Ty,854,0.0009010013309307,0.0008354536257684,0.0009703934192657,False
