principle,probe,measure,group_by,x,at_x,between,within_iqr,ratio,g_hard,g_medium,g_soft,spread_pct,monotone,g_1,g_2,g_3
DIGIT_Marker,ball4,diameter_px,hardness,force_N,4.822264173877501,48.2585488992068,48.89271845287726,0.987029366054136,505.0644328895277,488.1687150175082,456.8058839903209,9.88562917176616,True,,,
DIGIT_Marker,ball4,diameter_px,thickness_mm,force_N,4.822264173877501,57.115619466064686,40.620698874466086,1.4060718069517806,,,,11.308580796176857,False,505.0644328895277,459.8210918130262,516.9367112790909
DIGIT_Marker,ball4,level,hardness,force_N,4.822264173877501,1.0400645436746192,1.8219087419225009,0.5708653346583815,16.02310071715607,14.98303617348145,15.603762896399667,6.665472620803527,False,,,
DIGIT_Marker,ball4,level,thickness_mm,force_N,4.822264173877501,1.0400645436746192,1.9209894305033242,0.541421273412269,,,,6.530666181447302,False,15.925856792822994,14.98303617348145,16.02310071715607
