principle,probe,measure,group_by,group,n_units,x_name,x,median,q1,q3
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.16123590986630135,164.0151285948409,161.50151515682182,167.81832058706556
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.2234641968409229,189.32345262618196,184.5574318667979,197.43932506295357
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.2856924838155444,210.43264631702425,204.261741565127,225.31667312175222
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.3479207707901659,240.84962421090958,238.09043216427335,241.43359507926994
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.4101490577647875,263.373590459021,258.13854934187924,268.119796023919
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.472377344739409,285.89755670713237,278.18666651948513,294.805996968568
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.5346056317140306,274.8945102601721,273.58958616059397,304.7286915656813
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.5968339186886521,297.49738313472426,292.6731347016215,340.97378121608483
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.6590622056632736,320.1002560092764,311.75668324264905,366.1055449470324
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.7212904926378951,343.1749712562665,339.70670982145305,391.47322986419897
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.7835187796125167,371.87383319498485,358.67453756977784,419.2573420383013
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.8457470665871383,385.3217542013981,370.01689485195016,424.88559563938907
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.9079753535617598,398.7696752078114,381.35925213412247,432.2405809461806
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,0.9702036405363814,420.3193521204055,410.54331240719165,454.79123085835784
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,1.0324319275110028,426.31475372925127,419.5598591015121,460.52361382106477
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,1.0946602144856243,432.3101553380971,429.3144766060466,471.92860862445445
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,1.156888501460246,444.86087753712883,444.36064418577206,481.16760288013404
DIGIT_Marker,ball4,diameter_px,hardness,soft,3,depth_mm,1.2191167884348675,454.27605196593566,452.8951741421714,488.8388232507011
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.16123590986630135,173.11761289134105,135.21865603388653,187.27071800476227
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.2234641968409229,197.96173637720892,168.2510048039598,203.40627682491436
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.2856924838155444,216.95760764743912,194.66315553486083,218.7955251813549
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.3479207707901659,238.24845698349102,234.25830340528518,247.96644155742035
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.4101490577647875,255.14750585401498,249.5738350950764,266.1747665827453
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.472377344739409,280.0268618809506,262.1450797355001,288.373245186276
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.5346056317140306,274.284280949526,259.49992516710995,287.23069161209736
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.5968339186886521,300.1728015108549,276.47930223039947,307.6496877232313
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.6590622056632736,326.0613220721839,289.8881570828062,331.00598066672404
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.7212904926378951,328.024642717768,289.44070464728713,342.39967365234435
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.7835187796125167,345.08956904988867,302.24854288997966,365.749579675393
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.8457470665871383,362.15449538200926,315.0563811326722,379.454832608712
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.9079753535617598,384.33420129508835,330.5649300752119,397.62932606681596
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,0.9702036405363814,432.22526575720735,359.26866350589637,434.2128557120805
DIGIT_Marker,ball4,diameter_px,hardness,medium,3,depth_mm,1.0324319275110028,453.52608067587107,374.67727216485315,467.4830872743063
