step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11211585691120618,0.1,0.028171144225461832,6.942079544067383,nan,34388,104.62332610889503,14.693695068359375,34298,104.48632674341486,-14.693353652954102,0,0.0
2,0.18366359099978524,0.2,0.05954809934679872,7.143886566162109,nan,39809,112.56819381641745,16.516300201416016,37698,109.54289611543298,-16.3896427154541,0,0.0
3,0.35400048957474795,0.30000000000000004,0.21301561218624557,7.53543758392334,2.9998057632183,55194,132.54733440559318,18.506324768066406,47513,122.97909424878054,-17.98849868774414,2822,29.971161118826497
4,0.3612214507897775,0.4,0.21041247693909781,7.995043754577637,4.043757018536492,71831,151.210176358828,19.61122703552246,57972,135.84204327764917,-18.725893020629883,5658,42.43815896133912
5,0.5344164406490037,0.5,0.47212464335035803,8.707405090332031,3.6044935113615018,93369,172.3956953148609,20.785850524902344,69600,148.8434347843123,-19.275239944458008,12932,64.15904806127334
6,0.5396379140839613,0.6,0.4594176506691355,9.124716758728027,3.5391954954833547,104324,182.22886864116174,21.384437561035156,73936,153.40977721411613,-19.500349044799805,17114,73.80755647052267
7,0.7430041036352328,0.7,0.8917880089758995,10.002755165100098,2.527224709708535,128083,201.91603490579558,22.171472549438477,88201,167.55670762848177,-19.481372833251953,25303,89.74516727996252
8,0.7490327099192271,0.7999999999999999,0.9362364074717447,10.684101104736328,2.7709175175902656,145058,214.87995595226724,22.826417922973633,98761,177.3037017927075,-19.464916229248047,31659,100.38611799792156
9,0.8160109480141529,0.8999999999999999,1.1149802141619376,11.211966514587402,4.711309344236279,159343,225.21201609635256,23.206439971923828,106799,184.3778119366391,-19.32033920288086,36417,107.66564505521298
10,0.999221949975567,0.9999999999999999,1.630651550231093,12.051703453063965,1.8934817558271047,177903,237.9669802341386,24.0084228515625,112705,189.40727473448354,-19.259824752807617,44922,119.57891414103176
11,1.0269347599585323,1.0999999999999999,1.759273870907728,12.64492130279541,2.053647450463388,188651,245.04995070078732,24.681303024291992,114418,190.8412443822796,-19.224088668823242,52028,128.68965287998202
12,1.1695143306175453,1.2,2.325781596775633,13.489564895629883,1.8939147385573143,202184,253.68714202376032,25.59210205078125,114215,190.67187430368867,-19.222461700439453,60916,139.2485727997662
13,1.2289683615950366,1.3,2.562920898075302,13.945941925048828,1.5955621871166061,208523,257.63332935919334,26.11663246154785,111136,188.08425641430426,-19.295791625976562,66014,144.95830030231713
14,1.3916386127826605,1.4000000000000001,3.3333056291064223,14.717846870422363,1.1655301584313118,223038,266.4492454383392,26.70870018005371,115712,191.917361252438,-19.05986213684082,74301,153.78798019787448
15,1.4319364784016066,1.5000000000000002,3.5687070254124222,15.229377746582031,1.2080253483297074,229228,270.1213404937455,27.25262451171875,116230,192.34645323255114,-19.0767879486084,79288,158.865207820153
16,1.5951557044639237,1.6000000000000003,4.514368739400067,15.865930557250977,0.8864360766826546,241722,277.38511551292413,27.578126907348633,118773,194.43924529710398,-18.92428970336914,85543,165.01267403996582
17,1.6234176358736754,1.7000000000000004,4.746949641300023,16.493057250976562,0.9572532049792886,254314,284.51829536067544,27.858402252197266,95901,174.717590399226,-17.885892868041992,91269,170.44595918386682
18,1.7544402919850448,1.8000000000000005,5.7206827756176555,17.116661071777344,0.920409781604854,262146,288.8661687071298,28.362337112426758,122970,197.8448045919345,-19.04963493347168,103189,181.2348720456943
19,1.8161180081226505,1.9000000000000006,6.245944140597047,17.55006217956543,0.6970006037660155,270131,293.23261732746164,28.52995491027832,97776,176.41731046443917,-18.092748641967773,100543,178.89614553303508
20,1.9808530848001347,2.0000000000000004,7.864814161882879,18.157886505126953,0.4595929518050275,280692,298.9097498789569,28.815385818481445,97639,176.29367253846388,-18.269121170043945,113915,190.42129787559614
21,2.0256851618202596,2.1000000000000005,8.428408508074256,18.539451599121094,0.4360619127502971,287598,302.56451650298624,28.941287994384766,100141,178.53814805898202,-18.299476623535156,117559,193.4429939539818
22,2.1442128850591473,2.2000000000000006,10.111069316039984,18.891855239868164,0.29979380666531086,293818,305.81885837657074,29.001174926757812,98840,177.37460119872256,-18.34174346923828,121361,196.5461932909183
