index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788789004.883052,1788789004.678352,normal_load,1,,0.11449588494019168,0.00116,0.00205,-0.0106,0.0,7e-05,-0.00027,0.00115,0.00188,-0.01063,-1e-05,7e-05,-0.00027,6e-05,0.00219,-0.01063,11,37.9126,362.828,40.0737,178.4564,1.2016,-123.4622,0.0015,27.7615,-0.0105
2,000002.png,False,1788789005.087065,1788789004.882365,normal_load,1,,0.11449588494019168,-0.00035,0.00055,-0.01425,-1e-05,1e-05,-0.00027,-0.00037,0.00037,-0.01429,-3e-05,1e-05,-0.00027,-0.00048,7e-05,-0.01425,10,37.9146,362.8176,40.0725,178.4574,1.2008,-123.4621,0.0063,27.76,-0.009
3,000003.png,False,1788789005.295182,1788789005.090482,normal_load,1,,0.14734469480507073,0.01298,-0.00705,-0.04536,0.00022,0.00029,-0.00023,0.01296,-0.00725,-0.0454,0.0002,0.0003,-0.00022,0.01508,-0.00035,-0.04525,10,37.9685,362.8083,40.0128,178.4589,1.1995,-123.4702,0.0002,27.6998,0.0512
4,000004.png,False,1788789005.707094,1788789005.502394,normal_load,1,,0.15707676626014971,0.00157,-0.002,-0.06172,7e-05,-5e-05,-0.00037,0.00155,-0.00224,-0.06178,5e-05,-4e-05,-0.00036,0.00279,-0.00194,-0.06168,10,37.9196,362.8201,39.9635,178.4582,1.2003,-123.4689,0.0098,27.651,0.1
5,000005.png,False,1788789005.915232,1788789005.710532,normal_load,1,,0.21736483322324318,-0.00516,0.00135,-0.09391,-3e-05,-0.00016,-0.00034,-0.00519,0.00109,-0.09397,-5e-05,-0.00015,-0.00033,-0.0045,-0.00292,-0.09391,10,37.9132,362.8207,39.9115,178.4583,1.2004,-123.4691,0.0028,27.5991,0.1519
6,000006.png,False,1788789006.123197,1788789005.918497,normal_load,1,,0.2650599974453002,-0.00333,0.00466,-0.136,-0.0,-0.00016,-0.00017,-0.00335,0.00438,-0.13606,-3e-05,-0.00014,-0.00016,-0.00427,0.00019,-0.13605,11,37.9104,362.8247,39.856,178.4582,1.1999,-123.4689,0.0044,27.5438,0.2072
7,000007.png,False,1788789006.327184,1788789006.122484,normal_load,1,,0.2650599974453002,-0.0033,0.00852,-0.15968,-0.0002,-0.00017,-0.00014,-0.00333,0.00823,-0.15975,-0.00023,-0.00016,-0.00013,-0.00601,0.00317,-0.1598,10,37.9107,362.8275,39.8638,178.4577,1.201,-123.4691,0.0071,27.5515,0.1995
8,000008.png,False,1788789006.535208,1788789006.330508,normal_load,1,,0.29571840988109843,-0.00444,0.0087,-0.18977,-0.0001,-0.00015,-0.00022,-0.00447,0.00839,-0.18984,-0.00012,-0.00013,-0.00021,-0.00688,0.00228,-0.18989,10,37.9093,362.8321,39.8183,178.4568,1.2022,-123.4691,0.0066,27.5061,0.2449
9,000009.png,False,1788789006.739242,1788789006.534542,normal_load,1,,0.3293702706993855,-0.0001,0.00989,-0.19295,-0.00013,-0.00018,-0.00028,-0.00013,0.00956,-0.19302,-0.00015,-0.00016,-0.00027,-0.00369,0.00542,-0.19309,10,37.9126,362.8193,39.7734,178.4594,1.1996,-123.4691,0.0039,27.4611,0.2899
10,000010.png,False,1788789006.947237,1788789006.742537,normal_load,1,,0.3293702706993855,8e-05,0.01519,-0.22936,-0.00027,-0.00016,-0.00025,5e-05,0.01484,-0.22944,-0.0003,-0.00014,-0.00025,-0.00593,0.00952,-0.22959,10,37.9082,362.8375,39.7765,178.4555,1.2037,-123.469,0.0029,27.4644,0.2866
11,000011.png,False,1788789007.567297,1788789007.362597,normal_load,1,,0.4289340484552213,0.00065,0.01545,-0.33236,-0.0002,-0.00022,-0.00022,0.00061,0.01505,-0.33245,-0.00023,-0.0002,-0.00021,-0.00486,0.00838,-0.33258,10,37.9109,362.8296,39.6813,178.4546,1.2046,-123.4692,0.0073,27.3691,0.3819
12,000012.png,False,1788789007.979274,1788789007.774574,normal_load,1,,0.4951296294281633,0.00036,0.01746,-0.39893,-0.0002,-0.00017,-0.00013,0.00032,0.01703,-0.39903,-0.00023,-0.00015,-0.00012,-0.00565,0.00891,-0.39918,10,37.9109,362.8297,39.6331,178.4538,1.2054,-123.4688,0.002,27.3209,0.4301
13,000013.png,False,1788789008.391299,1788789008.186599,normal_load,1,,0.4951296294281633,0.00331,0.02302,-0.45655,-0.00032,-0.00018,-0.0001,0.00327,0.02256,-0.45665,-0.00035,-0.00016,-9e-05,-0.00547,0.01428,-0.45689,10,37.9094,362.842,39.5879,178.4513,1.2081,-123.469,0.0091,27.2759,0.4751
14,000014.png,False,1788789008.803313,1788789008.598613,normal_load,1,,0.5726633811415184,0.00191,0.02055,-0.43854,-0.0003,-0.00017,-0.00018,0.00187,0.02005,-0.43865,-0.00034,-0.00015,-0.00017,-0.00557,0.01173,-0.43884,11,37.9098,362.8311,39.5865,178.4527,1.207,-123.4684,0.0009,27.2744,0.4766
15,000015.png,False,1788789009.011324,1788789008.806624,normal_load,1,,0.5902039595576326,-0.00597,0.00206,-0.47257,0.00025,-0.00038,-0.0002,-0.00601,0.00154,-0.47269,0.00021,-0.00035,-0.00019,-0.00292,-0.00877,-0.47253,10,37.9146,362.8018,39.5479,178.4552,1.204,-123.4681,0.0023,27.2352,0.5158
16,000016.png,False,1788789009.219312,1788789009.014612,normal_load,1,,0.6651197101495029,-0.00607,-0.00097,-0.49501,0.00036,-0.0004,-0.00019,-0.00611,-0.0015,-0.49513,0.00032,-0.00037,-0.00018,-0.00134,-0.0118,-0.49491,10,37.916,362.8037,39.5459,178.4551,1.2045,-123.4683,0.0069,27.2333,0.5177
17,000017.png,False,1788789009.423330,1788789009.218630,normal_load,1,,0.6651197101495029,0.00057,0.01813,-0.55468,-0.00013,-0.00025,-0.00011,0.00052,0.01757,-0.5548,-0.00017,-0.00022,-9e-05,-0.00472,0.0071,-0.55491,11,37.9108,362.8292,39.5063,178.4536,1.2061,-123.4681,0.0095,27.1942,0.5568
18,000018.png,False,1788789009.631344,1788789009.426644,normal_load,1,,0.7608237621030127,-0.0009,0.01467,-0.60988,-2e-05,-0.00033,-6e-05,-0.00095,0.0141,-0.61,-7e-05,-0.0003,-5e-05,-0.00388,0.00249,-0.61004,10,37.9123,362.8248,39.4524,178.451,1.2087,-123.4684,0.0044,27.1402,0.6108
19,000019.png,False,1788789009.835386,1788789009.630686,normal_load,1,,0.8328866303711067,0.00104,0.01786,-0.64778,-0.00017,-0.00031,2e-05,0.00099,0.01727,-0.64791,-0.00022,-0.00028,3e-05,-0.00353,0.00561,-0.64799,10,37.912,362.8263,39.452,178.4518,1.2079,-123.4682,0.0022,27.1398,0.6112
20,000020.png,False,1788789010.043287,1788789009.838587,normal_load,1,,0.8328866303711067,-0.00393,0.00243,-0.73504,0.00034,-0.00054,4e-05,-0.00398,0.00182,-0.73517,0.00029,-0.00051,5e-05,0.00048,-0.01164,-0.73496,11,37.9153,362.8081,39.4011,178.4545,1.2051,-123.4679,0.0038,27.0886,0.6624
21,000021.png,False,1788789010.251375,1788789010.046675,normal_load,1,,0.9105021858361795,0.00292,0.02307,-0.76982,-0.00022,-0.00041,0.00012,0.00287,0.02244,-0.76996,-0.00027,-0.00038,0.00014,-0.00366,0.00911,-0.77011,10,37.9117,362.8336,39.358,178.4524,1.2076,-123.4682,0.009,27.0459,0.7051
22,000022.png,False,1788789010.455302,1788789010.250602,normal_load,1,,0.9667250736654182,0.00435,0.02971,-0.79866,-0.00036,-0.00033,6e-05,0.0043,0.02907,-0.7988,-0.00041,-0.0003,7e-05,-0.00554,0.01511,-0.79906,10,37.9113,362.8331,39.3593,178.4522,1.2078,-123.4679,0.0061,27.0472,0.7038
23,000023.png,False,1788789010.663398,1788789010.458698,normal_load,1,,0.9667250736654182,0.00017,0.01999,-0.87578,-0.0,-0.00044,-1e-05,0.00012,0.01933,-0.87593,-6e-05,-0.00041,1e-05,-0.00376,0.00337,-0.876,11,37.9118,362.8273,39.3121,178.4494,1.2105,-123.468,0.0004,26.9999,0.7511
24,000024.png,False,1788789011.075333,1788789010.870633,normal_load,1,,1.02059552960894,0.00146,0.0191,-0.91962,-6e-05,-0.00053,-0.00013,0.0014,0.01841,-0.91977,-0.00011,-0.0005,-0.00011,-0.00191,0.00254,-0.91981,10,37.9153,362.8156,39.2699,178.451,1.2088,-123.4675,0.0028,26.9575,0.7935
25,000025.png,False,1788789011.283441,1788789011.078741,normal_load,1,,1.02059552960894,0.00686,0.03582,-1.01678,-0.00041,-0.00038,-3e-05,0.0068,0.03511,-1.01693,-0.00047,-0.00034,-1e-05,-0.0049,0.01817,-1.01726,11,37.9105,362.8364,39.2177,178.4482,1.2121,-123.4669,0.0093,26.9057,0.8453
26,000026.png,False,1788789011.487350,1788789011.282650,normal_load,1,,1.02059552960894,0.00704,0.03528,-1.02381,-0.00038,-0.00035,-5e-05,0.00698,0.03456,-1.02397,-0.00044,-0.00031,-3e-05,-0.00443,0.01767,-1.02428,10,37.9128,362.8323,39.2193,178.4486,1.2116,-123.4674,0.0082,26.9072,0.8438
27,000027.png,False,1788789011.899369,1788789011.694669,normal_load,1,,1.1397950796484395,0.00423,0.02915,-1.00339,-0.00022,-0.00051,-0.00013,0.00416,0.02838,-1.00356,-0.00028,-0.00047,-0.00011,-0.00394,0.01128,-1.00375,10,37.9121,362.8269,39.2226,178.45,1.2099,-123.4671,0.002,26.9104,0.8406
28,000028.png,False,1788789012.107435,1788789011.902735,normal_load,1,,1.1936254292430961,-0.00375,0.00871,-1.06594,0.00029,-0.00073,1e-05,-0.00382,0.00793,-1.06611,0.00023,-0.00069,2e-05,-0.00021,-0.01141,-1.06592,10,37.9194,362.7936,39.1733,178.4543,1.2053,-123.4672,0.0044,26.8606,0.8904
29,000029.png,False,1788789012.315455,1788789012.110755,normal_load,1,,1.277974822900356,-0.00227,0.00971,-1.09507,0.00038,-0.00068,3e-05,-0.00234,0.00891,-1.09525,0.00032,-0.00064,5e-05,0.00077,-0.01027,-1.09507,10,37.9178,362.8044,39.1758,178.4524,1.2077,-123.4673,0.0034,26.8632,0.8878
30,000030.png,False,1788789012.519396,1788789012.314696,normal_load,1,,1.277974822900356,0.01019,0.04602,-1.17847,-0.00056,-0.00036,-1e-05,0.01012,0.0452,-1.17865,-0.00062,-0.00032,1e-05,-0.00599,0.02607,-1.17911,10,37.9122,362.8356,39.1374,178.4506,1.2096,-123.4671,0.0057,26.8254,0.9256
31,000031.png,False,1788789012.931427,1788789012.726727,normal_load,1,,1.4599418952287238,0.00107,0.02128,-1.28148,0.00019,-0.00069,5e-05,0.001,0.02043,-1.28167,0.00012,-0.00065,7e-05,-0.00082,-0.00156,-1.28166,10,37.9166,362.8133,39.0871,178.449,1.2113,-123.4667,0.007,26.7747,0.9763
32,000032.png,False,1788789013.139421,1788789012.934721,normal_load,1,,1.4599418952287238,0.00069,0.01401,-1.35932,0.00033,-0.00091,-0.0001,0.00061,0.01315,-1.35951,0.00026,-0.00087,-8e-05,0.00302,-0.00929,-1.35935,10,37.917,362.8088,39.0404,178.4511,1.2091,-123.4665,0.0,26.7279,1.0231
33,000033.png,False,1788789013.347431,1788789013.142731,normal_load,1,,1.4599418952287238,0.00737,0.032,-1.40218,-0.0001,-0.00071,-0.00018,0.0073,0.03112,-1.40237,-0.00017,-0.00066,-0.00016,0.00012,0.00894,-1.40254,10,37.9142,362.8294,38.9928,178.4473,1.2133,-123.467,0.0074,26.6807,1.0703
34,000034.png,False,1788789014.171468,1788789013.966768,normal_load,1,,1.5706165644166306,0.00712,0.03375,-1.42154,-0.00016,-0.00075,-0.00025,0.00704,0.0328,-1.42175,-0.00023,-0.0007,-0.00022,-0.00084,0.01002,-1.42192,10,37.916,362.8217,38.9968,178.4491,1.2114,-123.4669,0.0059,26.6845,1.0665
35,000035.png,False,1788789014.379478,1788789014.174778,normal_load,1,,1.6386915548086165,0.00129,0.01864,-1.45371,0.00032,-0.00087,-0.00033,0.00121,0.01766,-1.45392,0.00024,-0.00082,-0.00031,0.00189,-0.0065,-1.45382,10,37.921,362.7936,38.9489,178.4536,1.2064,-123.4664,0.0066,26.6362,1.1148
36,000036.png,False,1788789014.583544,1788789014.378844,normal_load,1,,1.6386915548086165,-0.00089,0.00797,-1.54303,0.00065,-0.00102,-0.00013,-0.00097,0.00698,-1.54324,0.00057,-0.00097,-0.0001,0.00595,-0.01826,-1.54293,11,37.9202,362.7998,38.9517,178.4532,1.2072,-123.4664,0.0098,26.6391,1.1119
37,000037.png,False,1788789014.791498,1788789014.586798,normal_load,1,,1.6978058533872513,0.01732,0.0592,-1.59494,-0.00072,-0.00058,-0.00026,0.01723,0.0582,-1.59516,-0.0008,-0.00053,-0.00023,-0.00352,0.03438,-1.59576,10,37.9152,362.8351,38.9169,178.4517,1.2088,-123.4664,0.0042,26.6049,1.1461
38,000038.png,False,1788789015.203517,1788789014.998817,normal_load,1,,1.8024430895856343,0.00435,0.02225,-1.69293,0.0003,-0.00106,-0.00043,0.00427,0.0212,-1.69316,0.00022,-0.00101,-0.0004,0.00439,-0.00568,-1.69307,11,37.9192,362.8069,38.8693,178.4496,1.211,-123.4665,0.0051,26.5568,1.1942
39,000039.png,False,1788789015.411601,1788789015.206901,normal_load,1,,1.927047171662602,-0.00029,0.00626,-1.81773,0.00079,-0.00125,-0.00026,-0.00038,0.0052,-1.81796,0.00071,-0.0012,-0.00024,0.00922,-0.02384,-1.81756,10,37.9203,362.8009,38.8229,178.4524,1.208,-123.4662,0.0083,26.5103,1.2407
40,000040.png,False,1788789015.615668,1788789015.410968,normal_load,1,,2.0,0.00755,0.03521,-1.84046,8e-05,-0.00102,-0.00034,0.00746,0.03413,-1.8407,-0.0,-0.00097,-0.00031,0.00171,0.00478,-1.84081,10,37.9133,362.8473,38.7654,178.4491,1.2115,-123.4665,0.0055,26.4536,1.2974
41,000041.png,False,1788789015.823651,1788789015.618951,normal_load,1,,2.0,0.02327,0.07651,-1.93797,-0.00094,-0.00064,-0.0002,0.02318,0.07541,-1.93821,-0.00103,-0.00059,-0.00018,-0.00463,0.04685,-1.93904,11,37.9143,362.8385,38.7783,178.4485,1.2118,-123.4665,0.0013,26.4664,1.2846
42,000042.png,False,1788789016.027669,1788789015.822969,normal_load,1,,2.0,-0.00155,0.00735,-1.97228,0.00087,-0.00129,-0.00022,-0.00164,0.00623,-1.97252,0.00078,-0.00124,-0.0002,0.00866,-0.026,-1.9721,10,37.9225,362.7937,38.7594,178.4487,1.2116,-123.4667,0.0034,26.4467,1.3043
43,000043.png,False,1788789016.443571,1788789016.238871,normal_unload,1,,2.0,0.01034,0.03787,-1.9435,0.00013,-0.00099,-0.0004,0.01025,0.03672,-1.94376,4e-05,-0.00094,-0.00037,0.00351,0.00684,-1.94389,11,37.9192,362.8145,38.7645,178.447,1.2137,-123.4665,0.0035,26.4522,1.2988
44,000044.png,False,1788789016.855718,1788789016.651018,normal_unload,1,,1.8343822408655568,0.01272,0.04131,-1.93913,-8e-05,-0.00096,-0.00032,0.01262,0.04013,-1.93939,-0.00017,-0.0009,-0.00029,0.00382,0.01107,-1.93957,10,37.9187,362.8174,38.7643,178.447,1.2137,-123.4665,0.0052,26.452,1.299
45,000045.png,False,1788789017.267606,1788789017.062907,normal_unload,1,,1.6649635353901742,0.01773,0.05331,-1.76699,-0.00044,-0.00072,-0.00048,0.01763,0.05209,-1.76725,-0.00054,-0.00066,-0.00045,0.00097,0.02673,-1.76768,10,37.9162,362.829,38.817,178.4436,1.217,-123.4666,0.0056,26.5049,1.2461
