index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788887170.798188,1788887170.738188,normal_load,1,,2.0,-0.00072,-0.0055,-0.0252,0.00022,-9e-05,-7e-05,-0.0012,-0.00666,-0.02428,0.00017,-7e-05,-7e-05,0.00229,-0.00553,-0.0251,3,37.9093,362.8577,38.0262,178.8834,0.3127,-99.9133,0.0071,25.7148,-0.006
2,000002.png,False,1788887171.382205,1788887171.322205,normal_load,1,,2.0,-0.00686,-0.02208,-0.03617,0.0006,-0.00025,-9e-05,-0.00739,-0.02337,-0.03514,0.00056,-0.00023,-0.0001,0.00534,-0.02312,-0.03577,3,37.9257,362.8036,38.0005,178.8843,0.3094,-99.9143,0.0087,25.6881,0.0207
3,000003.png,False,1788887171.578362,1788887171.518362,normal_load,1,,2.0,-0.01089,-0.0295,-0.21501,0.001,-0.00043,5e-05,-0.01145,-0.03084,-0.21395,0.00095,-0.0004,5e-05,0.00679,-0.03444,-0.21445,3,37.9303,362.7816,37.8884,178.8857,0.3055,-99.9143,0.0065,25.5756,0.1333
4,000004.png,False,1788887171.770478,1788887171.710478,normal_load,1,,2.0,-0.00936,-0.02643,-0.22023,0.001,-0.00023,-3e-05,-0.00993,-0.02782,-0.21913,0.00095,-0.0002,-4e-05,0.00662,-0.0311,-0.21972,3,37.9297,362.7873,37.8914,178.8853,0.3067,-99.9146,0.0028,25.5786,0.1302
5,000005.png,False,1788887171.966416,1788887171.906416,normal_load,1,,2.0,-0.00929,-0.02068,-0.47285,0.00091,-0.00046,4e-05,-0.00988,-0.02211,-0.47171,0.00086,-0.00043,3e-05,0.00557,-0.03012,-0.4724,3,37.9303,362.787,37.7893,178.8858,0.3053,-99.9148,0.0095,25.4766,0.2322
6,000006.png,False,1788887172.162411,1788887172.102412,normal_load,1,,2.0,-0.00438,-0.01002,-0.51136,0.00061,-0.00036,-2e-05,-0.00499,-0.0115,-0.51018,0.00056,-0.00034,-3e-05,0.00476,-0.01906,-0.5111,3,37.9291,362.7972,37.7767,178.8845,0.309,-99.9146,0.0042,25.4642,0.2446
7,000007.png,False,1788887172.358467,1788887172.298467,normal_load,1,,2.0,-0.00306,0.00138,-0.83707,0.00055,-0.00039,7e-05,-0.00369,-0.00015,-0.83586,0.00049,-0.00036,6e-05,0.00246,-0.01375,-0.83696,3,37.9282,362.8032,37.6934,178.8842,0.3098,-99.9148,0.0007,25.381,0.3278
8,000008.png,False,1788887172.550498,1788887172.490498,normal_load,1,,2.0,0.00194,0.00723,-0.84649,0.00031,-0.00041,8e-05,0.00129,0.00566,-0.84524,0.00025,-0.00038,8e-05,0.00393,-0.00634,-0.84649,3,37.928,362.8061,37.691,178.8837,0.3112,-99.9146,0.0099,25.3786,0.3302
9,000009.png,False,1788887172.746498,1788887172.686498,normal_load,1,,2.0,0.00408,0.0209,-1.11933,4e-05,-0.0005,4e-05,0.00341,0.01929,-1.11804,-2e-05,-0.00046,4e-05,0.00085,0.00221,-1.11953,3,37.9269,362.8115,37.6349,178.8832,0.3127,-99.9146,0.0035,25.3227,0.3862
10,000010.png,False,1788887172.942503,1788887172.882503,normal_load,1,,2.0,0.00474,0.01469,-1.10449,0.00011,-0.00057,-1e-05,0.00406,0.01303,-1.10317,5e-05,-0.00054,-2e-05,0.00443,-0.0026,-1.10459,3,37.9277,362.8074,37.6233,178.884,0.3104,-99.9146,0.0073,25.311,0.3978
11,000011.png,False,1788887173.334491,1788887173.274491,normal_load,1,,2.0,0.00537,0.03357,-1.47825,-1e-05,-0.00048,-0.0001,0.00465,0.03182,-1.47686,-7e-05,-0.00044,-0.0001,-0.00187,0.00808,-1.47862,3,37.9257,362.816,37.5533,178.8835,0.313,-99.9146,0.0022,25.2411,0.4677
12,000012.png,False,1788887173.526518,1788887173.466518,normal_load,1,,2.0,0.01256,0.05239,-1.68749,-0.00035,-0.00047,4e-05,0.01182,0.05059,-1.68606,-0.00042,-0.00043,3e-05,-0.0036,0.02462,-1.68817,3,37.9243,362.8229,37.5251,178.8822,0.3153,-99.9148,0.0069,25.213,0.4958
13,000013.png,False,1788887173.722667,1788887173.662667,normal_load,1,,2.0,0.01071,0.05095,-1.77528,-0.00025,-0.00051,-0.00016,0.00995,0.0491,-1.77381,-0.00032,-0.00047,-0.00016,-0.00387,0.02104,-1.77591,3,37.9244,362.8219,37.5016,178.8824,0.3147,-99.9144,0.0084,25.1895,0.5193
14,000014.png,False,1788887173.918664,1788887173.858665,normal_load,1,,2.0,0.01399,0.05985,-1.86536,-0.00054,-0.00056,7e-05,0.01322,0.05796,-1.86385,-0.00061,-0.00052,7e-05,-0.00485,0.02895,-1.86614,3,37.9245,362.8261,37.4894,178.8821,0.3162,-99.9148,0.0035,25.1774,0.5314
15,000015.png,False,1788887174.114747,1788887174.054747,normal_load,1,,2.0,0.01271,0.06688,-1.97422,-0.00068,-0.00051,3e-05,0.01191,0.06494,-1.97268,-0.00075,-0.00048,3e-05,-0.00872,0.03265,-1.97511,3,37.9245,362.8277,37.4722,178.8819,0.3168,-99.9148,0.0016,25.1602,0.5486
16,000016.png,False,1788887174.502726,1788887174.442726,normal_unload,1,,0.0,0.01583,0.06119,-1.95813,-0.00044,-0.00045,8e-05,0.01499,0.05917,-1.95652,-0.00052,-0.00041,8e-05,-0.00329,0.02954,-1.95893,3,37.9242,362.8274,37.4692,178.882,0.3166,-99.915,0.0035,25.1572,0.5516
17,000017.png,False,1788887174.698806,1788887174.638806,normal_unload,1,,0.0,0.01345,0.06216,-1.96103,-0.00044,-0.00053,0.00011,0.0126,0.06009,-1.95938,-0.00052,-0.00049,0.0001,-0.00581,0.02914,-1.96184,3,37.9248,362.8254,37.4658,178.8821,0.3162,-99.9148,0.0018,25.1537,0.5551
18,000018.png,False,1788887175.090861,1788887175.030861,normal_unload,1,,0.0,0.01397,0.05979,-1.92357,-0.0004,-0.00052,0.00021,0.01308,0.05762,-1.92185,-0.00048,-0.00048,0.0002,-0.00443,0.02795,-1.92434,3,37.9252,362.8264,37.4696,178.8823,0.3158,-99.9148,0.0075,25.1576,0.5512
19,000019.png,False,1788887175.282877,1788887175.222878,normal_unload,1,,0.0,0.00948,0.03167,-1.81553,5e-05,-0.00065,0.00015,0.00857,0.02946,-1.81377,-3e-05,-0.0006,0.00014,0.00497,0.00308,-1.81582,3,37.9258,362.8179,37.4808,178.8832,0.3127,-99.915,0.0092,25.1687,0.5401
20,000020.png,False,1788887175.478831,1788887175.418831,normal_unload,1,,0.0,0.00528,0.03721,-1.81969,0.00022,-0.00055,0.00027,0.00435,0.03496,-1.81789,0.00013,-0.0005,0.00026,-0.0014,0.00572,-1.82006,3,37.9251,362.8187,37.4829,178.8834,0.3127,-99.9146,0.0052,25.1708,0.5381
21,000021.png,False,1788887175.674946,1788887175.614946,normal_unload,1,,0.0,0.00071,0.01328,-1.66152,0.00063,-0.0006,0.00028,-0.00024,0.01099,-1.65969,0.00054,-0.00055,0.00027,0.0055,-0.01476,-1.6615,3,37.9278,362.8063,37.5011,178.885,0.3075,-99.9148,0.0015,25.1887,0.5201
22,000022.png,False,1788887175.870975,1788887175.810976,normal_unload,1,,0.0,0.00123,-0.0042,-1.50005,0.00091,-0.00073,7e-05,0.00026,-0.00655,-1.49818,0.00082,-0.00069,6e-05,0.01356,-0.02706,-1.49975,3,37.9316,362.8011,37.5213,178.8858,0.306,-99.9154,0.0073,25.2088,0.5
23,000023.png,False,1788887176.063011,1788887176.003011,normal_unload,1,,0.0,0.00634,0.00925,-1.37794,0.00061,-0.00042,0.00014,0.00535,0.00686,-1.37603,0.00052,-0.00037,0.00013,0.01042,-0.01089,-1.3779,3,37.9318,362.8092,37.5474,178.8845,0.3095,-99.9156,0.0033,25.2351,0.4737
24,000024.png,False,1788887176.259020,1788887176.199020,normal_unload,1,,0.0,0.00935,0.01212,-1.23917,0.00036,-0.00034,0.00019,0.00834,0.00969,-1.23723,0.00027,-0.00029,0.00018,0.01063,-0.00468,-1.23921,3,37.9316,362.8068,37.5632,178.8844,0.3092,-99.9156,0.002,25.2509,0.458
25,000025.png,False,1788887176.454936,1788887176.394936,normal_unload,1,,0.0,0.01448,0.01785,-1.12828,0.0003,-9e-05,0.00012,0.01346,0.01537,-1.1263,0.00021,-4e-05,0.00011,0.01145,0.00462,-1.12845,3,37.9324,362.812,37.5851,178.884,0.3109,-99.9159,0.0077,25.2728,0.436
26,000026.png,False,1788887176.650961,1788887176.590961,normal_unload,1,,0.0,0.0123,0.01166,-1.0882,0.00046,-3e-05,0.00027,0.01126,0.00913,-1.08618,0.00036,2e-05,0.00026,0.01237,-0.00119,-1.08826,3,37.9336,362.8111,37.5963,178.884,0.3102,-99.9163,0.0061,25.2839,0.4249
27,000027.png,False,1788887176.843095,1788887176.783095,normal_unload,1,,0.0,0.01556,0.00765,-0.94604,0.00049,2e-05,-0.0,0.0145,0.00507,-0.94399,0.00039,7e-05,-1e-05,0.01622,-0.00076,-0.94606,3,37.9337,362.8095,37.6181,178.8848,0.3086,-99.9163,0.0074,25.3058,0.4031
28,000028.png,False,1788887177.039110,1788887176.979110,normal_unload,1,,0.0,0.01392,0.00198,-0.87888,0.00047,-5e-05,6e-05,0.01284,-0.00063,-0.8768,0.00037,0.0,5e-05,0.01716,-0.0054,-0.87881,3,37.9339,362.8091,37.6309,178.8846,0.3086,-99.9161,0.0019,25.3186,0.3903
29,000029.png,False,1788887177.235126,1788887177.175126,normal_unload,1,,0.0,0.01388,0.00417,-0.7565,0.00039,-5e-05,3e-05,0.01279,0.00151,-0.75438,0.00029,0.0,2e-05,0.01519,-0.00157,-0.75649,3,37.9342,362.8088,37.6616,178.8843,0.3096,-99.9165,0.0033,25.3493,0.3596
30,000030.png,False,1788887177.431154,1788887177.371154,normal_unload,1,,0.0,0.01221,0.00117,-0.71527,0.00055,0.00012,0.00019,0.01109,-0.00154,-0.71311,0.00045,0.00018,0.00018,0.01495,-0.00435,-0.71521,3,37.9337,362.8088,37.6724,178.884,0.3095,-99.9165,0.0087,25.36,0.3488
31,000031.png,False,1788887177.627198,1788887177.567198,normal_unload,1,,0.0,0.01286,0.00432,-0.54004,0.00033,0.0002,0.00013,0.01172,0.00157,-0.53785,0.00023,0.00026,0.00012,0.01272,0.00152,-0.54006,3,37.9335,362.8124,37.7181,178.884,0.3104,-99.9167,0.0059,25.4058,0.303
32,000032.png,False,1788887177.819232,1788887177.759233,normal_unload,1,,0.0,0.00975,0.00343,-0.53154,0.00054,0.00014,2e-05,0.00859,0.00063,-0.52931,0.00044,0.00019,0.0,0.01042,-0.00067,-0.53154,3,37.9344,362.8104,37.722,178.8843,0.3101,-99.9167,0.0035,25.4096,0.2992
33,000033.png,False,1788887178.015250,1788887177.955251,normal_unload,1,,0.0,0.01254,-0.00332,-0.39356,0.00052,0.00017,-1e-05,0.01137,-0.00616,-0.39129,0.00042,0.00023,-2e-05,0.01525,-0.00291,-0.39347,3,37.9342,362.8093,37.7621,178.8838,0.3108,-99.9167,0.0039,25.4497,0.2591
34,000034.png,False,1788887178.211318,1788887178.151318,normal_unload,1,,0.0,0.01088,-0.00069,-0.37582,0.00048,6e-05,-1e-05,0.00969,-0.00358,-0.37352,0.00037,0.00012,-2e-05,0.01237,-0.00118,-0.37577,3,37.9347,362.808,37.7703,178.8842,0.3105,-99.9167,0.0015,25.4579,0.2509
35,000035.png,False,1788887178.599343,1788887178.539343,normal_unload,1,,0.0,0.00693,-0.00602,-0.18814,0.00057,0.00018,-0.0001,0.0057,-0.009,-0.18576,0.00046,0.00024,-0.00011,0.01032,-0.00476,-0.18802,3,37.9338,362.81,37.8402,178.8839,0.3106,-99.9172,0.0,25.5278,0.181
36,000036.png,False,1788887178.991302,1788887178.931302,normal_unload,1,,0.0,0.00414,-0.01168,-0.10035,0.00068,0.0002,9e-05,0.00287,-0.01476,-0.0979,0.00056,0.00027,8e-05,0.01012,-0.00966,-0.10014,3,37.9346,362.8131,37.9222,178.8836,0.3121,-99.9174,0.0083,25.6098,0.099
37,000037.png,False,1788887179.379364,1788887179.319365,dwell,1,,0.0,0.01399,0.02707,0.0061,-0.00036,0.00041,4e-05,0.01268,0.0239,0.00862,-0.00048,0.00047,3e-05,-0.00145,0.03053,0.0056,3,37.9156,362.9124,38.0409,178.8807,0.32,-99.9218,0.0099,25.7303,-0.0215
38,000038.png,False,1788887180.355588,1788887180.295588,normal_load,2,,2.0,-0.00055,-0.00903,-0.03411,0.00045,4e-05,0.00011,-0.00195,-0.01242,-0.03141,0.00032,0.00011,0.0001,0.00427,-0.00864,-0.03395,3,37.9279,362.8385,38.0227,178.8836,0.3118,-99.9202,0.0035,25.7108,-0.002
39,000039.png,False,1788887180.747645,1788887180.687645,normal_load,2,,2.0,-0.00065,-0.00995,-0.03394,0.00046,-4e-05,-1e-05,-0.00209,-0.01344,-0.03116,0.00033,3e-05,-3e-05,0.00465,-0.00949,-0.03376,3,37.9276,362.83,38.0006,178.8841,0.3099,-99.92,0.0003,25.6886,0.0203
40,000040.png,False,1788887180.943706,1788887180.883706,normal_load,2,,2.0,-0.00081,-0.01143,-0.03836,0.00057,6e-05,-8e-05,-0.00227,-0.01497,-0.03555,0.00044,0.00013,-0.0001,0.00528,-0.01092,-0.03815,3,37.9278,362.8336,37.9938,178.8839,0.3105,-99.9202,0.0061,25.6818,0.027
41,000041.png,False,1788887181.331641,1788887181.271641,normal_load,2,,2.0,-0.00302,-0.00916,-0.1754,0.0006,-2e-05,-5e-05,-0.00451,-0.01279,-0.17252,0.00046,6e-05,-7e-05,0.00318,-0.01225,-0.17521,3,37.9284,362.8282,37.8916,178.8854,0.3069,-99.9202,0.0012,25.5796,0.1292
42,000042.png,False,1788887181.527744,1788887181.467744,normal_load,2,,2.0,-0.00382,-0.00273,-0.40863,0.00055,-9e-05,1e-05,-0.00533,-0.0064,-0.40571,0.00041,-2e-05,-1e-05,0.00088,-0.01082,-0.40851,3,37.9277,362.8298,37.7913,178.8852,0.3068,-99.92,0.0068,25.4793,0.2295
43,000043.png,False,1788887181.723820,1788887181.663821,normal_load,2,,2.0,-0.00015,0.00067,-0.40704,0.00028,-0.00021,0.0,-0.00169,-0.00305,-0.40408,0.00014,-0.00014,-2e-05,0.00235,-0.00602,-0.40699,3,37.9277,362.8314,37.7934,178.885,0.3079,-99.92,0.0078,25.4814,0.2275
44,000044.png,False,1788887181.919847,1788887181.859847,normal_load,2,,2.0,0.00322,0.01861,-0.70974,0.00014,-0.00017,2e-05,0.00167,0.01485,-0.70674,0.0,-9e-05,0.0,-0.00159,0.00636,-0.70996,3,37.9255,362.8422,37.7122,178.8837,0.3111,-99.9202,0.0017,25.4004,0.3084
45,000045.png,False,1788887182.111757,1788887182.051757,normal_load,2,,2.0,0.00377,0.01405,-0.72103,0.00041,-6e-05,0.00015,0.0022,0.01024,-0.718,0.00027,2e-05,0.00014,0.00125,0.0025,-0.72117,3,37.9253,362.8404,37.7098,178.8839,0.3103,-99.9202,0.0083,25.3979,0.3109
46,000046.png,False,1788887182.307811,1788887182.247811,normal_load,2,,2.0,0.00071,0.01878,-1.0304,0.00029,-0.00034,-5e-05,-0.00088,0.01493,-1.02734,0.00014,-0.00026,-7e-05,-0.00163,0.00011,-1.03057,3,37.9254,362.8378,37.6347,178.884,0.3101,-99.9198,0.0069,25.3229,0.3859
47,000047.png,False,1788887182.503827,1788887182.443827,normal_load,2,,2.0,-0.00422,0.00929,-1.10274,0.00048,-0.00054,6e-05,-0.00582,0.00539,-1.09964,0.00033,-0.00046,5e-05,-0.00065,-0.01172,-1.10273,3,37.9274,362.8316,37.6127,178.8843,0.3093,-99.92,0.0004,25.3008,0.408
48,000048.png,False,1788887182.891983,1788887182.831983,normal_load,2,,2.0,0.00132,0.02494,-1.41211,0.00022,-0.00064,0.00017,-0.00032,0.02095,-1.40893,7e-05,-0.00056,0.00015,-0.00153,-0.00036,-1.41233,3,37.9248,362.8379,37.5567,178.8837,0.3111,-99.9198,0.0014,25.2449,0.464
49,000049.png,False,1788887183.087981,1788887183.027981,normal_load,2,,2.0,0.00561,0.04226,-1.56424,-0.00016,-0.00058,0.00011,0.00394,0.03823,-1.56102,-0.00031,-0.0005,0.0001,-0.00541,0.01434,-1.56474,3,37.9241,362.8447,37.533,178.8831,0.3133,-99.9198,0.0058,25.2212,0.4876
50,000050.png,False,1788887183.284040,1788887183.224041,normal_load,2,,2.0,0.00531,0.05005,-1.872,-0.00018,-0.00064,-6e-05,0.00363,0.04597,-1.86876,-0.00033,-0.00055,-8e-05,-0.00743,0.01601,-1.8726,3,37.9243,362.8467,37.4806,178.8831,0.3126,-99.92,0.0091,25.169,0.5399
51,000051.png,False,1788887183.479942,1788887183.419942,normal_load,2,,2.0,0.00886,0.05184,-1.91925,-0.00016,-0.0005,2e-05,0.00716,0.04771,-1.91597,-0.00031,-0.00042,1e-05,-0.00492,0.01858,-1.91987,3,37.9232,362.8483,37.4747,178.8828,0.3134,-99.92,0.0037,25.163,0.5458
52,000052.png,False,1788887183.672062,1788887183.612062,normal_load,2,,2.0,0.00921,0.05459,-1.8981,-0.00026,-0.00057,-9e-05,0.00749,0.05041,-1.89478,-0.00041,-0.00049,-0.0001,-0.00614,0.02147,-1.89878,3,37.9245,362.8478,37.4708,178.883,0.313,-99.9202,0.0057,25.1591,0.5497
53,000053.png,False,1788887184.844142,1788887184.784142,normal_unload,2,,0.0,0.01059,0.05598,-2.03027,-0.00025,-0.00053,1e-05,0.00876,0.05154,-2.02673,-0.00042,-0.00044,-1e-05,-0.00472,0.02126,-2.03095,3,37.924,362.8493,37.437,178.8833,0.3128,-99.92,0.0088,25.1254,0.5834
54,000054.png,False,1788887185.040189,1788887184.980189,normal_unload,2,,0.0,0.00912,0.04864,-2.00261,-1e-05,-0.00063,4e-05,0.00726,0.04415,-1.99903,-0.00018,-0.00054,2e-05,-0.00252,0.0146,-2.00317,3,37.9235,362.8473,37.4411,178.8835,0.3122,-99.92,0.0036,25.1295,0.5793
55,000055.png,False,1788887185.236288,1788887185.176288,normal_unload,2,,0.0,-0.00068,0.02581,-1.91373,0.00046,-0.00078,-1e-05,-0.00255,0.02127,-1.91012,0.00029,-0.00069,-3e-05,-0.00021,-0.00864,-1.91388,3,37.925,362.837,37.4503,178.8848,0.3081,-99.92,0.0032,25.1385,0.5703
56,000056.png,False,1788887185.428336,1788887185.368336,normal_unload,2,,0.0,-0.00174,0.01971,-1.81112,0.00051,-0.00082,-0.00012,-0.00362,0.01512,-1.80747,0.00034,-0.00072,-0.00014,0.00121,-0.01281,-1.81118,3,37.9261,362.831,37.4614,178.8855,0.306,-99.9202,0.0054,25.1494,0.5594
57,000057.png,False,1788887185.624377,1788887185.564378,normal_unload,2,,0.0,0.00013,0.01745,-1.77023,0.00036,-0.00089,0.0001,-0.00177,0.01282,-1.76654,0.00019,-0.00079,8e-05,0.00367,-0.01318,-1.77026,3,37.9256,362.8339,37.4676,178.8853,0.3066,-99.9202,0.0002,25.1557,0.5531
58,000058.png,False,1788887186.016309,1788887185.956309,normal_unload,2,,0.0,0.00326,0.02589,-1.55702,0.00027,-0.00062,0.00011,0.00131,0.02117,-1.55326,9e-05,-0.00052,9e-05,0.00068,-0.00089,-1.55724,3,37.925,362.8375,37.4999,178.8847,0.3083,-99.9204,0.004,25.1881,0.5207
59,000059.png,False,1788887186.404373,1788887186.344373,normal_unload,2,,0.0,0.00335,0.02471,-1.40281,0.00022,-0.00045,9e-05,0.00136,0.0199,-1.39898,4e-05,-0.00035,7e-05,0.00028,0.0006,-1.40303,3,37.9254,362.8396,37.5243,178.8845,0.3089,-99.9209,0.0084,25.2125,0.4963
60,000060.png,False,1788887186.796417,1788887186.736417,normal_unload,2,,0.0,0.00397,0.01667,-1.20237,0.00046,-0.00043,-0.00012,0.00195,0.01176,-1.19847,0.00027,-0.00033,-0.00014,0.00345,-0.00284,-1.20248,3,37.9242,362.8354,37.5584,178.8848,0.308,-99.9204,0.0027,25.2466,0.4623
61,000061.png,False,1788887186.992556,1788887186.932556,normal_unload,2,,0.0,0.00196,0.01569,-1.05643,0.0003,-0.00042,6e-05,-8e-05,0.01074,-1.05249,0.00011,-0.00032,4e-05,0.00119,-0.00235,-1.05654,3,37.9252,362.8361,37.5823,178.8848,0.308,-99.9206,0.0077,25.2705,0.4384
62,000062.png,False,1788887187.184555,1788887187.124555,normal_unload,2,,0.0,0.00124,0.01316,-1.02313,0.00048,-0.00032,0.00023,-0.00081,0.00816,-1.01915,0.0003,-0.00022,0.0002,0.0016,-0.00437,-1.0232,3,37.9255,362.8345,37.5991,178.8844,0.3091,-99.9209,0.0042,25.2872,0.4216
63,000063.png,False,1788887187.380571,1788887187.320571,normal_unload,2,,0.0,0.00325,0.01267,-0.86533,0.00047,-0.00026,0.0001,0.00117,0.00763,-0.86132,0.00029,-0.00015,8e-05,0.00248,-0.00126,-0.86542,3,37.925,362.8352,37.6246,178.8846,0.3085,-99.9209,0.0062,25.3128,0.3961
64,000064.png,False,1788887187.576622,1788887187.516623,normal_unload,2,,0.0,0.00507,0.02842,-0.77742,-3e-05,-0.0001,-2e-05,0.00298,0.02334,-0.77337,-0.00022,-0.0,-4e-05,-0.00442,0.0147,-0.77781,3,37.924,362.8459,37.646,178.8841,0.3106,-99.9207,0.0004,25.3342,0.3746
65,000065.png,False,1788887187.772650,1788887187.712651,normal_unload,2,,0.0,0.00776,0.02171,-0.68401,0.00016,-0.00013,-7e-05,0.00565,0.01658,-0.67992,-3e-05,-2e-05,-0.0001,0.00062,0.01173,-0.68429,3,37.9242,362.8421,37.6651,178.8841,0.3099,-99.9209,0.0053,25.3533,0.3555
66,000066.png,False,1788887187.964707,1788887187.904707,normal_unload,2,,0.0,0.0056,0.02391,-0.57942,0.00022,0.00012,-0.00013,0.00347,0.01874,-0.5753,2e-05,0.00022,-0.00015,-0.00308,0.01423,-0.57975,3,37.924,362.8433,37.6919,178.8841,0.3104,-99.9211,0.0048,25.3801,0.3287
67,000067.png,False,1788887188.160617,1788887188.100617,normal_unload,2,,0.0,0.00485,0.01543,-0.48947,0.00024,-9e-05,-0.00019,0.0027,0.01021,-0.48532,5e-05,2e-05,-0.00021,-0.00011,0.00795,-0.48968,3,37.9237,362.8402,37.7129,178.8844,0.3096,-99.9207,0.001,25.4011,0.3077
68,000068.png,False,1788887188.356711,1788887188.296711,normal_unload,2,,0.0,0.00812,0.01994,-0.41617,2e-05,5e-05,-0.0,0.00595,0.01467,-0.41198,-0.00018,0.00016,-3e-05,-4e-05,0.01466,-0.41647,3,37.9225,362.8466,37.745,178.8836,0.3111,-99.9211,0.007,25.4333,0.2755
69,000069.png,False,1788887188.552782,1788887188.492782,normal_unload,2,,0.0,0.00595,0.01257,-0.36091,0.00035,5e-05,-6e-05,0.00376,0.00726,-0.35668,0.00015,0.00015,-9e-05,0.00138,0.00808,-0.36108,3,37.9239,362.8419,37.764,178.8839,0.3105,-99.9213,0.0074,25.4522,0.2566
70,000070.png,False,1788887188.748698,1788887188.688698,normal_unload,2,,0.0,0.00337,0.01235,-0.17264,0.00019,0.00014,-5e-05,0.00116,0.00699,-0.16837,-1e-05,0.00025,-8e-05,-0.00206,0.00961,-0.17284,3,37.924,362.8442,37.8351,178.8835,0.3115,-99.9215,0.0061,25.5234,0.1854
71,000071.png,False,1788887188.940729,1788887188.880729,normal_unload,2,,0.0,0.00486,0.00886,-0.16669,0.0003,4e-05,-9e-05,0.00263,0.00345,-0.16239,9e-05,0.00015,-0.00011,0.00094,0.00743,-0.16683,3,37.9229,362.8425,37.8442,178.8836,0.3113,-99.9211,0.0046,25.5325,0.1764
72,000072.png,False,1788887189.136752,1788887189.076752,normal_unload,2,,0.0,0.00165,0.00192,-0.12536,0.0004,4e-05,0.00012,-0.00059,-0.00353,-0.12102,0.00019,0.00015,9e-05,0.00134,0.00048,-0.12537,3,37.9234,362.8393,37.8894,178.8838,0.3107,-99.9213,0.0019,25.5775,0.1313
73,000073.png,False,1788887189.332781,1788887189.272781,normal_unload,2,,0.0,0.00285,0.00241,-0.0677,0.00038,7e-05,-7e-05,0.00058,-0.00309,-0.06333,0.00017,0.00018,-0.0001,0.00174,0.00242,-0.06774,3,37.9233,362.8393,37.9167,178.8836,0.3111,-99.9215,0.0072,25.6048,0.104
74,000074.png,False,1788887189.528927,1788887189.468927,dwell,2,,0.0,0.0023,0.00043,0.02964,0.00043,0.00018,-8e-05,1e-05,-0.00511,0.03406,0.00022,0.00029,-0.00011,0.00157,0.002,0.02963,3,37.9232,362.8443,38.011,178.8827,0.3138,-99.9217,0.0079,25.6992,0.0096
75,000075.png,False,1788887190.696983,1788887190.636983,normal_load,3,,2.0,-0.00543,0.00119,0.00766,0.00049,-1e-05,-0.00029,-0.00783,-0.00462,0.01228,0.00027,0.00011,-0.00031,-0.00535,-0.00156,0.00764,3,37.9034,362.8444,38.0252,178.883,0.3127,-99.9209,0.0005,25.7135,-0.0047
