t,x,y,z,rx,ry,rz
1788453664.045061,37.9011,362.8677,38.8143,-179.2446,-0.5658,-118.0182
1788453664.065200,37.9024,362.8681,38.7855,-179.2447,-0.5656,-118.0185
1788453664.085356,37.9032,362.8665,38.7383,-179.2445,-0.5655,-118.0185
1788453664.105504,37.9022,362.869,38.703,-179.245,-0.5653,-118.0185
1788453664.125582,37.9019,362.8634,38.6723,-179.244,-0.5665,-118.0183
1788453664.145656,37.9022,362.8615,38.6469,-179.2439,-0.5667,-118.0183
1788453664.165843,37.9021,362.8626,38.6109,-179.2444,-0.566,-118.0187
1788453664.186001,37.9015,362.8657,38.5852,-179.245,-0.5653,-118.0182
1788453664.206148,37.9035,362.8624,38.5575,-179.2444,-0.566,-118.0187
1788453664.226292,37.9034,362.8627,38.5254,-179.2448,-0.5655,-118.0185
1788453664.246438,37.9029,362.8654,38.5001,-179.2452,-0.5649,-118.0185
1788453664.266583,37.9029,362.8654,38.4717,-179.2452,-0.5649,-118.0185
1788453664.286717,37.9038,362.8636,38.4364,-179.2448,-0.5652,-118.0185
1788453664.306867,37.9041,362.8617,38.4078,-179.2443,-0.5658,-118.0185
1788453664.326938,37.903,362.8603,38.3787,-179.2445,-0.5655,-118.0182
1788453664.347008,37.9015,362.8657,38.3396,-179.2454,-0.5648,-118.018
1788453664.367079,37.9036,362.8618,38.3124,-179.2447,-0.5656,-118.0185
1788453664.387148,37.9044,362.8599,38.2887,-179.2444,-0.5657,-118.0182
1788453664.407217,37.9038,362.8602,38.2517,-179.2446,-0.5658,-118.0182
1788453664.427341,37.904,362.8596,38.2271,-179.2444,-0.566,-118.0182
1788453664.447466,37.9039,362.8601,38.2015,-179.245,-0.5653,-118.0182
1788453664.467613,37.9041,362.8588,38.1641,-179.2448,-0.5655,-118.0182
1788453664.487763,37.9041,362.8589,38.1371,-179.2452,-0.565,-118.018
1788453664.507899,37.9038,362.8603,38.1326,-179.2459,-0.5641,-118.0182
1788453664.528042,37.9012,362.8672,38.1426,-179.2469,-0.5629,-118.0178
1788453664.548115,37.9016,362.8652,38.1325,-179.2462,-0.5638,-118.0178
1788453664.568184,37.9027,362.8588,38.1255,-179.2454,-0.5648,-118.0178
1788453664.588314,37.9044,362.8573,38.1048,-179.2451,-0.5651,-118.0182
1788453664.608450,37.9033,362.8633,38.0919,-179.2466,-0.5632,-118.0182
1788453664.628587,37.9023,362.8659,38.0731,-179.2473,-0.5627,-118.018
1788453664.648803,37.9038,362.8632,38.0552,-179.2463,-0.5633,-118.018
1788453664.668875,37.904,362.8624,38.0409,-179.2459,-0.5638,-118.018
1788453664.689015,37.9038,362.8631,38.0254,-179.2459,-0.5638,-118.018
1788453664.709157,37.903,362.8648,38.0074,-179.2463,-0.5636,-118.0182
