approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3665233592574175,0.01569634806992844,0.02113569257682002,0,29.763970425705292,0.4,False
1,0.757229573095298,0.013524986754040942,0.018516205761160382,0,29.763970425705292,0.4,False
1,1.1124468161997818,0.23727749159941638,0.24182053226598063,0,29.763970425705292,0.4,False
1,1.1234359956517324,0.2403729698165964,0.2445891179485571,0,29.763970425705292,0.02,True
1,1.1729041691290618,0.2883333651433222,0.2922354599163448,0,29.763970425705292,0.02,True
1,1.213155588938708,0.33008355254590493,0.33366045817018036,0,29.763970425705292,0.02,True
1,1.2031874968123724,0.3117018354760942,0.3149521341653359,0,29.763970425705292,0.02,True
1,1.2123543879020602,0.31301274216988195,0.31595078749066374,0,29.763970425705292,0.02,True
1,1.229552200910934,0.34170635396943116,0.3443310853780612,0,29.763970425705292,0.02,True
1,1.2599425621145528,0.39168048990483345,0.3939800161179754,0,29.763970425705292,0.02,True
1,1.2935888141772658,0.41928607346488533,0.42126007776201746,0,29.763970425705292,0.02,True
1,1.2963674448095404,0.42067706352416545,0.42232443154828303,0,29.763970425705292,0.02,True
1,1.3072087293920873,0.4203899946908727,0.42172300527841716,0,29.763970425705292,0.02,True
1,1.331297637741983,0.4715245355558068,0.47254519779115256,0,29.763970425705292,0.02,True
1,1.3610937011628792,0.48529757331529455,0.4859931105888566,0,29.763970425705292,0.02,True
1,1.3796125908335988,0.5348651307112564,0.535234314717961,0,29.763970425705292,0.02,True
1,1.3893329992642371,0.5303227617813283,0.5303642222267584,0,29.763970425705292,0.02,True
1,1.4094723663093234,0.5743201362806314,0.5740486774988997,0,29.763970425705292,0.02,True
1,1.432418109529209,0.6069352414156103,0.6063390317718719,0,29.763970425705292,0.02,True
1,1.4542466422388003,0.6268645789120363,0.6259368679152111,516,29.763970425705292,0.02,True
1,1.4675608159661806,0.6409388046082116,0.6396862078919211,555,29.763970425705292,0.02,True
1,1.4889316551991278,0.6867588007655645,0.6851824728847097,2529,29.763970425705292,0.02,True
1,1.5022320278655599,0.69914397837393,0.6972411917067399,1784,29.763970425705292,0.02,True
1,1.535227921612762,0.7143918543053811,0.7121610437273121,3976,29.763970425705292,0.02,True
1,1.5362973523876633,0.7372760063261564,0.7347193011910953,6994,29.763970425705292,0.02,True
1,1.5697863722055416,0.765204004647991,0.7623213485492121,11015,29.763970425705292,0.02,True
1,1.586366266961985,0.8041395386371222,0.8009256129715135,13219,29.763970425705292,0.02,True
1,1.6066025628467564,0.829945762935616,0.8264091745914612,15223,29.763970425705292,0.02,True
