unit,probe,width_px,depth_mm,dip,dip_sd,imprint_lvl,mtf,verdict,density_px_per_mm2
hard_1mm_r1,pair010,1920,0.1,0.12348881936455403,0.03883792516636566,5.497368335723877,0.06580766511752775,미분해,9423.044923543315
hard_1mm_r1,pair010,1920,0.2,0.10228769540669558,0.03211591060668819,7.525087833404541,0.053900528103819526,미분해,9423.044923543315
hard_1mm_r1,pair010,1920,0.3,0.12187115802152293,0.02173465980196595,9.93209457397461,0.0648896685347424,미분해,9423.044923543315
hard_1mm_r1,pair010,1920,0.4,0.06623797734787662,0.020793914635812705,11.769469261169434,0.03425342755311344,미분해,9423.044923543315
hard_1mm_r1,pair010,1920,0.5,0.035315192622249914,0.019953897574401424,13.489739418029785,0.017974991453914107,미분해,9423.044923543315
hard_1mm_r1,pair010,1920,0.6,0.017876079184798277,0.013726949326128241,15.391934394836426,0.009018648630932359,미분해,9423.044923543315
hard_1mm_r1,pair010,1280,0.1,0.20251942479906404,0.031021422682726525,5.632505416870117,0.11266849143914942,미분해,4188.019966019251
hard_1mm_r1,pair010,1280,0.2,0.13464842633171403,0.026149239762537038,7.5367817878723145,0.07218394013892121,미분해,4188.019966019251
hard_1mm_r1,pair010,1280,0.3,0.10101728951302635,0.01859230090699642,9.885672569274902,0.05319547616477327,미분해,4188.019966019251
hard_1mm_r1,pair010,1280,0.4,0.10170289142760847,0.014832451638781262,11.680931091308594,0.05357585541711848,미분해,4188.019966019251
hard_1mm_r1,pair010,1280,0.5,0.05427734285545127,0.011994310637327513,13.659347534179688,0.027895724324404042,미분해,4188.019966019251
hard_1mm_r1,pair010,1280,0.6,0.05400045289728461,0.012613993709615537,15.350689888000488,0.027749468378696532,미분해,4188.019966019251
hard_1mm_r1,pair010,854,0.1,0.1609879616376838,0.029479018901557373,5.494632244110107,0.08754046100810053,미분해,1864.2516903914163
hard_1mm_r1,pair010,854,0.2,0.11450877932651449,0.02182131013923696,7.567437648773193,0.06073153673216929,미분해,1864.2516903914163
