unit,probe,width_px,depth_mm,dip,dip_sd,imprint_lvl,mtf,verdict,density_px_per_mm2
hard_1mm_r1,pair010,1920,0.1,0.5836659591928703,0.02117726405879389,12.358908653259277,0.4120962586341956,분해,12352.154597550414
hard_1mm_r1,pair010,1920,0.2,0.6110006986163466,0.03793805185706846,8.15368366241455,0.43988553342517706,분해,12352.154597550414
hard_1mm_r1,pair010,1920,0.3,0.8811745706859372,0.03775660235760315,8.249190330505371,0.7875889728625257,분해,12352.154597550414
hard_1mm_r1,pair010,1920,0.4,0.9721945500653109,0.03330551960634433,8.958368301391602,0.9458935542004453,분해,12352.154597550414
hard_1mm_r1,pair010,1920,0.5,0.9968524385381605,0.03305419328760621,9.599629402160645,0.9937246291916362,분해,12352.154597550414
hard_1mm_r1,pair010,1920,0.6,0.9952582887323298,0.03150720997053756,9.152359008789062,0.9905613328988051,분해,12352.154597550414
hard_1mm_r1,pair010,1280,0.1,0.4431435812817869,0.02341377822378564,11.88703441619873,0.28463998089601267,분해,5489.846487800184
hard_1mm_r1,pair010,1280,0.2,0.41840998344040714,0.03548308482109448,7.515841007232666,0.26455021785643773,분해,5489.846487800184
hard_1mm_r1,pair010,1280,0.3,0.7574830505527748,0.041198786625958626,6.554825782775879,0.6096359899877151,분해,5489.846487800184
hard_1mm_r1,pair010,1280,0.4,0.8716986802186224,0.04192828502744953,6.706705570220947,0.7725761416174936,분해,5489.846487800184
hard_1mm_r1,pair010,1280,0.5,0.9273672228788596,0.039300007664224576,7.589391708374023,0.8645710280901896,분해,5489.846487800184
hard_1mm_r1,pair010,1280,0.6,0.9174961218078554,0.03638787086675992,6.965006351470947,0.8475684385908497,분해,5489.846487800184
hard_1mm_r1,pair010,854,0.1,0.3679811138752094,0.01996562444796861,11.740326881408691,0.2254760144038383,분해,2443.745654966113
hard_1mm_r1,pair010,854,0.2,0.27121690624773886,0.031227516560069175,7.321534633636475,0.156883131971792,분해,2443.745654966113
hard_1mm_r1,pair010,854,0.3,0.4744648974981913,0.051981091201802124,4.933316707611084,0.3110153917271981,분해,2443.745654966113
hard_1mm_r1,pair010,854,0.4,0.7394981318701397,0.040928722338229154,5.2978081703186035,0.5866696040421533,분해,2443.745654966113
hard_1mm_r1,pair010,854,0.5,0.8044837362887582,0.04821772752397288,5.457352161407471,0.6729174338384983,분해,2443.745654966113
hard_1mm_r1,pair010,854,0.6,0.8081178594364942,0.04360975151615845,5.300596714019775,0.6780182636635756,분해,2443.745654966113
hard_1mm_r1,pair010,640,0.1,0.37549371258861175,0.01821923855983182,11.805933952331543,0.2311432805760032,분해,1372.461621950046
hard_1mm_r1,pair010,640,0.2,0.2579048072793503,0.03169817452447235,7.230125427246094,0.14804289016869243,미분해,1372.461621950046
hard_1mm_r1,pair010,640,0.3,0.5487133124114376,0.04385281383480264,5.296697616577148,0.37808747031447787,분해,1372.461621950046
hard_1mm_r1,pair010,640,0.4,0.7494785850221275,0.04185763261035332,5.440625190734863,0.5993328671107877,분해,1372.461621950046
hard_1mm_r1,pair010,640,0.5,0.8055044526621571,0.038972534098197356,5.394569396972656,0.6743469696955963,분해,1372.461621950046
hard_1mm_r1,pair010,640,0.6,0.8275703260825056,0.04339839401844807,5.368310451507568,0.7058592463949723,분해,1372.461621950046
hard_1mm_r1,pair010,426,0.1,0.1665808601518316,0.014825478111660946,11.632905960083008,0.09085803487664405,미분해,608.0782356079261
hard_1mm_r1,pair010,426,0.2,-0.004793382800146073,0.02884725755272732,7.350146770477295,-0.0023909610043958383,미분해,608.0782356079261
hard_1mm_r1,pair010,426,0.3,0.15938666711685556,0.04550717855986825,4.886413097381592,0.08659432389701947,미분해,608.0782356079261
hard_1mm_r1,pair010,426,0.4,0.12344341529721647,0.06393495358937962,3.4527266025543213,0.06578187745762429,미분해,608.0782356079261
hard_1mm_r1,pair010,426,0.5,-0.1719193616320145,0.10202009261817785,2.2891721725463867,-0.07915549935649152,신호부족,608.0782356079261
hard_1mm_r1,pair010,426,0.6,-0.059602022169079616,0.10181215512762194,2.430722951889038,-0.02893861121106755,신호부족,608.0782356079261
hard_1mm_r1,pair010,320,0.1,0.14226894476720542,0.011764736152593673,11.610479354858398,0.07658209963517974,미분해,343.1154054875115
hard_1mm_r1,pair010,320,0.2,0.01726729701195817,0.024598588544880784,7.570194721221924,0.00870883754826652,미분해,343.1154054875115
hard_1mm_r1,pair010,320,0.3,0.2556724757574499,0.03516213844497972,5.855097770690918,0.14657366360624968,미분해,343.1154054875115
hard_1mm_r1,pair010,320,0.4,0.14970510658728098,0.06066023424245974,3.5724778175354004,0.08090878222722758,미분해,343.1154054875115
hard_1mm_r1,pair010,320,0.5,-0.13454835270488497,0.08930594892620587,2.482025384902954,-0.0630336401301878,신호부족,343.1154054875115
hard_1mm_r1,pair010,320,0.6,-0.16229842419347262,0.10306494274212938,2.261093854904175,-0.0750582909267065,신호부족,343.1154054875115
hard_1mm_r1,pair010,160,0.1,0.036950620716775906,0.008819820107039059,11.582289695739746,0.018823072464059905,미분해,85.77885137187788
hard_1mm_r1,pair010,160,0.2,-0.01525367658399901,0.018224627229229524,8.068953514099121,-0.0075691099146659975,미분해,85.77885137187788
hard_1mm_r1,pair010,160,0.3,0.1989844914611293,0.02732143574607663,5.958935260772705,0.11048460744380906,미분해,85.77885137187788
hard_1mm_r1,pair010,160,0.4,-0.0968104694092995,0.05852750869101066,3.385197401046753,-0.04617034816531237,미분해,85.77885137187788
hard_1mm_r1,pair010,160,0.5,-0.08572576303498192,0.05445049149066746,3.34267520904541,-0.0411011670634209,미분해,85.77885137187788
hard_1mm_r1,pair010,160,0.6,-0.11046171398623117,0.06983687858811631,2.7822558879852295,-0.05234007006817076,미분해,85.77885137187788
hard_1mm_r1,pair010,80,0.1,0.06673557113785555,0.008602702666716432,11.370455741882324,0.034519629152404134,미분해,21.44471284296947
hard_1mm_r1,pair010,80,0.2,-0.0008031289821424092,0.01543553562851353,8.201706886291504,-0.00040140330175863695,미분해,21.44471284296947
hard_1mm_r1,pair010,80,0.3,0.17028734948910507,0.02760352290782174,5.775489807128906,0.09306781009660572,미분해,21.44471284296947
hard_1mm_r1,pair010,80,0.4,-0.01928505739710351,0.04066296934301355,4.079572677612305,-0.009550438322939024,미분해,21.44471284296947
hard_1mm_r1,pair010,80,0.5,-0.10794966970212405,0.05029289817446186,3.6576879024505615,-0.05121074343173408,미분해,21.44471284296947
hard_1mm_r1,pair010,80,0.6,-0.08156101846263786,0.05173231406052644,3.476062059402466,-0.03918262195497668,미분해,21.44471284296947
hard_1mm_r1,pair010,48,0.1,0.07961599520855955,0.007326242125728445,11.617396354675293,0.04145837239318504,미분해,7.720096623469007
hard_1mm_r1,pair010,48,0.2,-0.021613528275165272,0.014206503898343862,7.897768497467041,-0.010691226573659608,미분해,7.720096623469007
hard_1mm_r1,pair010,48,0.3,0.4035838663980501,0.016470465554316967,6.972114086151123,0.2528061812351237,분해,7.720096623469007
