unit,probe,width_px,depth_mm,dip,dip_sd,imprint_lvl,mtf,verdict,density_px_per_mm2
hard_1mm_r1,pair150,1920,0.1,0.5011833764684105,0.07979089230017912,2.4536406993865967,0.33438605403741534,신호부족,9423.044923543315
hard_1mm_r1,pair150,1920,0.2,-0.05300919143055416,0.12358319978889776,1.999161958694458,-0.025820240674917262,신호부족,9423.044923543315
hard_1mm_r1,pair150,1920,0.3,0.09683851721507719,0.07585842663411806,2.6762452125549316,0.05088297450901118,미분해,9423.044923543315
hard_1mm_r1,pair150,1920,0.4,0.5558646946898398,0.03694184006017948,6.458398342132568,0.3849117826050624,분해,9423.044923543315
hard_1mm_r1,pair150,1920,0.5,0.6042778330354982,0.02954553291890661,7.539158821105957,0.43294994328972863,분해,9423.044923543315
hard_1mm_r1,pair150,1920,0.6,0.6904476861711983,0.02355589019386612,10.474892616271973,0.5272394839672367,분해,9423.044923543315
hard_1mm_r1,pair150,1280,0.1,0.4082439531294515,0.08503351566653253,2.0938267707824707,0.2564739451953547,신호부족,4188.019966019251
hard_1mm_r1,pair150,1280,0.2,0.10934839132452268,0.10325387043825147,1.9594098329544067,0.057836351669850086,신호부족,4188.019966019251
hard_1mm_r1,pair150,1280,0.3,0.4631118371682771,0.03859564857219203,4.70786714553833,0.3013308634734954,분해,4188.019966019251
hard_1mm_r1,pair150,1280,0.4,0.6125550894625573,0.026032748300136358,7.074401378631592,0.4414986748737124,분해,4188.019966019251
hard_1mm_r1,pair150,1280,0.5,0.6936264549618822,0.02076058041366532,8.814508438110352,0.5309556807824392,분해,4188.019966019251
hard_1mm_r1,pair150,1280,0.6,0.7216761792792596,0.018001039469158753,10.691218376159668,0.5645488002189981,분해,4188.019966019251
hard_1mm_r1,pair150,854,0.1,0.2857399466498829,0.08820458833500934,1.9637424945831299,0.1666841306203639,신호부족,1864.2516903914163
hard_1mm_r1,pair150,854,0.2,0.31839046755023825,0.0635808188666568,2.3814921379089355,0.18933674043010945,신호부족,1864.2516903914163
hard_1mm_r1,pair150,854,0.3,0.5084591674712582,0.029533658628416674,5.1031670570373535,0.3408952382545386,분해,1864.2516903914163
hard_1mm_r1,pair150,854,0.4,0.6289520620603272,0.022340163744012896,6.982592582702637,0.45873819919490044,분해,1864.2516903914163
hard_1mm_r1,pair150,854,0.5,0.6922855599738373,0.018532538603163052,8.902982711791992,0.5293858802690802,분해,1864.2516903914163
hard_1mm_r1,pair150,854,0.6,0.7071175791703539,0.016851309366801,10.594416618347168,0.546931080334896,분해,1864.2516903914163
hard_1mm_r1,pair150,640,0.1,0.32473022110228833,0.07179493721973008,1.9713270664215088,0.19383756884574924,신호부족,1047.0049915048128
hard_1mm_r1,pair150,640,0.2,0.38357907686284776,0.04148435075705514,3.0888671875,0.23730147969032528,분해,1047.0049915048128
hard_1mm_r1,pair150,640,0.3,0.5327371716909962,0.028762701499379976,5.255304336547852,0.3630823063274676,분해,1047.0049915048128
hard_1mm_r1,pair150,640,0.4,0.6232288273741169,0.02012433043314275,6.959737300872803,0.4526742277625172,분해,1047.0049915048128
hard_1mm_r1,pair150,640,0.5,0.6707365272881322,0.01585129869700018,8.832470893859863,0.5045926116661761,분해,1047.0049915048128
hard_1mm_r1,pair150,640,0.6,0.6902896141054629,0.015083255554698515,10.550990104675293,0.5270551577965784,분해,1047.0049915048128
hard_1mm_r1,pair150,426,0.1,0.4584424953767665,0.03503388813686606,2.1001744270324707,0.2973891625851563,신호부족,463.88251425372886
hard_1mm_r1,pair150,426,0.2,0.28496695759154556,0.03396809399015188,2.686739683151245,0.16615828998335852,분해,463.88251425372886
hard_1mm_r1,pair150,426,0.3,0.5220062578847103,0.019153524596702103,5.142743110656738,0.35318570235461233,분해,463.88251425372886
hard_1mm_r1,pair150,426,0.4,0.5793740853725722,0.015720208694234072,7.010797500610352,0.40783015388292304,분해,463.88251425372886
hard_1mm_r1,pair150,426,0.5,0.6356931628806699,0.01468783850722399,8.714397430419922,0.4659458895792871,분해,463.88251425372886
hard_1mm_r1,pair150,426,0.6,0.6688025744666758,0.014276743967106747,10.452657699584961,0.5024067517248466,분해,463.88251425372886
hard_1mm_r1,pair150,320,0.1,,,,,접촉 없음,261.7512478762032
hard_1mm_r1,pair150,320,0.2,-0.7760701868684878,0.06782536302815775,1.3364536762237549,-0.2795571201835946,신호부족,261.7512478762032
hard_1mm_r1,pair150,320,0.3,0.5311398409528667,0.016320543144934318,5.02377462387085,0.36160000506612094,분해,261.7512478762032
hard_1mm_r1,pair150,320,0.4,0.5698770810750475,0.014104182983726931,6.877772808074951,0.3984811889480337,분해,261.7512478762032
hard_1mm_r1,pair150,320,0.5,0.6323228721184797,0.012436418176164204,8.781171798706055,0.4623334405671634,분해,261.7512478762032
hard_1mm_r1,pair150,320,0.6,0.6777267864860856,0.012857809976580334,10.474337577819824,0.5125467108911935,분해,261.7512478762032
