unit,probe,width_px,depth_mm,dip,dip_sd,imprint_lvl,mtf,verdict,density_px_per_mm2
hard_1mm_r1,pair075,1920,0.1,0.34123629239105135,0.05563707037472662,3.4102108478546143,0.20571724039159975,분해,9423.044923543315
hard_1mm_r1,pair075,1920,0.2,-0.01941158650529462,0.0612346745733609,3.7044713497161865,-0.009612496350428238,미분해,9423.044923543315
hard_1mm_r1,pair075,1920,0.3,0.46198613330427263,0.023311279637179626,8.121024131774902,0.3003783927493481,분해,9423.044923543315
hard_1mm_r1,pair075,1280,0.1,0.3366557209827601,0.053284802079173924,3.599470853805542,0.2023968971605011,분해,4188.019966019251
hard_1mm_r1,pair075,1280,0.2,0.4847618457666151,0.029828493327837394,6.519989013671875,0.31992452434770824,분해,4188.019966019251
hard_1mm_r1,pair075,1280,0.3,0.5378635005025801,0.020728739656525802,8.768610000610352,0.36786134583704044,분해,4188.019966019251
hard_1mm_r1,pair075,854,0.1,0.42750739596198895,0.03108915466541654,4.620914936065674,0.2718660773756205,분해,1864.2516903914163
hard_1mm_r1,pair075,854,0.2,0.4644554039121317,0.01964068302332165,6.47406530380249,0.3024694985058931,분해,1864.2516903914163
hard_1mm_r1,pair075,854,0.3,0.5315871020185611,0.017260439833153052,8.766215324401855,0.3620147321978102,분해,1864.2516903914163
hard_1mm_r1,pair075,640,0.1,0.4533466643477583,0.025048662909996747,4.69384765625,0.2931145938767052,분해,1047.0049915048128
hard_1mm_r1,pair075,640,0.2,0.46153262437877407,0.01904490524533849,6.469213962554932,0.29999506761877837,분해,1047.0049915048128
hard_1mm_r1,pair075,640,0.3,0.5294450235973971,0.015141009696658462,8.799626350402832,0.3600307585185089,분해,1047.0049915048128
hard_1mm_r1,pair075,426,0.1,0.4495568524556375,0.017829004632807535,4.589885711669922,0.2899537807417569,분해,463.88251425372886
hard_1mm_r1,pair075,426,0.2,0.46633142511777437,0.015628568027773005,6.403172969818115,0.30406271130226764,분해,463.88251425372886
hard_1mm_r1,pair075,426,0.3,0.5191040119438062,0.011799132828252856,8.567238807678223,0.3505337418228648,분해,463.88251425372886
hard_1mm_r1,pair075,320,0.1,0.3924890285169309,0.015494166332431508,4.487834930419922,0.24415947105780902,분해,261.7512478762032
hard_1mm_r1,pair075,320,0.2,0.4461745949796204,0.015932593966551566,6.4125189781188965,0.28714590039398186,분해,261.7512478762032
hard_1mm_r1,pair075,320,0.3,0.5018584317128683,0.01058151966697306,8.678318977355957,0.3349873218501355,분해,261.7512478762032
hard_1mm_r1,pair075,160,0.1,0.28645538518812586,0.010601743165490524,4.129460334777832,0.1671712441637098,분해,65.4378119690508
hard_1mm_r1,pair075,160,0.2,0.4407550638978892,0.012202733234693315,6.364195346832275,0.28267211500440326,분해,65.4378119690508
hard_1mm_r1,pair075,160,0.3,0.4787632596126845,0.01134591414591265,8.527668952941895,0.31471975853724693,분해,65.4378119690508
hard_1mm_r1,pair075,80,0.1,-0.3777949141562933,0.013186422109874996,2.99593448638916,-0.15888456649775673,미분해,16.3594529922627
hard_1mm_r1,pair075,80,0.2,0.3614963963554717,0.010507158108191661,5.899258613586426,0.22062593915045053,분해,16.3594529922627
hard_1mm_r1,pair075,80,0.3,0.44590339939406387,0.010293192033389714,8.029966354370117,0.28692128868965283,분해,16.3594529922627
hard_1mm_r1,pair075,48,0.1,-0.4642572876908724,0.017118068909579114,2.604215145111084,-0.1883964349055061,미분해,5.889403077214571
hard_1mm_r1,pair075,48,0.2,0.31258656181512656,0.009542819168597422,5.697646617889404,0.18524598343330217,분해,5.889403077214571
hard_1mm_r1,pair075,48,0.3,0.39070648576378686,0.010800612648611183,7.642979621887207,0.24278137102243905,분해,5.889403077214571
hard_1mm_r1,pair075,32,0.1,,,,,접촉 없음,2.6175124787620323
hard_1mm_r1,pair075,32,0.2,0.2719416238184241,0.010291171215892377,5.44221305847168,0.15736830859807127,분해,2.6175124787620323
hard_1mm_r1,pair075,32,0.3,0.2321142317316488,0.011146545914206272,6.507261276245117,0.13129481321579128,미분해,2.6175124787620323
hard_1mm_r1,pair075,16,0.1,,,,,접촉 없음,0.6543781196905081
hard_1mm_r1,pair075,16,0.2,,,,,접촉 없음,0.6543781196905081
hard_1mm_r1,pair075,16,0.3,0.031173376518331408,0.007802497298694488,4.654310703277588,0.015833479772436494,미분해,0.6543781196905081
hard_1mm_r1,pair075,8,0.1,,,,,접촉 없음,0.16359452992262702
hard_1mm_r1,pair075,8,0.2,,,,,접촉 없음,0.16359452992262702
hard_1mm_r1,pair075,8,0.3,,,,,접촉 없음,0.16359452992262702
hard_2mm_r1,pair075,1920,0.1,0.40970326904159504,0.1256641077803492,1.9429408311843872,0.2576269328018326,신호부족,7922.994027581375
hard_2mm_r1,pair075,1920,0.2,0.27790296139632586,0.10411850994823295,2.636744976043701,0.16137473973107666,잡음,7922.994027581375
hard_2mm_r1,pair075,1920,0.3,0.3433707624507756,0.057948146482543705,5.3474626541137695,0.2072707366669138,분해,7922.994027581375
hard_2mm_r1,pair075,1280,0.1,0.5530213249221259,0.08456717136852125,2.1266567707061768,0.3821903767119188,신호부족,3521.330678925055
hard_2mm_r1,pair075,1280,0.2,0.5945457654784911,0.061202097037145374,3.909205913543701,0.4230274817030282,분해,3521.330678925055
hard_2mm_r1,pair075,1280,0.3,0.4924987512587047,0.044070765922896986,5.7430877685546875,0.3266987351883933,분해,3521.330678925055
hard_2mm_r1,pair075,854,0.1,0.5065761839790184,0.07418089470126384,1.8515625,0.33920457042711394,신호부족,1567.482181049137
hard_2mm_r1,pair075,854,0.2,0.4618202281473115,0.0432752748102959,3.713291645050049,0.3002381363987538,분해,1567.482181049137
hard_2mm_r1,pair075,854,0.3,0.46755097426883163,0.035680761250474265,5.810644626617432,0.3051005067171822,분해,1567.482181049137
hard_2mm_r1,pair075,640,0.1,0.31539967711875294,0.06906090914549028,1.776244044303894,0.18722522656253018,신호부족,880.3326697312638
hard_2mm_r1,pair075,640,0.2,0.3132441149325542,0.043620110453958444,3.3073666095733643,0.18570803143812892,분해,880.3326697312638
hard_2mm_r1,pair075,640,0.3,0.45430306457101344,0.03154438314732523,5.830784320831299,0.293914708736178,분해,880.3326697312638
hard_2mm_r1,pair075,426,0.1,0.4373349249281583,0.05421903292365931,1.7260786294937134,0.27986478478637034,신호부족,390.03723528357153
hard_2mm_r1,pair075,426,0.2,0.27778318206178376,0.028848839608212287,3.311195135116577,0.16129396668785118,분해,390.03723528357153
hard_2mm_r1,pair075,426,0.3,0.45913006313270077,0.02082538153133968,5.857300758361816,0.2979680842278912,분해,390.03723528357153
hard_2mm_r1,pair075,320,0.1,0.5762604301359988,0.05858420929003696,0.876099705696106,0.40475129183284864,신호부족,220.08316743281594
hard_2mm_r1,pair075,320,0.2,0.38709376867599843,0.02340871037364822,2.995232582092285,0.2399976893624133,분해,220.08316743281594
hard_2mm_r1,pair075,320,0.3,0.43032076504606176,0.017961273178754875,5.7426934242248535,0.2741456696779768,분해,220.08316743281594
hard_2mm_r1,pair075,160,0.1,,,,,접촉 없음,55.020791858203985
hard_2mm_r1,pair075,160,0.2,-0.37969736356166806,0.05223994615960408,1.6655778884887695,-0.15955699635409903,신호부족,55.020791858203985
hard_2mm_r1,pair075,160,0.3,0.430742495684709,0.011313018329250805,5.600663185119629,0.27448809038683136,분해,55.020791858203985
hard_2mm_r1,pair075,80,0.1,,,,,접촉 없음,13.755197964550996
hard_2mm_r1,pair075,80,0.2,,,,,접촉 없음,13.755197964550996
hard_2mm_r1,pair075,80,0.3,0.23655400461141252,0.010336620926649767,5.180525779724121,0.13414303881718037,미분해,13.755197964550996
hard_2mm_r1,pair075,48,0.1,,,,,접촉 없음,4.95187126723836
hard_2mm_r1,pair075,48,0.2,,,,,접촉 없음,4.95187126723836
hard_2mm_r1,pair075,48,0.3,0.12487228021139218,0.010545141915738259,4.237014293670654,0.06659401324698548,미분해,4.95187126723836
hard_2mm_r1,pair075,32,0.1,,,,,접촉 없음,2.2008316743281595
hard_2mm_r1,pair075,32,0.2,,,,,접촉 없음,2.2008316743281595
hard_2mm_r1,pair075,32,0.3,0.16165636794257665,0.0070739903610471,4.4490251541137695,0.08793588158578128,미분해,2.2008316743281595
hard_2mm_r1,pair075,16,0.1,,,,,접촉 없음,0.5502079185820399
hard_2mm_r1,pair075,16,0.2,,,,,접촉 없음,0.5502079185820399
hard_2mm_r1,pair075,16,0.3,,,,,접촉 없음,0.5502079185820399
hard_2mm_r1,pair075,8,0.1,,,,,접촉 없음,0.13755197964550997
hard_2mm_r1,pair075,8,0.2,,,,,접촉 없음,0.13755197964550997
hard_2mm_r1,pair075,8,0.3,,,,,접촉 없음,0.13755197964550997
hard_3mm_r1,pair075,1920,0.1,0.5812980482064629,0.12006577691501143,1.4750839471817017,0.40973937300331487,신호부족,5974.275732517353
hard_3mm_r1,pair075,1920,0.2,0.5184254678824898,0.0948257069017598,2.2597107887268066,0.34991521293332484,신호부족,5974.275732517353
hard_3mm_r1,pair075,1920,0.3,0.20274861545130574,0.0960735525766331,2.5993082523345947,0.11281038211703348,미분해,5974.275732517353
hard_3mm_r1,pair075,1280,0.1,0.6368765181307847,0.10272439874489916,1.3653804063796997,0.46721850705517365,신호부족,2655.233658896602
hard_3mm_r1,pair075,1280,0.2,0.613524784298538,0.06718145015464234,1.7342015504837036,0.44250685288170566,신호부족,2655.233658896602
hard_3mm_r1,pair075,1280,0.3,0.2893583894340551,0.06583984580562646,3.320782423019409,0.16915196476386685,분해,2655.233658896602
hard_3mm_r1,pair075,854,0.1,0.4609024874608695,0.123326306195403,1.0477882623672485,0.2994628239639568,신호부족,1181.9484809398402
hard_3mm_r1,pair075,854,0.2,-0.0021760926421772187,0.0881011513768241,2.040057420730591,-0.0010868637629698394,신호부족,1181.9484809398402
hard_3mm_r1,pair075,854,0.3,0.3438564240839763,0.0430462474386781,3.925931453704834,0.20762476700957952,분해,1181.9484809398402
hard_3mm_r1,pair075,640,0.1,0.4241824960753169,0.17159382524878777,0.6442757248878479,0.26918250052360815,신호부족,663.8084147241505
hard_3mm_r1,pair075,640,0.2,0.13442664750992817,0.0800357582577752,1.9533075094223022,0.07205647922152314,신호부족,663.8084147241505
hard_3mm_r1,pair075,640,0.3,0.3470489944828651,0.04095525179784272,3.905872344970703,0.20995721792388444,분해,663.8084147241505
hard_3mm_r1,pair075,426,0.1,0.019491652811854387,0.019997644828921697,1.890625,0.009841742318091153,신호부족,294.1047262462889
hard_3mm_r1,pair075,426,0.2,0.4561733366891686,0.04474178893069737,2.6504883766174316,0.29548222448165057,분해,294.1047262462889
hard_3mm_r1,pair075,426,0.3,0.3237899786920536,0.027657688028268193,3.7178308963775635,0.1931679053197644,분해,294.1047262462889
hard_3mm_r1,pair075,320,0.1,,,,,접촉 없음,165.9521036810376
hard_3mm_r1,pair075,320,0.2,0.2741879146855818,0.038102681267900895,2.33579421043396,0.15887472165640135,신호부족,165.9521036810376
hard_3mm_r1,pair075,320,0.3,0.3176268952296959,0.018640764041900133,3.607357978820801,0.18879694066023583,분해,165.9521036810376
hard_3mm_r1,pair075,160,0.1,,,,,접촉 없음,41.4880259202594
hard_3mm_r1,pair075,160,0.2,,,,,접촉 없음,41.4880259202594
hard_3mm_r1,pair075,160,0.3,0.27117221672912384,0.01361831372004908,3.5441203117370605,0.15685322699758814,분해,41.4880259202594
hard_3mm_r1,pair075,80,0.1,,,,,접촉 없음,10.37200648006485
hard_3mm_r1,pair075,80,0.2,,,,,접촉 없음,10.37200648006485
hard_3mm_r1,pair075,80,0.3,,,,,접촉 없음,10.37200648006485
hard_3mm_r1,pair075,48,0.1,,,,,접촉 없음,3.733922332823346
hard_3mm_r1,pair075,48,0.2,,,,,접촉 없음,3.733922332823346
hard_3mm_r1,pair075,48,0.3,,,,,접촉 없음,3.733922332823346
hard_3mm_r1,pair075,32,0.1,,,,,접촉 없음,1.6595210368103759
hard_3mm_r1,pair075,32,0.2,,,,,접촉 없음,1.6595210368103759
hard_3mm_r1,pair075,32,0.3,,,,,접촉 없음,1.6595210368103759
hard_3mm_r1,pair075,16,0.1,,,,,접촉 없음,0.41488025920259397
hard_3mm_r1,pair075,16,0.2,,,,,접촉 없음,0.41488025920259397
hard_3mm_r1,pair075,16,0.3,,,,,접촉 없음,0.41488025920259397
hard_3mm_r1,pair075,8,0.1,,,,,접촉 없음,0.10372006480064849
hard_3mm_r1,pair075,8,0.2,,,,,접촉 없음,0.10372006480064849
hard_3mm_r1,pair075,8,0.3,,,,,접촉 없음,0.10372006480064849
medium_1mm_r1,pair075,1920,0.1,0.06518100700098406,0.06690211825837482,3.9335238933563232,0.03368842627493123,미분해,8846.581748967654
medium_1mm_r1,pair075,1920,0.2,0.15839346023542766,0.0456995809240809,5.86481237411499,0.08600830677744901,미분해,8846.581748967654
medium_1mm_r1,pair075,1920,0.3,0.1960782127734525,0.03744194203118828,7.6560468673706055,0.10869551782226346,미분해,8846.581748967654
medium_1mm_r1,pair075,1280,0.1,0.38172633692193125,0.05484394819877536,4.488139629364014,0.23588490972278528,분해,3931.8141106522903
medium_1mm_r1,pair075,1280,0.2,-0.3124854344671555,0.06720491606413787,4.163783550262451,-0.13512968765537697,미분해,3931.8141106522903
medium_1mm_r1,pair075,1280,0.3,0.02215186607637032,0.032712104158190765,7.023273468017578,0.01119998330328107,미분해,3931.8141106522903
medium_1mm_r1,pair075,854,0.1,0.2893790858206763,0.04154937131598713,4.382577896118164,0.16916611004928986,분해,1750.2044311062532
medium_1mm_r1,pair075,854,0.2,-0.23754573645115085,0.04190225506106119,5.031991958618164,-0.10616352219370012,미분해,1750.2044311062532
medium_1mm_r1,pair075,854,0.3,0.07005871748953518,0.023616121144945223,7.876757621765137,0.036300958026247804,미분해,1750.2044311062532
medium_1mm_r1,pair075,640,0.1,0.2596214351380771,0.03693349909246182,4.4186224937438965,0.14917526587594743,미분해,982.9535276630726
medium_1mm_r1,pair075,640,0.2,-0.08333808738734283,0.027034013493729813,5.96791934967041,-0.04000219066308863,미분해,982.9535276630726
medium_1mm_r1,pair075,640,0.3,0.1131942984880715,0.02005514149571258,7.999573707580566,0.059992556942862214,미분해,982.9535276630726
medium_1mm_r1,pair075,426,0.1,0.04427383573254717,0.02884047672859073,4.141694068908691,0.0226380546220951,미분해,435.50408785689393
medium_1mm_r1,pair075,426,0.2,0.0873704841667492,0.02107762144522388,6.873899459838867,0.045680819752844624,미분해,435.50408785689393
medium_1mm_r1,pair075,426,0.3,0.19501961536906942,0.014677500289317124,8.800719261169434,0.10804528239177826,미분해,435.50408785689393
medium_1mm_r1,pair075,320,0.1,-0.06940531856170873,0.02372208596929935,4.075621604919434,-0.03353877461277005,미분해,245.73838191576814
medium_1mm_r1,pair075,320,0.2,0.06856121122181191,0.016302228696909178,6.79905891418457,0.03549748074863046,미분해,245.73838191576814
medium_1mm_r1,pair075,320,0.3,0.23805754883710728,0.012744274002321287,8.911690711975098,0.13511085375120388,미분해,245.73838191576814
medium_1mm_r1,pair075,160,0.1,-0.22698890656016535,0.019685001449407238,3.9268839359283447,-0.10192637506702955,미분해,61.434595478942036
medium_1mm_r1,pair075,160,0.2,0.11343415549943325,0.012092474182311052,7.112234592437744,0.0601273238514836,미분해,61.434595478942036
medium_1mm_r1,pair075,160,0.3,0.23485047392233482,0.009449674380590703,9.367562294006348,0.13304848708437497,미분해,61.434595478942036
medium_1mm_r1,pair075,80,0.1,-0.28732714689963523,0.013680668454165292,3.8953359127044678,-0.12561698805922614,미분해,15.358648869735509
medium_1mm_r1,pair075,80,0.2,0.1671277307187472,0.009307522674595415,7.20792818069458,0.09118351208635238,미분해,15.358648869735509
medium_1mm_r1,pair075,80,0.3,0.22255515252000746,0.008429983798585568,9.129436492919922,0.1252107219166544,미분해,15.358648869735509
medium_1mm_r1,pair075,48,0.1,-0.07300431383880324,0.010034374790745686,3.8830409049987793,-0.0352166724166692,미분해,5.529113593104783
medium_1mm_r1,pair075,48,0.2,0.09718092964259617,0.009083274283158329,6.725773334503174,0.05107208097527781,미분해,5.529113593104783
medium_1mm_r1,pair075,48,0.3,0.18228768542691542,0.007241093032101281,8.843093872070312,0.10028412305152275,미분해,5.529113593104783
medium_1mm_r1,pair075,32,0.1,-0.21672193684369945,0.008214592230491691,4.2314453125,-0.09776685710625532,미분해,2.4573838191576813
medium_1mm_r1,pair075,32,0.2,0.04558309075853639,0.006462913173160499,6.46513032913208,0.02332311521814852,미분해,2.4573838191576813
medium_1mm_r1,pair075,32,0.3,0.10175460153218019,0.007241495717812603,8.320265769958496,0.05360455587792389,미분해,2.4573838191576813
medium_1mm_r1,pair075,16,0.1,0.10122536267838178,0.0034555454007329065,4.272791862487793,0.05331088834279393,미분해,0.6143459547894203
medium_1mm_r1,pair075,16,0.2,-0.10514414268492933,0.00372584342339943,4.8957600593566895,-0.0499462913503049,미분해,0.6143459547894203
medium_1mm_r1,pair075,16,0.3,-0.09866361984368743,0.006188927252864262,6.343591213226318,-0.04701259359088529,미분해,0.6143459547894203
medium_1mm_r1,pair075,8,0.1,,,,,접촉 없음,0.15358648869735508
medium_1mm_r1,pair075,8,0.2,,,,,접촉 없음,0.15358648869735508
medium_1mm_r1,pair075,8,0.3,-0.03105132336191274,0.004079938021560951,4.443948268890381,-0.015288300696663266,미분해,0.15358648869735508
medium_2mm_r2,pair075,1920,0.1,0.07924097743684255,0.11801310701867565,2.1459107398986816,0.04125503329985633,신호부족,7829.520925311901
medium_2mm_r2,pair075,1920,0.2,0.29888359389356933,0.05732437388966819,5.534637928009033,0.1756984958940368,분해,7829.520925311901
medium_2mm_r2,pair075,1920,0.3,0.25223668843550384,0.040727004161598676,8.002471923828125,0.1443197066596599,미분해,7829.520925311901
medium_2mm_r2,pair075,1280,0.1,0.5574838468461358,0.07177504193884218,3.1813809871673584,0.3864662767396218,분해,3479.787077916401
medium_2mm_r2,pair075,1280,0.2,0.46897062043179405,0.04209107542961383,6.396707057952881,0.306310660455162,분해,3479.787077916401
medium_2mm_r2,pair075,1280,0.3,0.30453648817569634,0.03165140630054066,8.478442192077637,0.1796184264962552,분해,3479.787077916401
medium_2mm_r2,pair075,854,0.1,0.5836037686164892,0.04883438408879763,3.4822144508361816,0.41203425685935025,분해,1548.989497386278
medium_2mm_r2,pair075,854,0.2,0.4516730756078815,0.034867181523743566,5.501149654388428,0.2917168645021211,분해,1548.989497386278
medium_2mm_r2,pair075,854,0.3,0.27385232757135125,0.027838315407315788,8.179468154907227,0.15864942029325194,분해,1548.989497386278
medium_2mm_r2,pair075,640,0.1,0.58738270822076,0.03831916229550559,3.4936461448669434,0.41581163676747246,분해,869.9467694791002
medium_2mm_r2,pair075,640,0.2,0.4393183400749976,0.0300062075859702,5.887791633605957,0.2814913196943115,분해,869.9467694791002
medium_2mm_r2,pair075,640,0.3,0.2316781962870469,0.027190645875194472,7.922043800354004,0.13101585684268055,미분해,869.9467694791002
medium_2mm_r2,pair075,426,0.1,0.516451214321157,0.02764422061735423,3.386975049972534,0.3481187941418718,분해,385.43569320798133
medium_2mm_r2,pair075,426,0.2,0.3881912718665619,0.023539793471912665,5.863980293273926,0.24084202119696202,분해,385.43569320798133
medium_2mm_r2,pair075,426,0.3,0.2443172391300844,0.015930815052395353,8.047248840332031,0.13915796439729733,미분해,385.43569320798133
medium_2mm_r2,pair075,320,0.1,0.5438935099559263,0.02251315201608403,3.48980712890625,0.37352591563510146,분해,217.48669236977506
medium_2mm_r2,pair075,320,0.2,0.3480060496700297,0.01638963218200723,5.94683837890625,0.21065818649064588,분해,217.48669236977506
medium_2mm_r2,pair075,320,0.3,0.21872130048327154,0.013783860145305435,7.889441013336182,0.12278892715812069,미분해,217.48669236977506
medium_2mm_r2,pair075,160,0.1,,,,,접촉 없음,54.371673092443764
medium_2mm_r2,pair075,160,0.2,0.21873593622560927,0.009416146534188907,5.029646396636963,0.12279815254461549,미분해,54.371673092443764
medium_2mm_r2,pair075,160,0.3,0.15526303002397324,0.008742460300579753,7.340351104736328,0.08416540273814264,미분해,54.371673092443764
medium_2mm_r2,pair075,80,0.1,,,,,접촉 없음,13.592918273110941
medium_2mm_r2,pair075,80,0.2,0.2505176987726526,0.008871127799329696,4.954439163208008,0.14319533189727163,미분해,13.592918273110941
medium_2mm_r2,pair075,80,0.3,0.14626628534697828,0.007868183928849038,7.302538871765137,0.078903611770559,미분해,13.592918273110941
medium_2mm_r2,pair075,48,0.1,,,,,접촉 없음,4.893450578319937
medium_2mm_r2,pair075,48,0.2,0.13171551159521822,0.007943390474933965,4.578681468963623,0.07050077887639175,미분해,4.893450578319937
