unit,probe,width_px,depth_mm,dip,dip_sd,imprint_lvl,mtf,verdict,density_px_per_mm2
medium_3mm_r1,pair050,640,0.3,0.25105658202326564,0.03892662479038137,3.4485647678375244,0.14354757246160685,미분해,752.0693822939492
medium_3mm_r1,pair050,426,0.1,0.9335967922747744,0.12574352811039274,0.3513955771923065,0.875463225833928,신호부족,333.20933403607586
medium_3mm_r1,pair050,426,0.2,0.3569653155938207,0.028577106356100328,2.1632981300354004,0.2172597565844047,신호부족,333.20933403607586
medium_3mm_r1,pair050,426,0.3,0.26389643434420873,0.022189696416635284,3.6543548107147217,0.15200500682372892,미분해,333.20933403607586
medium_3mm_r1,pair050,320,0.1,,,,,접촉 없음,188.0173455734873
medium_3mm_r1,pair050,320,0.2,0.017223696421106327,0.02614680201233037,2.0103633403778076,0.00868665637672676,신호부족,188.0173455734873
medium_3mm_r1,pair050,320,0.3,0.20073088685246832,0.01495043329212539,3.463900327682495,0.1115624591039202,미분해,188.0173455734873
medium_3mm_r1,pair050,160,0.1,,,,,접촉 없음,47.00433639337182
medium_3mm_r1,pair050,160,0.2,,,,,접촉 없음,47.00433639337182
medium_3mm_r1,pair050,160,0.3,,,,,접촉 없음,47.00433639337182
medium_3mm_r1,pair050,80,0.1,,,,,접촉 없음,11.751084098342956
medium_3mm_r1,pair050,80,0.2,,,,,접촉 없음,11.751084098342956
medium_3mm_r1,pair050,80,0.3,-0.193076505518065,0.0143119980204011,2.368257522583008,-0.08803911082548171,신호부족,11.751084098342956
medium_3mm_r1,pair050,48,0.1,,,,,접촉 없음,4.230390275403463
medium_3mm_r1,pair050,48,0.2,,,,,접촉 없음,4.230390275403463
medium_3mm_r1,pair050,48,0.3,,,,,접촉 없음,4.230390275403463
medium_3mm_r1,pair050,32,0.1,,,,,접촉 없음,1.880173455734873
medium_3mm_r1,pair050,32,0.2,,,,,접촉 없음,1.880173455734873
medium_3mm_r1,pair050,32,0.3,,,,,접촉 없음,1.880173455734873
medium_3mm_r1,pair050,16,0.1,,,,,접촉 없음,0.47004336393371826
medium_3mm_r1,pair050,16,0.2,,,,,접촉 없음,0.47004336393371826
medium_3mm_r1,pair050,16,0.3,,,,,접촉 없음,0.47004336393371826
medium_3mm_r1,pair050,8,0.1,,,,,접촉 없음,0.11751084098342957
medium_3mm_r1,pair050,8,0.2,,,,,접촉 없음,0.11751084098342957
medium_3mm_r1,pair050,8,0.3,,,,,접촉 없음,0.11751084098342957
soft_1mm_r1,pair050,1920,0.1,0.10586734317518587,0.07808101858466025,2.181652307510376,0.055892253794226965,신호부족,9974.3232518864
soft_1mm_r1,pair050,1920,0.2,0.22155507495159066,0.04201018824354435,4.9381022453308105,0.12457797923967755,미분해,9974.3232518864
soft_1mm_r1,pair050,1920,0.3,0.2687370012631015,0.029924726860236235,6.866205215454102,0.15522598326144998,분해,9974.3232518864
soft_1mm_r1,pair050,1280,0.1,0.3731251724991669,0.048489270405406515,3.3059141635894775,0.22935087948490357,분해,4433.032556393956
soft_1mm_r1,pair050,1280,0.2,0.3247775781024115,0.026748967567732016,5.397816181182861,0.19387131753795622,분해,4433.032556393956
soft_1mm_r1,pair050,1280,0.3,0.2569013122542627,0.02396092770589176,6.875444412231445,0.14738196641436313,미분해,4433.032556393956
soft_1mm_r1,pair050,854,0.1,0.42311904607969253,0.039878661870932794,3.4221572875976562,0.2683265626538071,분해,1973.316389098519
soft_1mm_r1,pair050,854,0.2,0.3308343863968295,0.027116252306039586,5.20391321182251,0.19820345189275057,분해,1973.316389098519
