axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.7228192773713005,-1.5070773371526494,0.013400687478644124,24.159390608257308,4,ball8_x-1.50.png,-0.00019570715458279154,0.04012809216571522,-1.7228192773713005,0.9126277750748008,-3.7110260568928135,-0.09250954434816272,-2.151239906628179,-1.104390779420938,0.0
x,-0.75,1.842409973111677,-0.7403276466929586,-0.006350451019820827,24.1341699006549,4,ball8_x-0.75.png,0.005841511440015523,-0.019036964875848206,-1.842409973111677,2.482298066572941,-2.409890944105131,-0.24929805697047056,-1.3862345574131933,-1.0923840018504718,0.0
x,0.0,1.8356504123346014,0.01145735184026148,-0.0018074831222861815,24.130358270166067,5,ball8_x+0.00.png,0.02041620973977736,-0.006453986257305288,-1.8356504123346014,2.304330744102978,-0.5526170919808115,0.04409531763278629,-0.5754497810792216,-1.1685767383452532,0.0
x,0.75,1.770480449695316,0.7615049012396856,-0.00345158637764071,24.139756018479922,4,ball8_x+0.75.png,0.030517205238999524,-0.025654545121968474,-1.770480449695316,2.7172928422060205,1.2170089301471065,-0.16321374014323098,0.26212671394947196,-1.1772767113036071,0.0
x,1.5,1.7006242769520186,1.5154249678200435,-0.005655625167736423,24.15759122724034,4,ball8_x+1.50.png,0.034324997008108225,-0.012750929571915214,-1.7006242769520186,2.296941521257009,2.6451069354852805,-0.05064381992005984,1.0574014705420576,-1.1656609619279779,0.0
y,-1.5,1.9249298442829912,-0.004447016297766171,-1.4861449376959033,24.064090970014156,8,ball8_y-1.50.png,0.0007320092015859814,0.03516419808126674,-1.9249298442829912,4.313215488023175,-0.9934463316066343,-0.34734139651115825,-0.5254770312477983,-2.6914147274186204,0.0
y,-0.75,1.7747053113543445,-0.004312132854125807,-0.7307705835725408,24.096845033379473,7,ball8_y-0.75.png,-0.03444850139894058,0.04623616266314361,-1.7747053113543445,2.345988572122379,-1.6908911975420549,-0.37293329394731956,-0.4738700982284724,-1.964677999406446,0.0
y,0.0,1.863959857524128,-0.009409882480033547,0.008574334886210972,24.11937895272513,5,ball8_y+0.00.png,-0.04823507491357724,0.030217541147191617,-1.863959857524128,1.455905674317004,-2.013546930072102,-0.10896920026333135,-0.4417981276611147,-1.1810506960179334,0.0
y,0.75,1.9322099744437538,-0.00878359864481426,0.7546969165076578,24.147921376143476,3,ball8_y+0.75.png,-0.06319949276257404,0.03690915513424251,-1.9322099744437538,-0.10774485206949957,-2.371802404426704,-0.13917125953870624,-0.4205279011146236,-0.4155219574035427,0.0
y,1.5,2.0294953526255513,0.008631851496308178,1.5053870643684257,24.180999908115457,2,ball8_y+1.50.png,0.01797819253632369,0.01438791312778882,-2.0294953526255513,-0.8711313819263933,-0.3024225950396475,-0.12151723983930829,-0.36756896819800705,0.2543260952715604,0.0
