axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.2694862950644847,-1.5017332593337807,0.015452637650533715,24.517399723591804,2,ball8_x-1.50.png,-0.009005078919924614,0.017774942415762496,-1.2694862950644847,1.2508396607797734,-2.5391471253634,0.2540102690510526,-1.8226530254035647,-1.3356446400051647,0.0
x,-0.75,1.2315993463478976,-0.7382465119122258,0.003147168432272824,24.516849773799507,2,ball8_x-0.75.png,-0.005455631914344394,-0.017119737533494828,-1.2315993463478976,2.0508307350092347,-1.4727904902504085,0.2833062215119586,-1.0850008439258256,-1.3173777426516613,0.0
x,0.0,1.2196046055286813,0.01206248270839139,0.002547488096432491,24.514917203106,2,ball8_x+0.00.png,0.019119030439418337,-0.034603518173214096,-1.2196046055286813,2.4759152538339517,0.017442536614942217,0.2542534648614758,-0.3779343693759284,-1.3201887463516533,0.0
x,0.75,1.1650273098534967,0.7640974347560523,-0.0015284938954704327,24.520349115562656,2,ball8_x+0.75.png,0.021180237497395994,-0.035672349647741616,-1.1650273098534967,2.553682365513574,0.8932052793957646,0.04771514529902099,0.31180319644976356,-1.4258312889353983,0.0
x,1.5,1.2309746828429184,1.5149401019294624,-0.001287844891108952,24.507628028615866,2,ball8_x+1.50.png,0.026180966386729666,-0.02624522975731338,-1.2309746828429184,2.4213325332730076,1.942366640657861,0.2555725721104185,1.045755437792034,-1.433544057395196,0.0
y,-1.5,1.1438052406952521,-0.008794963953800108,-1.4882910256480097,24.465020697198344,3,ball8_y-1.50.png,-0.00865478427189501,0.012036703752665901,-1.1438052406952521,2.9940294739850852,-0.8075386280788577,-0.10192601196168383,-0.5166869000483447,-2.880907571025363,0.0
y,-0.75,1.2070251684908413,-0.0012307827803885404,-0.7388714165394437,24.48636138084723,2,ball8_y-0.75.png,-0.038824650028028526,0.004367257849959394,-1.2070251684908413,2.5937067808614405,-1.5277335218498,0.07153725422015533,-0.46089389911432527,-2.239372504105205,0.0
y,0.0,1.237517237311701,0.011432264456901889,0.001777539662705904,24.508104095326008,2,ball8_y+0.00.png,0.02564133078923412,-0.036113990524074956,-1.237517237311701,2.6376304654281726,0.1218476906380106,0.2283123388315822,-0.41996859760165256,-1.4012170818719643,0.0
y,0.75,1.2313035417450693,-0.004027902982418332,0.770441882002249,24.537587412012275,2,ball8_y+0.75.png,-0.03755442490876178,0.037156316458634285,-1.2313035417450693,0.0020600906515816364,-1.4606787863536863,0.2648556261763524,-0.4231595256424842,-0.7567102986765136,0.0
y,1.5,1.307773227859272,0.011752858750880502,1.510678414323145,24.550689024271268,2,ball8_y+1.50.png,0.025946251171789215,-0.007619969188991327,-1.307773227859272,0.25352656990092204,-0.01260626449754998,0.39040467402120527,-0.5060523225158142,-0.048073323406171486,0.0
