approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.38690010971598454,-0.0007251574028802358,-0.00628113173810334,2680,24.719613544191535,0.4,False
1,0.7607348350817844,0.0635589856805994,0.05849639226618138,2407,24.719613544191535,0.4,False
1,0.7578885352995179,0.03748953728705614,0.032745660365912956,8026,24.719613544191535,0.02,True
1,0.781480015089759,0.16459487714724283,0.16017736045286596,7489,24.719613544191535,0.02,True
1,0.8470470807196548,0.13773419346656768,0.1336504544738773,14943,24.719613544191535,0.02,True
1,0.8741876933752799,0.3112509886563161,0.3075213191643968,12746,24.719613544191535,0.02,True
1,0.8748860880241018,0.3230928735842097,0.31969903651784365,10593,24.719613544191535,0.02,True
1,0.8813775029153454,0.41229543289641507,0.40923902813630375,9675,24.719613544191535,0.02,True
1,0.8878490757198421,0.5436993787490526,0.5409746992927836,9910,24.719613544191535,0.02,True
1,0.9046378042137064,0.6863488039365517,0.6839483648545468,12984,24.719613544191535,0.02,True
1,0.9213098475188453,0.6134539126515556,0.6113899397305602,13043,24.719613544191535,0.02,True
1,0.9500872116173795,0.8783387451229145,0.876615481451239,15796,24.719613544191535,0.02,True
1,0.9940826063406796,1.6922835285164077,1.690913114240871,19501,24.719613544191535,0.02,True
