index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788892683.291222,1788892683.231222,normal_load,1,,2.0,-0.00242,-0.00434,0.01222,0.00021,-4e-05,-0.00013,-0.0033,-0.00565,0.00698,0.0002,-2e-05,-0.00014,-1e-05,-0.00477,0.0123,3,37.92,362.8095,36.0766,179.3292,0.6067,-102.1295,0.0049,23.7646,-0.0168
2,000002.png,False,1788892684.267303,1788892684.207304,normal_load,1,,2.0,-0.00256,-0.01918,0.0153,0.00051,-0.00018,-0.00023,-0.00361,-0.02075,0.00905,0.00049,-0.00015,-0.00024,0.00726,-0.01765,0.01563,3,37.9464,362.7366,36.0271,179.332,0.5998,-102.1312,0.0014,23.7137,0.034
3,000003.png,False,1788892684.463294,1788892684.403294,normal_load,1,,2.0,-0.00165,-0.01224,-0.08278,0.00045,-5e-05,-0.00015,-0.00273,-0.01386,-0.08923,0.00043,-2e-05,-0.00016,0.00526,-0.01275,-0.08255,3,37.9464,362.7455,35.9766,179.3312,0.6019,-102.1314,0.0072,23.6634,0.0844
4,000004.png,False,1788892684.659287,1788892684.599288,normal_load,1,,2.0,-0.00634,-0.0255,-0.21927,0.00081,-0.00014,-0.00031,-0.00746,-0.02716,-0.22592,0.00079,-0.00011,-0.00032,0.00877,-0.02876,-0.21878,3,37.952,362.7347,35.9229,179.3338,0.5954,-102.132,0.0032,23.6095,0.1383
5,000005.png,False,1788892684.855299,1788892684.795299,normal_load,1,,2.0,0.00181,4e-05,-0.34816,0.00041,2e-05,-0.00039,0.00066,-0.00168,-0.35501,0.00039,5e-05,-0.0004,0.00396,-0.00464,-0.34811,3,37.9483,362.7496,35.8842,179.3315,0.6011,-102.132,0.0023,23.5711,0.1767
6,000006.png,False,1788892685.047225,1788892684.987226,normal_load,1,,2.0,0.00933,-0.00295,-0.48777,0.00045,9e-05,-0.00024,0.00815,-0.00471,-0.49481,0.00043,0.00012,-0.00025,0.01293,-0.0057,-0.48766,3,37.9503,362.7531,35.8529,179.3311,0.6021,-102.1325,0.0001,23.5398,0.208
7,000007.png,False,1788892685.243345,1788892685.183345,normal_load,1,,2.0,0.01206,0.01273,-0.80132,0.0003,1e-05,-0.00016,0.01084,0.01091,-0.80856,0.00027,4e-05,-0.00017,0.00964,0.00421,-0.80144,3,37.95,362.7568,35.8101,179.3306,0.6033,-102.1325,0.005,23.4971,0.2507
8,000008.png,False,1788892685.439359,1788892685.379359,normal_load,1,,2.0,0.01719,0.01637,-0.88375,0.00029,0.00017,-0.00017,0.01594,0.0145,-0.89119,0.00026,0.0002,-0.00018,0.01284,0.00861,-0.88393,3,37.9522,362.7629,35.7941,179.3301,0.6052,-102.1329,0.0097,23.4812,0.2666
9,000009.png,False,1788892685.635243,1788892685.575243,normal_load,1,,2.0,0.0217,0.03008,-1.00423,-8e-05,0.00016,-0.00023,0.02042,0.02816,-1.01188,-0.0001,0.00019,-0.00024,0.01073,0.02081,-1.00464,3,37.9503,362.7699,35.7808,179.3284,0.6087,-102.1327,0.0041,23.468,0.2798
10,000010.png,False,1788892685.827379,1788892685.767379,normal_load,1,,2.0,0.02624,0.04419,-1.11563,-0.00033,0.00018,-0.00016,0.02493,0.04223,-1.12348,-0.00035,0.00021,-0.00018,0.00839,0.03352,-1.11628,3,37.9504,362.7743,35.7702,179.3271,0.6112,-102.1332,0.0067,23.4575,0.2903
11,000011.png,False,1788892686.023264,1788892685.963264,normal_load,1,,2.0,0.02442,0.03415,-1.22612,-0.0001,8e-05,-0.00036,0.02307,0.03213,-1.23417,-0.00012,0.00011,-0.00038,0.01259,0.02214,-1.22658,3,37.9497,362.7716,35.7494,179.3279,0.6099,-102.1332,0.0081,23.4366,0.3112
12,000012.png,False,1788892686.219395,1788892686.159395,normal_load,1,,2.0,0.02744,0.04309,-1.44028,-0.0001,0.00011,-0.00028,0.02606,0.04103,-1.44853,-0.00012,0.00014,-0.0003,0.01223,0.02796,-1.44087,3,37.9507,362.773,35.7336,179.3278,0.6101,-102.1329,0.0027,23.4208,0.327
