t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788877026.069313,2026-09-08T23:17:06.069304,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788877259.768654,2026-09-08T23:20:59.768643,between normal and shear blocks,0.01691,0.03983,0.01024,0.00156,-0.00123,0.0002
1788877398.626896,2026-09-08T23:23:18.626885,end of collect,0.0369,0.07683,0.06386,0.00207,-0.0017,0.00057
