step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11059351381898352,0.1,0.028538440468886962,1.9977198839187622,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.17257370200822209,0.2,0.01329267934070515,2.0101752281188965,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.3443696868230859,0.30000000000000004,0.026108565575012222,2.0073258876800537,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.34248959841685434,0.4,0.009472887094159433,2.0215823650360107,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.536205604301756,0.5,0.1492636751199825,2.1356801986694336,0.9009517410326403,447,11.92830747106036,7.051995754241943,446,11.914957374576321,-7.0546875,0,0.0
6,0.5475881890943235,0.6,0.15007200654409586,2.3839571475982666,1.7069371286227841,19602,78.99057151948367,7.884810924530029,19575,78.93615155331366,-7.88716459274292,0,0.0
7,0.6642084522894152,0.7,0.2631136461180262,2.8018710613250732,4.7895863282136295,39331,111.89033083110743,9.607614517211914,39320,111.87468312691058,-9.608672142028809,0,0.0
8,0.7144893284140892,0.7999999999999999,0.31737277601331754,3.2320683002471924,4.860756485873765,57312,135.0665620979723,10.9576416015625,57289,135.03945745441658,-10.959548950195312,0,0.0
9,0.9190016410923967,0.8999999999999999,0.5813461806433111,3.896721363067627,3.1467295757072984,77610,157.1751579185591,12.868000984191895,77591,157.15591741606966,-12.869645118713379,0,0.0
10,0.8995523295482002,0.9999999999999999,0.5681115186679421,4.4480485916137695,3.5640627661346356,91097,170.28527740731076,14.192876815795898,91045,170.23666933890368,-14.197568893432617,0,0.0
11,1.1047518621157906,1.0999999999999999,0.9298105831186803,5.318504333496094,3.181044007856002,107123,184.6572769691631,16.143918991088867,107108,184.644348111101,-16.145336151123047,0,0.0
12,1.0771148206666936,1.2,0.9110086987699872,5.98922872543335,3.3393812396157463,119566,195.0872621455617,17.383419036865234,119528,195.05625874546075,-17.387041091918945,0,0.0
13,1.2992795106624726,1.3,1.3328800334210513,7.274563312530518,3.8676234882775633,137704,209.3622329052036,19.736005783081055,137680,209.34398756540466,-19.738378524780273,0,0.0
14,1.2696606448168417,1.4000000000000001,1.2839648674123283,8.004392623901367,3.9381972546485797,148554,217.45391887052034,20.721057891845703,148534,217.4392803391861,-20.723052978515625,0,0.0
15,1.4984800560244942,1.5000000000000002,1.8375570387492615,9.53195858001709,3.458759700513475,167170,230.67696823338105,22.89445686340332,167146,230.66040890468366,-22.89688491821289,0,0.0
16,1.4733789891836402,1.6000000000000003,1.806280435936617,10.407032012939453,3.572931489661559,178283,238.220992858532,23.909366607666016,178263,238.2076305259365,-23.911319732666016,244,8.812923024107548
17,1.6920259672071438,1.7000000000000004,2.4559517328036575,12.095697402954102,3.296378029903734,196156,249.87675769120193,25.894023895263672,196113,249.84936803834773,-25.898296356201172,2183,26.36039608084854
18,1.662914216986632,1.8000000000000005,2.357347486689622,13.014386177062988,3.322115348953298,205377,255.6824778798273,26.917715072631836,205351,255.66629312001143,-26.92032241821289,5531,41.95917039793025
19,1.8860617278320504,1.9000000000000006,3.064669978436882,14.88082504272461,3.321666094495951,221385,265.46004247870997,29.0354061126709,221336,265.43066320298317,-29.040504455566406,34168,104.28812104514952
