index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788881990.407578,1788881990.347578,normal_load,1,,2.0,0.00032,0.00088,0.02417,0.0,7e-05,-0.00016,0.00057,0.00097,0.02415,-3e-05,7e-05,-0.00015,-0.00033,0.00131,0.02415,3,37.9041,362.8636,38.1498,179.9046,-0.4296,-97.9484,0.0073,25.8385,-0.0323
2,000002.png,False,1788881990.991657,1788881990.931658,normal_load,1,,2.0,-0.00034,0.00029,0.0162,2e-05,2e-05,-9e-05,-6e-05,0.0004,0.01617,-2e-05,2e-05,-8e-05,-0.00055,0.00034,0.0162,3,37.9171,362.8061,38.0705,179.9064,-0.4359,-97.9488,0.0016,25.7581,0.0481
3,000003.png,False,1788881991.187658,1788881991.127658,normal_load,1,,2.0,0.00035,0.00522,-0.24284,6e-05,0.00012,8e-05,0.00064,0.00533,-0.24287,2e-05,0.00012,9e-05,-0.00062,0.00081,-0.24289,3,37.9254,362.7859,37.8738,179.9079,-0.4404,-97.9493,0.007,25.5611,0.2452
4,000004.png,False,1788881991.379689,1788881991.319690,normal_load,1,,2.0,0.00505,0.021,-0.16689,-0.00044,0.00014,-0.00017,0.00535,0.02111,-0.16692,-0.00049,0.00014,-0.00016,-0.00496,0.01804,-0.16724,3,37.9232,362.7961,37.8908,179.9071,-0.4379,-97.9493,0.0027,25.5783,0.2279
5,000005.png,False,1788881991.575574,1788881991.515574,normal_load,1,,2.0,0.0166,0.03025,-0.60608,-0.0003,0.00025,-0.00021,0.01691,0.03037,-0.60611,-0.00034,0.00025,-0.0002,0.00346,0.02478,-0.60654,3,37.925,362.8002,37.7256,179.9068,-0.4371,-97.9495,0.0026,25.4132,0.393
6,000006.png,False,1788881991.771596,1788881991.711596,normal_load,1,,2.0,0.01827,0.04541,-0.62871,-0.00059,0.00043,-0.00012,0.01859,0.04553,-0.62875,-0.00064,0.00043,-0.0001,-0.00251,0.03839,-0.62944,3,37.922,362.8077,37.733,179.9056,-0.4343,-97.9493,0.0078,25.4207,0.3855
7,000007.png,False,1788881991.967602,1788881991.907602,normal_load,1,,2.0,0.03927,0.07945,-1.07042,-0.00133,0.0007,-0.00012,0.0396,0.07957,-1.07046,-0.00138,0.00069,-0.00011,0.00174,0.07129,-1.07172,3,37.9195,362.8228,37.6336,179.9043,-0.4295,-97.9493,0.0067,25.3215,0.4847
8,000008.png,False,1788881992.159619,1788881992.099619,normal_load,1,,2.0,0.039,0.07607,-1.06548,-0.00119,0.00078,0.00028,0.03933,0.0762,-1.06552,-0.00124,0.00078,0.0003,0.00316,0.0683,-1.06672,3,37.9205,362.8192,37.6278,179.9048,-0.4309,-97.9495,0.0029,25.3157,0.4905
9,000009.png,False,1788881992.355640,1788881992.295640,normal_load,1,,2.0,0.0481,0.10055,-1.26597,-0.00183,0.00097,4e-05,0.04844,0.10068,-1.26601,-0.00188,0.00096,6e-05,0.0002,0.09084,-1.26762,3,37.9191,362.8332,37.5851,179.903,-0.4255,-97.9495,0.0085,25.2733,0.533
10,000010.png,False,1788881992.551743,1788881992.491743,normal_load,1,,2.0,0.04519,0.08379,-1.36019,-0.00146,0.00074,5e-05,0.04555,0.08392,-1.36023,-0.00151,0.00073,7e-05,0.00671,0.07336,-1.36153,3,37.9211,362.8256,37.5541,179.9039,-0.4275,-97.9495,0.0062,25.2421,0.5641
