step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.09639169307705941,0.1,0.01425049028908063,2.079343318939209,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.1804397335381971,0.2,0.01921378493761381,2.087834358215332,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.2863568665862566,0.30000000000000004,0.09425895654502484,2.0676357746124268,-0.19990147085234888,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.4013016966541123,0.4,0.276564836750066,2.1024813652038574,0.08188807407221085,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.45684573704187414,0.5,0.39182536082219316,2.2002320289611816,0.42257459513955453,0,0.0,0.0,0,0.0,0.0,0,0.0
6,0.608303992833509,0.6,0.7011860412020156,2.4934134483337402,0.9262733694292449,312,9.965574970333758,8.478628158569336,312,9.965574970333758,-8.478628158569336,0,0.0
7,0.6522738777030916,0.7,0.8583002697249356,2.8258578777313232,1.2863463591688702,13298,65.0606245472025,9.161028861999512,13298,65.0606245472025,-9.160966873168945,0,0.0
8,0.7939957301091276,0.7999999999999999,1.2489994443054315,3.6838815212249756,2.1775227788125204,44914,119.56826597412365,10.71350383758545,44914,119.56826597412365,-10.71349811553955,0,0.0
9,0.8356465189778568,0.8999999999999999,1.3724079147104504,4.32269287109375,2.7386557492061074,69039,148.2423564041085,11.676992416381836,69037,148.2402091622592,-11.677101135253906,0,0.0
10,1.0006078817511508,0.9999999999999999,1.8563528268041125,5.510592937469482,2.8515970488429585,108237,185.6149432316131,13.061250686645508,108236,185.61408578281115,-13.061273574829102,0,0.0
11,1.0336898142140711,1.0999999999999999,2.047112579216298,6.190620422363281,2.7071505041680872,128051,201.8908101814458,14.176955223083496,128046,201.88686853356674,-14.177173614501953,0,0.0
12,1.1851654012226973,1.2,2.5744145632904436,7.438497066497803,2.616813039400126,159542,225.35260340527316,15.646169662475586,159541,225.35189715564442,-15.646209716796875,0,0.0
13,1.2246076290636516,1.3,2.746625300159775,8.20482063293457,2.7589398248482406,182095,240.7543119544017,16.482250213623047,182094,240.75365088561207,-16.48227882385254,0,0.0
14,1.3869138973454618,1.4000000000000001,3.4332493547955494,9.416977882385254,2.1501897320861665,209415,258.18378108467334,17.93069076538086,209312,258.12027990241603,-17.935359954833984,0,0.0
