index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788868610.572998,1788868610.512998,normal_load,1,,2.0,0.01117,0.01426,-0.77842,3e-05,-0.0001,7e-05,0.01117,0.01426,-0.77842,3e-05,-0.0001,7e-05,0.00795,0.00546,-0.77857,3,37.9172,362.8463,35.9778,179.7518,1.5736,-94.7999,0.0031,23.6664,-0.0301
2,000002.png,False,1788868610.769075,1788868610.709075,normal_load,1,,2.0,-0.01069,-0.03957,-0.83032,0.00135,-0.00075,8e-05,-0.01069,-0.03957,-0.83032,0.00135,-0.00075,8e-05,0.01627,-0.05292,-0.82949,3,37.9234,362.806,35.9678,179.7527,1.5685,-94.7997,0.0092,23.6558,-0.0194
3,000003.png,False,1788868610.965115,1788868610.905115,normal_load,1,,2.0,-0.00354,-0.02451,-0.92604,0.00095,-0.00063,0.00013,-0.00354,-0.02451,-0.92604,0.00095,-0.00063,0.00013,0.01559,-0.03783,-0.92547,3,37.9243,362.8116,35.9563,179.752,1.5721,-94.8001,0.0039,23.6443,-0.0079
4,000004.png,False,1788868611.161114,1788868611.101114,normal_load,1,,2.0,-0.00523,-0.04656,-1.16859,0.00171,-0.00078,6e-05,-0.00523,-0.04656,-1.16859,0.00171,-0.00078,6e-05,0.02684,-0.06166,-1.1676,3,37.9296,362.7949,35.9302,179.7513,1.5739,-94.8001,0.0026,23.6179,0.0185
5,000005.png,False,1788868611.353158,1788868611.293159,normal_load,1,,2.0,-0.00233,-0.05329,-1.55087,0.00182,-0.0009,0.0002,-0.00233,-0.05329,-1.55087,0.00182,-0.0009,0.0002,0.03536,-0.07216,-1.5497,3,37.9351,362.7856,35.8941,179.7507,1.576,-94.801,0.008,23.5816,0.0547
6,000006.png,False,1788868611.549179,1788868611.489179,normal_load,1,,2.0,0.01147,-0.04818,-2.38524,0.00196,-0.00124,0.00022,0.01147,-0.04818,-2.38524,0.00196,-0.00124,0.00022,0.05054,-0.07421,-2.38407,3,37.9402,362.7798,35.8271,179.7518,1.572,-94.8017,0.0011,23.5145,0.1219
7,000007.png,False,1788868611.745202,1788868611.685202,normal_load,1,,2.0,0.01952,-0.02888,-2.28516,0.00155,-0.00101,0.00024,0.01952,-0.02888,-2.28516,0.00155,-0.00101,0.00024,0.04718,-0.05186,-2.28435,3,37.9376,362.7878,35.8291,179.7514,1.5735,-94.8015,0.0053,23.5167,0.1197
8,000008.png,False,1788868611.941230,1788868611.881230,normal_unload,1,,0.0,0.01986,-0.03497,-2.21841,0.0017,-0.00093,0.00012,0.01986,-0.03497,-2.21841,0.0017,-0.00093,0.00012,0.05005,-0.0559,-2.2175,3,37.9378,362.7873,35.8286,179.7516,1.5736,-94.8015,0.0094,23.5161,0.1202
9,000009.png,False,1788868612.137196,1788868612.077196,normal_unload,1,,0.0,0.01761,-0.0362,-2.17674,0.00164,-0.00098,0.00018,0.01761,-0.0362,-2.17674,0.00164,-0.00098,0.00018,0.04843,-0.05743,-2.17582,3,37.9386,362.7877,35.8299,179.7513,1.5739,-94.8017,0.0036,23.5174,0.119
10,000010.png,False,1788868612.329296,1788868612.269296,normal_unload,1,,0.0,0.01861,-0.0324,-1.76306,0.00136,-0.00068,-2e-05,0.01861,-0.0324,-1.76306,0.00136,-0.00068,-2e-05,0.04453,-0.04701,-1.76227,3,37.9392,362.794,35.8536,179.7507,1.576,-94.8023,0.0089,23.5412,0.0951
11,000011.png,False,1788868612.525367,1788868612.465368,normal_unload,1,,0.0,0.01809,-0.03452,-1.69064,0.00147,-0.00069,0.00013,0.01809,-0.03452,-1.69064,0.00147,-0.00069,0.00013,0.04464,-0.04794,-1.68982,3,37.939,362.7922,35.8598,179.7509,1.5752,-94.8017,0.0046,23.5474,0.0889
12,000012.png,False,1788868612.917415,1788868612.857415,normal_unload,1,,0.0,0.01216,-0.0511,-1.02981,0.00163,-0.00041,-0.00017,0.01216,-0.0511,-1.02981,0.00163,-0.00041,-0.00017,0.0432,-0.05467,-1.02879,3,37.9429,362.7905,35.9141,179.751,1.5757,-94.8023,0.0066,23.6016,0.0347
13,000013.png,False,1788868613.109464,1788868613.049464,normal_unload,1,,0.0,0.00742,-0.07008,-0.88616,0.0017,-0.00064,-0.00014,0.00742,-0.07008,-0.88616,0.0017,-0.00064,-0.00014,0.04758,-0.07118,-0.88482,3,37.9447,362.7852,35.9251,179.7516,1.5729,-94.8027,0.0008,23.6125,0.0238
14,000014.png,False,1788868613.305515,1788868613.245515,normal_unload,1,,0.0,0.00465,-0.06372,-0.92407,0.00201,-0.00037,-3e-05,0.00465,-0.06372,-0.92407,0.00201,-0.00037,-3e-05,0.04227,-0.06767,-0.92283,3,37.9437,362.7853,35.9289,179.7514,1.5735,-94.8025,0.0055,23.6164,0.02
