step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.09441724059059098,0.1,0.01031083241053068,1.8974088430404663,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.19161720723140263,0.2,0.03804663257716072,1.8983397483825684,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.29242460942208126,0.30000000000000004,0.004715717141240816,1.8982322216033936,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.3784761533272487,0.4,0.026910304957775112,1.9030215740203857,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.4787531116249575,0.5,0.08918053649316846,1.9116244316101074,0.1541285768948883,0,0.0,0.0,0,0.0,0.0,0,0.0
6,0.5891732610641185,0.6,0.2533273038952359,2.053866386413574,0.7070365913745094,6666,46.06358324426302,5.9475836753845215,6572,45.737649393031475,-5.951910495758057,0,0.0
7,0.6566504102828965,0.7,0.3753137941366987,2.306025505065918,1.3497472338618526,27734,93.95747114211434,7.3550944328308105,27627,93.77604825113706,-7.363135814666748,277,9.389986074159536
8,0.799911254090599,0.7999999999999999,0.6670583292895372,2.701638698577881,1.527392840862017,46556,121.73428055060153,8.906598091125488,46244,121.32568720878203,-8.928909301757812,307,9.885400096021595
9,0.8463224017190818,0.8999999999999999,0.7802339576005266,3.0619072914123535,1.765146026811253,62519,141.068833461982,9.807218551635742,62399,140.93338351143905,-9.81611442565918,388,11.11324596323283
10,0.9890254153647184,0.9999999999999999,1.146221686710308,3.5982859134674072,1.7715326854487363,82097,161.6548382388559,11.025872230529785,81884,161.44499595922295,-11.040996551513672,464,12.153015559492998
11,1.0420483498800408,1.0999999999999999,1.3494744358561008,4.2214155197143555,1.9687818394126895,100034,178.44273914763053,12.50375747680664,99735,178.17585834938572,-12.525789260864258,517,12.828336258339185
12,1.140528199078318,1.2,1.6679063358470614,4.911866664886475,2.487045964914529,116779,192.8001820503728,13.890066146850586,116386,192.4754904225124,-13.918624877929688,571,13.481652161769508
13,1.219359117588695,1.3,1.9284384243873007,5.539793968200684,2.2731556551735608,130247,203.6146059244773,15.0053129196167,129779,203.24846547771565,-15.039777755737305,702,14.948362455500638
14,1.3738158776339375,1.4000000000000001,2.4679482271873296,6.442955493927002,1.877644720830521,145578,215.26475933339364,16.599966049194336,145376,215.1153597813386,-16.615535736083984,648,14.361922094451577
15,1.4027830534806824,1.5000000000000002,2.594862357152425,7.151300430297852,2.1976739110885437,156999,223.54939906197234,17.70390510559082,156848,223.4418694608403,-17.71597671508789,798,15.937731619482898
16,1.559974988433325,1.6000000000000003,3.1932223483248436,8.224492073059082,2.2486517362442866,171703,233.78358023483045,19.324382781982422,171502,233.64670359389294,-19.3409481048584,720,15.138795132120961
