probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,rung_depth_mm,surface_offset_mm,force_wanted_N,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,2,1,1.0603870634679988,-0.8424483459129543,960.0,540.0,0.15,0.15692410454155947,0.15,0.0,0.0,0.3314925035168727,ball4_x+1.06_y-0.84_d0.15.png,1789059218.3133805,0.012542733728333389,0.01763614062870662,-0.3314925035168727,39.27539443969726,362.5326843261718,35.64064407348633,15301,69.78867793917708,"[935.4416704790536, 581.1377687732828]",12
ball4,2,1,1.0603870634679988,-0.8424483459129543,960.0,540.0,0.3,0.34676750692913316,0.3,0.0,0.0,1.3624132962197222,ball4_x+1.06_y-0.84_d0.30.png,1789059219.4814532,0.01626442740520311,0.0012604504105434345,-1.3624132962197222,39.2798728942871,362.5225219726562,35.48395538330078,31535,100.1893320708639,"[945.2851752021563, 589.3345806247028]",12
ball4,0,0,-3.486453731650392,0.03369905987768895,506.1707344074361,348.0371585435091,0.15,0.1477358036018721,0.15,0.0,0.3314925035168727,0.43092301751538853,ball4_x-3.49_y+0.03_d0.15.png,1789059223.1896985,0.005868652816969444,0.01624391966784149,-0.43092301751538853,34.90225601196289,361.014923095703,35.64582061767578,1393,21.057199990834974,"[546.6683417085427, 326.80114860014356]",12
ball4,0,0,-3.486453731650392,0.03369905987768895,506.1707344074361,348.0371585435091,0.3,0.3362845599797559,0.3,0.0,1.3624132962197222,1.4401639541668232,ball4_x-3.49_y+0.03_d0.30.png,1789059224.35765,0.005700007421462061,0.01327894751721832,-1.4401639541668232,34.90108108520508,361.0096740722656,35.48525238037109,8362,51.59173643393734,"[549.373714422387, 303.63537431236546]",12
ball4,1,0,-1.715231863859037,-1.1535744156395078,733.0853672037181,348.0371585435091,0.15,0.1796742318293454,0.15,0.0,0.3314925035168727,0.42545946742048957,ball4_x-1.72_y-1.15_d0.15.png,1789059226.8938003,0.021365438806905602,0.017337500607849242,-0.42545946742048957,37.03325271606445,360.8584899902343,35.625,8779,52.86248661203423,"[760.8649048866614, 313.4734024376353]",12
ball4,1,0,-1.715231863859037,-1.1535744156395078,733.0853672037181,348.0371585435091,0.3,0.36961117696338874,0.3,0.0,1.3624132962197222,1.5295368828902896,ball4_x-1.72_y-1.15_d0.30.png,1789059228.2619596,0.026308312943343636,-0.0026122206006709446,-1.5295368828902896,37.034122467041,360.8684692382812,35.47327041625976,16023,71.4162397940614,"[766.4553454409287, 289.4957248954628]",12
ball4,2,0,0.05599000393231712,-2.340847891156704,960.0,348.0371585435091,0.15,0.21865726017241016,0.15,0.0,0.3314925035168727,0.4485871743811174,ball4_x+0.06_y-2.34_d0.15.png,1789059230.798103,0.02893544212263812,0.008412041429431838,-0.4485871743811174,39.16098022460937,360.7303771972656,35.61058044433593,12638,63.42554959628451,"[925.113942079443, 380.0777812945086]",12
ball4,2,0,0.05599000393231712,-2.340847891156704,960.0,348.0371585435091,0.3,0.4011561423791683,0.3,0.0,1.3624132962197222,1.4632182677230587,ball4_x+0.06_y-2.34_d0.30.png,1789059231.9701612,0.03692056360461855,0.0010815201487504923,-1.4632182677230587,39.1620635986328,360.7225646972656,35.45499038696289,43601,117.80759460874947,"[953.1628403018279, 332.709754363432]",12
ball4,3,0,1.8272118717236714,-3.5281213666739006,1186.914632796282,348.0371585435091,0.15,0.2478923521608145,0.15,0.0,0.3314925035168727,0.41821423852953216,ball4_x+1.83_y-3.53_d0.15.png,1789059235.0903692,0.020009381350747903,0.016120911035310926,-0.41821423852953216,41.2871513366699,360.5802307128906,35.59181594848633,15407,70.02999654743432,"[1228.122217174012, 254.2840916466541]",12
ball4,3,0,1.8272118717236714,-3.5281213666739006,1186.914632796282,348.0371585435091,0.3,0.4401135270816212,0.3,0.0,1.3624132962197222,1.3123259226146728,ball4_x+1.83_y-3.53_d0.30.png,1789059236.2624242,0.03640751674355584,0.015088219983382167,-1.3123259226146728,41.28849792480468,360.5771179199218,35.4375,25279,89.70259535175136,"[1159.0051030499624, 384.14268760631353]",12
ball4,4,0,3.598433739515025,-4.715394842191097,1413.8292655925638,348.0371585435091,0.15,0.278143064609349,0.15,0.0,0.3314925035168727,0.41755619133902255,ball4_x+3.60_y-4.72_d0.15.png,1789059238.7985656,0.027078670419066597,0.01609320652649533,-0.41755619133902255,43.40977096557617,360.4386596679687,35.5799331665039,12918,64.12430981868116,"[1485.809568044589, 223.11333023687877]",12
ball4,4,0,3.598433739515025,-4.715394842191097,1413.8292655925638,348.0371585435091,0.3,0.4707497672753753,0.3,0.0,1.3624132962197222,1.1793396801895,ball4_x+3.60_y-4.72_d0.30.png,1789059239.9666555,0.04298226425595608,0.00952180114081358,-1.1793396801895,43.41870880126953,360.4346313476562,35.42097091674804,25150,89.47342419692194,"[1440.6332803180915, 370.8390059642147]",12
ball4,0,1,-2.4820566721147097,1.532098605121439,506.1707344074361,540.0,0.15,0.09700342772289261,0.15,0.0,0.3314925035168727,0.36337809284623573,ball4_x-2.48_y+1.53_d0.15.png,1789059244.8469906,0.018186838447135045,0.02392429696050726,-0.36337809284623573,35.02056884765625,362.8156433105468,35.66979598999023,4837,39.238564187174276,"[429.3008062848873, 607.7479842877817]",12
ball4,0,1,-2.4820566721147097,1.532098605121439,506.1707344074361,540.0,0.3,0.2822211395755261,0.3,0.0,1.3624132962197222,1.4517740172116789,ball4_x-2.48_y+1.53_d0.30.png,1789059246.0150204,0.004175931286986412,0.005010380195426478,-1.4517740172116789,35.0192413330078,362.8126831054687,35.5214042663574,6539,45.622673592806976,"[408.005658357547, 608.4571035326503]",12
ball4,1,1,-0.7108348043233551,0.34482512960424216,733.0853672037181,540.0,0.15,0.12662069642586715,0.15,0.0,0.3314925035168727,0.35273978365667913,ball4_x-0.71_y+0.34_d0.15.png,1789059248.5511353,0.017169938968362074,0.01821671975812276,-0.35273978365667913,37.14667510986328,362.6769714355468,35.65971755981445,13200,64.82044814428573,"[731.5837121212121, 543.8513636363637]",12
ball4,1,1,-0.7108348043233551,0.34482512960424216,733.0853672037181,540.0,0.3,0.31266727011323425,0.3,0.0,1.3624132962197222,1.3521718430136247,ball4_x-0.71_y+0.34_d0.30.png,1789059249.7232091,0.02248407746554797,-0.003160488794639882,-1.3521718430136247,37.1552391052246,362.667022705078,35.5009765625,25693,90.43415231935407,"[736.2791032576966, 541.085976725178]",12
ball4,3,1,2.8316089312593533,-2.029721821430151,1186.914632796282,540.0,0.15,0.18655862863655415,0.15,0.0,0.3314925035168727,0.36327475566071427,ball4_x+2.83_y-2.03_d0.15.png,1789059253.2353377,0.028175117028894546,-0.0028355561099610684,-0.36327475566071427,41.41083908081054,362.3789978027343,35.61858749389648,5490,41.803364399878284,"[1169.3380692167577, 474.1520947176685]",12
ball4,3,1,2.8316089312593533,-2.029721821430151,1186.914632796282,540.0,0.3,0.38679842939321674,0.3,0.0,1.3624132962197222,1.2896950123340332,ball4_x+2.83_y-2.03_d0.30.png,1789059254.4034991,0.03975128574481843,0.0032132687045697494,-1.2896950123340332,41.41250991821289,362.3771057128906,35.46603393554687,28450,95.1625780542375,"[1182.9177504393674, 540.5733919156414]",12
ball4,4,1,4.602830799050707,-3.216995296947347,1413.8292655925638,540.0,0.15,0.22173430692653895,0.15,0.0,0.3314925035168727,0.36561851255089267,ball4_x+4.60_y-3.22_d0.15.png,1789059256.9396412,0.024333087112976416,0.009056212198462888,-0.36561851255089267,43.5335006713867,362.2384948730468,35.60960006713867,8130,50.87100721112388,"[1493.2319803198031, 431.9710947109471]",12
ball4,4,1,4.602830799050707,-3.216995296947347,1413.8292655925638,540.0,0.3,0.4166742092644178,0.3,0.0,1.3624132962197222,1.2908511316453513,ball4_x+4.60_y-3.22_d0.30.png,1789059258.1116292,0.04124463668139704,0.0012288089450905205,-1.2908511316453513,43.54010772705078,362.2260131835937,35.44617843627929,14988,69.07118483219072,"[1485.408126501201, 410.62616760074724]",12
ball4,0,2,-1.477659612579028,3.030498150365189,506.1707344074361,731.9628414564909,0.15,0.025240411065738044,0.15,0.0,0.3314925035168727,0.21103981874036606,ball4_x-1.48_y+3.03_d0.15.png,1789059262.7959814,0.012247329219934855,0.021267879957317957,-0.21103981874036606,35.1349983215332,364.6222839355468,35.69968032836914,1519,21.988922600099762,"[578.5793285055958, 965.1145490454246]",12
ball4,0,2,-1.477659612579028,3.030498150365189,506.1707344074361,731.9628414564909,0.3,0.2331409471368886,0.3,0.0,1.3624132962197222,1.2085463358596484,ball4_x-1.48_y+3.03_d0.30.png,1789059263.964107,0.0031699164712360784,0.011021459177831261,-1.2085463358596484,35.1343536376953,364.6127624511718,35.54543685913086,2065,25.638055990451534,"[572.2406779661017, 964.0542372881356]",12
