index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788791879.853279,1788791879.648579,normal_load,1,,2.0,-2e-05,-0.00016,-0.00256,-1e-05,0.0,-3e-05,3e-05,5e-05,-0.00253,-2e-05,1e-05,-3e-05,8e-05,-0.00019,-0.00256,10,37.891,362.8159,38.0112,178.539,0.7547,-123.6599,0.0063,25.6992,-0.1212
2,000002.png,False,1788791880.265261,1788791880.060561,normal_load,1,,2.0,-0.00506,-0.0063,-0.07249,0.00023,-0.0001,-0.0,-0.00501,-0.00604,-0.07244,0.00022,-9e-05,0.0,-0.00073,-0.00914,-0.07236,11,37.896,362.7917,37.9099,178.5374,0.7561,-123.6601,0.0034,25.5975,-0.0195
3,000003.png,False,1788791880.473294,1788791880.268594,normal_load,1,,2.0,-0.00337,-0.00559,-0.10226,0.0002,-8e-05,3e-05,-0.00331,-0.00531,-0.10222,0.00018,-7e-05,3e-05,0.00058,-0.00816,-0.10214,10,37.8948,362.7944,37.8711,178.5368,0.7567,-123.6599,0.01,25.5588,0.0192
4,000004.png,False,1788791880.681281,1788791880.476581,normal_load,1,,2.0,-0.00259,-0.00545,-0.13576,0.00027,-0.0001,5e-05,-0.00253,-0.00514,-0.13571,0.00026,-0.0001,6e-05,0.00142,-0.00819,-0.13564,10,37.8976,362.7849,37.838,178.5402,0.7534,-123.6599,0.0033,25.5255,0.0525
5,000005.png,False,1788791881.093305,1788791880.888605,normal_load,1,,2.0,-0.00119,-0.00334,-0.15832,0.00013,-0.00013,-0.00025,-0.00112,-0.00299,-0.15827,0.00011,-0.00013,-0.00024,0.00174,-0.00602,-0.15824,10,37.8945,362.7973,37.7916,178.5372,0.7566,-123.6599,0.0064,25.4793,0.0987
6,000006.png,False,1788791881.301328,1788791881.096628,normal_load,1,,2.0,-0.00133,-0.00046,-0.17803,9e-05,-0.0001,-0.00028,-0.00126,-8e-05,-0.17797,7e-05,-0.0001,-0.00028,0.00031,-0.00392,-0.17799,10,37.8955,362.795,37.7679,178.5378,0.7559,-123.6601,0.0082,25.4555,0.1225
7,000007.png,False,1788791881.505315,1788791881.300615,normal_load,1,,2.0,-0.00262,0.00187,-0.24771,0.00017,-7e-05,-0.00021,-0.00253,0.00228,-0.24765,0.00015,-7e-05,-0.00021,-0.00149,-0.00365,-0.2477,11,37.8944,362.8016,37.7225,178.5365,0.7573,-123.6601,0.0095,25.4103,0.1677
8,000008.png,False,1788791881.713336,1788791881.508636,normal_load,1,,2.0,0.00086,0.00276,-0.28568,4e-05,-0.00017,-0.0002,0.00094,0.00319,-0.28561,2e-05,-0.00016,-0.00019,0.00134,-0.00176,-0.28569,10,37.8938,362.8047,37.6856,178.5353,0.7583,-123.6602,0.0029,25.3734,0.2046
9,000009.png,False,1788791882.125377,1788791881.920677,normal_load,1,,2.0,-0.00064,0.00337,-0.38535,0.00012,-0.00021,-0.00013,-0.00055,0.00385,-0.38527,0.0001,-0.0002,-0.00012,0.00043,-0.00358,-0.38535,11,37.8944,362.8009,37.6413,178.5362,0.7577,-123.6602,0.0062,25.3291,0.2489
10,000010.png,False,1788791882.333392,1788791882.128692,normal_load,1,,2.0,-0.00042,0.00584,-0.3987,8e-05,-0.00022,-0.00017,-0.00032,0.00634,-0.39862,5e-05,-0.00022,-0.00017,-0.00052,-0.00154,-0.39874,10,37.8941,362.805,37.6236,178.5348,0.7591,-123.6602,0.0076,25.3115,0.2665
