t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788777693.209523,2026-09-07T19:41:33.209517,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788777949.132646,2026-09-07T19:45:49.132636,between normal and shear blocks,-0.04449,-0.03714,-0.14101,0.00173,0.00125,-0.0003
1788778449.735626,2026-09-07T19:54:09.735615,end of collect,0.0016,0.00546,-0.14612,0.00246,-0.00224,-0.00064
