probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,rung_depth_mm,surface_offset_mm,force_wanted_N,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,2,1,0.8015922750494979,-0.9653727576241578,960.0,540.0,0.15,0.4453801333045959,0.44999999999999996,0.0,0.0,0.3529197691710692,ball4_x+0.80_y-0.97_d0.15.png,1789050375.8141932,0.004042428613677984,0.022157694657867745,-0.3529197691710692,39.10136795043945,362.3099060058593,36.8285446166992,95550,174.39756198084078,"[893.6402407116693, 544.6994767137625]",12
ball4,2,1,0.8015922750494979,-0.9653727576241578,960.0,540.0,0.3,0.6236584267453296,0.5999999999999999,0.0,0.0,0.6798094897110645,ball4_x+0.80_y-0.97_d0.30.png,1789050377.5702646,0.002259321848896789,0.01688587267880024,-0.6798094897110645,39.1025810241699,362.3060302734375,36.68724060058593,129685,203.17484487442064,"[900.4530593360836, 542.9966302964876]",12
ball4,0,0,-6.817283908981719,-0.3757330927399076,402.2430856468849,292.1687763388852,0.15,0.471331143104333,0.44999999999999996,0.0,0.3529197691710692,0.4073763725085172,ball4_x-6.82_y-0.38_d0.15.png,1789050383.2265463,-0.00962892235303805,0.024527416725494966,-0.4073763725085172,32.20308685302734,359.012939453125,36.80773162841797,4992,39.86229988133503,"[337.37540064102564, 185.66686698717947]",12
ball4,0,0,-6.817283908981719,-0.3757330927399076,402.2430856468849,292.1687763388852,0.3,0.6486595453683073,0.5999999999999999,0.0,0.6798094897110645,0.7026451315756617,ball4_x-6.82_y-0.38_d0.30.png,1789050384.5945253,-0.01749669950091324,0.011966510182384482,-0.7026451315756617,32.20337677001953,359.011474609375,36.6676445007324,13760,66.18114560725705,"[335.41453488372093, 176.86068313953487]",12
ball4,1,0,-3.745349322419184,-2.0355226602101895,681.1215428234425,292.1687763388852,0.15,0.5023660051646814,0.44999999999999996,0.0,0.3529197691710692,0.36575958354202953,ball4_x-3.75_y-2.04_d0.15.png,1789050387.9106996,0.011381897068595137,-0.02262297734502692,-0.36575958354202953,35.70719909667968,359.10546875,36.80691909790039,20251,80.28756756253078,"[682.7624314848649, 185.54412127796158]",12
ball4,1,0,-3.745349322419184,-2.0355226602101895,681.1215428234425,292.1687763388852,0.3,0.6905259889213404,0.5999999999999999,0.0,0.6798094897110645,0.6817213435137432,ball4_x-3.75_y-2.04_d0.30.png,1789050389.2747822,0.010628174013775294,-0.02102133477722621,-0.6817213435137432,35.70706176757812,359.1061706542968,36.6586456298828,13629,65.86535841243774,"[528.6252109472448, 283.025166923472]",12
ball4,2,0,-0.6734147358566498,-3.6953122276804704,960.0,292.1687763388852,0.15,0.5307604184748236,0.44999999999999996,0.0,0.3529197691710692,0.3837400409319883,ball4_x-0.67_y-3.70_d0.15.png,1789050392.5909503,0.019422722424344487,-0.029096509789341772,-0.3837400409319883,39.19811248779297,359.2017517089843,36.7983932495117,56932,134.61804648788947,"[937.8942422539169, 259.5760907749596]",12
ball4,2,0,-0.6734147358566498,-3.6953122276804704,960.0,292.1687763388852,0.3,0.70887552600108,0.5999999999999999,0.0,0.6798094897110645,0.6651111813517673,ball4_x-0.67_y-3.70_d0.30.png,1789050393.9590592,0.01927551685262898,-0.02061202205806616,-0.6651111813517673,39.1963653564453,359.2040405273437,36.65717697143554,245,8.83096382707056,"[750.6612244897959, 404.8285714285714]",12
ball4,3,0,2.3985198507058865,-5.355101795150753,1238.8784571765577,292.1687763388852,0.15,0.5594478701426553,0.44999999999999996,0.0,0.3529197691710692,0.3602822268700976,ball4_x+2.40_y-5.36_d0.15.png,1789050397.2752504,0.025574241560793708,-0.03222655585673486,-0.3602822268700976,42.69282150268554,359.296875,36.79517745971679,36605,107.94319517115314,"[1233.7759868870373, 300.16505941811226]",12
ball4,3,0,2.3985198507058865,-5.355101795150753,1238.8784571765577,292.1687763388852,0.3,0.731938083750677,0.5999999999999999,0.0,0.6798094897110645,0.6289053026098571,ball4_x+2.40_y-5.36_d0.30.png,1789050398.6393392,0.026450141101806324,-0.025039607941173436,-0.6289053026098571,42.689884185791,359.3032836914062,36.6557273864746,60569,138.85140077170996,"[1221.2086380821872, 311.04413148640396]",12
ball4,4,0,5.470454437268418,-7.014891362621032,1517.756914353115,292.1687763388852,0.15,0.5891168261068778,0.44999999999999996,0.0,0.3529197691710692,0.3824962574411444,ball4_x+5.47_y-7.01_d0.15.png,1789050402.3476064,0.013966186929437897,-0.014810143695806844,-0.3824962574411444,46.17692947387695,359.3963928222656,36.78977584838867,2061,25.613212907107002,"[1671.1140223192624, 321.9340126152353]",12
ball4,4,0,5.470454437268418,-7.014891362621032,1517.756914353115,292.1687763388852,0.3,0.7578649491499405,0.5999999999999999,0.0,0.6798094897110645,0.658551525715555,ball4_x+5.47_y-7.01_d0.30.png,1789050403.7116263,0.019682402466433758,-0.01370668590242552,-0.658551525715555,46.1772117614746,359.3964233398437,36.64779663085937,16808,73.14473711058885,"[1632.1290456925274, 313.37987862922415]",12
ball4,0,1,-5.342276898075571,2.3542063773164053,402.2430856468849,540.0,0.15,0.4088548241611001,0.44999999999999996,0.0,0.3529197691710692,0.45219214948564285,ball4_x-5.34_y+2.35_d0.15.png,1789050410.9320092,-0.009205827938460587,0.006321607879942626,-0.45219214948564285,32.1214141845703,362.1156921386718,36.84805297851562,2166,26.257555359821495,"[325.3753462603878, 451.4478301015697]",12
ball4,0,1,-5.342276898075571,2.3542063773164053,402.2430856468849,540.0,0.3,0.5744785168352387,0.5999999999999999,0.0,0.6798094897110645,0.7167395631195319,ball4_x-5.34_y+2.35_d0.30.png,1789050412.2961102,-0.016637756924976443,0.009863939553410894,-0.7167395631195319,32.12014389038086,362.1126098632812,36.69679641723633,6380,45.06458780298101,"[335.27115987460814, 453.7255485893417]",12
ball4,1,1,-2.270342311513036,0.6944168098461232,681.1215428234425,540.0,0.15,0.43196989879388425,0.44999999999999996,0.0,0.3529197691710692,0.38911802173272747,ball4_x-2.27_y+0.69_d0.15.png,1789050415.6122513,-0.0021104805550301365,0.002622031940212999,-0.38911802173272747,35.60980224609375,362.210723876953,36.84513092041015,25911,90.81699984533843,"[703.7358650766084, 517.4291999536877]",12
ball4,1,1,-2.270342311513036,0.6944168098461232,681.1215428234425,540.0,0.3,0.5946825980009578,0.5999999999999999,0.0,0.6798094897110645,0.6915134148522668,ball4_x-2.27_y+0.69_d0.30.png,1789050416.9803123,-0.0010796517758482338,0.008514622231741242,-0.6915134148522668,35.609317779541,362.2132873535156,36.6963539123535,42081,115.73589901365996,"[715.6977971055821, 522.5849195598964]",12
ball4,3,1,3.873526861612034,-2.62516232509444,1238.8784571765577,540.0,0.15,0.48115361252049027,0.44999999999999996,0.0,0.3529197691710692,0.411065527294474,ball4_x+3.87_y-2.63_d0.15.png,1789050421.4644716,0.023634114644700686,-0.014755555702573631,-0.411065527294474,42.60218429565429,362.4032287597656,36.8265800476074,82264,161.81917215528992,"[1259.0035252358261, 548.9810123504814]",12
