index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788778906.166583,1788778905.961883,normal_load,1,,0.17406354804466845,0.00197,-0.00239,-0.0551,0.00012,0.00043,-0.00013,0.00855,0.00189,-0.04667,-5e-05,0.00026,-4e-05,0.00329,-0.00197,-0.05505,11,37.9121,362.8104,38.0251,178.9728,0.8081,-122.6239,0.0033,25.7128,-0.0288
2,000002.png,False,1788778906.370644,1788778906.165944,normal_load,1,,0.17406354804466845,0.00247,0.00082,-0.07876,-1e-05,0.00042,-8e-05,0.00912,0.00514,-0.07025,-0.00019,0.00024,1e-05,0.00228,0.00068,-0.07877,10,37.9131,362.8052,38.0244,178.9731,0.8078,-122.6239,0.0008,25.712,-0.028
3,000003.png,False,1788778907.402668,1788778907.197968,normal_load,1,,0.24119310241302117,0.00077,-0.00714,-0.14252,0.0002,0.00043,0.00013,0.00778,-0.00257,-0.13354,1e-05,0.00024,0.00022,0.00522,-0.00808,-0.14237,10,37.9234,362.7993,37.9702,178.9736,0.8073,-122.625,0.0025,25.6577,0.0263
4,000004.png,False,1788778907.814683,1788778907.609983,normal_load,1,,0.25807011958186765,0.00143,-0.00525,-0.16373,0.00021,0.00048,3e-05,0.00859,-0.00059,-0.15456,3e-05,0.00029,0.00012,0.00499,-0.00645,-0.16362,10,37.9236,362.8019,37.9351,178.9744,0.8066,-122.6278,0.0076,25.6226,0.0614
5,000005.png,False,1788778908.022604,1788778907.817904,normal_load,1,,0.25807011958186765,0.00311,-0.00155,-0.17979,6e-05,0.00045,-8e-05,0.01034,0.00316,-0.17053,-0.00013,0.00026,2e-05,0.00472,-0.00267,-0.17974,10,37.9186,362.8197,37.8853,178.9722,0.8087,-122.6282,0.0007,25.5732,0.1108
6,000006.png,False,1788778908.846738,1788778908.642038,normal_load,1,,0.2981322764307833,0.00373,0.00136,-0.19622,9e-05,0.00047,-8e-05,0.01125,0.00626,-0.18659,-0.0001,0.00027,2e-05,0.00391,-0.0001,-0.19622,11,37.9197,362.813,37.8903,178.9734,0.8074,-122.6282,0.0004,25.5781,0.1059
7,000007.png,False,1788778909.054740,1788778908.850040,normal_load,1,,0.35830878338086625,-0.00284,-0.01517,-0.25068,0.00048,0.00032,-4e-05,0.00475,-0.01022,-0.24096,0.00029,0.00013,6e-05,0.00686,-0.01857,-0.25037,10,37.9256,362.776,37.8307,178.9787,0.802,-122.6282,0.0002,25.5179,0.1661
8,000008.png,False,1788778909.466685,1788778909.261985,normal_load,1,,0.35830878338086625,0.00949,0.01646,-0.28057,-0.00031,0.00054,-6e-05,0.01723,0.0215,-0.27066,-0.00051,0.00034,4e-05,0.00194,0.0145,-0.28083,11,37.913,362.8538,37.8133,178.9704,0.8106,-122.6287,0.0096,25.5018,0.1822
9,000009.png,False,1788778910.294904,1788778910.090204,normal_load,1,,0.41187219854816415,0.00174,-0.00218,-0.30625,9e-05,0.00036,-9e-05,0.00977,0.00305,-0.29596,-0.00011,0.00015,2e-05,0.00472,-0.00592,-0.30617,10,37.9191,362.806,37.7934,178.9762,0.8044,-122.6291,0.0082,25.4811,0.2029
10,000010.png,False,1788778910.498816,1788778910.294116,normal_load,1,,0.41187219854816415,-0.00593,-0.02034,-0.40777,0.00066,0.00015,-6e-05,0.00217,-0.01506,-0.3974,0.00045,-6e-05,4e-05,0.00785,-0.02711,-0.40735,10,37.9276,362.7626,37.6875,178.9853,0.7948,-122.6294,0.0053,25.3744,0.3096
11,000011.png,False,1788778910.706892,1788778910.502192,normal_load,1,,0.41187219854816415,-0.00561,-0.02259,-0.46685,0.00077,0.00011,-6e-05,0.00256,-0.01726,-0.45638,0.00056,-0.0001,5e-05,0.00966,-0.02984,-0.46638,11,37.9246,362.7741,37.7064,178.9828,0.7975,-122.6292,0.0012,25.3935,0.2905
12,000012.png,False,1788778910.914877,1788778910.710177,normal_load,1,,0.41187219854816415,-0.00227,-0.00891,-0.42278,0.00042,0.00031,-3e-05,0.00598,-0.00354,-0.41222,0.0002,9e-05,8e-05,0.00542,-0.01563,-0.42256,10,37.9228,362.7903,37.7301,178.9796,0.801,-122.6294,0.0078,25.4174,0.2666
13,000013.png,False,1788778911.946912,1788778911.742212,normal_load,1,,0.5432472052325152,-0.00141,-0.00809,-0.42799,0.00034,0.00024,-0.00025,0.0072,-0.00249,-0.41696,0.00012,1e-05,-0.00013,0.00579,-0.01457,-0.42778,11,37.9231,362.7882,37.6897,178.9732,0.8081,-122.6306,0.0087,25.377,0.307
14,000014.png,False,1788778912.150956,1788778911.946256,normal_load,1,,0.5432472052325152,0.00176,0.00199,-0.45029,0.00014,0.00036,-0.00018,0.01044,0.00764,-0.43917,-9e-05,0.00013,-7e-05,0.00365,-0.00461,-0.45026,10,37.9188,362.8062,37.6917,178.9704,0.8112,-122.6307,0.0089,25.3793,0.3047
15,000015.png,False,1788778912.358915,1788778912.154215,normal_load,1,,0.5432472052325152,0.00403,0.00457,-0.50798,0.0,0.00033,-0.0002,0.01279,0.01027,-0.49676,-0.00022,0.0001,-9e-05,0.00473,-0.00217,-0.50799,10,37.9179,362.8163,37.6357,178.9694,0.8126,-122.6307,0.0022,25.3236,0.3604
16,000016.png,False,1788778913.182997,1788778912.978297,normal_load,1,,0.6330185887442639,0.00098,0.0014,-0.56211,0.00019,0.00031,-0.0,0.01002,0.00729,-0.55052,-4e-05,7e-05,0.00012,0.00404,-0.0073,-0.56205,10,37.9189,362.8052,37.6402,178.971,0.8108,-122.6307,0.0049,25.3278,0.3562
17,000017.png,False,1788778913.594977,1788778913.390277,normal_load,1,,0.6330185887442639,-0.00194,-0.00449,-0.5886,0.00032,0.0002,-0.00014,0.00725,0.0015,-0.57683,8e-05,-4e-05,-2e-05,0.00464,-0.01428,-0.58843,10,37.9202,362.797,37.615,178.9717,0.81,-122.6309,0.0003,25.3025,0.3815
18,000018.png,False,1788778914.215051,1788778914.010351,normal_load,1,,0.6855785721020794,-0.00031,0.00124,-0.61231,0.00017,0.00026,-3e-05,0.0091,0.00737,-0.60026,-8e-05,1e-05,9e-05,0.00336,-0.00888,-0.61223,10,37.9175,362.8036,37.6078,178.9701,0.8118,-122.6309,0.0049,25.2955,0.3885
19,000019.png,False,1788778914.423034,1788778914.218334,normal_load,1,,0.6855785721020794,-8e-05,0.00321,-0.64865,0.00015,0.00026,-9e-05,0.0094,0.00938,-0.6365,-9e-05,2e-05,3e-05,0.00282,-0.00765,-0.6486,11,37.9175,362.8046,37.5609,178.9674,0.8147,-122.6309,0.0015,25.2486,0.4354
20,000020.png,False,1788778915.247068,1788778915.042368,normal_load,1,,0.798716443972458,-0.0027,2e-05,-0.67855,0.00025,0.00023,0.0001,0.00707,0.00638,-0.66604,-0.0,-3e-05,0.00023,0.00236,-0.0122,-0.67844,11,37.9183,362.8025,37.5782,178.9701,0.8121,-122.6313,0.0008,25.2658,0.4182
21,000021.png,False,1788778915.455100,1788778915.250400,normal_load,1,,0.798716443972458,-0.00293,-0.00515,-0.75363,0.00036,0.00013,0.00013,0.00691,0.00126,-0.74103,0.00011,-0.00013,0.00026,0.00526,-0.018,-0.75342,10,37.9198,362.7943,37.5285,178.9726,0.8094,-122.6317,0.0007,25.216,0.468
22,000022.png,False,1788778916.075027,1788778915.870327,normal_load,1,,0.8956902929519429,-0.00235,0.00361,-0.77776,0.00024,0.00025,0.00012,0.00771,0.01015,-0.76488,-2e-05,-1e-05,0.00026,0.00156,-0.01051,-0.7777,10,37.9183,362.8023,37.5305,178.971,0.8114,-122.6318,0.005,25.2181,0.4659
23,000023.png,False,1788778916.279138,1788778916.074438,normal_load,1,,0.8956902929519429,-0.00119,0.00352,-0.76919,0.00023,0.00025,2e-05,0.00895,0.01011,-0.75622,-3e-05,-2e-05,0.00016,0.00255,-0.00987,-0.76914,10,37.9155,362.8036,37.53,178.9702,0.8119,-122.6316,0.0024,25.2177,0.4663
24,000024.png,False,1788778916.487051,1788778916.282351,normal_load,1,,0.9434999999355199,0.0012,0.01086,-0.83114,0.0001,0.00028,1e-05,0.01141,0.0175,-0.81807,-0.00017,1e-05,0.00014,0.00138,-0.00331,-0.83121,11,37.9139,362.8167,37.4835,178.9664,0.8164,-122.6316,0.0044,25.1714,0.5126
25,000025.png,False,1788778916.691068,1788778916.486368,normal_load,1,,0.9434999999355199,0.00376,0.01754,-0.85164,-3e-05,0.00033,-0.00013,0.01404,0.02423,-0.83848,-0.00029,6e-05,1e-05,0.0004,0.00343,-0.85182,10,37.9158,362.816,37.4897,178.9672,0.8159,-122.632,0.0071,25.1776,0.5064
26,000026.png,False,1788778917.723269,1788778917.518569,normal_load,1,,1.0069643274582916,-0.00418,0.01577,-0.89642,0.0001,0.00011,-0.00014,0.00646,0.02269,-0.88279,-0.00018,-0.00016,-0.0,-0.00528,-0.00279,-0.89655,11,37.91,362.8099,37.4634,178.9656,0.8182,-122.6308,0.007,25.1513,0.5327
27,000027.png,False,1788778917.931124,1788778917.726424,normal_load,1,,1.0069643274582916,-0.0068,0.00631,-1.05021,0.00029,-1e-05,-0.00018,0.00392,0.01329,-1.03649,1e-05,-0.00029,-3e-05,-0.00176,-0.01475,-1.05014,10,37.912,362.8038,37.3753,178.966,0.8178,-122.6303,0.0017,25.063,0.621
