probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,0,1,-5.092540604151278,2.6667193789868446,362.2624311044692,540.0,0.15,0.10155357095844408,0.17205890299346152,ball4_x-5.09_y+2.67_d0.15.png,1789042962.6325665,-0.006760535006315393,0.0049660210480944045,-0.17205890299346152,32.19043731689453,362.5011291503906,36.2040672302246,5011,39.938087581492624,"[282.87866693274793, 543.6739173817601]",12
ball4,0,1,-5.092540604151278,2.6667193789868446,362.2624311044692,540.0,0.3,0.26925491216200825,0.5201327458550338,ball4_x-5.09_y+2.67_d0.30.png,1789042963.9966433,-0.010187700483689355,0.010118157836787312,-0.5201327458550338,32.18766784667968,362.498779296875,36.0528984069824,10480,57.75714334353913,"[278.9581106870229, 525.7041030534351]",12
ball4,1,1,-2.1346866619404476,1.0062566660144892,661.1312155522346,540.0,0.15,0.11684969767512854,0.1414285090442064,ball4_x-2.13_y+1.01_d0.15.png,1789042967.1208131,-0.0013406821004583237,0.0065865006959962,-0.1414285090442064,35.57776260375976,362.5519714355468,36.20555877685547,39891,112.68407016858059,"[674.8899751823719, 588.8105838409666]",12
ball4,1,1,-2.1346866619404476,1.0062566660144892,661.1312155522346,540.0,0.3,0.2953922834486171,0.46444482490329336,ball4_x-2.13_y+1.01_d0.30.png,1789042968.4849005,0.002860100653774111,-0.009142936009041059,-0.46444482490329336,35.58656311035156,362.5338134765625,36.0483169555664,76470,156.0165279592982,"[721.4863083562182, 588.2622466326665]",12
ball4,2,1,0.8231672802703824,-0.6542060469578662,960.0,540.0,0.15,0.14412197781633296,0.15684433324309738,ball4_x+0.82_y-0.65_d0.15.png,1789042971.6090684,0.01465566045424076,-0.0033375233909826107,-0.15684433324309738,38.97874450683593,362.580596923828,36.2013359069824,78924,158.50012447051736,"[894.85895291673, 568.5126324058588]",12
ball4,2,1,0.8231672802703824,-0.6542060469578662,960.0,540.0,0.3,0.3162875310977782,0.4615958722175435,ball4_x+0.82_y-0.65_d0.30.png,1789042973.3652792,0.019434943375909695,-0.003774294518142618,-0.4615958722175435,38.97779464721679,362.5783081054687,36.0432891845703,121144,196.37039708634583,"[902.089727927095, 569.1513075348346]",12
ball4,3,1,3.7810212224812125,-2.3146687599302216,1258.8687844477654,540.0,0.15,0.16730612235234688,0.18414902128084804,ball4_x+3.78_y-2.31_d0.15.png,1789042977.0694592,0.024027636605071123,-0.0024884418829016043,-0.18414902128084804,42.37188720703125,362.6179809570312,36.19623565673828,56908,134.5896690052664,"[1298.667182118507, 569.8274759260561]",12
ball4,3,1,3.7810212224812125,-2.3146687599302216,1258.8687844477654,540.0,0.3,0.3389969570692166,0.4624493768259896,ball4_x+3.78_y-2.31_d0.30.png,1789042978.4375467,0.027045676882348955,0.008811463054512459,-0.4624493768259896,42.37221145629883,362.6129150390625,36.04302597045898,112730,189.428280543056,"[1286.5959815488336, 578.9534906413554]",12
ball4,4,1,6.738875164692042,-3.975131472902577,1557.7375688955308,540.0,0.15,0.1951234164066733,0.15861408645594394,ball4_x+6.74_y-3.98_d0.15.png,1789042981.753729,0.013579148841859023,0.009722040797604591,-0.15861408645594394,45.76073837280273,362.6643981933593,36.19955825805664,22417,84.47220086266272,"[889.7746353214079, 614.6711870455458]",12
ball4,4,1,6.738875164692042,-3.975131472902577,1557.7375688955308,540.0,0.3,0.36249976719841825,0.43599548095212126,ball4_x+6.74_y-3.98_d0.30.png,1789042983.1177151,0.018979579732382134,0.0020169492952812006,-0.43599548095212126,45.76597595214843,362.6568603515625,36.04773330688476,24364,88.06419287645733,"[889.0981365949762, 618.616196026925]",12
ball4,0,2,-3.6383724328646583,5.257091944702658,362.2624311044692,801.7375688955308,0.15,0.0602457801804519,0.2734666473847113,ball4_x-3.64_y+5.26_d0.15.png,1789042989.7501662,0.0012913811718789248,0.03536904293560088,-0.2734666473847113,32.14326095581054,365.4789428710937,36.19728851318359,9872,56.05671410639748,"[258.3793557536467, 873.4499594813615]",12
ball4,0,2,-3.6383724328646583,5.257091944702658,362.2624311044692,801.7375688955308,0.3,0.23082068399159184,0.6323439386597812,ball4_x-3.64_y+5.26_d0.30.png,1789042991.118202,-0.01227950242326692,0.028356631299707048,-0.6323439386597812,32.14501571655273,365.47265625,36.04287338256836,15196,69.54881041720903,"[241.01993945775203, 833.0542906027902]",12
ball4,1,2,-0.6805184906538282,3.596629231730303,661.1312155522346,801.7375688955308,0.15,0.09277625106030385,0.27826074828736014,ball4_x-0.68_y+3.60_d0.15.png,1789042994.6304584,0.012345613777091202,-0.009179070964071912,-0.27826074828736014,35.55114364624023,365.5093383789062,36.19052505493164,23970,87.34922994408974,"[637.5237797246558, 823.7767626199416]",12
ball4,1,2,-0.6805184906538282,3.596629231730303,661.1312155522346,801.7375688955308,0.3,0.25694227726200225,0.6254566663141219,ball4_x-0.68_y+3.60_d0.30.png,1789042995.9945266,0.018782868843249645,-0.009719579028373814,-0.6254566663141219,35.55105590820312,365.5069885253906,36.03793716430664,55680,133.12961527291162,"[597.8121228448276, 847.1130567528736]",12
ball4,2,2,2.277335451557002,1.9361665187579475,960.0,801.7375688955308,0.15,0.11292010998045754,0.2711142682170532,ball4_x+2.28_y+1.94_d0.15.png,1789042999.506716,0.023197642747551584,-0.012651791777214783,-0.2711142682170532,38.9443778991699,365.5480651855468,36.18956756591797,831,16.263932962808536,"[743.734055354994, 541.6546329723225]",12
ball4,2,2,2.277335451557002,1.9361665187579475,960.0,801.7375688955308,0.3,0.27732717466544443,0.5966887692105957,ball4_x+2.28_y+1.94_d0.30.png,1789043000.8707266,0.02548228187014807,-0.0021170415364082373,-0.5966887692105957,38.94443130493164,365.5477905273437,36.0388717651367,374,10.910907269000948,"[731.6470588235294, 582.8315508021391]",12
ball4,3,2,5.235189393767832,0.27570380578559206,1258.8687844477654,801.7375688955308,0.15,0.14004807405942188,0.2826069414972693,ball4_x+5.24_y+0.28_d0.15.png,1789043003.9949813,0.028070378022319886,-0.0026408614807696294,-0.2826069414972693,42.33589935302734,365.5881958007812,36.18737030029297,15621,70.51467033232868,"[893.5452915946482, 604.9007105819089]",12
ball4,3,2,5.235189393767832,0.27570380578559206,1258.8687844477654,801.7375688955308,0.3,0.30684775993117697,0.6237186694591201,ball4_x+5.24_y+0.28_d0.30.png,1789043005.3589735,0.025063282195076652,-0.009973070398904226,-0.6237186694591201,42.335205078125,365.5873413085937,36.03210830688476,10577,58.023819817088516,"[891.9180296870568, 593.4626075446724]",12
ball4,4,2,8.193043335978663,-1.3847589071867632,1557.7375688955308,801.7375688955308,0.15,0.1563821157507661,0.25073847139895805,ball4_x+8.19_y-1.38_d0.15.png,1789043008.4832244,0.010137453768533432,0.012871931239988399,-0.25073847139895805,45.71860122680664,365.6311645507812,36.18938064575195,13365,65.22431777218036,"[893.9356528245418, 619.6777403666292]",12
ball4,4,2,8.193043335978663,-1.3847589071867632,1557.7375688955308,801.7375688955308,0.3,0.3235217604028158,0.570236581780344,ball4_x+8.19_y-1.38_d0.30.png,1789043009.8472242,0.028208430154155195,0.023586649471271315,-0.570236581780344,45.72534942626953,365.6248168945312,36.03188323974609,13342,65.1681709231135,"[887.217358716834, 629.9553290361265]",12
