probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
cyl4,1,0.05,0.033793276064240985,0.31483890699859673,cyl4_d0.05_r1.png,1788977414.755963,-0.051685860573978816,0.022740903924731094,-0.31483890699859673,0.00033307225253513263,-0.0012058052223810178,0.00013019494035648727,38.25773620605468,362.0675964355468,36.71632003784179,49284,125.2500875476019,191.69464111328125,"[840.8534615696777, 584.8166342017694]",14.3561372756958,49275,4535,12
cyl4,1,0.1,0.08105620381016365,0.42965728359018274,cyl4_d0.10_r1.png,1788977416.9000585,-0.031016057964792055,-0.06237302208418853,-0.42965728359018274,0.0024513662081462827,-0.000742135189895099,0.00015673529729833823,38.26214218139648,362.0433654785156,36.6621742248535,65177,144.03639627469485,214.026123046875,"[842.4808444696749, 596.2739616735965]",14.80805492401123,65138,8707,12
cyl4,1,0.15,0.12946771987900973,0.3520976059884788,cyl4_d0.15_r1.png,1788977419.2440965,0.0053482302237974014,0.00040804389215622907,-0.3520976059884788,0.0008462755689218726,-2.2633074326028346e-05,-8.912315666931292e-05,38.27193069458008,362.0191650390625,36.61093139648437,68528,147.69272114902213,215.8720703125,"[844.7438419332244, 596.712307378006]",14.89866828918457,68487,5582,12
cyl4,1,0.2,0.17724401176125326,0.3778482588020296,cyl4_d0.20_r1.png,1788977421.5842843,-0.005825544018826179,-0.009771853759316506,-0.3778482588020296,0.0011288405795701784,-0.00025284991543546574,-5.3966884536293946e-05,38.28015899658203,361.9932556152343,36.55925369262695,76163,155.70303741872235,222.5350341796875,"[845.5975998844583, 593.7055394351588]",15.0335054397583,76027,5319,12
cyl4,1,0.3,0.2746268208991154,0.9069918142257279,cyl4_d0.30_r1.png,1788977424.3163455,0.009445249471377436,-0.009579973478959225,-0.9069918142257279,0.0016855754634438253,0.00012555291039912376,6.998673729881055e-05,38.28759002685547,361.9627075195312,36.4487838745117,111750,188.6031011967688,252.809326171875,"[839.6103445190157, 596.736384787472]",16.403902053833008,104207,22360,12
cyl4,1,0.4,0.37480750643084804,1.5413264524818602,cyl4_d0.40_r1.png,1788977426.8525593,0.024261634561533896,0.037470272124990524,-1.5413264524818602,0.0014497988636636484,0.0005725820126882775,6.36600364430695e-05,38.3009452819824,361.938232421875,36.3513717651367,168613,231.67042288368944,293.9747009277344,"[878.9688398877904, 554.4427713165652]",19.59241485595703,114109,36501,12
