probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
cyl4,1,0.1,0.08774286043047752,0.22534144657410024,cyl4_d0.10_r1.png,1788548234.370712,-0.004446867161103896,-0.011119056003126815,-0.22534144657410024,5.3294645170215424e-05,-0.00023014567866804224,0.00010023121158235782,37.80127716064453,363.356475830078,37.96468353271484,37568,109.35385591808205,162.91720581054688,"[902.5691812180579, 673.6726735519591]",4.473026275634766,34536,0,3
cyl4,1,0.2,0.1856281103726225,0.411672430087313,cyl4_d0.20_r1.png,1788548240.354705,0.0012907138371833326,0.0029190991561844014,-0.411672430087313,-0.0002280290400738072,-0.00010189818385863413,-0.0002729991863006376,37.80233001708984,363.359375,37.86219024658203,111246,188.17731425015606,216.6576690673828,"[924.558375132589, 625.9907232619599]",5.622739315032959,110383,0,3
cyl4,1,0.3,0.289933347777243,0.6826906839382161,cyl4_d0.30_r1.png,1788548246.5471425,-0.0026730505126675297,-0.0031499668122620507,-0.6826906839382161,1.2346816794184257e-06,-0.00017895802781932036,-4.1374487353129655e-05,37.80154037475586,363.3637390136718,37.7601203918457,137658,209.3272612735576,226.02964782714844,"[926.4891179589998, 616.1523485740022]",7.3460822105407715,137211,0,3
cyl4,1,0.4,0.3902916542005599,0.9341475061911779,cyl4_d0.40_r1.png,1788548253.151553,0.002816863096593636,0.00733048732100503,-0.9341475061911779,-0.00019996406895806673,-0.00017066198794790655,0.00018928257889152533,37.799991607666,363.367706298828,37.66017150878906,150301,218.72881429594483,237.9808807373047,"[928.5932162793328, 615.2657999614107]",9.107685089111328,149973,436,3
cyl4,1,0.5,0.4908444345856573,1.1785463200402773,cyl4_d0.50_r1.png,1788548259.963641,0.004721073229417172,0.013820246382098667,-1.1785463200402773,-0.0003139717061308361,-0.00016125355595062452,0.00018184619534951097,37.7997245788574,363.3692016601562,37.56019210815429,158895,224.89519640306554,242.0710906982422,"[929.539368765537, 614.3847194688316]",10.790271759033203,158698,1870,3
cyl4,1,0.6,0.583685135074699,1.4050186226833516,cyl4_d0.60_r1.png,1788548267.1880584,0.010558536132499085,0.02353523300769709,-1.4050186226833516,-0.00046003621731635636,-5.677679412058323e-05,0.0001742203334099468,37.80028533935547,363.373565673828,37.45973205566406,164125,228.56642375885974,243.2262725830078,"[929.4461721249048, 614.2675826351866]",12.270302772521973,163982,12371,3
cyl4,2,0.1,0.08429616121580352,0.1933150409222634,cyl4_d0.10_r2.png,1788548273.7966223,-0.0013555461840919492,-0.0016428961310365863,-0.1933150409222634,3.7737974976218e-05,-8.775093918940158e-05,-0.00011345916442495607,37.79396057128906,363.386016845703,37.96262741088867,32687,102.00291784890061,165.67343139648438,"[901.1037415486279, 679.8604338116071]",4.457740306854248,32161,0,3
cyl4,2,0.2,0.18574653711701217,0.45504471193076484,cyl4_d0.20_r2.png,1788548279.7810686,0.0017041223622918267,2.5314658280706226e-05,-0.45504471193076484,3.1450091872620153e-05,-0.00016984869070501562,-2.8665017552098603e-05,37.79425048828125,363.3947448730468,37.86235427856445,108018,185.42706729547524,212.5535888671875,"[925.7384602566239, 628.9136440222926]",5.63959264755249,107630,0,3
cyl4,2,0.3,0.2868822347557227,0.705620715118323,cyl4_d0.30_r2.png,1788548286.1812196,0.00011191040689908504,0.0038804376146853057,-0.705620715118323,-7.539562860661708e-06,-0.00015152809717395855,0.00018726965350270852,37.79420089721679,363.3847045898437,37.7572555541992,135820,207.92510368275026,225.5685577392578,"[925.0183919893977, 618.9189221027831]",7.250112056732178,135481,232,3
cyl4,2,0.4,0.3881064389317146,0.9294356693995127,cyl4_d0.40_r2.png,1788548292.785872,0.0030015389637441103,0.008206610767383892,-0.9294356693995127,-0.00011792241447712015,-0.00025487591040590507,4.768779575150539e-05,37.79217529296875,363.3912963867187,37.660400390625,148325,217.2862486864062,235.27584838867188,"[928.7467857744817, 616.4197471768077]",9.075191497802734,148082,618,3
cyl4,2,0.5,0.4876105209013559,1.1545559064602458,cyl4_d0.50_r2.png,1788548299.5981736,-0.0013384070811991223,-0.008457341285378917,-1.1545559064602458,0.0002836584985930396,-0.0003500474976731394,-3.132002130503686e-05,37.79275131225586,363.38525390625,37.56227874755859,157281,223.75007756171343,238.01918029785156,"[928.9807541915425, 614.928929749938]",10.723838806152344,157137,1169,3
cyl4,2,0.6,0.5878371836639324,1.415088518362697,cyl4_d0.60_r2.png,1788548306.8225899,0.005957261543999337,0.013046530486816189,-1.415088518362697,-0.0001281608779920479,-0.0001671522022103855,0.00013931724672202605,37.7957077026367,363.3793640136718,37.45754241943359,163087,227.84249912616363,243.89865112304688,"[928.884104802958, 615.491614904928]",12.274176597595215,162895,17308,3
cyl4,3,0.1,0.08766706868429708,0.22979343939697117,cyl4_d0.10_r3.png,1788548313.427027,-0.0012416620659809752,-0.008332542996082637,-0.22979343939697117,0.0001878336182669138,-0.00026906437915724115,0.00013924123960942225,37.791690826416,363.39111328125,37.9605369567871,36403,107.6449477994603,166.62843322753906,"[905.3793093975771, 673.8175425102327]",4.448136806488037,33488,0,3
cyl4,3,0.2,0.18357219056528962,0.449012270812679,cyl4_d0.20_r3.png,1788548319.4150429,0.004155228153598855,0.007618312218953527,-0.449012270812679,-1.7230126140424518e-05,-0.0001237220560750041,-1.0213298339367683e-05,37.787353515625,363.4029846191406,37.8635139465332,108061,185.4639711936165,211.86715698242188,"[925.4887979937257, 627.9901074393167]",5.538645267486572,107442,0,3
cyl4,3,0.3,0.288447699900896,0.713088260104388,cyl4_d0.30_r3.png,1788548325.607556,0.0018611659644836465,0.0037199702957490645,-0.713088260104388,5.844832360277497e-05,-0.0001683755068458137,0.00015944375055831905,37.78033447265625,363.4089050292968,37.75893783569336,134106,206.60896785126107,224.82740783691406,"[924.9965922479233, 619.3725933217007]",7.250993251800537,133939,0,3
cyl4,3,0.4,0.38642390064594423,0.9072967866794869,cyl4_d0.40_r3.png,1788548332.4200518,0.0054428045414198324,0.005940475351303753,-0.9072967866794869,-0.00019134234562643294,-0.0003038463130876579,-7.781458890714355e-05,37.77826690673828,363.4128112792968,37.65409088134765,147687,216.81843132175248,235.99652099609375,"[927.1175052645121, 617.1734614421039]",9.022896766662598,147364,533,3
cyl4,3,0.5,0.48821802823998794,1.215097755060384,cyl4_d0.50_r3.png,1788548339.4364803,0.0047788479840232155,0.00748521151796151,-1.215097755060384,-4.163870551342486e-05,-0.00028997792055063807,0.000486234601126645,37.77217864990234,363.4268798828125,37.56055068969726,156198,222.97840164943273,237.83531188964844,"[927.7654899550571, 615.95776514424]",10.798491477966309,155860,4529,3
cyl4,3,0.6,0.5889573609535219,1.4236516138588342,cyl4_d0.60_r3.png,1788548346.6608305,0.007148889324401253,0.008608673660194199,-1.4236516138588342,4.953042302396626e-05,-0.00019667728906502257,0.000116006282509451,37.76661682128906,363.4322204589843,37.45970153808593,163315,228.00170846312923,243.39186096191406,"[926.5917949973976, 618.2693812570799]",12.19360637664795,163179,17151,3
