t,Fx,Fy,Fz,Tx,Ty,Tz
1788869006.770965,0.00066,-0.00022,-0.01619,0.00015,0.00017,3e-05
1788869006.791092,0.00468,0.00135,0.00215,-0.00016,-0.00016,0.00014
1788869006.810449,0.00223,-0.0019,-0.00789,7e-05,-4e-05,7e-05
1788869006.831067,-0.00173,0.00363,-0.025,8e-05,0.00018,0.00014
1788869006.850529,-0.00286,-0.0045,0.02376,-0.00023,-0.00016,-2e-05
1788869006.872218,0.00273,0.00056,-0.02997,1e-05,-8e-05,0.00033
1788869006.890828,0.00295,0.00244,0.00496,-0.00012,0.0,0.00017
1788869006.910177,0.0002,-0.00123,0.00117,-0.00019,-0.00023,0.00015
1788869006.930847,-0.00174,-0.00356,-0.02339,0.00019,0.00012,0.00013
1788869006.950265,0.00187,0.00343,-0.01984,0.00033,0.00019,0.00011
1788869006.971001,-0.00229,0.00596,-0.00292,-0.00018,9e-05,0.00015
1788869006.991145,0.00093,0.00464,0.00948,-0.00013,-0.00011,8e-05
1788869007.010174,-0.00172,-0.00198,0.03535,-0.0003,-0.00016,-0.0001
1788869007.030795,-0.00076,-0.00331,0.00445,7e-05,7e-05,2e-05
1788869007.051767,0.00114,-0.00118,0.00986,-0.00019,-0.0001,4e-05
1788869007.071116,0.00059,0.00063,0.01824,-9e-05,-6e-05,-8e-05
1788869007.090343,-4e-05,0.00079,0.02882,-7e-05,-0.0001,-0.0002
1788869007.111041,-0.00137,-0.00185,0.0195,-0.0,-0.00011,-0.00013
1788869007.130433,0.00179,0.0029,0.01006,-8e-05,-4e-05,-5e-05
1788869007.150232,0.00183,0.00407,-0.00859,0.00024,0.00017,-4e-05
1788869007.170779,0.00038,0.00123,-0.01409,-9e-05,-6e-05,0.00016
1788869007.190851,-0.00135,-0.00197,0.01173,4e-05,1e-05,1e-05
1788869007.210261,0.00084,-0.00293,-0.00334,-0.00014,-3e-05,0.00013
1788869007.230507,2e-05,0.00043,0.01579,-9e-05,-3e-05,-2e-05
1788869007.251096,0.00028,0.00478,0.00309,6e-05,0.0001,-3e-05
1788869007.270768,-0.00181,0.00433,0.0036,0.00028,0.00019,-7e-05
1788869007.290186,0.00197,-0.00033,0.03168,-0.00019,-6e-05,-0.00014
1788869007.310662,-0.00033,-0.00043,0.00936,-7e-05,6e-05,-0.0
1788869007.331377,0.00067,0.00029,-0.0128,2e-05,3e-05,0.00013
1788869007.350877,0.0022,0.00352,-0.00262,2e-05,6e-05,0.00012
1788869007.370899,-0.00396,-0.00229,-0.00178,0.00013,6e-05,4e-05
1788869007.390267,0.00441,0.00242,-0.00034,1e-05,-0.0001,7e-05
1788869007.410243,0.00141,0.00533,0.01864,-0.00019,-0.00016,2e-05
1788869007.430884,-0.00091,-0.00019,0.02075,-2e-05,2e-05,-0.00013
1788869007.450222,-0.00327,0.0011,0.00108,0.00018,0.0002,6e-05
1788869007.470881,0.00152,0.00013,-0.03262,6e-05,5e-05,0.00045
1788869007.490561,0.00091,0.00804,-0.03719,6e-05,3e-05,0.00029
1788869007.510495,-0.00195,0.00523,-0.00833,-5e-05,1e-05,0.00027
1788869007.530334,-0.00253,0.00055,0.01365,0.0,4e-05,-3e-05
1788869007.550907,-0.00379,0.00374,-0.01473,0.00017,0.0002,0.0001
1788869007.570629,0.0035,0.00179,0.01251,-0.00025,-0.00017,7e-05
1788869007.591146,-0.00051,0.00232,0.00827,-0.00025,5e-05,0.00013
1788869007.612555,0.00099,-0.00215,0.00309,-0.0002,-0.00019,0.0001
1788869007.631035,-0.00158,0.00269,-0.009,0.00011,5e-05,3e-05
1788869007.650893,0.00063,-0.00119,-0.02375,0.00021,8e-05,0.00014
1788869007.670645,0.00144,0.00061,-0.03184,0.00045,0.00021,9e-05
1788869007.690753,-0.00187,0.00236,-0.00361,-0.0002,-7e-05,0.00014
1788869007.710274,0.00114,0.00292,-0.01851,-8e-05,-2e-05,0.00016
1788869007.730915,-0.00119,0.00047,-0.03907,0.00018,0.00013,0.00027
1788869007.750406,0.00299,0.00184,-0.01167,-0.00023,-0.00011,0.00031
1788869007.770993,-0.00329,0.00469,-0.00379,-0.00016,-0.0001,0.00024
1788869007.790861,-0.00153,-0.0005,-0.01599,7e-05,8e-05,0.00016
1788869007.810754,-0.00049,0.00356,-0.00536,-6e-05,-4e-05,2e-05
1788869007.831190,-0.00067,-0.00095,0.01015,-0.00013,0.0,6e-05
1788869007.850313,0.003,0.00111,-0.02945,9e-05,-4e-05,0.00028
1788869007.870910,-0.00394,-0.00362,-9e-05,-0.00017,-3e-05,0.00016
1788869007.891037,0.00219,0.00022,-0.01888,3e-05,0.00011,0.0002
1788869007.910871,-0.00202,0.00907,-0.01727,0.00022,0.0002,0.00018
1788869007.930349,0.00085,0.00169,-0.01043,-0.0,7e-05,0.00025
1788869007.950847,0.00216,0.00188,-0.04232,0.00038,0.00017,0.00018
1788869007.970937,-0.00143,-0.00146,-0.02127,-1e-05,9e-05,0.00029
1788869007.990467,0.0008,-0.00058,-0.02417,3e-05,3e-05,0.0003
1788869008.010738,0.00484,-0.00179,-0.02092,0.00018,0.00015,8e-05
1788869008.031273,-0.00201,0.00198,-0.01425,-8e-05,9e-05,0.00023
1788869008.050797,0.00028,0.00071,-0.01617,-2e-05,-7e-05,0.00012
1788869008.071082,-0.00199,0.00078,-0.01942,0.00018,0.00025,9e-05
1788869008.091047,-0.00119,0.00329,-0.01229,7e-05,0.00011,0.00017
1788869008.110567,-0.00071,0.00655,0.00613,0.00017,0.00012,-8e-05
1788869008.131029,-0.0007,0.00314,-0.01175,0.00019,0.00015,0.00011
1788869008.150913,0.0008,-0.00312,0.02053,-0.0,-0.00012,-5e-05
1788869008.171105,0.00101,0.00234,-0.00875,-0.0,5e-05,4e-05
1788869008.190805,0.00207,-0.00095,0.01071,-6e-05,-0.00015,3e-05
1788869008.210949,-0.00271,0.00374,0.02548,-0.00021,-0.00013,-7e-05
1788869008.230541,-0.00099,-0.00359,0.00156,-1e-05,-0.00012,7e-05
1788869008.250976,0.00199,-0.00158,-0.00307,8e-05,0.0001,9e-05
1788869008.270633,-0.00257,0.0062,-0.01924,0.00033,0.00013,2e-05
1788869008.291203,-0.0022,0.00256,-0.00461,-0.00017,-3e-05,0.00018
1788869008.310768,-0.00248,0.00485,-0.00623,2e-05,-9e-05,2e-05
1788869008.330567,0.00017,0.00219,0.01021,0.00012,6e-05,-7e-05
1788869008.352341,-0.00218,0.0,-0.02796,3e-05,0.00016,0.0003
1788869008.370908,-0.00072,-0.00089,-0.03454,0.0002,8e-05,0.00025
1788869008.390749,-0.00187,0.00153,-0.01934,-2e-05,-5e-05,0.00021
1788869008.411927,-0.00152,-0.00124,-0.0126,-0.00013,-5e-05,0.0002
1788869008.430424,-0.00026,0.00502,-0.03171,0.00019,0.0001,0.00025
1788869008.450906,0.00036,0.00145,-0.02977,-0.00012,-0.00013,0.00041
1788869008.470701,-0.00424,0.00038,-0.0083,3e-05,6e-05,0.0002
1788869008.491215,-0.00279,0.00673,-0.00947,-0.00032,-9e-05,0.00034
1788869008.510680,-0.00237,-0.00273,-0.00645,-0.00018,4e-05,0.00016
1788869008.530947,0.0009,0.00477,-0.01429,-0.00024,-0.0001,0.00028
1788869008.551128,-0.00391,0.00224,-0.04848,0.00026,0.00033,0.00036
1788869008.570808,-0.00141,0.00157,-0.03029,0.0001,0.00014,0.00032
1788869008.590575,-0.0028,-0.00183,-0.03853,0.00018,9e-05,0.00033
1788869008.610640,0.00339,0.00563,-0.02791,-0.00023,0.00011,0.00044
1788869008.630946,5e-05,0.00127,-0.04202,4e-05,-1e-05,0.00042
1788869008.651226,-0.00039,-5e-05,-0.03459,-6e-05,2e-05,0.00039
1788869008.671097,-0.00011,0.00123,-0.01477,-1e-05,-3e-05,0.00026
1788869008.691328,0.00151,-0.00258,-0.01174,9e-05,0.0001,0.00022
1788869008.710729,0.00044,0.00278,-0.01444,8e-05,0.00019,9e-05
1788869008.730969,-0.00395,-0.00459,-0.00871,6e-05,2e-05,8e-05
1788869008.753576,0.00026,-0.00139,0.01208,-7e-05,-0.00012,-9e-05
1788869008.770341,0.00147,0.00402,-0.00034,-0.00014,3e-05,0.00011
1788869008.790460,0.001,-3e-05,-0.02802,3e-05,-0.0,0.00028
1788869008.811572,-0.00249,0.00213,-0.01352,-0.00024,-0.00013,0.00028
1788869008.830920,-0.0008,-0.00242,-0.0108,-0.00012,-0.00011,0.00016
1788869008.851423,0.00296,-0.00036,-0.0347,0.00022,0.00012,0.00022
1788869008.871003,0.00147,0.00253,-0.0144,3e-05,0.00019,0.00022
1788869008.890867,0.0015,-0.00179,-0.02315,-0.00025,-4e-05,0.00039
1788869008.910986,0.0009,-0.00232,-0.05831,8e-05,7e-05,0.00057
1788869008.931165,7e-05,-0.00061,0.00399,-3e-05,4e-05,0.0
1788869008.951217,-0.00179,0.00645,0.01689,-0.00041,-0.00014,0.00018
1788869008.971267,-0.0015,-0.00361,0.00447,-0.00018,-0.00011,0.00012
1788869008.991203,0.00095,0.00144,-0.00022,-6e-05,-0.00018,9e-05
1788869009.010845,-0.00133,-0.00119,-0.02144,0.00021,0.00013,0.0002
1788869009.030925,-7e-05,0.00058,-0.01101,-0.00017,-7e-05,0.00029
1788869009.050865,0.00063,0.00136,-0.02356,-5e-05,-1e-05,0.00036
1788869009.071041,-0.00295,0.00033,-0.01828,0.00013,0.00026,0.00022
1788869009.091344,0.00029,0.0002,-0.01672,0.0001,0.00016,9e-05
1788869009.110462,-0.00103,-0.00037,-0.02596,9e-05,0.0001,0.00021
1788869009.130672,-0.00225,0.00281,-0.01823,2e-05,0.00019,0.0002
1788869009.150426,0.00188,0.00041,-0.03266,-3e-05,-0.00011,0.0003
1788869009.170715,-0.0013,0.00128,-0.03229,0.00012,8e-05,0.00025
1788869009.190406,0.00371,0.00212,-0.02635,-0.00017,-0.0001,0.0004
1788869009.210426,0.00162,0.00387,-0.01487,-8e-05,-4e-05,0.00022
1788869009.230347,0.00162,-0.00266,-0.02867,0.0,5e-05,0.00031
1788869009.250469,0.00148,-0.00194,-0.02842,-0.00014,-9e-05,0.00036
1788869009.271361,-0.00096,0.00625,-0.00657,-0.00019,-2e-05,0.00032
1788869009.290419,0.00169,-0.00082,-0.03232,6e-05,3e-05,0.00038
1788869009.310843,-0.00474,0.00152,-0.01564,-8e-05,-3e-05,0.00027
1788869009.330312,-0.00296,-0.00237,-0.02193,6e-05,9e-05,0.00018
1788869009.351062,0.00032,0.00109,-0.01405,7e-05,9e-05,0.00018
1788869009.370785,0.00054,0.00213,-0.0078,-3e-05,0.00017,0.00018
1788869009.390452,0.00137,-0.00179,-0.02323,0.00012,0.00011,0.00023
1788869009.411017,0.0014,-0.00593,-0.00697,0.0001,-3e-05,0.00011
1788869009.430422,0.00044,0.00298,-0.02907,-4e-05,3e-05,0.00041
1788869009.451048,0.00014,0.00652,-0.04877,0.00013,0.0001,0.00032
1788869009.470907,0.00225,0.00079,-0.02787,0.00013,5e-05,0.00032
1788869009.490558,-0.00294,-0.00728,-0.02434,-7e-05,-6e-05,0.00025
1788869009.510872,-0.0034,0.00443,0.0044,4e-05,0.00017,8e-05
1788869009.531327,0.00218,0.00368,-0.00539,2e-05,8e-05,0.00018
1788869009.550816,-0.00353,0.00274,-0.00268,3e-05,4e-05,0.0002
1788869009.570666,-0.00617,0.00414,0.00716,-0.0,0.00017,9e-05
1788869009.590805,0.00094,0.00867,-0.00413,2e-05,6e-05,9e-05
1788869009.611373,0.00069,0.00444,-0.06077,0.00018,9e-05,0.00051
1788869009.631128,-0.0001,0.00373,-0.03039,3e-05,9e-05,0.00027
1788869009.650625,-0.00083,-0.00278,-0.04141,0.00032,0.00021,0.00043
1788869009.671154,-0.00022,0.00167,-0.02841,-0.00014,-0.0,0.00038
1788869009.691012,-0.00074,0.00148,-0.00731,-0.00014,0.0,0.00029
1788869009.710558,-0.00505,0.0043,-0.01708,-0.00019,2e-05,0.0003
1788869009.730895,0.00381,-0.002,-0.005,0.00011,0.00013,0.00016
1788869009.750374,0.00153,-0.00198,-0.02112,-5e-05,-7e-05,0.00035
1788869009.770771,-7e-05,0.00175,-0.02717,6e-05,0.00013,0.00031
1788869009.790781,0.00029,0.00124,0.00422,-7e-05,8e-05,3e-05
1788869009.810924,0.00123,0.00483,-0.03589,0.00028,0.00029,0.00022
1788869009.830752,-0.0013,0.00024,-0.00422,-2e-05,1e-05,8e-05
1788869009.851382,-0.0035,0.00262,-0.01286,0.00015,0.00011,0.00016
1788869009.870483,0.00181,0.00417,-0.04086,0.00015,0.00015,0.00038
1788869009.890804,-0.0028,0.00092,0.00342,-0.00031,-0.00013,0.00024
1788869009.910671,-0.00325,0.00159,-0.02156,0.00027,0.00021,0.00018
1788869009.931160,-0.0009,0.00405,0.01162,-7e-05,-3e-05,5e-05
1788869009.950470,0.00247,0.00189,-0.00899,0.00012,0.00013,5e-05
1788869009.970416,-0.00156,0.0059,-0.00377,-0.0001,2e-05,0.00019
1788869009.990995,-0.00365,-0.00254,-0.00749,1e-05,2e-05,0.00019
1788869010.010490,-0.0001,0.00259,-0.00031,-0.0001,-2e-05,0.00015
1788869010.031005,0.00234,-0.00079,-0.01198,-0.00019,-8e-05,0.00032
1788869010.050354,0.00158,0.00149,-0.0434,0.00013,0.00013,0.00037
1788869010.070817,-0.00551,-0.00317,-0.03427,7e-05,5e-05,0.00044
1788869010.091369,-0.00483,0.0058,-0.02981,0.0001,0.00018,0.00029
1788869010.110753,0.00062,0.0045,-0.01122,-0.00012,0.00012,0.00032
1788869010.130472,0.00271,0.00269,-0.0216,7e-05,0.00014,0.00032
1788869010.150344,-0.00047,0.00241,-0.03584,4e-05,-0.0,0.00048
1788869010.170787,0.00188,0.00424,-0.02229,-9e-05,-8e-05,0.00038
1788869010.190417,-0.0018,0.00153,-0.01435,-0.00013,-1e-05,0.0003
1788869010.210964,-0.00123,0.00049,-0.02224,0.00025,0.00019,0.00021
1788869010.230356,-0.00262,0.00338,-0.01593,4e-05,6e-05,0.00022
1788869010.250438,0.00502,-0.00193,-0.02303,-0.00011,-1e-05,0.00023
1788869010.270943,0.00082,0.00095,-0.01831,0.00014,0.00022,0.00028
1788869010.292303,-0.00027,-0.00383,-0.01582,-7e-05,-9e-05,0.00015
1788869010.310759,-0.00119,0.00214,-0.03045,0.00011,4e-05,0.00034
1788869010.331259,-0.00531,-0.00207,-0.0271,-7e-05,4e-05,0.0004
1788869010.350752,0.00199,0.00463,-0.01274,-3e-05,5e-05,0.00013
1788869010.371359,0.00079,0.00476,0.0091,-0.00014,-1e-05,0.00019
1788869010.390746,-0.00515,-0.00719,-0.00561,5e-05,-1e-05,6e-05
1788869010.410676,-0.00204,-0.00689,-0.01692,0.00011,0.00011,0.00031
1788869010.431213,-0.00135,-0.00088,-0.00131,-2e-05,4e-05,6e-05
1788869010.450693,0.00248,0.01318,-0.06141,-3e-05,-7e-05,0.00018
1788869010.470889,0.00174,0.00916,-0.16851,-5e-05,-1e-05,0.0003
1788869010.491295,0.0009,0.00494,-0.30145,-0.00013,-0.00018,0.00018
1788869010.510565,0.01012,0.01643,-0.49407,-0.00027,7e-05,-5e-05
1788869010.530881,0.02011,0.0284,-0.85359,-0.00042,-0.00013,0.0001
1788869010.551057,0.00935,0.03634,-0.97126,-0.00049,-0.00019,0.00027
1788869010.570833,0.01231,0.04119,-0.69504,-0.00059,-2e-05,0.00026
1788869010.590780,0.01085,0.02206,-0.74499,-0.00042,-0.00021,0.00014
1788869010.611046,0.0162,0.01641,-0.71846,-5e-05,-5e-05,0.0001
1788869010.631499,0.01048,0.01974,-0.79204,0.00016,3e-05,0.00024
1788869010.650713,0.00269,0.01786,-0.73834,4e-05,-0.00034,3e-05
1788869010.670552,-0.00598,0.00026,-0.74603,2e-05,-0.00045,0.0002
1788869010.691215,0.0029,-0.02107,-0.78432,0.00072,-0.00033,0.00028
1788869010.711099,0.00178,-0.01961,-0.77331,0.00051,-0.00041,0.00011
1788869010.731524,-0.01087,-0.01942,-0.78757,0.00099,-0.00054,0.00013
1788869010.751018,-0.01218,-0.02786,-0.79626,0.00111,-0.00058,0.00017
1788869010.771388,-0.00822,-0.03816,-0.78265,0.001,-0.00076,0.00014
1788869010.792093,-0.01076,-0.04687,-0.79926,0.00115,-0.00059,0.00024
1788869010.811054,-0.0085,-0.04104,-0.78062,0.00094,-0.00087,2e-05
1788869010.831275,-0.01356,-0.03441,-0.82711,0.00098,-0.00077,0.00013
1788869010.851463,-0.00773,-0.03769,-0.80712,0.001,-0.00081,0.00015
1788869010.870585,-0.00431,-0.03894,-0.80106,0.00106,-0.00075,-2e-05
1788869010.891015,-0.00174,-0.03988,-0.82196,0.00103,-0.00062,0.00019
1788869010.911484,-0.00874,-0.03456,-0.81701,0.00082,-0.00087,0.00017
1788869010.930603,-0.01034,-0.02755,-0.85721,0.00099,-0.0007,0.00026
1788869010.950927,4e-05,-0.02291,-0.89481,0.00077,-0.00058,0.00026
1788869010.970931,0.00338,-0.01414,-0.9368,0.0005,-0.00059,0.00042
1788869010.991152,-0.00031,-0.02302,-0.92989,0.00087,-0.00057,0.00022
1788869011.011179,-0.00263,-0.02378,-0.95037,0.00118,-0.00047,0.00024
1788869011.031322,-0.00081,-0.0262,-0.93488,0.00077,-0.00079,0.00022
1788869011.050756,0.00171,-0.02813,-0.9269,0.0009,-0.00057,9e-05
1788869011.073384,-0.00508,-0.02578,-0.92639,0.0009,-0.00052,0.00019
1788869011.090489,-0.00199,-0.02813,-0.90891,0.00096,-0.00066,-1e-05
1788869011.110977,-0.00804,-0.06698,-1.02589,0.00216,-0.00058,0.00027
1788869011.131369,-0.00519,-0.07317,-1.11198,0.00185,-0.00086,0.00031
1788869011.150858,0.00128,-0.05244,-1.14837,0.00135,-0.00082,0.00025
1788869011.171392,0.0044,-0.05165,-1.17896,0.00168,-0.00047,0.00047
1788869011.190684,0.0022,-0.04766,-1.1627,0.00149,-0.00057,0.00039
1788869011.210645,0.0011,-0.04714,-1.13917,0.0012,-0.00068,0.00037
1788869011.231473,0.00536,-0.04285,-1.12632,0.00118,-0.00088,0.00034
1788869011.253251,0.00334,-0.04677,-1.14847,0.00143,-0.00066,0.00039
1788869011.270980,0.00477,-0.05068,-1.15833,0.00151,-0.00059,0.00034
1788869011.291403,0.00016,-0.06711,-1.25528,0.00191,-0.00079,0.00027
1788869011.311359,-0.00257,-0.08234,-1.42073,0.00261,-0.00069,0.00044
1788869011.330861,0.00182,-0.07657,-1.50477,0.00244,-0.00075,0.00039
1788869011.351315,0.00216,-0.0754,-1.56993,0.00243,-0.00092,0.00028
1788869011.371438,0.00327,-0.06899,-1.62935,0.00232,-0.00088,0.00026
1788869011.391518,0.01162,-0.05926,-1.62707,0.0018,-0.00071,0.00026
1788869011.413404,0.01802,-0.05135,-1.56724,0.00168,-0.00063,0.00019
1788869011.431161,0.01469,-0.05028,-1.59151,0.00204,-0.00041,7e-05
1788869011.450593,0.01841,-0.05171,-1.5636,0.0016,-0.00081,0.00015
1788869011.472317,0.01844,-0.05118,-1.55089,0.00155,-0.00083,5e-05
1788869011.491210,0.01378,-0.05119,-1.5419,0.00149,-0.00065,0.00015
1788869011.510560,0.02182,-0.06247,-1.79214,0.00202,-0.00073,0.00016
1788869011.531231,0.01337,-0.0799,-2.16435,0.00267,-0.00096,0.0001
1788869011.551426,0.01915,-0.06899,-2.17986,0.00242,-0.00105,0.00014
1788869011.570918,0.0179,-0.06158,-2.2744,0.00236,-0.0011,-0.00013
1788869011.591370,0.02087,-0.05745,-2.33349,0.00202,-0.00113,2e-05
1788869011.610778,0.02172,-0.05548,-2.3777,0.0019,-0.00099,-1e-05
1788869011.631101,0.02837,-0.04229,-2.45196,0.00191,-0.00084,1e-05
1788869011.651306,0.03209,-0.0365,-2.35542,0.00152,-0.00092,-4e-05
1788869011.670783,0.03304,-0.03535,-2.36815,0.00164,-0.00092,0.00012
1788869011.691164,0.0308,-0.03742,-2.33367,0.00162,-0.00086,5e-05
1788869011.711154,0.03277,-0.04002,-2.31428,0.00166,-0.00089,-0.00012
1788869011.730586,0.03291,-0.04049,-2.33042,0.00163,-0.00084,0.00021
1788869011.753050,0.03064,-0.03667,-2.31766,0.00173,-0.00076,-1e-05
1788869011.771398,0.03366,-0.03776,-2.30238,0.00152,-0.00075,9e-05
1788869011.790789,0.03181,-0.03818,-2.29759,0.00156,-0.00094,4e-05
1788869011.810712,0.03365,-0.03524,-2.28546,0.0015,-0.00101,0.00021
1788869011.831328,0.03181,-0.03437,-2.2732,0.00137,-0.00102,0.0001
1788869011.850696,0.03489,-0.03843,-2.29384,0.00183,-0.00081,0.0001
1788869011.871255,0.03226,-0.04157,-2.30293,0.00192,-0.00076,0.00013
1788869011.890796,0.02927,-0.03748,-2.26129,0.00174,-0.00071,4e-05
1788869011.910954,0.03312,-0.03911,-2.27512,0.00169,-0.0008,0.00011
1788869011.931215,0.02916,-0.04288,-2.25531,0.0016,-0.00086,0.00018
1788869011.950503,0.03209,-0.03843,-2.262,0.00184,-0.00082,0.00018
1788869011.970764,0.03314,-0.03846,-2.23211,0.00159,-0.0008,0.00014
1788869011.990982,0.03502,-0.03904,-2.26162,0.00168,-0.00075,0.00017
1788869012.010776,0.03436,-0.0398,-2.24057,0.00177,-0.0009,6e-05
1788869012.031219,0.02905,-0.03957,-2.22603,0.00149,-0.00092,0.00013
1788869012.051003,0.02851,-0.03948,-2.23157,0.00157,-0.00085,0.0002
1788869012.070709,0.03004,-0.03764,-2.22082,0.00166,-0.00073,0.0002
1788869012.091634,0.03101,-0.04353,-2.2323,0.00179,-0.00074,0.00011
1788869012.111203,0.02939,-0.03934,-2.19229,0.00152,-0.00074,7e-05
1788869012.130702,0.02951,-0.04521,-2.20323,0.00163,-0.00067,7e-05
1788869012.151198,0.03048,-0.03938,-2.20737,0.00155,-0.00074,0.00026
1788869012.170583,0.02846,-0.04191,-2.18849,0.00159,-0.00066,0.00011
1788869012.190988,0.03027,-0.03942,-2.18349,0.00149,-0.00093,0.0002
1788869012.211534,0.03265,-0.04039,-2.17154,0.00152,-0.00074,0.00012
1788869012.231451,0.03139,-0.04002,-2.1906,0.00172,-0.00072,0.00013
1788869012.250777,0.02744,-0.03665,-2.18158,0.00163,-0.00073,0.00025
1788869012.270604,0.03146,-0.03893,-2.15776,0.00154,-0.00075,-2e-05
1788869012.291126,0.02802,-0.0378,-2.15275,0.00157,-0.00067,0.0
1788869012.315999,0.03097,-0.03769,-2.1325,0.0014,-0.00084,-5e-05
1788869012.330935,0.02557,-0.0414,-2.12661,0.00165,-0.00073,-5e-05
1788869012.351449,0.03191,-0.03872,-1.93652,0.00119,-0.0007,0.00017
