t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788875617.308026,2026-09-08T22:53:37.308019,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788875868.411054,2026-09-08T22:57:48.411045,between normal and shear blocks,-0.02967,0.00619,-0.00447,0.00161,0.00047,-8e-05
1788876029.734263,2026-09-08T23:00:29.734252,end of collect,-0.02943,-0.00687,0.03039,0.0021,0.00037,-0.00025
