axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.7051722681502723,-1.5029585457359702,0.015520952752272808,24.147769956371686,6,ball8_x-1.50.png,0.044449575162742505,0.03832895971801307,-1.7051722681502723,1.2128666531532688,-1.9502527418595483,0.2688833659830081,-1.785474136024991,-1.2646661482688324,0.0
x,-0.75,1.8077701275562703,-0.7375289742879795,-0.0021570363405334133,24.14607723305678,5,ball8_x-0.75.png,0.05685789810160138,-0.030241644976467263,-1.8077701275562703,3.028423854757542,-0.5031474065077535,0.3595643936892934,-1.052629256100765,-1.2633882739392315,0.0
x,0.0,2.020446819115898,0.004713407077740419,-0.013896003551128251,24.14322409275619,4,ball8_x+0.00.png,0.016326759879784446,-0.025862065514006362,-2.020446819115898,3.106953802734383,-0.20670207976302146,0.2362337008789961,-0.3012426525792564,-1.2226329397948221,0.0
x,0.75,1.7558946158454347,0.760858519808868,-0.0024914478621964513,24.17376737762658,4,ball8_x+0.75.png,0.03715103433431146,-0.014727094870225698,-1.7558946158454347,2.521851541979661,1.7450538962912543,0.28260964401614075,0.47294742089409847,-1.2297380637239277,0.0
x,1.5,1.938821034964846,1.5094365251821023,-0.00445905931311655,24.168173051550227,3,ball8_x+1.50.png,0.03251363808057768,-0.01844975303604244,-1.938821034964846,3.083953183721017,3.1690833071093607,-0.21348760329700234,1.221691740867974,-1.356363091492313,0.0
y,-1.5,1.7672628395821903,0.003482972017020973,-1.4880727515703602,24.10371077791954,8,ball8_y-1.50.png,0.041490014295856525,0.022768560069389744,-1.7672628395821903,4.1856355745986535,0.5157028948043207,0.14605342583045022,-0.2861628506209315,-2.6856031425925653,0.0
y,-0.75,1.698264824405328,-0.002121279902138902,-0.7349474722890139,24.132269666319896,7,ball8_y-0.75.png,0.003301279468027474,0.004194583187096512,-1.698264824405328,3.3309075508772183,-0.27690646765633486,0.07275699029190008,-0.21090909056659995,-2.0221654769250668,0.0
y,0.0,1.8099269924660888,-0.008464971662587065,0.00846033088120147,24.14648297318626,5,ball8_y+0.00.png,-0.01292046589694138,0.025218282995202835,-1.8099269924660888,1.9210200703749014,-0.5631826216132063,-0.04208830066412261,-0.13541887606704228,-1.4043991814448853,0.0
y,0.75,1.6866750508664694,-0.004824423415341204,0.7680230127470525,24.18410550176993,4,ball8_y+0.75.png,-0.017007083284819657,0.043611440928550495,-1.6866750508664694,-0.05201736327242745,-0.669210792301006,-0.09382121628154216,-0.14852859384005032,-0.6057107139613748,0.0
y,1.5,2.055317157105583,-0.0017722216360500395,1.4818900043609995,24.183011681014307,2,ball8_y+1.50.png,-0.008693860003981868,-0.0353003163608399,-2.055317157105583,0.4269239069621622,-0.6778845017450241,0.09160683043303308,-0.22568461558318395,0.21511132335194164,0.0
