index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788870958.450325,1788870958.390325,normal_load,1,,2.0,-0.00067,0.00353,-0.00801,0.00014,8e-05,-8e-05,1e-05,0.00343,-0.0083,0.0001,8e-05,-7e-05,-0.00228,0.00259,-0.00807,3,37.9122,362.8296,36.9338,179.2528,0.5027,-95.0509,0.0029,24.622,-0.0106
2,000002.png,False,1788870958.642437,1788870958.582437,normal_load,1,,2.0,-0.00808,-0.01663,-0.03738,0.00047,-0.00013,0.00014,-0.00738,-0.01673,-0.03768,0.00042,-0.00014,0.00015,0.00157,-0.01904,-0.03707,3,37.9224,362.7778,36.9287,179.2541,0.4972,-95.0511,0.0074,24.6161,-0.0046
3,000003.png,False,1788870958.838423,1788870958.778423,normal_load,1,,2.0,-0.01129,-0.02682,-0.02505,0.00081,-0.00014,-5e-05,-0.01056,-0.02693,-0.02536,0.00076,-0.00015,-4e-05,0.0038,-0.02927,-0.02455,3,37.9348,362.7541,36.921,179.255,0.4945,-95.0522,0.0077,24.6079,0.0036
4,000004.png,False,1788870959.230438,1788870959.170439,normal_load,1,,2.0,-0.00942,-0.03056,-0.07649,0.00091,-0.00018,4e-05,-0.00864,-0.03067,-0.07683,0.00086,-0.00019,6e-05,0.00764,-0.0324,-0.07593,3,37.9385,362.7444,36.8686,179.2547,0.4951,-95.0526,0.0026,24.5553,0.0562
5,000005.png,False,1788870959.422497,1788870959.362497,normal_load,1,,2.0,-0.00459,-0.02221,-0.16707,0.00097,-8e-05,-0.0001,-0.00378,-0.02232,-0.16741,0.00091,-9e-05,-9e-05,0.00828,-0.0242,-0.16665,3,37.9359,362.7539,36.8355,179.2542,0.4977,-95.0522,0.0083,24.5224,0.0891
6,000006.png,False,1788870959.618387,1788870959.558388,normal_load,1,,2.0,-0.00909,-0.02852,-0.32029,0.00089,-0.00033,-0.00016,-0.00825,-0.02863,-0.32064,0.00083,-0.00033,-0.00015,0.00859,-0.03437,-0.31972,3,37.9405,362.7433,36.7697,179.2553,0.4935,-95.0526,0.0026,24.4564,0.1551
7,000007.png,False,1788870959.814393,1788870959.754393,normal_load,1,,2.0,0.00064,-0.00979,-0.41694,0.00054,-0.00016,-0.00027,0.0015,-0.00991,-0.41731,0.00048,-0.00016,-0.00025,0.00833,-0.01484,-0.41671,3,37.9371,362.7592,36.7432,179.2539,0.4987,-95.0524,0.0077,24.4302,0.1813
8,000008.png,False,1788870960.010412,1788870959.950413,normal_load,1,,2.0,0.0035,-0.00281,-0.67741,0.00039,-0.00022,5e-05,0.00439,-0.00293,-0.67779,0.00033,-0.00022,6e-05,0.00913,-0.01153,-0.67726,3,37.9399,362.7604,36.684,179.2539,0.4978,-95.0533,0.0017,24.3709,0.2405
9,000009.png,False,1788870960.206417,1788870960.146417,normal_load,1,,2.0,0.01181,0.01135,-0.81197,0.00024,-0.00015,-0.00014,0.01273,0.01122,-0.81236,0.00018,-0.00016,-0.00013,0.01019,0.00272,-0.81206,3,37.9391,362.7672,36.6632,179.2534,0.5004,-95.0533,0.0036,24.3502,0.2612
10,000010.png,False,1788870960.398505,1788870960.338505,normal_load,1,,2.0,0.01891,0.02778,-1.02534,-0.00028,-8e-05,2e-05,0.01986,0.02765,-1.02574,-0.00034,-8e-05,3e-05,0.00961,0.01708,-1.0257,3,37.9384,362.7764,36.6284,179.2523,0.5037,-95.0533,0.0078,24.3157,0.2958
11,000011.png,False,1788870960.594529,1788870960.534529,normal_load,1,,2.0,0.01598,0.02857,-1.05922,-0.00036,-0.00015,8e-05,0.01696,0.02844,-1.05963,-0.00043,-0.00015,9e-05,0.00691,0.01577,-1.05959,3,37.9385,362.7763,36.6218,179.2523,0.5039,-95.0535,0.0024,24.309,0.3024
12,000012.png,False,1788870960.986546,1788870960.926546,normal_load,1,,2.0,0.02031,0.03463,-1.35715,-4e-05,-8e-05,0.00017,0.02133,0.03448,-1.35758,-0.00011,-9e-05,0.00018,0.0097,0.0184,-1.35758,3,37.9393,362.7744,36.5737,179.2524,0.5044,-95.0537,0.0099,24.2609,0.3506
13,000013.png,False,1788870961.178478,1788870961.118479,normal_load,1,,2.0,0.02303,0.04573,-1.52019,-0.00047,-0.00023,0.00012,0.02408,0.04558,-1.52064,-0.00054,-0.00024,0.00013,0.00764,0.02676,-1.5208,3,37.9387,362.7803,36.5575,179.252,0.5065,-95.0537,0.0006,24.2448,0.3667
14,000014.png,False,1788870961.374501,1788870961.314501,normal_load,1,,2.0,0.01813,0.03894,-1.81184,-0.00023,-0.00046,0.00015,0.01921,0.03879,-1.8123,-0.0003,-0.00046,0.00017,0.00881,0.01376,-1.81228,3,37.9383,362.7752,36.521,179.2521,0.5045,-95.0535,0.0056,24.2083,0.4032
15,000015.png,False,1788870961.570590,1788870961.510590,normal_load,1,,2.0,0.02179,0.04489,-1.81134,-0.00041,-0.00047,0.0001,0.0229,0.04473,-1.8118,-0.00048,-0.00047,0.00011,0.009,0.02075,-1.81188,3,37.9388,362.7758,36.5185,179.2521,0.5048,-95.0533,0.0095,24.2057,0.4058
16,000016.png,False,1788870961.766636,1788870961.706636,normal_load,1,,2.0,0.0253,0.04863,-1.87795,-0.00039,-0.00037,-3e-05,0.02643,0.04847,-1.87843,-0.00046,-0.00038,-1e-05,0.01064,0.02467,-1.87855,3,37.9385,362.7769,36.5069,179.2518,0.5058,-95.0535,0.0052,24.1941,0.4173
17,000017.png,False,1788870961.958531,1788870961.898531,normal_load,1,,2.0,0.02358,0.054,-1.90169,-0.00049,-0.00035,0.00013,0.02474,0.05383,-1.90218,-0.00057,-0.00036,0.00015,0.00663,0.02808,-1.90239,3,37.939,362.7776,36.5042,179.2519,0.5061,-95.0537,0.0059,24.1915,0.42
18,000018.png,False,1788870962.154630,1788870962.094630,normal_load,1,,2.0,0.03063,0.06808,-2.00238,-0.00101,-0.00038,0.00025,0.03182,0.06791,-2.00289,-0.00109,-0.00038,0.00027,0.0064,0.04219,-2.00332,3,37.939,362.7836,36.4935,179.2512,0.5088,-95.0535,0.0006,24.1809,0.4306
19,000019.png,False,1788870962.546652,1788870962.486652,normal_unload,1,,0.0,0.02752,0.06059,-1.97924,-0.0005,-0.00039,-0.0001,0.02876,0.06041,-1.97977,-0.00059,-0.0004,-8e-05,0.00729,0.03452,-1.98005,3,37.9387,362.7805,36.4884,179.2513,0.5077,-95.0539,0.0093,24.1757,0.4357
20,000020.png,False,1788870962.742668,1788870962.682668,normal_unload,1,,0.0,0.02545,0.05618,-2.00861,-0.00049,-0.00043,-6e-05,0.02672,0.056,-2.00914,-0.00058,-0.00043,-4e-05,0.0079,0.0292,-2.00933,3,37.94,362.7782,36.4853,179.2517,0.5069,-95.0539,0.0146,24.1725,0.4389
21,000021.png,False,1788870962.934673,1788870962.874673,normal_unload,1,,0.0,0.03068,0.05835,-1.9468,-0.00076,-0.00033,-5e-05,0.03197,0.05817,-1.94734,-0.00085,-0.00033,-3e-05,0.01091,0.03468,-1.94757,3,37.9407,362.7811,36.4885,179.2518,0.5067,-95.0539,0.0041,24.1758,0.4357
22,000022.png,False,1788870963.130597,1788870963.070597,normal_unload,1,,0.0,0.0286,0.05197,-1.93658,-0.00028,-0.00024,-3e-05,0.02992,0.05178,-1.93714,-0.00037,-0.00025,-1e-05,0.01223,0.02828,-1.93724,3,37.9403,362.7788,36.4889,179.2518,0.5056,-95.0539,0.0101,24.1762,0.4353
23,000023.png,False,1788870963.326628,1788870963.266629,normal_unload,1,,0.0,0.02994,0.04835,-1.8806,-0.00034,-0.00019,0.00026,0.03128,0.04815,-1.88117,-0.00043,-0.0002,0.00028,0.01481,0.0267,-1.88121,3,37.9425,362.7777,36.4923,179.2527,0.5033,-95.0546,0.0199,24.1796,0.4319
24,000024.png,False,1788870963.522710,1788870963.462710,normal_unload,1,,0.0,0.02925,0.04483,-1.81876,-0.00018,-0.00012,0.00011,0.03062,0.04464,-1.81934,-0.00028,-0.00013,0.00013,0.01554,0.02431,-1.81931,3,37.9433,362.7793,36.5017,179.2532,0.5014,-95.0548,0.0059,24.189,0.4224
25,000025.png,False,1788870963.714632,1788870963.654632,normal_unload,1,,0.0,0.0246,0.03182,-1.76434,-2e-05,-0.00037,0.00017,0.026,0.03163,-1.76493,-0.00012,-0.00038,0.00019,0.01764,0.01159,-1.76467,3,37.9437,362.7727,36.5032,179.2533,0.501,-95.0546,0.0053,24.1903,0.4211
26,000026.png,False,1788870963.910733,1788870963.850733,normal_unload,1,,0.0,0.01656,0.01172,-1.67607,0.00066,-0.00018,1e-05,0.01799,0.01152,-1.67668,0.00056,-0.00019,3e-05,0.02011,-0.00842,-1.67605,3,37.9445,362.7647,36.511,179.2539,0.498,-95.0548,0.0001,24.198,0.4134
27,000027.png,False,1788870964.106787,1788870964.046788,normal_unload,1,,0.0,0.01225,0.00951,-1.5891,0.0006,-0.00032,-3e-05,0.01371,0.00931,-1.58971,0.0005,-0.00033,-1e-05,0.01688,-0.01109,-1.58904,3,37.9454,362.762,36.5185,179.2545,0.4966,-95.0548,0.0052,24.2055,0.406
28,000028.png,False,1788870964.302737,1788870964.242737,normal_unload,1,,0.0,0.017,0.00761,-1.56783,0.00063,-0.0003,-3e-05,0.01848,0.0074,-1.56846,0.00053,-0.00031,-1e-05,0.02179,-0.01003,-1.56776,3,37.9462,362.7619,36.5198,179.2543,0.497,-95.055,0.01,24.2067,0.4047
29,000029.png,False,1788870964.498756,1788870964.438756,normal_unload,1,,0.0,0.01471,0.00359,-1.47172,0.00072,-0.00023,-0.0001,0.01622,0.00337,-1.47236,0.00062,-0.00023,-7e-05,0.02115,-0.01312,-1.47158,3,37.9458,362.7597,36.5299,179.2544,0.4961,-95.0548,0.0044,24.2169,0.3946
30,000030.png,False,1788870964.690814,1788870964.630814,normal_unload,1,,0.0,0.0188,0.00747,-1.37466,0.00047,-0.00016,-7e-05,0.02034,0.00725,-1.37531,0.00037,-0.00017,-5e-05,0.02209,-0.00616,-1.37461,3,37.9451,362.7644,36.5426,179.2543,0.497,-95.055,0.0048,24.2296,0.3819
31,000031.png,False,1788870964.886822,1788870964.826823,normal_unload,1,,0.0,0.01338,0.00792,-1.33374,0.00059,-0.0002,8e-05,0.01494,0.0077,-1.3344,0.00049,-0.00021,0.0001,0.01688,-0.00782,-1.3337,3,37.9449,362.764,36.5472,179.2543,0.4972,-95.0552,0.0092,24.2342,0.3772
32,000032.png,False,1788870965.082821,1788870965.022821,normal_unload,1,,0.0,0.01365,0.00214,-1.17418,0.00064,-4e-05,8e-05,0.01524,0.00192,-1.17486,0.00053,-4e-05,0.0001,0.0189,-0.01013,-1.17407,3,37.9467,362.7652,36.5671,179.2545,0.4973,-95.0554,0.0016,24.2541,0.3574
33,000033.png,False,1788870965.278724,1788870965.218724,normal_unload,1,,0.0,0.01451,0.00177,-1.18439,0.00057,-0.00015,0.00013,0.01612,0.00154,-1.18508,0.00046,-0.00016,0.00015,0.01989,-0.01019,-1.18427,2,37.9458,362.7646,36.5659,179.2543,0.497,-95.0552,0.0074,24.2529,0.3585
