index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788884083.334813,1788884083.274813,normal_load,1,,2.0,-0.00437,0.00511,-0.02963,0.00016,-1e-05,5e-05,-0.00543,0.00334,-0.03072,0.00013,3e-05,2e-05,-0.00613,0.00177,-0.02971,3,37.9518,362.7859,35.8728,179.4577,0.8648,-98.4837,0.0053,23.5602,-0.0064
2,000002.png,False,1788884083.530807,1788884083.470807,normal_load,1,,2.0,-0.0097,-0.01283,-0.05406,0.00056,-5e-05,0.00032,-0.0108,-0.01467,-0.05519,0.00053,-1e-05,0.00028,-0.00162,-0.01682,-0.05381,3,37.9602,362.7395,35.8651,179.4591,0.8598,-98.4837,0.0087,23.5517,0.0021
3,000003.png,False,1788884083.726811,1788884083.666811,normal_load,1,,2.0,-0.00999,-0.01825,-0.02956,0.00058,-0.00017,4e-05,-0.01113,-0.02015,-0.03073,0.00055,-0.00013,1e-05,0.00067,-0.02127,-0.02922,3,37.9641,362.7226,35.8626,179.46,0.8574,-98.4837,0.0037,23.5489,0.0049
4,000004.png,False,1788884084.310842,1788884084.250842,normal_load,1,,2.0,-0.00905,-0.01553,-0.03807,0.00052,-0.0003,-4e-05,-0.01031,-0.01764,-0.03936,0.00049,-0.00026,-8e-05,0.00018,-0.01859,-0.03778,3,37.9651,362.7192,35.8457,179.4589,0.8607,-98.4837,0.0066,23.532,0.0218
5,000005.png,False,1788884084.506858,1788884084.446858,normal_load,1,,2.0,-0.00732,-0.01491,-0.15413,0.00042,-0.00025,0.00015,-0.00861,-0.01708,-0.15546,0.00039,-0.0002,0.00011,0.00218,-0.01904,-0.15384,3,37.9655,362.7164,35.8081,179.4581,0.8629,-98.4837,0.0038,23.4943,0.0595
6,000006.png,False,1788884084.698864,1788884084.638864,normal_load,1,,2.0,-0.00173,-0.00445,-0.20672,0.00033,-0.00027,0.00021,-0.00306,-0.00668,-0.20809,0.00029,-0.00022,0.00017,0.00215,-0.00803,-0.20661,3,37.9637,362.7289,35.8022,179.4575,0.8653,-98.4837,0.0063,23.4887,0.0651
7,000007.png,False,1788884084.894862,1788884084.834862,normal_load,1,,2.0,0.00042,-0.0061,-0.74744,0.00049,-0.00066,0.00011,-0.00095,-0.0084,-0.74885,0.00046,-0.00061,6e-05,0.00859,-0.01705,-0.74723,3,37.9653,362.7202,35.725,179.4593,0.8601,-98.4835,0.0008,23.4113,0.1425
8,000008.png,False,1788884085.090919,1788884085.030920,normal_load,1,,2.0,0.00148,-0.00297,-0.69648,0.00047,-0.00054,0.0,7e-05,-0.00533,-0.69792,0.00043,-0.00049,-4e-05,0.00759,-0.01299,-0.69632,3,37.966,362.7195,35.7254,179.4591,0.8605,-98.4837,0.008,23.4117,0.1421
9,000009.png,False,1788884085.286851,1788884085.226851,normal_load,1,,2.0,0.00849,0.01294,-0.99214,8e-05,-0.00061,0.00015,0.00704,0.01051,-0.99363,4e-05,-0.00056,0.0001,0.00777,-0.00044,-0.99223,3,37.9635,362.7282,35.6977,179.4581,0.8629,-98.4835,0.0067,23.3841,0.1697
10,000010.png,False,1788884085.482904,1788884085.422904,normal_load,1,,2.0,0.01187,0.01147,-0.98406,0.00023,-0.00068,0.00011,0.01038,0.00898,-0.98559,0.00019,-0.00063,6e-05,0.01137,0.0001,-0.98413,3,37.9653,362.7278,35.6962,179.4582,0.8632,-98.4839,0.0014,23.3826,0.1712
11,000011.png,False,1788884085.674920,1788884085.614920,normal_load,1,,2.0,0.02068,0.03662,-1.12096,-0.00032,-0.00057,-3e-05,0.01916,0.03406,-1.12253,-0.00036,-0.00051,-8e-05,0.00739,0.02409,-1.12147,3,37.9625,362.7426,35.6821,179.456,0.8691,-98.4839,0.0079,23.3688,0.185
12,000012.png,False,1788884085.870938,1788884085.810938,normal_load,1,,2.0,0.0217,0.03606,-1.23723,-0.00029,-0.00062,8e-05,0.02014,0.03344,-1.23884,-0.00033,-0.00056,2e-05,0.00936,0.02226,-1.23771,3,37.9619,362.7435,35.6716,179.4561,0.8687,-98.4841,0.0001,23.3583,0.1955
13,000013.png,False,1788884086.066836,1788884086.006836,normal_load,1,,2.0,0.01967,0.03776,-1.31926,-0.00029,-0.00061,9e-05,0.01807,0.03507,-1.32091,-0.00034,-0.00055,3e-05,0.00732,0.02139,-1.31976,3,37.9619,362.7434,35.6646,179.4563,0.8688,-98.4841,0.006,23.3513,0.2025
14,000014.png,False,1788884086.454941,1788884086.394941,normal_load,1,,2.0,0.02441,0.02906,-1.82137,-1e-05,-0.0011,0.00023,0.02273,0.02624,-1.8231,-5e-05,-0.00104,0.00017,0.01925,0.00819,-1.82165,3,37.9637,362.7352,35.6275,179.4575,0.8653,-98.4841,0.0039,23.3141,0.2397
