index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788880045.362137,1788880045.302137,normal_load,1,,2.0,0.00067,0.00257,-0.01027,0.00014,0.00016,-4e-05,0.00166,0.00291,-0.00918,0.0001,0.00014,-4e-05,-0.00063,0.0024,-0.01031,3,37.9171,362.8302,37.2827,179.6607,0.0566,-97.2638,0.0055,24.9708,-0.041
2,000002.png,False,1788880045.750171,1788880045.690171,normal_load,1,,2.0,-0.00117,0.00229,-0.01219,-9e-05,4e-05,0.00013,-0.00011,0.00266,-0.01101,-0.00014,1e-05,0.00013,-0.00208,0.0012,-0.01222,3,37.9351,362.7634,37.2584,179.6627,0.0502,-97.2644,0.0039,24.9454,-0.0156
3,000003.png,False,1788880046.142169,1788880046.082169,normal_load,1,,2.0,0.00221,-0.0113,-0.02996,9e-05,3e-05,0.0001,0.00335,-0.01091,-0.0287,4e-05,-0.0,0.00011,0.00777,-0.00917,-0.02976,3,37.9429,362.7499,37.2234,179.6618,0.0536,-97.2651,0.0074,24.9101,0.0197
4,000004.png,False,1788880046.334200,1788880046.274200,normal_load,1,,2.0,-0.00081,-0.00275,-0.05945,0.00023,0.00014,0.00014,0.00038,-0.00234,-0.05815,0.00019,0.00011,0.00015,0.00109,-0.00374,-0.05939,3,37.9411,362.7531,37.2171,179.6618,0.0529,-97.2646,0.0095,24.9039,0.0259
5,000005.png,False,1788880046.726197,1788880046.666197,normal_load,1,,2.0,0.00022,-0.00676,-0.25791,0.00034,4e-05,6e-05,0.00148,-0.00633,-0.25652,0.00029,1e-05,7e-05,0.00536,-0.00988,-0.25776,3,37.9459,362.7421,37.0981,179.6639,0.0469,-97.2653,0.0011,24.7846,0.1452
6,000006.png,False,1788880046.922203,1788880046.862203,normal_load,1,,2.0,0.01211,0.01448,-0.50278,-0.0002,-0.0001,2e-05,0.01341,0.01493,-0.50134,-0.00026,-0.00013,3e-05,0.00674,0.01053,-0.50297,3,37.942,362.7591,37.0312,179.6621,0.0527,-97.2653,0.0068,24.7181,0.2117
7,000007.png,False,1788880047.114226,1788880047.054226,normal_load,1,,2.0,0.0102,0.00925,-0.48678,-0.00015,-9e-05,-2e-05,0.01154,0.00971,-0.48531,-0.0002,-0.00013,-1e-05,0.00759,0.00531,-0.48689,3,37.9428,362.7564,37.0287,179.6622,0.0516,-97.2653,0.0002,24.7155,0.2143
8,000008.png,False,1788880047.310231,1788880047.250231,normal_load,1,,2.0,0.01968,0.03682,-0.83161,-0.00049,8e-05,-0.00011,0.02105,0.0373,-0.8301,-0.00054,4e-05,-0.0001,0.00441,0.0284,-0.83216,3,37.9401,362.7694,36.9592,179.6611,0.0561,-97.2651,0.006,24.6462,0.2836
9,000009.png,False,1788880047.506264,1788880047.446265,normal_load,1,,2.0,0.01786,0.03048,-0.79183,-0.00048,5e-05,-0.00032,0.01927,0.03097,-0.79027,-0.00054,1e-05,-0.0003,0.00573,0.02264,-0.79228,3,37.9411,362.7678,36.9541,179.6613,0.0554,-97.2653,0.0082,24.6411,0.2887
10,000010.png,False,1788880047.702161,1788880047.642161,normal_load,1,,2.0,0.02649,0.04603,-1.03065,-0.00082,-1e-05,-0.00011,0.02794,0.04653,-1.02905,-0.00088,-5e-05,-0.0001,0.00709,0.03659,-1.03135,3,37.9394,362.7755,36.9183,179.6602,0.0581,-97.2655,0.0015,24.6054,0.3244
