index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788786675.162936,1788786674.958236,normal_load,1,,0.1,0.01197,0.01317,-0.0018,-0.00011,7e-05,0.00014,0.00552,0.00555,-0.00765,-0.00019,0.00016,1e-05,0.0038,0.01735,-0.00206,10,37.9108,362.8318,38.764,177.5938,-0.34,-123.2812,0.001,26.4519,-0.0329
2,000002.png,False,1788786675.370968,1788786675.166268,normal_load,1,,0.1,0.01128,0.01342,-0.00157,-0.00018,2e-05,8e-05,0.00476,0.00571,-0.00748,-0.00025,0.00011,-5e-05,0.00308,0.01723,-0.00183,11,37.9125,362.8217,38.7599,177.5947,-0.3409,-123.281,0.0073,26.4477,-0.0287
3,000003.png,False,1788786675.574883,1788786675.370183,normal_load,1,,0.15252775467376978,0.0107,0.00847,-0.03358,-7e-05,-4e-05,0.0001,0.00412,0.00069,-0.03956,-0.00015,5e-05,-4e-05,0.00527,0.01215,-0.03375,11,37.9132,362.8162,38.7023,177.5965,-0.3428,-123.2812,0.0097,26.3901,0.0289
4,000004.png,False,1788786675.782810,1788786675.578110,normal_load,1,,0.15252775467376978,0.00617,0.00137,-0.06396,0.0002,-0.00017,0.00023,-0.00049,-0.0065,-0.07,0.00012,-8e-05,9e-05,0.0051,0.00325,-0.06398,10,37.9138,362.8141,38.7019,177.5966,-0.343,-123.2812,0.0034,26.3896,0.0294
5,000005.png,False,1788786676.194964,1788786675.990264,normal_load,1,,0.15252775467376978,0.01032,0.00858,-0.13204,6e-05,-0.00014,0.00023,0.00351,0.00053,-0.13821,-2e-05,-5e-05,0.0001,0.00557,0.01047,-0.13218,11,37.9117,362.8234,38.6451,177.5972,-0.3439,-123.2812,0.006,26.333,0.086
6,000006.png,False,1788786676.814857,1788786676.610157,normal_load,1,,0.2320098689443654,0.01079,0.01184,-0.10912,-5e-05,-0.00011,0.00016,0.00378,0.00354,-0.11549,-0.00013,-1e-05,2e-05,0.00419,0.0139,-0.10933,11,37.9124,362.8279,38.6489,177.5968,-0.3435,-123.2815,0.0021,26.3368,0.0822
7,000007.png,False,1788786677.226879,1788786677.022179,normal_load,1,,0.2320098689443654,0.01434,0.01567,-0.17011,-0.00013,-6e-05,0.00021,0.00718,0.0072,-0.17661,-0.00021,4e-05,7e-05,0.00577,0.01801,-0.17039,10,37.9118,362.8309,38.6087,177.5968,-0.3432,-123.2817,0.0089,26.2967,0.1223
8,000008.png,False,1788786677.846897,1788786677.642197,normal_load,1,,0.2753250098736174,0.01502,0.01612,-0.16606,-0.00012,-7e-05,0.0002,0.00764,0.00739,-0.17276,-0.00021,4e-05,5e-05,0.00611,0.0188,-0.16635,10,37.9127,362.8337,38.605,177.5962,-0.3425,-123.2821,0.0076,26.293,0.126
9,000009.png,False,1788786678.671017,1788786678.466317,normal_load,1,,0.3735932680980568,0.01583,0.01618,-0.24797,-0.00012,-0.0002,0.00032,0.00816,0.00712,-0.25492,-0.00021,-9e-05,0.00017,0.00735,0.01795,-0.24824,11,37.9122,362.8295,38.5526,177.5968,-0.3429,-123.2821,0.0065,26.2405,0.1785
10,000010.png,False,1788786678.879024,1788786678.674324,normal_load,1,,0.3735932680980568,0.01655,0.01442,-0.23133,-0.00012,-0.00023,0.00022,0.00882,0.00527,-0.23834,-0.00021,-0.00013,7e-05,0.00874,0.01705,-0.23157,10,37.9135,362.8303,38.5563,177.5965,-0.3429,-123.2826,0.0068,26.2443,0.1747
