sample_index,t_rel_s,Fx_N,Fy_N,Fz_N,Tx_Nm,Ty_Nm,Tz_Nm
1174,0.587000,-61.247946939,39.376351323,106.090921961,0.370707084,0.616189686,-0.202364497
1175,0.587500,-61.278140375,39.367487040,106.181701093,0.370253261,0.618066522,-0.202234107
1176,0.588000,-61.254294912,39.356466067,106.115728619,0.370013958,0.617568119,-0.202644824
1177,0.588500,-61.236245156,39.330116245,106.023454216,0.369126120,0.617601250,-0.202019469
1178,0.589000,-61.230916229,39.340538592,105.989914674,0.369926700,0.616330263,-0.202322742
1179,0.589500,-61.232463220,39.344931497,106.037167490,0.370310775,0.617191667,-0.202719945
1180,0.590000,-61.207388186,39.346380534,106.129044637,0.369974631,0.617438844,-0.203195780
1181,0.590500,-61.207270821,39.350282145,106.058722252,0.370010401,0.616805990,-0.202584989
1182,0.591000,-61.252334771,39.380739929,106.163972353,0.369644739,0.618101403,-0.203278509
1183,0.591500,-61.213485415,39.377842747,106.062296329,0.369659690,0.617813619,-0.203133174
1184,0.592000,-61.203808872,39.338578802,106.103252084,0.369028257,0.617282295,-0.202406549
1185,0.592500,-61.213129040,39.345720283,106.106734226,0.369427534,0.616740498,-0.203351838
1186,0.593000,-61.229009468,39.347306104,106.062083886,0.369428142,0.616642532,-0.203401873
1187,0.593500,-61.200514540,39.339230574,106.142433672,0.370104209,0.617910961,-0.203629818
1188,0.594000,-61.209334210,39.323224391,106.069487475,0.370352700,0.616697038,-0.202578785
1189,0.594500,-61.199280262,39.351540952,106.150680937,0.370018679,0.617178826,-0.203065571
1190,0.595000,-61.208218611,39.350405496,106.014178865,0.370191559,0.616916041,-0.202623780
1191,0.595500,-61.246341993,39.354212086,106.092025230,0.370006999,0.617088809,-0.202445969
1192,0.596000,-61.231419712,39.342594089,106.102874012,0.370114216,0.617495460,-0.202301982
1193,0.596500,-61.252171981,39.351885663,106.117410350,0.369441831,0.616606271,-0.203246200
1194,0.597000,-61.216445401,39.340487112,106.048284050,0.370291859,0.616032690,-0.202969071
1195,0.597500,-61.263103401,39.347474100,106.025864859,0.370126208,0.616886565,-0.202750505
1196,0.598000,-61.255820265,39.343901077,106.150524810,0.370277917,0.618201223,-0.202826610
1197,0.598500,-61.233579072,39.359017006,106.104205700,0.370768155,0.617848913,-0.202527593
1198,0.599000,-61.226257084,39.349641896,106.104738472,0.370885947,0.616853244,-0.202900975
1199,0.599500,-61.232640802,39.368670380,106.074286287,0.370475378,0.617850103,-0.203363824
1200,0.600000,-61.221240051,39.353595336,106.106426158,0.369477424,0.618055622,-0.202969840
1201,0.600500,-61.221592015,39.376983553,106.095509393,0.369826771,0.616936956,-0.203248728
1202,0.601000,-61.193155187,39.303817566,106.069951163,0.370044696,0.616874257,-0.202679105
1203,0.601500,-61.209280832,39.340730740,106.045561998,0.370482038,0.616918053,-0.202133339
1204,0.602000,-61.213086017,39.353071105,106.093550577,0.369483539,0.617160147,-0.202773649
1205,0.602500,-61.193440593,39.360025238,106.093797355,0.370627725,0.616417513,-0.203026345
1206,0.603000,-61.200142680,39.362368284,106.059013618,0.370282392,0.617082958,-0.202576244
1207,0.603500,-61.191768153,39.356510069,106.059661719,0.370065828,0.617329128,-0.202679062
1208,0.604000,-61.252101662,39.375667310,106.151601708,0.369611029,0.617258304,-0.203198499
1209,0.604500,-61.228134398,39.363507805,106.035491884,0.369372469,0.617162376,-0.202254111
1210,0.605000,-61.260655667,39.362837879,106.127669174,0.369694402,0.617199997,-0.202877601
1211,0.605500,-61.231369006,39.347803885,105.982585903,0.369973513,0.616762721,-0.203127713
1212,0.606000,-61.239590423,39.318649971,105.966874261,0.369943291,0.616265271,-0.202231581
1213,0.606500,-61.269298794,39.371415839,106.072403274,0.369930993,0.616539102,-0.203184672
1214,0.607000,-61.239119747,39.374281891,106.162724961,0.370329626,0.617383832,-0.203183423
1215,0.607500,-61.232741105,39.383063554,106.059870484,0.370764838,0.616715145,-0.202835078
1216,0.608000,-61.224319541,39.334251739,106.035033738,0.370243557,0.616494827,-0.202391009
1217,0.608500,-61.207524631,39.358117273,106.013547659,0.370068734,0.617227960,-0.202383307
1218,0.609000,-61.237676393,39.348608483,106.049629876,0.369612005,0.617434011,-0.202931249
1219,0.609500,-61.221824872,39.340789558,106.096150438,0.369564242,0.616903805,-0.203476094
1220,0.610000,-61.198653092,39.367699888,106.127016375,0.369958410,0.617705074,-0.202609388
1221,0.610500,-61.232337384,39.364305845,106.175135896,0.370439578,0.618477434,-0.203252318
1222,0.611000,-61.249343756,39.351628597,106.117507099,0.370699283,0.617540702,-0.203108410
1223,0.611500,-61.238644507,39.346917392,106.151421373,0.369953121,0.617454078,-0.203187006
1224,0.612000,-61.232695005,39.354305341,106.104387499,0.370555615,0.616898085,-0.202785299
1225,0.612500,-61.220762792,39.380676852,106.012670777,0.369684083,0.616397610,-0.202298100
1226,0.613000,-61.201883827,39.331904084,106.009712667,0.370609052,0.615915098,-0.201845859
1227,0.613500,-61.235214821,39.332496612,106.044569422,0.371123291,0.615851046,-0.202179041
1228,0.614000,-61.256171292,39.353093907,106.069606183,0.370531771,0.616433128,-0.202608389
1229,0.614500,-61.217099444,39.353161630,106.057059838,0.370564629,0.617195526,-0.202119147
1230,0.615000,-61.209415127,39.353627394,105.978738651,0.370577696,0.616301492,-0.202330182
1231,0.615500,-61.262089053,39.380170203,106.105171203,0.370178732,0.617438436,-0.202780066
1232,0.616000,-61.215418260,39.369999710,106.061427602,0.370142103,0.617512719,-0.203029978
1233,0.616500,-61.229572229,39.362806709,106.071837774,0.369720537,0.617183882,-0.202917093
1234,0.617000,-61.221779015,39.376371522,106.073368157,0.369822547,0.617144597,-0.203262755
1235,0.617500,-61.246635993,39.382927534,106.050435655,0.370211626,0.616912273,-0.203187328
1236,0.618000,-61.197554190,39.324265519,106.080890223,0.369289882,0.617435208,-0.202420199
1237,0.618500,-61.227006051,39.337664175,106.085414370,0.368818689,0.616719215,-0.203604725
1238,0.619000,-61.183153933,39.341699006,106.116797841,0.369782082,0.617361852,-0.202966871
1239,0.619500,-61.214614193,39.335348536,106.058916505,0.369716487,0.617153710,-0.202574380
1240,0.620000,-61.241528904,39.348235515,106.106580857,0.370681175,0.617273117,-0.203238655
1241,0.620500,-61.233178849,39.331104054,106.129284215,0.370382429,0.617926445,-0.203192039
1242,0.621000,-61.217110737,39.357201490,106.137803529,0.370586790,0.618043589,-0.202483512
1243,0.621500,-61.223406568,39.335773178,106.033345315,0.370078172,0.616172170,-0.202053836
1244,0.622000,-61.214367905,39.345589022,106.105234294,0.369787121,0.616751517,-0.203008168
1245,0.622500,-61.253928434,39.375765744,106.161154288,0.370151374,0.617172613,-0.202848876
1246,0.623000,-61.248391267,39.328272052,106.091477026,0.370358148,0.616771334,-0.202456456
1247,0.623500,-61.224457608,39.333112638,106.047810885,0.370232409,0.616706551,-0.202720109
1248,0.624000,-61.225035160,39.343497858,106.048121568,0.370486499,0.616411207,-0.202846900
1249,0.624500,-61.247275668,39.355453157,106.036168415,0.370197007,0.616990337,-0.202501452
1250,0.625000,-61.240584864,39.380223533,106.072666948,0.370735790,0.616354558,-0.203299713
1251,0.625500,-61.207993286,39.381601543,106.093709912,0.370411766,0.617787366,-0.202644725
1252,0.626000,-61.229932937,39.365841677,106.022417610,0.369930513,0.616659639,-0.201937868
1253,0.626500,-61.215132456,39.355362212,106.083403741,0.370036987,0.616663815,-0.203148986
1254,0.627000,-61.213832691,39.354924207,106.059834998,0.369677771,0.616854033,-0.202815103
1255,0.627500,-61.234848451,39.365893047,106.060695205,0.369019841,0.617630666,-0.202796635
1256,0.628000,-61.213237515,39.377885512,106.059368890,0.369664286,0.617807215,-0.202441594
1257,0.628500,-61.222263683,39.356311545,106.104440607,0.369858935,0.617441954,-0.202645524
1258,0.629000,-61.223064674,39.354853684,106.164652368,0.370019324,0.617564253,-0.203629532
1259,0.629500,-61.238398606,39.338661268,106.072887936,0.369717131,0.617539137,-0.203138342
1260,0.630000,-61.222034335,39.360276733,106.092641561,0.369889709,0.616608743,-0.202681567
1261,0.630500,-61.246923306,39.373635114,106.092907512,0.370325572,0.616803354,-0.202688813
1262,0.631000,-61.237396112,39.360345490,106.148355210,0.369876441,0.616513420,-0.202639449
1263,0.631500,-61.254694882,39.343112405,106.078920505,0.370103446,0.616614338,-0.202127734
1264,0.632000,-61.271188616,39.370923625,106.058350899,0.370469411,0.616657851,-0.202503286
1265,0.632500,-61.238443778,39.330150531,106.037397954,0.369659571,0.617525165,-0.202707216
1266,0.633000,-61.226814323,39.338767997,106.037743166,0.370808791,0.617466281,-0.202827004
1267,0.633500,-61.223120192,39.359260984,106.060875320,0.370059720,0.616930519,-0.203049459
1268,0.634000,-61.238852198,39.372141434,105.992706004,0.370144809,0.616422194,-0.202903138
1269,0.634500,-61.230733928,39.364383816,106.082629371,0.370090901,0.616781939,-0.202921876
1270,0.635000,-61.213132116,39.381829318,106.049033563,0.369692762,0.616977207,-0.202823427
1271,0.635500,-61.221725394,39.329537695,106.116741975,0.369484357,0.617307760,-0.202980870
1272,0.636000,-61.221250144,39.325246759,106.026409491,0.369279141,0.616559609,-0.202968249
1273,0.636500,-61.205281773,39.380789110,106.105095764,0.369688337,0.617967446,-0.202623794
1274,0.637000,-61.221876892,39.354352101,106.082560287,0.369665104,0.617954828,-0.202648814
1275,0.637500,-61.240229139,39.347797509,106.083012114,0.370321959,0.617463335,-0.202904772
1276,0.638000,-61.230379814,39.342155514,106.142219766,0.369743109,0.617494928,-0.203652304
1277,0.638500,-61.221998581,39.344436557,106.068871509,0.369778442,0.616171920,-0.202482841
1278,0.639000,-61.222795126,39.361012116,106.070239409,0.370075092,0.616511152,-0.202706332
1279,0.639500,-61.241946751,39.342801941,106.081657769,0.370826297,0.616537747,-0.202820929
1280,0.640000,-61.268271401,39.359661823,106.073817226,0.369484998,0.617142881,-0.203392935
1281,0.640500,-61.224514063,39.351715324,106.014035699,0.370368299,0.616722246,-0.202637144
1282,0.641000,-61.248709738,39.345714254,106.071942707,0.370480592,0.617001955,-0.203048381
1283,0.641500,-61.230928459,39.358773838,106.140660227,0.370044354,0.617827755,-0.203184215
1284,0.642000,-61.216374408,39.368266424,106.103232042,0.370490513,0.617729941,-0.202293109
1285,0.642500,-61.185797951,39.361135508,106.070173083,0.370643699,0.617194264,-0.202559047
1286,0.643000,-61.228578441,39.368052783,106.145695409,0.369387364,0.617818807,-0.204333398
1287,0.643500,-61.199427746,39.326050937,106.104198051,0.369838705,0.616939757,-0.202764818
1288,0.644000,-61.220715868,39.348777329,106.051012057,0.369265285,0.617311554,-0.203272292
1289,0.644500,-61.174071309,39.344670287,106.105501309,0.369451542,0.617711419,-0.202845906
1290,0.645000,-61.206169338,39.376345531,106.014727069,0.369840411,0.617233516,-0.202613294
1291,0.645500,-61.193796041,39.354878753,106.058386491,0.370593098,0.617659602,-0.202326776
1292,0.646000,-61.208091837,39.355584458,106.082145409,0.370224868,0.617552379,-0.202659045
1293,0.646500,-61.223440823,39.352469709,106.071696266,0.370009320,0.618385214,-0.202648272
1294,0.647000,-61.230131914,39.342198279,106.139292327,0.369747705,0.617488524,-0.202960724
1295,0.647500,-61.209629045,39.332007586,106.113102530,0.370595613,0.616607895,-0.202312377
1296,0.648000,-61.231837560,39.337160516,106.077950924,0.370259337,0.616760091,-0.201884256
1297,0.648500,-61.238793744,39.361837637,106.102087187,0.370249504,0.616315036,-0.202343187
1298,0.649000,-61.230526614,39.343736727,106.037464617,0.369763879,0.617482678,-0.202707088
1299,0.649500,-61.253672177,39.377665146,106.071879022,0.369988717,0.617059038,-0.202932955
1300,0.650000,-61.251904694,39.367938256,106.038149888,0.369381963,0.617339280,-0.202834763
1301,0.650500,-61.229939644,39.357702419,106.096413968,0.369678616,0.618228817,-0.203210149
1302,0.651000,-61.192802141,39.349070751,106.068417997,0.370374006,0.616914095,-0.202222002
1303,0.651500,-61.247293545,39.363373245,106.048053441,0.370252640,0.617208748,-0.202600815
1304,0.652000,-61.213517156,39.343378502,106.073765182,0.369410235,0.617364304,-0.203363203
1305,0.652500,-61.227898465,39.363592765,106.092551503,0.369369770,0.616958817,-0.202555155
1306,0.653000,-61.253865771,39.357859781,106.059908017,0.369846676,0.617455425,-0.202698186
1307,0.653500,-61.213129040,39.345720283,106.106734226,0.369427534,0.616740498,-0.203351838
1308,0.654000,-61.220929776,39.350231085,106.106347041,0.369454491,0.616799560,-0.203238283
1309,0.654500,-61.239500341,39.353864496,106.128612719,0.370183361,0.617987861,-0.202962680
1310,0.655000,-61.224511239,39.356872903,106.083465963,0.370399310,0.617361786,-0.203018199
1311,0.655500,-61.232113692,39.334882313,106.103505218,0.370237041,0.617183540,-0.202542456
1312,0.656000,-61.242000130,39.325295592,106.105583247,0.370696959,0.616316732,-0.203266374
1313,0.656500,-61.218997472,39.343673803,106.102422922,0.371031269,0.617107232,-0.202314333
1314,0.657000,-61.286663998,39.358052962,106.183815334,0.370355889,0.617185493,-0.202955905
1315,0.657500,-61.276933241,39.356227618,106.115640982,0.369815508,0.616787791,-0.202791602
1316,0.658000,-61.226184891,39.345032771,105.998926106,0.370864158,0.616206419,-0.201859058
1317,0.658500,-61.260909224,39.329406394,106.070764981,0.369456496,0.616745718,-0.202823276
1318,0.659000,-61.240598053,39.341836865,106.093007409,0.370460157,0.616732049,-0.202802118
1319,0.659500,-61.209904493,39.356800611,106.080384561,0.370774062,0.617258165,-0.202326112
1320,0.660000,-61.228413904,39.388764020,106.186469004,0.369721280,0.617108462,-0.203510816
1321,0.660500,-61.185868269,39.337353861,106.035981725,0.370474500,0.616542232,-0.202606748
1322,0.661000,-61.217883228,39.342828699,105.991503926,0.368513143,0.616848891,-0.202524516
1323,0.661500,-61.228772860,39.351388729,106.139900138,0.369454898,0.617484191,-0.203074657
1324,0.662000,-61.205831777,39.366338541,106.141051854,0.369759382,0.617028235,-0.203428429
1325,0.662500,-61.200689573,39.338576348,106.060305379,0.370107279,0.618315757,-0.202651221
1326,0.663000,-61.240987106,39.353690470,106.130040226,0.370538352,0.618005284,-0.203310591
1327,0.663500,-61.237894072,39.336026483,106.184565353,0.369694405,0.617750303,-0.203029498
1328,0.664000,-61.229779940,39.341883625,106.071180196,0.369569647,0.617788792,-0.202665633
1329,0.664500,-61.208486151,39.375619517,106.105168926,0.370547666,0.617059282,-0.202887861
1330,0.665000,-61.267962214,39.377631933,106.170672339,0.369796589,0.616850463,-0.202506255
1331,0.665500,-61.232680215,39.359420725,106.113830705,0.370593920,0.617734780,-0.202173729
1332,0.666000,-61.231500629,39.372997092,106.012125187,0.370339212,0.617099914,-0.202053379
1333,0.666500,-61.238235130,39.336878229,105.968053670,0.369714968,0.616270826,-0.202461568
1334,0.667000,-61.221795028,39.332827275,106.024278354,0.369515903,0.616882548,-0.202384106
1335,0.667500,-61.224328000,39.366522741,106.106178797,0.370468017,0.617164033,-0.203120225
1336,0.668000,-61.214460114,39.380031885,106.095229161,0.370034278,0.617204034,-0.203123930
1337,0.668500,-61.208700446,39.358576661,106.035652683,0.370430248,0.617034540,-0.202371400
1338,0.669000,-61.236105867,39.369684210,106.050323666,0.369405606,0.616814879,-0.203180589
1339,0.669500,-61.230417068,39.357139336,106.151408919,0.370034495,0.616155529,-0.203455321
1340,0.670000,-61.196670376,39.360820468,106.092801622,0.369373580,0.617360629,-0.202530548
1341,0.670500,-61.222395155,39.374365778,106.107047524,0.369985604,0.617464933,-0.203223421
1342,0.671000,-61.228334302,39.377133356,106.143339568,0.369456444,0.617822292,-0.203757871
1343,0.671500,-61.232231048,39.354054265,106.094798707,0.370372560,0.616997997,-0.203137043
1344,0.672000,-61.239253115,39.349909596,106.104928647,0.370158501,0.616936239,-0.202899361
1345,0.672500,-61.216658634,39.345938533,106.124375667,0.370510521,0.616565914,-0.202306802
1346,0.673000,-61.239585591,39.355180002,106.032881627,0.370386176,0.615994950,-0.201953516
1347,0.673500,-61.248103954,39.337564471,106.049005169,0.370244201,0.616880254,-0.202954971
1348,0.674000,-61.248169827,39.331816244,105.955969950,0.370211264,0.616445153,-0.202242154
1349,0.674500,-61.211718895,39.308451260,105.991288116,0.370786433,0.616179166,-0.202783452
1350,0.675000,-61.238622859,39.353033059,106.059935853,0.370004293,0.616407380,-0.202955385
1351,0.675500,-61.206774870,39.343228699,106.025935006,0.369780563,0.616478968,-0.202854059
1352,0.676000,-61.231364184,39.361260353,106.127622165,0.370245109,0.617310798,-0.202865852
1353,0.676500,-61.210740301,39.356987540,106.094364512,0.370950223,0.617167859,-0.203011739
1354,0.677000,-61.230283412,39.367012685,106.105110639,0.369928452,0.618135592,-0.202628669
1355,0.677500,-61.199783858,39.339980351,105.969001657,0.369945911,0.616318231,-0.202677307
1356,0.678000,-61.219545576,39.374692446,106.105656229,0.369273323,0.617433288,-0.202873390
1357,0.678500,-61.222680706,39.347736661,106.073341784,0.369794482,0.617437588,-0.203251768
1358,0.679000,-61.243734657,39.387884710,106.153393006,0.369523432,0.617524252,-0.203533424
1359,0.679500,-61.231005625,39.357065470,106.128368699,0.370033578,0.618240718,-0.202835762
1360,0.680000,-61.201076365,39.340535792,106.082185699,0.370301110,0.617802883,-0.202647930
1361,0.680500,-61.236742718,39.347367412,106.105486690,0.369421998,0.617532483,-0.202875767
1362,0.681000,-61.194143318,39.331960213,106.055925161,0.370611179,0.616700016,-0.202008705
1363,0.681500,-61.232476265,39.389381616,106.115059882,0.370809294,0.617139758,-0.202541243
1364,0.682000,-61.256992309,39.358396220,106.093029340,0.370746237,0.617179516,-0.202682445
1365,0.682500,-61.254394390,39.367717931,106.095137082,0.370093843,0.617164164,-0.203140048
1366,0.683000,-61.238405190,39.342541497,106.004029271,0.369750604,0.616909486,-0.202873341
1367,0.683500,-61.247831582,39.348880482,106.024022474,0.370330980,0.616466692,-0.202412825
1368,0.684000,-61.192724038,39.336583732,106.010707663,0.370289289,0.615851703,-0.202073347
1369,0.684500,-61.244639171,39.354092270,106.083936370,0.369464356,0.617177702,-0.203141383
1370,0.685000,-61.231378300,39.360142633,106.138935592,0.370236259,0.617519320,-0.202849161
1371,0.685500,-61.227090596,39.366702331,106.011200932,0.371196815,0.617385547,-0.201816768
1372,0.686000,-61.229653156,39.370136149,106.060117845,0.369774244,0.617606734,-0.202684694
1373,0.686500,-61.220690469,39.322781626,106.037983834,0.369080685,0.617073365,-0.202940822
1374,0.687000,-61.221173241,39.345148177,106.129459515,0.369414867,0.617841293,-0.203185549
1375,0.687500,-61.213671091,39.381531941,106.095004457,0.369866595,0.616884580,-0.203132546
1376,0.688000,-61.187968340,39.363405233,106.061489967,0.371194849,0.616701134,-0.203280175
1377,0.688500,-61.221577909,39.355027709,106.163224861,0.369664332,0.617546830,-0.203281622
1378,0.689000,-61.237321208,39.371948019,106.175799236,0.369771582,0.617886568,-0.203499665
1379,0.689500,-61.225548050,39.344276006,106.022791977,0.370676478,0.616307212,-0.202180084
1380,0.690000,-61.222964258,39.329406434,106.115242043,0.369843945,0.617318780,-0.202637200
1381,0.690500,-61.232461221,39.353230387,106.112773487,0.370551361,0.617100204,-0.202077029
1382,0.691000,-61.265289669,39.365962803,106.104672767,0.370973578,0.616520383,-0.202928080
1383,0.691500,-61.285823595,39.368760478,106.084059155,0.370076959,0.617178517,-0.203161992
1384,0.692000,-61.254609370,39.323603848,106.083893101,0.369775681,0.616912602,-0.203268051
1385,0.692500,-61.239855139,39.349021570,106.127294586,0.370330408,0.617048052,-0.202876717
1386,0.693000,-61.237813398,39.369963657,106.208014883,0.369936937,0.618203701,-0.203114541
1387,0.693500,-61.221553437,39.366300955,106.141169605,0.369746515,0.617139673,-0.203431056
1388,0.694000,-61.223348216,39.359597020,106.127523731,0.370240076,0.616627048,-0.202998760
1389,0.694500,-61.189605970,39.345244731,106.127760295,0.369442899,0.617615215,-0.202834506
1390,0.695000,-61.198850184,39.338739280,106.024858472,0.369755904,0.616416704,-0.202621824
1391,0.695500,-61.195962964,39.342578736,106.139129251,0.369058860,0.617237205,-0.202951230
1392,0.696000,-61.199951919,39.353942507,106.080583256,0.370222133,0.616865427,-0.202446163
1393,0.696500,-61.230333030,39.340468529,106.128464518,0.369734631,0.617904688,-0.202958061
1394,0.697000,-61.188144058,39.335679780,106.037633936,0.370997175,0.616879110,-0.202946042
1395,0.697500,-61.230100858,39.349591296,106.186095736,0.369796415,0.617711018,-0.203375159
1396,0.698000,-61.222989657,39.355402137,106.128270266,0.370028545,0.617556968,-0.202968670
1397,0.698500,-61.253871979,39.357163058,106.194929474,0.370015484,0.617156919,-0.202931841
1398,0.699000,-61.216941351,39.347540558,106.081071296,0.370521698,0.616359713,-0.202700000
1399,0.699500,-61.233543992,39.339179165,106.059679015,0.370627432,0.616366873,-0.202957128
1400,0.700000,-61.225485001,39.344866654,106.046396933,0.370678404,0.616102772,-0.202511846
1401,0.700500,-61.255848224,39.346546150,106.003364274,0.370306558,0.616105224,-0.202908178
1402,0.701000,-61.231398064,39.348709757,106.011388492,0.370165388,0.616448763,-0.202070362
1403,0.701500,-61.202814678,39.338302734,106.023286116,0.370830070,0.616456166,-0.202282395
1404,0.702000,-61.203479751,39.336824060,106.022047100,0.371000051,0.616772419,-0.201927989
1405,0.702500,-61.238606856,39.373503744,106.188054551,0.370139648,0.617487827,-0.203850239
1406,0.703000,-61.214820682,39.352854315,106.097905524,0.369833935,0.617183975,-0.203813139
1407,0.703500,-61.185457016,39.323594100,106.071075044,0.370191563,0.617466347,-0.202775677
1408,0.704000,-61.221589326,39.322377907,106.028358830,0.369254920,0.617187499,-0.203294686
1409,0.704500,-61.184632491,39.350520593,106.058809889,0.370208851,0.617586319,-0.202438210
1410,0.705000,-61.208014671,39.357292825,106.094436937,0.370235644,0.617139416,-0.203007498
1411,0.705500,-61.245188501,39.343639366,106.140649093,0.369564857,0.617283709,-0.203317757
1412,0.706000,-61.223750448,39.356137520,106.105868114,0.370213927,0.617459377,-0.202993434
1413,0.706500,-61.213192090,39.345129634,106.083129271,0.369425607,0.616944938,-0.203020076
1414,0.707000,-61.201268635,39.325031652,106.125064058,0.370370199,0.617062589,-0.202398505
1415,0.707500,-61.217271013,39.334894981,106.157483435,0.370609095,0.616876361,-0.202151414
1416,0.708000,-61.269883878,39.376803112,106.152886050,0.370142761,0.617081932,-0.203559773
1417,0.708500,-61.254657629,39.328128583,106.069731352,0.369812060,0.617953737,-0.202324718
1418,0.709000,-61.244826171,39.353480239,106.061795134,0.369460132,0.617385344,-0.203155410
1419,0.709500,-61.237400260,39.350886686,106.024075582,0.369634301,0.617010561,-0.202273049
1420,0.710000,-61.220267789,39.364745230,106.128914289,0.369378449,0.617538414,-0.203080483
1421,0.710500,-61.186439237,39.343858853,106.105151073,0.370695118,0.616876539,-0.202998539
1422,0.711000,-61.207657612,39.352241589,106.080602572,0.370204233,0.616293115,-0.202581698
1423,0.711500,-61.207510514,39.359234992,106.002234232,0.370077584,0.617019438,-0.202399997
1424,0.712000,-61.212210806,39.339060268,106.119055104,0.369017546,0.618184174,-0.203294321
1425,0.712500,-61.206211434,39.331725759,106.036937751,0.369517623,0.616982835,-0.202710579
1426,0.713000,-61.209511792,39.346963273,106.106606273,0.370517303,0.617355474,-0.203222665
1427,0.713500,-61.207454997,39.354827693,106.106011280,0.370037187,0.617653172,-0.202980071
1428,0.714000,-61.201843750,39.322077841,106.069953778,0.370348676,0.617894037,-0.202423897
1429,0.714500,-61.200977561,39.325286264,106.082020602,0.370191770,0.617161620,-0.202780966
1430,0.715000,-61.177579940,39.323932976,106.089929491,0.370384957,0.616263318,-0.202213714
1431,0.715500,-61.247068905,39.367498065,106.185856751,0.370272102,0.617853253,-0.203266224
1432,0.716000,-61.223511141,39.328688061,106.037504908,0.369840121,0.617733182,-0.202695973
1433,0.716500,-61.249099616,39.360709170,106.115151259,0.370768362,0.617544186,-0.202532883
1434,0.717000,-61.254896936,39.355578042,106.138094558,0.370185866,0.617679932,-0.202622180
1435,0.717500,-61.232928115,39.359377960,106.116758144,0.370589324,0.617741184,-0.202865309
1436,0.718000,-61.228143541,39.368707579,106.164909206,0.369396185,0.617604761,-0.203627790
1437,0.718500,-61.247251459,39.384919454,106.104871655,0.370404139,0.618277827,-0.202519733
1438,0.719000,-61.207539432,39.329928326,106.083133349,0.369859139,0.617209663,-0.203011081
1439,0.719500,-61.245184066,39.338599223,106.160834128,0.369529829,0.618319038,-0.202573443
1440,0.720000,-61.205455341,39.354223571,106.129913363,0.369492217,0.617739744,-0.203298976
1441,0.720500,-61.213443076,39.358122342,106.107384942,0.369514950,0.618006448,-0.203199449
1442,0.721000,-61.247002094,39.359050906,106.208890108,0.370209545,0.617638924,-0.203481933
1443,0.721500,-61.225735987,39.357859361,106.070652604,0.370767747,0.617164282,-0.202691219
1444,0.722000,-61.214480825,39.359720831,106.116712818,0.369887612,0.617601303,-0.202858442
1445,0.722500,-61.198554288,39.352450360,106.126851278,0.369849070,0.617063812,-0.202742424
1446,0.723000,-61.215901604,39.354240957,106.147349417,0.370389622,0.616673394,-0.202398091
1447,0.723500,-61.247627642,39.355767811,106.104280546,0.370375065,0.616690068,-0.202796543
1448,0.724000,-61.239523478,39.369966037,106.126488445,0.370483597,0.616439939,-0.202782387
1449,0.724500,-61.239291693,39.360592193,106.059268435,0.370238757,0.616733522,-0.202717032
1450,0.725000,-61.225657884,39.345372343,106.012942269,0.370683030,0.616101891,-0.202542564
1451,0.725500,-61.213931495,39.370173735,106.060000095,0.369787111,0.617495296,-0.202682067
1452,0.726000,-61.215659464,39.355022641,106.069387578,0.370218115,0.616768342,-0.202465480
1453,0.726500,-61.255648308,39.380664338,106.174952440,0.370540075,0.618033135,-0.203276796
1454,0.727000,-61.252990164,39.385419117,106.131234874,0.369858597,0.617173803,-0.203685107
1455,0.727500,-61.229716206,39.369545501,106.036512890,0.369772318,0.617811173,-0.202352931
1456,0.728000,-61.228184953,39.351159035,106.128847626,0.369274141,0.617580901,-0.203080611
1457,0.728500,-61.275194243,39.385531904,106.116268304,0.369487293,0.618361328,-0.202512672
1458,0.729000,-61.200007447,39.335276244,106.055835103,0.370091240,0.617050090,-0.201882293
1459,0.729500,-61.209444297,39.365587342,106.071367368,0.370655491,0.617367966,-0.202793909
1460,0.730000,-61.268672572,39.378696598,106.197769470,0.369794929,0.618533176,-0.203241801
1461,0.730500,-61.271326693,39.346710960,106.150156941,0.370286974,0.617687973,-0.202848590
1462,0.731000,-61.230789456,39.345717553,106.057881218,0.369960008,0.616966602,-0.202358007
1463,0.731500,-61.234460867,39.376908072,106.009842509,0.371267620,0.616195235,-0.201741920
1464,0.732000,-61.224756203,39.350933641,106.091997538,0.370539805,0.616627298,-0.202569755
1465,0.732500,-61.237383320,39.357161984,106.082192418,0.369674161,0.617441579,-0.202670794
1466,0.733000,-61.239417793,39.359410897,106.012058524,0.370234904,0.617142401,-0.202053507
1467,0.733500,-61.240659341,39.323909520,105.993224857,0.370153162,0.617018063,-0.202997218
1468,0.734000,-61.253351556,39.361382858,106.140086972,0.369867828,0.616422740,-0.203350346
1469,0.734500,-61.238375896,39.367271211,106.127010276,0.370104383,0.617050405,-0.202760913
1470,0.735000,-61.195492943,39.370194238,106.035548488,0.371244102,0.616336746,-0.202508421
1471,0.735500,-61.251141754,39.368362788,106.109225670,0.369198136,0.617031194,-0.203819314
1472,0.736000,-61.239485288,39.340786828,106.047297430,0.370096716,0.617129909,-0.202482263
1473,0.736500,-61.211863418,39.350924732,106.057690306,0.369113546,0.617763328,-0.202091313
1474,0.737000,-61.230160137,39.363036403,106.082890286,0.369901294,0.617087172,-0.202911140
1475,0.737500,-61.229386167,39.377614126,106.163980873,0.369820255,0.617625669,-0.203400174
1476,0.738000,-61.246572954,39.360444619,106.153069505,0.370042263,0.617526231,-0.203535294
