principle,probe,measure,x_name,group_by,group,n_units,x,median,q1,q3
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.2738901953663602,432.5968650657528,385.3834331798714,458.43469997713817
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.3230675652635333,426.61068997741654,378.7818212753599,461.6491147376291
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.3722449351607064,442.9139888161435,399.37538997692224,466.6293481214893
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.4214223050578796,459.2172876548704,419.96895867848457,482.44857443069145
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.4705996749550527,475.5205864935973,440.56252738004684,498.2678007398936
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.519777044852226,467.83120440739066,430.81128957046417,497.4391327754548
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.5689544147493992,482.7880137486536,445.94600728838344,502.57694306561467
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.6181317846465724,497.74482308991657,461.0807250063027,513.9210716001212
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.6673091545437455,509.6120018829685,481.7877777979082,523.7203848605222
9DTact,ball8,diameter_px,depth_mm,hardness,medium,3,1.7164865244409186,503.6824388778199,482.1471134846555,524.621327221823
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.5854070168059357,182.70572111258477,133.63418653035632,217.95404186510575
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.6345843867031088,233.67629031749655,175.79299740076567,259.62691146849295
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.683761756600282,266.149519925221,208.70313847258137,289.05124013912325
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.7329391264974552,292.6151913881045,275.7597303438012,308.5854618097451
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.7821164963946283,319.08086285098807,298.0412915521231,328.1196834803669
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.8312938662918016,353.08124957580134,324.0902103914099,354.14272576290375
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.8804712361889747,368.15665168471054,340.6766369227447,368.74295343654614
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.9296486060861479,377.19607280231844,367.1011138400813,380.64816721772206
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,0.9788259759833211,386.23549391992634,377.1814895158966,392.553380998898
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,1.0280033458804942,404.6085283106302,391.9286718282598,420.1555781198066
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,1.0771807157776674,414.96888353578896,402.66951455785045,432.9791645191658
9DTact,ball8,diameter_px,depth_mm,hardness,hard,3,1.1263580856748405,422.6594399857553,422.3712388459679,444.3174701298659
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.14281068773137706,100.30048403262563,60.7871971326057,159.7385105605445
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.19198805762855026,165.44200475643336,94.52525823106086,193.82387242332305
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.24116542752572342,190.73848698517196,106.59122177984665,207.7413118017099
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.2903427974228966,216.03496921391053,118.93478264357016,221.65875118009671
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.33952016732006973,229.820929674318,148.64657735980995,240.31605990606758
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.388697537217243,241.75504562580167,177.4324498215879,262.0384062814311
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.4378749071144161,265.86279993025477,215.01149064937823,282.58234020072223
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.48705227701158926,289.97055423470783,247.94879500007295,303.12627412001325
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.5362296469087625,297.1670182176633,263.3658587045979,315.2145628785555
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.5854070168059357,299.57244447724213,276.3874035474344,314.7540562436351
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.6345843867031088,324.9297319931318,305.2536323063106,337.30200865199686
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.683761756600282,350.2870195090215,331.1199899310235,359.8499610603586
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.7329391264974552,373.46250987558653,349.00912105348607,377.9902001648769
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.7821164963946283,383.0602337973173,360.10936895353154,393.70369910966735
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.8312938662918016,402.02746138529034,378.61583166764825,406.15786803706004
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.8804712361889747,416.22938495564216,392.19301832017635,418.6120369644527
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.9296486060861479,410.93689069834346,394.0664817503309,414.1833103382133
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,0.9788259759833211,407.8581553462547,397.0468246330905,421.25044280304894
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.0280033458804942,426.80412670116516,415.70632750589766,439.3299286213843
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.0771807157776674,445.75009805607556,430.3594907959323,457.4094144397195
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.1263580856748405,451.5623459510514,436.8226918286159,457.531483829485
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.1755354555720137,449.70084592029383,439.44901889843294,464.5246055661815
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.224712825469187,466.9866904044087,456.4297579840185,481.09139956031424
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.2738901953663602,484.2725348885235,471.32182415675754,497.6581935544469
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.3230675652635333,496.6875394978416,480.93796352881236,499.8323443381993
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.3722449351607064,490.34470742683504,481.1751845607048,507.91563870344504
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.4214223050578796,505.67986120651244,497.3959798930707,526.8379259940327
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.4705996749550527,521.0150149861898,508.738897746294,545.7602132846205
9DTact,ball8,diameter_px,depth_mm,thickness_mm,1,3,1.519777044852226,527.0470611435189,514.7881965092832,560.0309467640342
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.5854070168059357,179.3192929465586,131.94097244734326,246.50675235665943
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.6345843867031088,207.06616281065925,162.487933647347,264.8123375697436
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.683761756600282,241.8062784639736,196.53151774195769,286.61454567743465
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.7329391264974552,277.155361836433,268.02981556796544,319.30080962743637
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.7821164963946283,295.8729204997711,286.43732037651466,335.04375295561266
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.8312938662918016,314.59047916310936,304.84482518506394,348.94401100381407
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.8804712361889747,333.30803782644756,323.2523299936132,363.0164475498487
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.9296486060861479,357.0061548778442,338.2311461751064,385.2109649383237
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,0.9788259759833211,368.1274851118668,355.58347583375325,394.18141618914746
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.0280033458804942,379.24881534588934,372.93580549240005,403.15186743997117
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.0771807157776674,390.37014557991193,390.24746667919874,412.12231869079494
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.1263580856748405,422.6594399857553,400.28398809435305,439.6775196805813
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.1755354555720137,431.68708224685247,414.5780802556567,447.740419087624
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.224712825469187,440.7147245079497,428.87217241696044,455.80331849466677
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.2738901953663602,449.74236676904695,441.1696159173999,465.8925738034228
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.3230675652635333,481.8043551297878,454.2075225536022,486.72573399992024
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.3722449351607064,490.0458054357808,466.4798971259621,493.43265914547226
9DTact,ball8,diameter_px,depth_mm,thickness_mm,2,3,1.4214223050578796,498.28725574177383,478.75227169832215,500.1395842910243
9DTact,ball8,diameter_px,depth_mm,thickness_mm,3,3,0.9296486060861479,269.04658627759517,210.99349828705158,326.5734239553604
9DTact,ball8,diameter_px,depth_mm,thickness_mm,3,3,0.9788259759833211,285.6914662330135,226.4480876491001,342.28136715544156
9DTact,ball8,diameter_px,depth_mm,thickness_mm,3,3,1.0280033458804942,321.0344283640902,266.1349942272645,378.3685281465366
9DTact,ball8,diameter_px,depth_mm,thickness_mm,3,3,1.0771807157776674,334.1284938361498,294.6974524759203,392.5589696693462
9DTact,ball8,diameter_px,depth_mm,thickness_mm,3,3,1.1263580856748405,345.02873689193797,292.53816944789617,405.5021185829573
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.17504772502266214,188.5930725284407,180.94984897763152,194.121294995628
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.26080273989881675,258.9911731511406,245.85454392021518,263.56221109327066
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.34655775477497136,280.2503975370252,277.4535012650133,296.09610508463584
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.43231276965112597,296.24302303418494,294.9568326280108,317.0966496552453
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.5180677845272805,317.82944107536855,312.46016399100824,337.05524235801784
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.6038227994034352,351.09105986974737,344.6244329416352,366.1847957905645
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.6895778142795898,376.11165677067834,362.7285376063071,383.9744525292989
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.7753328291557443,387.32357767907473,373.92830427471165,394.8597712717659
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.861087844031899,402.31010523372527,387.01537426624327,412.908433964015
9DTact,ball8,diameter_px,force_N,hardness,soft,3,0.9468428589080536,413.921817029724,398.41503637844903,425.0423730408778
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.0325978737842083,420.1197062072547,395.609211370693,433.2998280686885
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.1183528886603629,426.3175953847853,405.07518116040774,443.6722898035946
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.2041079035365176,432.515484562316,414.54115095012247,452.6131015718146
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.2898629184126722,446.02197948979403,427.66142361481093,462.22913960423637
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.3756179332888268,459.09579192546727,440.5653550335969,471.62883639075585
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.4613729481649813,464.2460736626842,440.0739097106521,477.0667678280471
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.5471279630411359,469.39635539990115,447.46932626893454,486.0560291748959
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.6328829779172906,474.6122383601394,454.89754343872767,492.2739023172901
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.7186379927934452,485.08047827778176,464.95193908722274,499.8523103917829
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.8043930076695998,491.09624886543753,472.78010007072464,505.2044838012823
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.8901480225457545,494.72093599188355,479.41271932362156,509.361115480177
9DTact,ball8,diameter_px,force_N,hardness,soft,3,1.975903037421909,498.3456231183295,486.04533857651853,517.4032410983519
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.0616580522980636,501.9703102447755,482.8853092807433,520.8819332618206
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.1474130671742184,505.5949973712215,488.55435241400266,524.3606254252893
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.2331680820503728,514.4478891030889,496.8374978499727,530.4534198914687
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.3189230969265275,524.7112421936719,505.8258739653005,537.2514450370059
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.4046781118026823,528.1946111109796,511.42425799399075,540.6594780959053
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.4904331266788367,531.6779800282874,517.022642022681,549.0049411126438
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.5761881415549914,535.1613489455951,522.6210260513712,552.0419343499686
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.6619431564311458,538.6447178629028,525.9842183832284,555.0789275872936
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.7476981713073005,542.1280867802105,522.166906723511,558.1159208246186
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.8334531861834553,548.9500233730674,529.4554876047669,562.822197899718
9DTact,ball8,diameter_px,force_N,hardness,soft,3,2.9192082010596097,555.8635729150021,537.8299394630892,567.5742814493565
9DTact,ball8,diameter_px,force_N,hardness,medium,3,0.43231276965112597,302.422022758087,220.75236829994915,339.7672295981587
9DTact,ball8,diameter_px,force_N,hardness,medium,3,0.5180677845272805,326.5122883731736,256.6730892275468,364.7284105329121
9DTact,ball8,diameter_px,force_N,hardness,medium,3,0.6038227994034352,319.52006287385586,277.0525645979424,364.053700617756
9DTact,ball8,diameter_px,force_N,hardness,medium,3,0.6895778142795898,339.24419214671207,287.61863295805557,376.7371680886869
9DTact,ball8,diameter_px,force_N,hardness,medium,3,0.7753328291557443,358.96832141956827,313.7654067157358,389.4206355596177
9DTact,ball8,diameter_px,force_N,hardness,medium,3,0.861087844031899,378.6924506924245,339.9121804734161,389.7912765149425
9DTact,ball8,diameter_px,force_N,hardness,medium,3,0.9468428589080536,372.4691194743233,353.08522398561763,392.8165668255812
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.0325978737842083,388.3518950829721,355.6011270565415,406.89491054959495
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.1183528886603629,404.23467069162086,372.08706208381983,420.97325427360863
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.2041079035365176,420.11744630026965,388.5729971110982,435.05159799762237
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.2898629184126722,432.95649297840845,403.5370676731215,442.03332657862086
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.3756179332888268,423.9351195683662,417.2110431827492,435.73006700507324
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.4613729481649813,434.390469314393,425.58104572321395,446.27433779781467
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.5471279630411359,444.8458190604198,433.9510482636787,456.8186085905561
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.6328829779172906,455.3011688064466,442.3210508041434,467.36287938329747
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.7186379927934452,465.7565185524734,458.9598326677709,477.90715017603884
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.8043930076695998,476.2118682985002,466.662552775114,487.3036108256507
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.8901480225457545,466.4139153788417,464.23862154961444,474.6250281572148
9DTact,ball8,diameter_px,force_N,hardness,medium,3,1.975903037421909,474.66473206935103,470.8390751291988,482.4931225068335
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.0616580522980636,482.9155487598603,477.4395287087832,490.3612168564522
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.1474130671742184,491.1663654503697,484.0399822883676,498.22931120607086
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.2331680820503728,499.417182140879,497.8487952079507,506.09740555568953
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.3189230969265275,507.66799883138833,503.9553071210605,513.9654999053082
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.4046781118026823,505.79139525717153,504.9981089018073,516.7698841225639
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.4904331266788367,508.1670296821534,504.84300174974805,517.4317337966756
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.5761881415549914,512.1292368178637,509.0194474621153,515.873708509725
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.6619431564311458,516.0914439535741,513.1958931744826,519.5762849774965
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.7476981713073005,526.504071801251,520.5975492428333,528.1937735089157
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.8334531861834553,529.9470176010834,524.5143642872616,531.9518697907167
9DTact,ball8,diameter_px,force_N,hardness,medium,3,2.9192082010596097,533.3899634009157,528.4311793316899,535.4989136677568
9DTact,ball8,diameter_px,force_N,hardness,medium,3,3.0049632159357644,536.832909200748,532.3479943761181,539.0459575447971
9DTact,ball8,diameter_px,force_N,hardness,hard,3,0.6895778142795898,279.74061109897536,184.90242133122135,328.18717186571837
9DTact,ball8,diameter_px,force_N,hardness,hard,3,0.7753328291557443,292.41988729132527,203.96357575416764,338.9128067335928
9DTact,ball8,diameter_px,force_N,hardness,hard,3,0.861087844031899,305.0991634836752,223.02473017711398,351.25919083233487
9DTact,ball8,diameter_px,force_N,hardness,hard,3,0.9468428589080536,317.7784396760252,242.08588460006033,364.0886674878047
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.0325978737842083,354.1035857519156,272.9699739647769,384.84307217770606
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.1183528886603629,360.8083816312827,292.42302670219806,390.78730176934573
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.2041079035365176,367.5131775106499,308.8859436632608,396.7315313609855
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.2898629184126722,374.21797339001705,319.29776863310167,402.67576095262524
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.3756179332888268,380.92276926938416,329.7095936029425,410.5272893233166
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.4613729481649813,387.6275651487513,340.1214185727833,419.5298853770447
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.5471279630411359,397.2939882661359,352.0140571616329,427.02017052722374
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.6328829779172906,418.5666376003329,369.70980885888866,439.6957880257794
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.7186379927934452,423.56220158915977,380.5541310023965,444.2328628516499
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.8043930076695998,428.5300345617529,391.5407809758052,448.7560721694036
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.8901480225457545,433.4978675343461,397.7979042380141,453.2792814871573
9DTact,ball8,diameter_px,force_N,hardness,hard,3,1.975903037421909,438.46570050693924,403.7338799466889,459.7127830150321
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.0616580522980636,443.4335334795324,409.6698556553637,466.2694059190587
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.1474130671742184,448.4013664521256,415.6058313640385,471.0279529147448
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.2331680820503728,455.7033376213956,422.70887617105166,476.41800839183725
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.3189230969265275,476.01917880717195,436.3188559863181,488.3149988771828
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.4046781118026823,481.6933474351039,445.0091923761454,492.89115308360624
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.4904331266788367,485.2465247085956,455.53830195309615,496.4068116128095
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.5761881415549914,488.79970198208736,463.80039115921386,500.035313571149
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.6619431564311458,492.35287925557907,468.77682475609106,505.41194550333324
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.7476981713073005,495.90605652907084,473.75325835296826,510.62878232315103
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.8334531861834553,499.4592338025626,478.72969194984546,513.712625659196
9DTact,ball8,diameter_px,force_N,hardness,hard,3,2.9192082010596097,503.0124110760543,483.7061255467226,516.7964689952407
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.08929271014650751,193.3664274381371,147.85402240460246,230.00796404178237
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.17504772502266214,244.31037985362067,216.45172619103067,262.24668803273124
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.26080273989881675,305.0534318742714,268.88567328178056,308.5128693695451
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.34655775477497136,320.62562714651466,300.43801234176993,332.19362233215526
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.43231276965112597,336.197822418758,314.93423232029727,356.6551294284942
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.5180677845272805,354.9719644001255,331.0314256533867,378.95824854638806
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.6038227994034352,367.8617390890623,353.0097725512927,388.22453872535925
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.6895778142795898,376.6337326324613,362.98957553719856,395.43193833156147
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.7753328291557443,385.40572617586025,372.9693785231044,402.6393379377637
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.861087844031899,397.41921818099445,384.5699307398779,399.1546602592275
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,0.9468428589080536,410.3988952995842,396.6535755133791,411.78145473821166
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.0325978737842083,415.58255860349647,393.3406375688139,420.5102423098572
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.1183528886603629,420.76622190740875,402.29949442171943,429.2390298815026
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.2041079035365176,425.9498852113211,411.25835127462506,437.9678174531481
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.2898629184126722,431.13354851523343,420.2172081275306,441.1218543470334
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.3756179332888268,440.1318093772491,431.08336375948784,443.8284119095147
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.4613729481649813,451.4322056053381,433.66697568197907,454.7952059432872
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.5471279630411359,456.74635278831164,441.14432496313975,462.768875454502
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.6328829779172906,460.8249384512258,448.00389348427086,470.1247642056871
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.7186379927934452,464.90352411414005,454.8634620054019,477.4806529568722
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.8043930076695998,468.98210977705423,461.72303052653297,483.6887315649277
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.8901480225457545,473.0606954399684,468.582599047664,477.94841818777815
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,1.975903037421909,480.9598655231249,477.3524597789162,485.6406892337204
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.0616580522980636,489.105278358585,476.452793337648,493.4560816558145
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.1474130671742184,493.654539377364,482.5841234170739,499.47339816956804
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.2331680820503728,497.13267916227886,488.17989287956766,504.95515406638947
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.3189230969265275,500.6108189471937,493.7756623420614,510.43690996321095
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.4046781118026823,504.0889587321086,499.37143180455524,515.9186658600324
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.4904331266788367,507.56709851702345,504.967201267049,517.1317682141107
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.5761881415549914,511.2709251602106,510.6758141586789,515.4445526808986
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.6619431564311458,518.4710117510874,515.8973653273207,520.766068876253
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.7476981713073005,525.3515081172312,513.7786173920214,525.9277899592412
9DTact,ball8,diameter_px,force_N,thickness_mm,1,3,2.8334531861834553,527.9660175158292,518.9634846761478,528.9565175584563
