sensor_id,index,at,image,label,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_base,Fy_base,Fz_base,Fmag,tcp_x,tcp_y,tcp_z,descent_mm,depth_corrected_mm,contact_x_sensor_mm,contact_y_sensor_mm,lateral_fraction,probe_tilt_deg
9DTact_medium_3mm_r1,16,2026-09-07T22:51:19.379550,0016.png,N2.00,0.02041,0.02349,-1.99759,-0.000151,-9.7e-05,0.000145,0.01979,-0.00145,-1.99774,1.99783,37.9344,362.8063,38.7586,0.8309,1.2912,-0.048,0.075,0.0156,2.952
9DTact_medium_3mm_r1,17,2026-09-07T22:51:33.002275,0017.png,N0.50,0.01275,0.01641,-0.52552,-0.000644,0.000699,0.000368,0.00649,0.01216,-0.52575,0.52593,37.9241,362.8377,39.5495,0.0395,0.4998,1.331,1.226,0.0395,2.952
9DTact_medium_3mm_r1,18,2026-09-07T22:51:35.482085,0018.png,N1.00,0.00874,0.02049,-0.96692,-0.000612,0.000257,8e-06,0.00403,0.00663,-0.96715,0.96718,37.9191,362.824,39.2369,0.3523,0.8126,0.266,0.633,0.023,2.952
9DTact_medium_3mm_r1,19,2026-09-07T22:51:37.959278,0019.png,N1.50,0.00806,0.03496,-1.49451,-0.000723,-0.000194,-5.3e-05,-0.00013,0.01036,-1.4949,1.49494,37.9113,362.8234,38.9687,0.6204,1.0807,-0.13,0.484,0.024,2.952
9DTact_medium_3mm_r1,20,2026-09-07T22:51:40.216190,0020.png,N2.00,0.01244,0.04107,-1.95224,-0.000664,-0.00043,0.00011,0.00379,0.01051,-1.95268,1.95271,37.9161,362.8173,38.7764,0.8128,1.2731,-0.22,0.34,0.022,2.952
9DTact_medium_3mm_r1,21,2026-09-07T22:51:54.059171,0021.png,N0.50,0.00508,0.01269,-0.51659,-0.000588,0.00043,-1.8e-05,0.00164,0.00526,-0.51674,0.51677,37.9112,362.8351,39.5292,0.0598,0.5201,0.832,1.139,0.0265,2.952
9DTact_medium_3mm_r1,22,2026-09-07T22:51:56.535351,0022.png,N1.00,0.00729,0.01663,-0.95845,-0.00048,0.000217,9.8e-05,0.00465,0.00269,-0.95861,0.95863,37.9171,362.8206,39.2498,0.3394,0.7997,0.226,0.501,0.0189,2.952
9DTact_medium_3mm_r1,23,2026-09-07T22:51:59.017083,0023.png,N1.50,0.01834,0.02677,-1.55247,-0.000414,-3.2e-05,0.000315,0.01328,0.00748,-1.55274,1.55281,37.9229,362.8204,38.9622,0.627,1.0873,-0.02,0.267,0.0209,2.952
9DTact_medium_3mm_r1,24,2026-09-07T22:52:01.276132,0024.png,N2.00,0.02006,0.03404,-1.98518,-0.000333,-0.000217,0.000346,0.01413,0.0077,-1.98551,1.98558,37.924,362.8159,38.7754,0.8138,1.2742,-0.11,0.168,0.0199,2.952
9DTact_medium_3mm_r1,25,2026-09-07T22:52:14.695355,0025.png,N0.50,0.00421,0.01566,-0.50296,-0.000525,0.000322,-0.000206,-0.00069,0.00761,-0.50316,0.50322,37.9145,362.8356,39.5244,0.0646,0.5249,0.64,1.045,0.0322,2.952
9DTact_medium_3mm_r1,26,2026-09-07T22:52:17.177420,0026.png,N1.00,0.00601,0.02295,-0.97056,-0.000398,7.6e-05,7.8e-05,0.00047,0.00733,-0.97082,0.97085,37.9135,362.8215,39.2456,0.3436,0.8039,0.078,0.41,0.0244,2.952
9DTact_medium_3mm_r1,27,2026-09-07T22:52:19.657034,0027.png,N1.50,0.00961,0.03219,-1.51594,-0.000409,-0.000291,-0.000125,0.00275,0.0084,-1.51629,1.51632,37.9139,362.8196,38.9593,0.6299,1.0902,-0.192,0.27,0.0222,2.952
9DTact_medium_3mm_r1,28,2026-09-07T22:52:21.923728,0028.png,N2.00,0.01209,0.0313,-1.98416,-0.000135,-0.000641,4.6e-05,0.00859,0.00136,-1.98442,1.98444,37.9178,362.8156,38.7677,0.8216,1.2819,-0.323,0.068,0.0169,2.952
9DTact_medium_3mm_r1,29,2026-09-07T22:52:36.375705,0029.png,N0.50,0.00409,0.01083,-0.52575,-0.000305,0.000257,9.1e-05,0.00178,0.003,-0.52587,0.52588,37.912,362.825,39.5338,0.0554,0.5157,0.489,0.58,0.022,2.952
9DTact_medium_3mm_r1,30,2026-09-07T22:52:39.255017,0030.png,N1.00,0.00874,0.02018,-1.00763,-0.000303,-3.4e-05,-1.1e-05,0.00447,0.00571,-1.00784,1.00787,37.9139,362.8222,39.2198,0.3694,0.8297,-0.033,0.301,0.0218,2.952
9DTact_medium_3mm_r1,31,2026-09-07T22:52:41.723911,0031.png,N1.50,0.01228,0.03101,-1.55868,-0.000247,-0.000268,0.000124,0.00595,0.00802,-1.55901,1.55904,37.9173,362.8182,38.9528,0.6364,1.0967,-0.172,0.158,0.0214,2.952
9DTact_medium_3mm_r1,32,2026-09-07T22:52:43.598083,0032.png,N2.00,0.01535,0.03577,-1.92656,-7.1e-05,-0.000499,-0.000197,0.00879,0.00779,-1.92691,1.92695,37.9183,362.8153,38.7817,0.8075,1.2678,-0.259,0.037,0.0202,2.952
9DTact_medium_3mm_r1,33,2026-09-07T22:52:56.803773,0033.png,N0.50,0.00669,0.01306,-0.47137,-0.000382,0.000165,0.000149,0.00254,0.00711,-0.47153,0.47159,37.9122,362.8353,39.5841,0.0049,0.4653,0.349,0.809,0.0311,2.952
9DTact_medium_3mm_r1,34,2026-09-07T22:52:59.499582,0034.png,N1.00,0.0083,0.02374,-0.98469,-0.00031,-0.000107,6.3e-05,0.00216,0.00893,-0.98497,0.98501,37.9158,362.8207,39.2408,0.3484,0.8087,-0.109,0.315,0.0255,2.952
9DTact_medium_3mm_r1,35,2026-09-07T22:53:01.956344,0035.png,N1.50,0.01304,0.02966,-1.54996,-0.000203,-0.000445,0.000134,0.00722,0.00738,-1.55026,1.5503,37.9174,362.818,38.9633,0.6259,1.0862,-0.287,0.131,0.0209,2.952
9DTact_medium_3mm_r1,36,2026-09-07T22:53:03.824350,0036.png,N2.00,0.01824,0.03956,-1.96831,-0.000243,-0.000629,0.000156,0.00968,0.01184,-1.96873,1.96879,37.9181,362.8167,38.7844,0.8048,1.2651,-0.32,0.124,0.0221,2.952
9DTact_medium_3mm_r1,37,2026-09-07T22:53:16.840664,0037.png,N0.50,0.00885,0.0109,-0.4745,-0.000248,-2e-05,0.000163,0.00551,0.00626,-0.47463,0.47471,37.912,362.8262,39.5795,0.0097,0.47,-0.042,0.524,0.0296,2.952
9DTact_medium_3mm_r1,38,2026-09-07T22:53:19.921294,0038.png,N1.00,0.01361,0.02417,-0.99104,-0.000289,-0.000262,-2.1e-05,0.00658,0.01186,-0.99134,0.99143,37.9154,362.8235,39.2334,0.3558,0.8161,-0.264,0.292,0.028,2.952
9DTact_medium_3mm_r1,39,2026-09-07T22:53:22.382343,0039.png,N1.50,0.01986,0.03748,-1.50986,-0.000256,-0.000475,-7.2e-05,0.00894,0.0182,-1.51032,1.51045,37.9193,362.8231,38.9709,0.6183,1.0786,-0.314,0.17,0.0281,2.952
9DTact_medium_3mm_r1,40,2026-09-07T22:53:24.478798,0040.png,N2.00,0.02207,0.04064,-2.01759,5.3e-05,-0.000686,0.000217,0.0128,0.01391,-2.01803,2.01812,37.9244,362.8176,38.7665,0.8228,1.2831,-0.34,-0.026,0.0229,2.952
