axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.9473804185745565,-1.5026898306340197,0.024386974736102286,24.128857986721634,2,ball8_x-1.50.png,-0.005845170709948988,0.06504968688547078,-1.9473804185745565,0.6474043467782575,-4.244621962862544,-0.1788444025865754,-2.1059046139599698,-1.1532272086547022,0.0
x,-0.75,2.1035760314898027,-0.7334720745978257,0.0036021185469635036,24.098699968573577,2,ball8_x-0.75.png,0.004996145679405828,-0.006468239323908875,-2.1035760314898027,2.4883012571368353,-2.7983833657405586,0.0562077596581112,-1.3886572513318916,-1.1073367179195783,0.0
x,0.0,2.1627905002153227,0.013015832104346798,0.0027604283152490488,24.094100163709836,2,ball8_x+0.00.png,0.023348567663099472,-0.0020389355200059354,-2.1627905002153227,2.6082492073097376,-0.599885383315113,0.28498982768336845,-0.5426297565373381,-1.1828004252395887,0.0
x,0.75,2.1838229600424626,0.7628165417051803,-0.0010136567756150617,24.09383675710914,2,ball8_x+0.75.png,0.08191767129211378,-0.04288998979722507,-2.1838229600424626,3.415623073806895,2.281830096897566,0.10449403807331059,0.123174292232961,-1.0814759974552364,0.0
x,1.5,2.26362079960638,1.5180777769382114,0.004356203742433333,24.096431238366346,2,ball8_x+1.50.png,0.07078819034668911,-0.009885733484384396,-2.26362079960638,2.740795020336184,3.9234839510698003,0.16393446962852387,0.9648756686286517,-1.1034921654262986,0.0
y,-1.5,1.8162249119319227,-0.0042631194423180755,-1.4822695990204053,24.079762473265045,3,ball8_y-1.50.png,0.0044672461167238,0.04111978336336612,-1.8162249119319227,3.7700535109406244,-0.9417878833491822,0.2578111000962835,-0.5789782808211381,-2.6320682144012624,0.0
y,-0.75,1.9947673176287026,-0.0011422904673950897,-0.7360885698719472,24.080168650155883,2,ball8_y-0.75.png,0.0054829570702612076,-0.01211236380250753,-1.9947673176287026,3.9335716612810656,-1.0925942710709902,0.1487172512445234,-0.6152691021217597,-1.8227453406964451,0.0
y,0.0,2.0896080226903195,-0.010798616821887002,0.022800696787729377,24.09265351968667,2,ball8_y+0.00.png,-0.03171174240881136,0.029892619096508886,-2.0896080226903195,1.5108368494253428,-1.94677759164546,0.24900610181166627,-0.5587520789609914,-1.0745283418386935,0.0
y,0.75,2.378923943991816,-0.003746383114871523,0.7700225441430947,24.095124253718513,2,ball8_y+0.75.png,-0.03620950068755846,0.0754332971743004,-2.378923943991816,-1.0812943244140893,-2.3486550242614648,0.24021808748422302,-0.6132746026452781,-0.3246065064446826,0.0
y,1.5,2.6598390753001953,0.00017079674193778331,1.504972939989041,24.1040516177368,2,ball8_y+1.50.png,0.003383094608532744,0.03933089991343319,-2.6598390753001953,-2.1968576379966716,-1.499182501018398,0.06616405704713557,-0.5948894395167884,0.46259897128720273,0.0
