probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
cyl4,1,0.1,0.09335146483099876,0.22406340816146156,cyl4_d0.10_r1.png,1788604478.2789233,-0.001387651969596959,0.01616999478338066,-0.22406340816146156,-0.0002909090870898967,6.989704577342604e-06,9.690286824248773e-05,37.89156341552734,362.914306640625,37.92041397094726,61748,140.19628686979092,193.76834106445312,"[883.0505927317485, 625.614627194403]",4.638711929321289,58553,0,3
cyl4,1,0.2,0.17215507671269137,0.39074293949883837,cyl4_d0.20_r1.png,1788604483.4395623,-0.004466439517502252,-0.0012049254983116597,-0.39074293949883837,0.00016706458177719873,-0.00032410180100772015,-9.11818181268842e-05,37.89271926879883,362.9154052734375,37.81756591796875,123270,198.08599059468057,219.17596435546875,"[908.9094913604283, 584.6804494199724]",5.972853183746338,122785,0,3
cyl4,1,0.3,0.27710642838540167,0.6391693367015648,cyl4_d0.30_r1.png,1788604489.0154688,0.009472956199583039,-0.000604995672746611,-0.6391693367015648,0.00036904531966407974,-0.000591138225705079,-0.00017248694701188505,37.89252853393554,362.9164733886718,37.71816253662109,143321,213.58953906440985,234.09268188476562,"[914.46991717892, 578.8261315508544]",7.703996658325195,143031,0,3
cyl4,1,0.4,0.3777856650003528,0.8795710496753258,cyl4_d0.40_r1.png,1788604494.7919195,0.009825684586678563,0.001390164081031564,-0.8795710496753258,0.0005282649640303034,-0.0007792240156681673,-0.00015670622639629705,37.89162445068359,362.92431640625,37.61885833740234,154760,221.94962938874994,239.2371368408203,"[915.3835551822176, 577.7056022227966]",9.318344116210938,154556,0,3
cyl4,1,0.5,0.4761162367936649,1.1349622294898722,cyl4_d0.50_r1.png,1788604500.5722928,0.004447673283836551,0.009886566629483617,-1.1349622294898722,0.0005706807015041449,-0.000900391319038868,7.49584841230444e-05,37.8898582458496,362.9295043945312,37.52163696289062,161220,226.53458864056662,246.01492309570312,"[915.6742835876443, 577.0478414588761]",10.874480247497559,160966,237,3
cyl4,1,0.6,0.5801451610237258,1.3943137552511815,cyl4_d0.60_r1.png,1788604506.3522847,0.01240884062418246,0.019083141976188323,-1.3943137552511815,0.0006549003922863672,-0.0011413113816581665,0.00011744124325794303,37.8901252746582,362.9325866699218,37.42053985595703,167165,230.6735184712657,249.10800170898438,"[915.5074447402267, 575.8505548410253]",12.292221069335938,166918,416,3
cyl4,2,0.1,0.07066241279713736,0.18232270777439225,cyl4_d0.10_r2.png,1788604512.1325812,0.020861468098943448,0.007729504491842754,-0.18232270777439225,0.0005373156997697109,-0.0007811084182923588,0.0002204699971195545,37.88522338867187,362.947540283203,37.9183883666992,63611,142.2955029859943,188.33631896972656,"[887.0997626196727, 622.1232334030278]",4.63406229019165,62704,0,3
cyl4,2,0.2,0.1789414880825646,0.41014509881759126,cyl4_d0.20_r2.png,1788604517.2929637,0.02467388376154922,0.014899182033104807,-0.41014509881759126,0.00032762640207853466,-0.001073471708085133,0.0001226033250344205,37.88504409790039,362.9456481933593,37.81601333618164,119857,195.32451978266988,216.019287109375,"[908.1422361647631, 588.1565031662732]",5.857418060302734,119376,0,3
cyl4,2,0.3,0.27937858742398447,0.6285751653380232,cyl4_d0.30_r2.png,1788604522.8653376,0.027303357586327338,0.020408407642912074,-0.6285751653380232,0.0005782764369256704,-0.0011855764888494436,-7.240371388692602e-05,37.88323593139648,362.9481506347656,37.71570205688476,142450,212.93952964839804,232.87789916992188,"[913.4515268515269, 582.6367076167077]",7.6439032554626465,142189,0,3
cyl4,2,0.4,0.3780777224241483,0.8613405966985624,cyl4_d0.40_r2.png,1788604528.441307,0.03623473975624521,0.031198185431393455,-0.8613405966985624,0.0005985008832565753,-0.001335042636229322,5.0342358207444704e-05,37.87947463989258,362.9539794921875,37.61635971069336,153718,221.2011733341393,238.2047576904297,"[914.6471981160306, 579.8520732770397]",9.160725593566895,153355,202,3
cyl4,2,0.5,0.47866382769220195,1.1276424984359097,cyl4_d0.50_r2.png,1788604534.4258535,0.04369882660658142,0.04103020072795882,-1.1276424984359097,0.0007166038889255294,-0.001533198089404836,0.00022387553953873152,37.87884140014648,362.9574584960937,37.51859283447265,161461,226.70384322529918,244.97564697265625,"[914.4625389412923, 578.4534345755321]",10.751768112182617,161100,281,3
cyl4,2,0.6,0.5798146250117817,1.377530514531614,cyl4_d0.60_r2.png,1788604540.2062843,0.036668806404641076,0.035590509051089826,-1.377530514531614,0.001191230329087381,-0.0015096888606537517,0.00010600110803000717,37.88002395629883,362.9584045410156,37.41746520996093,166191,230.0005180315261,246.64234924316406,"[913.7835201665554, 578.6536695729612]",12.290865898132324,165923,926,3
cyl4,3,0.1,0.06963961551841891,0.1155061671350353,cyl4_d0.10_r3.png,1788604545.986455,0.03310084509537532,0.051803719954114945,-0.1155061671350353,0.00022236969748068712,-0.0009371956670300496,6.447548613630616e-06,37.8760528564453,362.9727783203125,37.91905975341797,56879,134.55537156222277,187.6127471923828,"[884.1893844828495, 633.4752369064154]",4.621905326843262,56028,0,3
cyl4,3,0.2,0.17817854052722382,0.3822789129046015,cyl4_d0.20_r3.png,1788604551.1468382,0.031508405194364285,0.0428504594960641,-0.3822789129046015,0.0005223054847570102,-0.0012248734385254477,0.0001444443570629339,37.8756980895996,362.9776306152343,37.82022094726562,117696,193.5556776854852,214.34228515625,"[906.9576111337683, 590.1426981375748]",5.748703956604004,117132,0,3
cyl4,3,0.3,0.27800915169986595,0.6250286703844126,cyl4_d0.30_r3.png,1788604556.7192116,0.0360000759018579,0.05645889419784602,-0.6250286703844126,0.0002971661489022809,-0.0013171361266428373,0.00026032835777787253,37.87405776977539,362.9763793945312,37.7174491882324,140511,211.4853196266129,231.53421020507812,"[912.803403292269, 584.6637772131719]",7.602604866027832,140197,0,3
cyl4,3,0.4,0.3761375180604887,0.8492638704398615,cyl4_d0.40_r3.png,1788604562.499628,0.03889545558937648,0.045112356295306986,-0.8492638704398615,0.0007107899365058374,-0.0016151033486762833,0.00017606378309493743,37.86993026733398,362.987060546875,37.61804580688476,152535,220.34835712808143,241.2432098388672,"[914.163818140099, 581.436135968794]",9.225011825561523,152292,215,3
cyl4,3,0.5,0.4778681498941175,1.1341107178863978,cyl4_d0.50_r3.png,1788604568.2797904,0.041675379936408775,0.049524211300263764,-1.1341107178863978,0.000874310657683286,-0.0017675459965976082,0.0005754419650882969,37.87054443359375,362.9853515625,37.51527404785156,160293,225.88237334076857,243.64175415039062,"[913.7995420885503, 581.4712058542793]",10.677624702453613,160058,285,3
cyl4,3,0.6,0.5814466489320367,1.3591863522504326,cyl4_d0.60_r3.png,1788604574.2640357,0.05146563429386468,0.0664554273460082,-1.3591863522504326,0.0006850343979813822,-0.0018527009878151646,0.0004372952883685777,37.86795043945312,362.9950561523437,37.4163818359375,165554,229.5593058389733,246.06394958496094,"[913.418226077292, 581.3307500875848]",12.247138977050781,165317,1359,3
