index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788772487.049049,1788772486.844349,normal_load,1,,0.1,-0.00062,-0.00072,0.00336,-0.0,-1e-05,1e-05,-0.00062,-0.00072,0.00336,-0.0,-1e-05,1e-05,-0.0002,-0.00088,0.00337,11,37.5759,363.6316,40.2445,179.411,0.9907,-122.3297,0.0072,27.9474,-0.0464
2,000002.png,False,1788772487.253063,1788772487.048363,normal_load,1,,0.1,0.00018,0.00057,0.0077,-3e-05,-2e-05,-4e-05,0.00018,0.00057,0.0077,-3e-05,-2e-05,-4e-05,-0.00018,0.00071,0.00769,10,37.5779,363.6134,40.2363,179.4124,0.9891,-122.3294,0.0096,27.9389,-0.0379
3,000003.png,False,1788772487.665097,1788772487.460397,normal_load,1,,0.1176917661701566,-0.01139,-0.02846,-0.02196,0.00078,-0.00028,-0.0,-0.01139,-0.02846,-0.02196,0.00078,-0.00028,-0.0,0.00451,-0.03069,-0.02144,11,37.5789,363.6162,40.1733,179.4125,0.9891,-122.3294,0.0019,27.8759,0.0251
4,000004.png,False,1788772488.081133,1788772487.876433,normal_load,1,,0.1176917661701566,-0.00916,-0.02548,-0.07537,0.00057,-0.00035,5e-05,-0.00916,-0.02548,-0.07537,0.00057,-0.00035,5e-05,0.00532,-0.02785,-0.0749,10,37.5803,363.6113,40.1191,179.4151,0.9862,-122.3294,0.0087,27.8217,0.0793
5,000005.png,False,1788772488.493176,1788772488.288476,normal_load,1,,0.1761005551490399,-0.00581,-0.0149,-0.05027,0.00037,-0.00022,-0.00013,-0.00581,-0.0149,-0.05027,0.00037,-0.00022,-0.00013,0.00277,-0.01661,-0.04999,10,37.5785,363.625,40.1248,179.4122,0.9894,-122.3298,0.0009,27.8275,0.0735
6,000006.png,False,1788772488.697141,1788772488.492441,normal_load,1,,0.1761005551490399,-0.00509,-0.01379,-0.04725,0.00036,-0.00017,-0.00014,-0.00509,-0.01379,-0.04725,0.00036,-0.00017,-0.00014,0.00281,-0.01524,-0.04699,10,37.5767,363.6275,40.125,179.4119,0.9897,-122.3294,0.0034,27.8279,0.0731
7,000007.png,False,1788772488.905066,1788772488.700366,normal_load,1,,0.21432636201004412,-0.00312,-0.00996,-0.09941,0.00021,-0.0002,-1e-05,-0.00312,-0.00996,-0.09941,0.00021,-0.0002,-1e-05,0.00296,-0.01177,-0.09921,10,37.5742,363.6465,40.0762,179.4069,0.9955,-122.3297,0.0095,27.7794,0.1216
8,000008.png,False,1788772489.113147,1788772488.908448,normal_load,1,,0.21432636201004412,0.00169,0.00168,-0.11275,-0.00011,-8e-05,-0.0001,0.00169,0.00168,-0.11275,-0.00011,-8e-05,-0.0001,0.00141,0.0005,-0.11276,10,37.5735,363.6451,40.0835,179.4068,0.9952,-122.3295,0.0032,27.7867,0.1143
9,000009.png,False,1788772489.525196,1788772489.320496,normal_load,1,,0.2512279021874207,-0.00596,-0.01156,-0.1463,0.00026,-0.00023,-0.00018,-0.00596,-0.01156,-0.1463,0.00026,-0.00023,-0.00018,0.00163,-0.01533,-0.14606,11,37.5782,363.6195,40.0538,179.4091,0.9928,-122.3295,0.0066,27.7565,0.1445
10,000010.png,False,1788772489.937120,1788772489.732420,normal_load,1,,0.2512279021874207,0.00286,0.00579,-0.25399,-0.00024,-0.0001,-0.00017,0.00286,0.00579,-0.25399,-0.00024,-0.0001,-0.00017,0.00134,0.00238,-0.25406,10,37.5744,363.6399,39.9978,179.4074,0.9945,-122.3297,0.0038,27.7009,0.2001
11,000011.png,False,1788772490.557252,1788772490.352552,normal_load,1,,0.35426088743273565,-0.00258,-0.00666,-0.25117,0.00015,-0.00023,-0.00012,-0.00258,-0.00666,-0.25117,0.00015,-0.00023,-0.00012,0.00284,-0.01108,-0.25101,10,37.5767,363.6277,40.0013,179.4088,0.9931,-122.3299,0.0076,27.7042,0.1968
12,000012.png,False,1788772490.765229,1788772490.560529,normal_load,1,,0.35426088743273565,-0.0096,-0.02724,-0.30386,0.00057,-0.00047,-4e-05,-0.0096,-0.02724,-0.30386,0.00057,-0.00047,-4e-05,0.0074,-0.03325,-0.30332,10,37.5837,363.5973,39.9668,179.4117,0.9899,-122.3301,0.0066,27.6691,0.2319
13,000013.png,False,1788772491.589312,1788772491.384612,normal_load,1,,0.42966999804747563,0.00086,0.0007,-0.34092,-5e-05,-0.00013,-4e-05,0.00086,0.0007,-0.34092,-5e-05,-0.00013,-4e-05,0.00276,-0.00442,-0.34089,11,37.5773,363.629,39.9599,179.407,0.995,-122.3302,0.0068,27.6628,0.2382
