t,Fx,Fy,Fz,Tx,Ty,Tz
1788772487.287936,-0.00117,0.00473,0.04101,-1e-05,-3e-05,-0.00039
1788772487.304757,-0.00082,0.00536,0.02119,6e-05,6e-05,-0.00012
1788772487.325191,-8e-05,0.00316,0.04922,-4e-05,-9e-05,-0.00043
1788772487.344811,-0.004,-0.01015,-0.03098,0.00025,-3e-05,-2e-05
1788772487.364811,-0.00832,-0.02111,0.00557,0.00067,-0.00027,-0.00022
1788772487.384932,-0.01576,-0.02983,-0.00538,0.00081,-0.00038,-6e-05
1788772487.404989,-0.01952,-0.03128,-0.01535,0.00088,-0.00024,-6e-05
1788772487.425102,-0.01391,-0.0277,-0.03255,0.00098,-0.00022,4e-05
1788772487.445187,-0.01008,-0.02404,-0.01912,0.00064,-0.00031,-2e-05
1788772487.465298,-0.01213,-0.02679,-0.0175,0.00079,-0.00029,-8e-05
1788772487.484480,-0.01673,-0.03057,0.00057,0.00075,-0.00033,-7e-05
1788772487.504946,-0.01167,-0.03275,-0.02099,0.00101,-0.00019,-0.00012
1788772487.525071,-0.00887,-0.02889,-0.01886,0.00084,-0.00024,-2e-05
1788772487.545087,-0.00878,-0.02522,-0.02238,0.00056,-0.00037,7e-05
1788772487.565352,-0.01396,-0.03049,-0.02681,0.00077,-0.0003,-1e-05
1788772487.584687,-0.01572,-0.02783,-0.01649,0.0008,-0.00029,-6e-05
1788772487.605722,-0.00906,-0.0326,-0.03409,0.00084,-0.00023,-6e-05
1788772487.624955,-0.00648,-0.0268,-0.03607,0.00074,-0.00016,0.00017
1788772487.645267,-0.00893,-0.0225,-0.02375,0.00072,-0.00027,0.00016
1788772487.664733,-0.01298,-0.02866,-0.02519,0.00075,-0.00047,-3e-05
1788772487.687476,-0.00997,-0.02945,-0.00822,0.00063,-0.00038,-0.00011
1788772487.705422,-0.00541,-0.02238,-0.01868,0.00053,-0.00032,0.00014
1788772487.725495,-0.01237,-0.03332,-0.02495,0.0007,-0.00057,-0.00011
1788772487.745501,-0.02308,-0.05461,-0.17051,0.00135,-0.0007,0.00019
1788772487.764680,-0.01617,-0.03348,-0.1398,0.00103,-0.00031,2e-05
1788772487.784933,-0.0067,-0.028,-0.08049,0.00077,-0.00032,-9e-05
1788772487.805060,-0.01553,-0.03571,-0.08782,0.00072,-0.00052,-0.0
1788772487.825462,-0.00778,-0.03502,-0.07215,0.00072,-0.0004,3e-05
1788772487.845198,-0.01128,-0.02596,-0.08293,0.00076,-0.00043,-6e-05
1788772487.865417,-0.00706,-0.02324,-0.08321,0.00075,-0.00023,-1e-05
1788772487.884727,-0.0116,-0.02864,-0.06941,0.00068,-0.00035,-6e-05
1788772487.905013,-0.0093,-0.0317,-0.05854,0.00054,-0.00045,-1e-05
1788772487.925317,-0.00713,-0.03159,-0.08748,0.00071,-0.00043,1e-05
1788772487.944584,-0.00665,-0.02378,-0.07958,0.00036,-0.00045,0.00016
1788772487.965525,-0.00919,-0.02027,-0.08035,0.00057,-0.00034,3e-05
1788772487.985073,-0.01384,-0.0273,-0.07455,0.0005,-0.00033,4e-05
1788772488.004407,-0.01177,-0.02686,-0.0652,0.00039,-0.00036,8e-05
1788772488.024788,-0.00341,-0.02261,-0.08733,0.0008,-0.00036,0.00014
1788772488.045180,-0.00906,-0.02008,-0.0651,0.00045,-0.00022,3e-05
1788772488.064798,-0.00961,-0.02199,-0.08618,0.00065,-0.0002,5e-05
1788772488.084839,-0.01332,-0.02044,-0.09807,0.0006,-0.00012,0.00023
1788772488.104580,-0.00755,-0.01975,-0.08305,0.00055,-0.00025,3e-05
1788772488.124960,-0.00684,-0.01914,-0.06439,0.00058,-0.00021,-7e-05
1788772488.145283,-0.01014,-0.0148,-0.0542,0.00037,-0.00035,-0.00011
1788772488.164635,-0.01104,-0.01689,-0.09037,0.00065,-4e-05,0.00016
1788772488.184461,-0.00422,-0.02115,-0.0738,0.0004,-0.00024,0.0001
1788772488.204903,-0.00371,-0.01416,-0.06678,0.00047,-0.00013,-0.0
1788772488.225149,-0.00973,-0.01643,-0.06043,0.00034,-0.00022,-0.0
1788772488.245574,-0.00952,-0.01465,-0.04776,0.0006,-0.00018,-0.00028
1788772488.264685,-0.00464,-0.01413,-0.04515,0.00048,-0.00027,-0.00019
1788772488.285035,-0.00795,-0.01919,-0.04414,0.00043,-0.00026,-0.00017
1788772488.305264,-0.00794,-0.01343,-0.03665,0.00028,-0.00029,-0.00014
1788772488.325212,-0.00616,-0.00905,-0.05211,0.00053,-0.00013,-0.00022
1788772488.345195,-0.00633,-0.0159,-0.04474,0.00047,-0.00017,-0.00033
1788772488.364785,-0.00598,-0.01541,-0.0579,0.00045,-0.00021,-7e-05
1788772488.385126,-0.00436,-0.01906,-0.04705,0.00032,-0.0003,-0.00014
1788772488.404851,-0.00971,-0.01275,-0.06906,0.00045,-0.00011,-5e-05
1788772488.424857,-0.00495,-0.01637,-0.05461,0.00037,-0.00017,-0.00011
1788772488.444972,-0.00316,-0.02013,-0.04893,0.00025,-0.00028,-9e-05
1788772488.465260,-0.00249,-0.01368,-0.04865,0.00023,-0.00026,-7e-05
1788772488.485440,-0.00697,-0.01327,-0.04296,0.00039,-0.0003,-0.00011
1788772488.505551,-0.00588,-0.01381,-0.04151,0.00039,-0.00019,-0.00016
1788772488.524707,-0.00623,-0.01458,-0.04625,0.00046,-0.00011,-0.00022
1788772488.545508,0.00129,-0.01651,-0.06331,0.00039,-0.0003,-7e-05
1788772488.565272,-0.00522,-0.01436,-0.05037,0.00026,-0.00021,-0.00012
1788772488.585274,-0.00383,-0.01023,-0.0362,0.00025,-0.00022,-0.00015
1788772488.605376,-0.00703,-0.01554,-0.05203,0.00036,-0.00017,-0.00012
1788772488.624738,-0.00702,-0.01314,-0.04037,0.00048,-0.00014,-0.00022
1788772488.645079,-0.00334,-0.01744,-0.03829,0.00031,-0.00011,-0.00018
1788772488.665528,-0.00873,-0.01096,-0.05766,0.00051,4e-05,-6e-05
1788772488.684802,-0.00489,-0.01134,-0.04647,0.00016,-0.0003,-6e-05
1788772488.705035,-0.00315,-0.01413,-0.05199,0.0002,-0.00024,-1e-05
1788772488.725397,-0.00839,-0.00853,-0.06024,0.00041,-0.00015,-1e-05
1788772488.744458,-0.00509,-0.01514,-0.05078,0.00042,-0.00025,-0.00017
1788772488.765130,-0.00623,-0.01039,-0.03622,0.00025,-0.00017,-0.00021
1788772488.785397,-0.00274,-0.01379,-0.05609,0.00029,-0.00021,-2e-05
1788772488.804553,-0.00312,-0.01907,-0.05701,0.00021,-0.00036,2e-05
1788772488.824875,-0.00028,-0.01967,-0.12518,0.00035,-0.00037,5e-05
1788772488.844594,-0.00946,-0.02634,-0.24493,0.00045,-0.00048,-1e-05
1788772488.865077,0.00546,0.0219,-0.15885,-0.00027,0.00018,0.00017
1788772488.885450,0.00184,0.00557,-0.15276,-0.00017,6e-05,5e-05
1788772488.905174,-0.00214,0.0051,-0.11711,-0.00022,-2e-05,1e-05
1788772488.924852,0.00367,0.00072,-0.11972,-3e-05,-5e-05,-6e-05
1788772488.945317,0.00089,0.00612,-0.11124,1e-05,5e-05,-0.00018
1788772488.964632,0.00385,0.00807,-0.114,-3e-05,6e-05,-0.00018
1788772488.985007,0.00304,0.00132,-0.10862,-0.00015,-0.00026,-0.00021
1788772489.005387,-0.00217,0.00162,-0.10366,-0.00024,5e-05,-5e-05
1788772489.024673,0.00368,0.00224,-0.11967,-3e-05,0.00011,-3e-05
1788772489.045110,0.003,0.00464,-0.12286,-0.00023,-8e-05,3e-05
1788772489.064410,-0.0001,0.00156,-0.11002,-0.00025,-0.00023,-6e-05
1788772489.084711,0.00055,-0.00388,-0.11543,-6e-05,-0.00019,-5e-05
1788772489.105043,0.00052,-0.00558,-0.10226,-0.00011,-0.00023,-0.0002
1788772489.125408,0.00137,-0.00149,-0.09866,-4e-05,-0.00022,-0.00018
1788772489.144677,-0.00197,-0.00222,-0.10787,-2e-05,-1e-05,-0.00014
1788772489.165019,-0.00487,-0.00073,-0.10577,0.00017,-1e-05,-0.00031
1788772489.185349,-0.00171,-0.00363,-0.1218,0.00015,-0.0001,-0.00012
1788772489.205431,-0.00058,0.00139,-0.09845,-3e-05,-4e-05,-0.00012
1788772489.224912,-0.00423,-0.00673,-0.12277,0.00032,-8e-05,-0.00017
1788772489.245267,-0.01977,-0.05345,-0.15649,0.00146,-0.00081,-0.00017
1788772489.264538,-0.04057,-0.11142,-0.27852,0.00289,-0.00133,-0.00014
1788772489.284830,-0.00882,-0.01665,-0.1509,0.00044,-0.00022,-0.00012
1788772489.305185,-0.00911,-0.02551,-0.17147,0.00062,-0.00022,-0.00018
1788772489.324481,-0.0075,-0.01575,-0.14761,0.00022,-0.00042,-0.00014
1788772489.344793,-0.00521,-0.0153,-0.16881,0.00042,-0.00023,-6e-05
1788772489.365199,-0.00809,-0.00957,-0.1293,0.00019,-0.0003,-0.00013
1788772489.384543,-0.00096,-0.01475,-0.14676,0.00016,-0.00023,-0.0001
1788772489.404904,-0.00511,-0.01344,-0.1502,0.00016,-0.0003,-0.00022
1788772489.425220,-0.00623,-0.00851,-0.14768,0.0002,-0.00024,-7e-05
1788772489.444467,-0.00807,-0.0144,-0.15293,0.00031,-0.00023,-0.00016
1788772489.464765,-0.00573,-0.00695,-0.13686,0.00026,-3e-05,-0.00026
1788772489.485112,-0.00599,-0.01419,-0.16847,0.00036,-0.00019,-0.00019
1788772489.504396,-0.00462,-0.00671,-0.12686,0.00021,-0.00031,-0.00037
1788772489.524748,-0.00805,-0.00762,-0.13381,0.00036,-3e-05,-0.00026
1788772489.545201,-0.0015,-0.00781,-0.16457,0.00022,-0.00015,-9e-05
1788772489.564487,-0.00158,-0.00869,-0.17094,0.00023,-0.00018,-0.00012
1788772489.584792,-0.00086,-0.00252,-0.13499,-3e-05,-0.00031,-0.00035
1788772489.605084,0.00155,-0.01025,-0.16519,8e-05,-0.00029,-0.00011
1788772489.624409,0.00155,-0.0,-0.17048,5e-05,-0.00017,-6e-05
1788772489.644711,0.00511,0.01037,-0.2522,-0.00063,-0.0,-0.00025
1788772489.665018,-0.00403,-4e-05,-0.35233,-7e-05,-0.00013,-0.00014
1788772489.685396,0.01371,0.03014,-0.26934,-0.00071,9e-05,-3e-05
1788772489.704739,-0.00295,0.00614,-0.28814,-0.00031,-8e-05,1e-05
1788772489.725116,0.0045,0.01264,-0.25128,-0.00055,-0.00023,8e-05
1788772489.744410,0.00524,0.00018,-0.28136,-0.00013,-0.00016,-0.00011
1788772489.764735,0.00345,0.02141,-0.2537,-0.0005,3e-05,-0.00013
1788772489.785151,0.0059,0.00441,-0.25078,-0.00049,-0.00029,-0.0002
1788772489.804392,-0.00045,0.01083,-0.24825,-0.00023,6e-05,-0.00012
1788772489.824735,0.00282,-0.00014,-0.25374,-0.00033,-0.00022,-0.0001
1788772489.845088,0.00573,0.00887,-0.26362,-0.00013,-0.0,-0.00015
1788772489.865402,0.00268,0.00622,-0.26807,-0.00018,-8e-05,-0.00018
1788772489.884671,-0.00012,0.00139,-0.23762,-0.00027,-0.00015,-0.00019
1788772489.905052,0.00091,0.00462,-0.24828,-0.00016,-0.00016,-0.00018
1788772489.925410,0.00241,0.00014,-0.23449,2e-05,0.0,-0.00031
1788772489.944641,0.00103,-0.00457,-0.24254,-0.00013,-9e-05,-0.00035
1788772489.964953,-0.00481,0.00252,-0.24925,-4e-05,-7e-05,-0.00027
1788772489.985278,-0.00119,-0.00411,-0.22799,-0.00017,-0.00025,-0.00025
1788772490.004997,0.0003,-0.00648,-0.23958,0.0,-0.00026,-0.00044
1788772490.025233,0.00093,0.00049,-0.23892,-9e-05,-0.00024,-0.00024
1788772490.045486,-0.00071,-0.00625,-0.24236,1e-05,-0.00012,-0.00028
1788772490.064756,-0.00159,-0.00021,-0.24008,-0.00011,-0.00019,-0.00022
1788772490.084955,0.00056,-0.00455,-0.24128,3e-05,-0.00031,-0.00024
1788772490.105194,0.00318,-0.00455,-0.2478,1e-05,-0.00028,-0.00015
1788772490.124512,-0.00114,-0.00531,-0.2728,0.00017,-0.00016,-0.00011
1788772490.144976,-0.00774,-0.00052,-0.27799,9e-05,-0.00015,1e-05
1788772490.165297,-0.00526,-0.00288,-0.25087,1e-05,-0.00011,-4e-05
1788772490.185460,0.00064,-0.00679,-0.24854,8e-05,-0.0002,-0.00016
1788772490.205456,-0.00162,-0.00337,-0.249,0.00027,-0.0001,-0.00023
1788772490.225336,-0.00613,-0.00605,-0.24215,-2e-05,-0.00035,-0.00011
1788772490.244406,-0.00225,-0.00695,-0.2548,0.00016,-0.00021,-0.00014
1788772490.265243,-0.002,-0.00435,-0.27951,0.00043,6e-05,-7e-05
1788772490.284892,-0.0006,-0.00419,-0.2643,0.00024,-0.00015,-0.00019
1788772490.305346,-0.00167,-0.00635,-0.2394,0.00012,-0.00014,-0.00019
1788772490.324747,-0.00415,-0.00609,-0.24858,0.0001,-0.00017,-0.00014
1788772490.345175,-0.00373,-0.00572,-0.25296,0.00018,0.0,-0.00013
1788772490.364596,-0.0031,-0.00184,-0.24498,7e-05,-0.00012,-0.00018
1788772490.385086,-0.00146,-0.0045,-0.27049,0.00017,-0.00015,1e-05
1788772490.405085,-0.00466,-0.00745,-0.2501,0.00012,-0.00022,-0.0002
1788772490.424735,-0.00196,-0.00551,-0.25666,0.00024,-0.00015,-0.00015
1788772490.445116,-0.00439,-0.00894,-0.22809,2e-05,-0.00033,-0.0002
1788772490.464420,-0.00023,-0.0096,-0.22044,0.00016,-0.00035,-0.0003
1788772490.484792,-0.00247,-0.00789,-0.25107,0.00011,-0.00016,-8e-05
1788772490.504834,-0.00358,-0.00868,-0.25565,0.00024,-0.00015,-7e-05
1788772490.525418,-0.00188,-0.0057,-0.2807,0.00038,-0.00027,8e-05
1788772490.544997,-0.00204,-0.00651,-0.2535,3e-05,-0.0004,-9e-05
1788772490.564462,-0.00081,-0.00843,-0.24139,-8e-05,-0.00041,-4e-05
1788772490.584993,-0.00151,-0.00954,-0.26125,0.00012,-0.00034,3e-05
1788772490.605083,-0.00515,-0.00853,-0.25711,0.00029,-0.00024,-0.00014
1788772490.624757,-0.00508,-0.00728,-0.25158,0.00022,-1e-05,-7e-05
1788772490.645253,-0.00586,-0.01246,-0.26456,0.0002,-0.00027,2e-05
1788772490.664556,-0.01339,-0.046,-0.36178,0.00106,-0.00078,0.00016
1788772490.684925,-0.03423,-0.07963,-0.44721,0.00198,-0.00108,-7e-05
1788772490.705368,-0.00355,-0.02477,-0.32493,0.00061,-0.00049,-9e-05
1788772490.724673,-0.0105,-0.03854,-0.30803,0.00069,-0.00058,-0.00017
1788772490.745042,-0.01587,-0.03719,-0.32075,0.00061,-0.00047,2e-05
1788772490.765453,-0.00956,-0.02992,-0.31337,0.00068,-0.00054,-0.0
1788772490.784804,-0.01064,-0.03091,-0.33567,0.00071,-0.00045,6e-05
1788772490.805203,-0.01105,-0.02676,-0.32259,0.00062,-0.00051,8e-05
1788772490.824506,-0.01449,-0.02573,-0.34279,0.00063,-0.00033,0.00019
1788772490.845228,-0.01192,-0.02516,-0.33619,0.00082,-0.00028,3e-05
1788772490.864935,-0.00727,-0.02574,-0.32994,0.00054,-0.00038,-1e-05
1788772490.884416,-0.00792,-0.0254,-0.31217,0.00057,-0.00039,-0.00011
1788772490.904965,-0.00779,-0.01915,-0.33745,0.00063,-0.00031,0.00014
1788772490.924402,-0.00382,-0.02161,-0.3326,0.00055,-0.00033,0.00012
1788772490.944899,-0.00085,-0.02148,-0.3261,0.00062,-0.00018,-0.00013
1788772490.965384,-0.00588,-0.01308,-0.32352,0.00042,-0.00026,-7e-05
1788772490.984808,-0.00628,-0.01376,-0.34879,0.00039,-0.00022,2e-05
1788772491.005278,-0.00574,-0.01337,-0.34038,0.00041,-0.00011,4e-05
1788772491.024667,-0.00564,-0.01327,-0.31214,0.00029,-0.00017,-0.00023
1788772491.045199,-0.00485,-0.00929,-0.30155,0.00023,-0.00013,-0.00026
1788772491.064627,-0.00076,-0.00847,-0.31644,-4e-05,-0.00034,-2e-05
1788772491.085087,-0.00187,-0.00893,-0.33099,0.00012,-0.0003,-2e-05
1788772491.104485,-0.00335,-0.00892,-0.33136,8e-05,-0.00028,-0.00019
1788772491.124972,0.00249,-0.00123,-0.30748,-0.00011,-0.00032,-0.00013
1788772491.145453,0.00055,-0.00374,-0.32046,9e-05,-0.00016,-8e-05
1788772491.164804,-0.00247,-0.00836,-0.33,6e-05,-0.00022,-0.00016
1788772491.185296,-0.00346,-0.00315,-0.32041,6e-05,-0.00023,-0.00024
1788772491.204684,0.00213,-0.00518,-0.33434,1e-05,-0.00018,-0.00011
1788772491.225198,0.00017,-0.00083,-0.32232,-0.00011,-7e-05,-0.00014
1788772491.244685,-0.0033,-0.00239,-0.3281,-4e-05,-0.00014,-0.00018
1788772491.265185,0.00371,0.0018,-0.31463,-2e-05,-0.00028,-0.00028
1788772491.284594,-0.00184,-0.00316,-0.33758,7e-05,-0.00011,-0.00019
1788772491.305037,0.00396,0.00092,-0.31103,-0.00039,-0.00027,-0.00012
1788772491.324443,0.00099,0.00198,-0.33577,-0.00015,-0.00012,-1e-05
1788772491.344954,0.00147,0.00254,-0.3244,-0.00012,-0.00021,-0.00027
1788772491.365419,0.00131,0.0039,-0.34159,-0.00015,-0.00015,0.00011
1788772491.384844,0.00219,-0.00028,-0.36518,0.00016,-0.00014,-2e-05
1788772491.405432,0.00216,0.00217,-0.33077,-0.00023,-0.00023,-2e-05
1788772491.424858,-0.00038,-0.00047,-0.32886,-0.00021,-0.00019,-7e-05
1788772491.445278,-0.00288,-0.00063,-0.34124,1e-05,-2e-05,-2e-05
1788772491.464617,0.00189,0.00234,-0.32965,-0.00021,-0.00025,-2e-05
1788772491.484988,0.00144,-0.00132,-0.33091,-0.00023,-0.00014,3e-05
1788772491.505346,-7e-05,-0.0012,-0.33664,-6e-05,-0.0002,-0.00016
1788772491.524688,-0.00198,0.00168,-0.35895,8e-05,2e-05,7e-05
1788772491.545086,0.00042,0.00159,-0.33772,-1e-05,-9e-05,-7e-05
1788772491.564438,0.00351,-0.00073,-0.34885,2e-05,-0.00014,-0.00011
1788772491.584900,0.00319,0.00455,-0.34139,0.00011,-6e-05,-6e-05
1788772491.605413,-0.00244,0.00125,-0.2993,-0.00031,-0.00017,-0.00023
1788772491.624759,0.00148,-0.00134,-0.31828,-0.00014,-0.00018,-0.00026
1788772491.645173,0.00146,-0.00249,-0.30489,-0.00028,-0.00033,-0.00034
1788772491.664706,-4e-05,0.00031,-0.32142,-0.00014,-0.00027,-0.00026
1788772491.685150,-0.0017,-0.00191,-0.3245,0.00011,-0.00026,-0.00034
1788772491.704498,-0.00524,-0.03491,-0.50767,0.00081,-0.00052,-0.0004
1788772491.725158,-0.01135,-0.03625,-0.64303,0.00051,-0.00077,-0.00034
1788772491.745072,0.01562,0.03557,-0.4559,-0.00089,-0.00019,-0.0003
1788772491.764441,-0.00229,-0.00709,-0.54607,-0.00019,-0.00025,-9e-05
1788772491.784896,0.00314,0.01857,-0.46867,-0.00071,-8e-05,-0.00015
1788772491.805337,0.00498,-0.00227,-0.52218,-0.00033,-0.00019,-9e-05
1788772491.824718,0.00691,0.02349,-0.47617,-0.0006,1e-05,-0.00027
1788772491.845166,0.00679,0.00668,-0.50669,-0.00035,-0.00024,-0.00017
1788772491.864492,0.00356,0.00843,-0.4922,-0.00046,-0.00012,-0.00012
1788772491.884940,0.00494,0.00374,-0.5025,-0.00035,-0.00023,-0.00017
1788772491.905279,0.00942,0.01504,-0.4976,-0.00045,-7e-05,-8e-05
1788772491.924549,0.00243,0.01478,-0.47859,-0.00055,-0.00032,-0.00019
1788772491.944993,0.00188,0.01627,-0.50667,-0.00023,-3e-05,-0.00011
1788772491.965391,0.00032,0.0039,-0.47502,-0.00029,-0.00025,-0.00019
1788772491.984769,0.00949,0.00734,-0.48507,-0.00041,-0.00022,-0.00011
1788772492.005267,0.00384,0.00776,-0.46118,-0.0005,-0.00027,-0.00027
1788772492.024869,0.00055,0.007,-0.47986,-0.00019,-0.0001,-0.0002
1788772492.045368,0.00181,0.00707,-0.43769,-0.00033,-0.00022,-0.00046
1788772492.064808,0.00521,0.00614,-0.47153,-0.00028,-0.00016,-0.00033
1788772492.085166,0.00591,0.00384,-0.4728,-0.00037,-0.0002,-0.00024
1788772492.104609,0.00591,0.00355,-0.47585,-0.00011,-0.00027,-0.00021
1788772492.125067,0.00305,0.00277,-0.4606,-0.00033,-0.00024,-0.00022
1788772492.144445,0.00083,0.00496,-0.45118,-0.0003,-0.00026,-0.00033
1788772492.165216,0.00487,0.00317,-0.44304,-0.00033,-0.00022,-0.00033
1788772492.184794,0.00298,0.00213,-0.4788,-8e-05,-0.00013,-0.00014
1788772492.205293,-0.00288,0.00311,-0.46574,-0.00017,-0.00019,-0.00019
1788772492.224547,-0.00313,0.00715,-0.45219,-7e-05,-8e-05,-0.00026
1788772492.245785,0.00604,0.00381,-0.47818,5e-05,2e-05,-0.00012
1788772492.264742,0.00437,0.00272,-0.46253,-0.00017,-0.00014,-0.00015
1788772492.284876,0.00609,0.0007,-0.45071,-0.00037,-0.00038,5e-05
1788772492.305119,0.0011,0.00618,-0.44111,-0.00032,-0.00036,-0.00022
1788772492.324653,-0.00011,0.00539,-0.4432,-0.00013,-0.00019,-0.00022
1788772492.344671,0.00385,0.00173,-0.45155,-7e-05,-0.00024,-0.00019
1788772492.364981,0.00122,0.0021,-0.45551,-0.0002,-0.00018,-0.0001
1788772492.385069,-0.00287,-0.0031,-0.43469,-0.00014,-0.00011,-0.00019
1788772492.405221,0.00381,0.00287,-0.45079,-0.00028,-0.00035,1e-05
1788772492.425147,0.003,-0.00368,-0.43899,-0.00012,-0.00026,-6e-05
1788772492.445010,0.0003,-0.0009,-0.45716,1e-05,-0.00013,-0.00011
1788772492.465407,-0.00066,-0.00545,-0.44021,-0.00019,-0.00044,-8e-05
1788772492.484678,-0.00028,-0.00063,-0.44991,-0.00011,-0.00035,-1e-05
1788772492.505060,0.0011,0.0024,-0.46948,4e-05,-0.00022,8e-05
1788772492.525466,0.00137,0.00073,-0.45885,2e-05,-0.00021,8e-05
1788772492.544794,0.00111,0.00106,-0.46405,8e-05,-0.00022,-2e-05
1788772492.565182,0.00214,1e-05,-0.45711,3e-05,-0.00017,0.00014
1788772492.584492,-0.001,0.00208,-0.43568,-0.00024,-0.00025,0.0001
1788772492.604990,0.00173,-0.00323,-0.46115,-6e-05,-0.00021,9e-05
1788772492.625048,0.00311,-0.00433,-0.44659,-1e-05,-0.00018,3e-05
1788772492.644619,0.00133,-0.00436,-0.45222,9e-05,-0.00017,-4e-05
1788772492.665046,-0.00234,-0.00043,-0.45904,0.00019,-0.00012,-6e-05
1788772492.685438,-0.00067,-0.00263,-0.44085,2e-05,-0.00022,-8e-05
1788772492.705280,-0.00182,0.0013,-0.45102,0.0001,-0.00018,9e-05
